报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
收回投资所收到的现金,-314.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.62,51.62,0.0,0.0,0.0,478.37,0.0,0.0,0.0,236.57,0.0,0.0,0.0,121.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,8001.39,32601.39,44601.39,100.0,335900.0,395900.0,528255.0,557756.39,98105.0,228205.0,351527.67,416322.86,175964.0,298774.61,388378.05,485714.86,182344.0,384896.13,466006.13,658057.13,246113.08
取得投资收益所收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.35,98.62,0.0,80.0,102.3,195.55,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.32,0.0,0.0,0.0,0.0,0.0,0.0,3246.46,2117.32,19.89,121.35,238.75,2740.32,1360.59,1785.84,2864.12,4677.55,837.14,1861.64,2225.92,3069.05,400.93,1124.01,1350.04,1809.82,633.14,8476.66,8983.79,13171.09,844.09
处置固定资产、无形资产和其他长期资产所收回的现金净额,2557.95,2361.76,2404.16,3928.75,0.0,0.0,2.62,43.75,3.0,3.0,0.0,1.46,0.0,0.0,26.58,3.88,0.02,0.02,2731.42,2770.67,0.0,0.0,0.3,0.29,26.06,26.06,29.68,33.94,0.0,19.8,19.8,21.93,1.0,2.62,11.69,34.83,34.82,43.31,51.94,54.9,8.7,56.56,70.7,62.43,0.0,43.51,309.86,267.26,0.69,11.03,11.02,49.0,0.0,36.39,64.18,118.04,14.08
处置子公司及其他营业单位收到的现金净额,0.0,0.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14713.18,0.0,0.0,0.0,0.0,0.0,0.0,3634.39,0.0,0.0,0.0,0.0,0.0,0.0,47.25,47.25,0.0,0.0,4411.83,14256.52,12456.52,0.0
收到的其他与投资活动有关的现金,0.0,2010.0,0.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12351.83,1659.39,0.0,0.0,0.0,2600.0,0.21,0.0,0.0,3939.2,0.0,0.0,0.0,260.0,0.0,3.0,3.0,53.0,0.0,0.0,0.0,0.0,6618.68
投资活动现金流入小计,2243.15,4371.76,4414.16,5938.75,0.0,0.0,2.62,43.75,3.0,3.0,62.35,100.08,0.0,80.0,180.5,259.06,0.02,60.02,2791.42,3309.04,0.0,0.0,0.3,3136.86,26.06,26.06,29.68,130.97,0.0,19.8,19.8,21.93,1.0,2.62,15609.98,18622.71,8056.11,32766.05,44892.08,5495.22,337269.5,397742.4,534824.21,566435.57,98942.14,230110.16,354063.45,419919.17,176365.62,299959.89,389789.35,487626.68,182977.14,397821.01,489310.62,683802.78,253589.93
购建固定资产、无形资产和其他长期资产所支付的现金,3085.73,4250.11,4702.29,5682.2,379.45,1984.96,4561.53,7296.66,3597.95,4636.68,6026.2,7443.21,1501.41,4694.8,6418.17,9462.3,1725.04,2976.42,8157.58,9353.52,4013.86,9168.14,11551.92,15958.23,1811.93,2780.74,5266.18,8856.29,2561.33,5205.09,7798.2,14616.0,3295.37,15321.13,15881.05,16484.06,12807.35,11235.51,12992.84,7617.92,6461.82,22695.91,38406.61,48998.52,9251.74,20298.13,34873.14,38954.38,17963.59,32630.63,39078.36,44038.93,19270.82,17130.62,21267.22,67891.95,18841.12
投资所支付的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,88.81,0.0,0.0,337.68,738.57,0.0,0.0,347.53,0.0,0.0,0.0,60.25,0.0,0.0,0.0,1077.0,0.0,0.0,0.0,5450.0,23500.0,32500.0,44578.45,95180.0,169098.94,332631.93,522490.59,469956.47,129105.0,240890.0,397050.0,487587.93,223554.0,320024.0,447592.94,498904.47,243701.77,473992.13,642282.13,765390.06,295300.0
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2315.03,2287.33,0.0,0.0,0.0,0.0,0.0,88.81,88.81,160.0,0.0,864.33,873.57,953.3,0.0,0.0,0.0,0.0,408.0,408.0,408.0,0.0,0.0,5000.0,77500.0,55449.63,0.0,0.0,0.0,0.0,104709.14,85921.86,85948.28,89644.77,9540.56,63269.06,63269.06,0.0,0.0,0.0,0.0,0.0,3600.2,3400.2,3400.2,1308.81,0.0
支付的其他与投资活动有关的现金,0.0,314.8,314.8,337.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.39,3142.92,0.0,0.0,7.56,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,20000.0,5042.4,1000.0
投资活动现金流出小计,3085.73,4564.91,5017.1,6019.95,379.45,1984.96,4561.53,7296.66,4097.95,5136.68,8341.23,9730.54,1501.41,4694.8,6418.17,9462.3,1813.84,3065.23,8246.39,9851.19,4752.43,10032.47,12425.49,17259.06,1811.93,2780.74,5266.18,8916.54,2969.33,5613.09,8206.2,15693.0,3295.37,20321.13,93381.05,77383.68,36307.35,43735.51,57571.29,104457.31,283412.82,441249.7,646845.49,608607.32,151897.3,324457.19,495192.2,526542.31,241517.59,352654.63,486671.3,542943.39,286572.78,514522.95,686949.55,839633.21,315141.12
投资活动产生的现金流量净额,-842.58,-193.15,-602.94,-81.2,-379.45,-1984.96,-4558.9,-7252.9,-4094.95,-5133.68,-8278.88,-9630.46,-1501.41,-4614.8,-6237.67,-9203.25,-1813.82,-3005.21,-5454.97,-6542.16,-4752.43,-10032.47,-12425.19,-14122.19,-1785.87,-2754.69,-5236.51,-8785.57,-2969.33,-5593.29,-8186.4,-15671.07,-3294.37,-20318.51,-77771.07,-58760.97,-28251.24,-10969.46,-12679.21,-98962.09,53856.68,-43507.3,-112021.28,-42171.75,-52955.16,-94347.03,-141128.75,-106623.14,-65151.98,-52694.74,-96881.95,-55316.72,-103595.64,-116701.93,-197638.93,-155830.44,-61551.19
吸收投资收到的现金,0.0,0.0,0.0,0.0,0.0,22725.91,22725.91,23448.0,0.0,0.0,0.0,0.0,0.0,25216.0,25216.0,25216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,252930.64,252926.75,253046.75,0.0,2304.0,2440.0,14338.42,0.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,247.13,247.13,247.13,0.0
其中：子公司吸收少数股东投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,345.0,0.0,0.0,0.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.13,0.0
取得借款收到的现金,4000.0,6000.0,6000.0,9000.0,2000.0,4000.0,4000.0,4500.0,0.0,4000.0,8000.0,12000.0,300.0,300.0,2580.0,2980.0,0.0,3000.0,3000.0,3000.0,400.0,400.0,400.0,700.0,0.0,300.0,9300.0,11300.0,0.0,5000.0,5000.0,5000.0,0.0,57000.0,61200.0,71774.8,288.0,5288.0,5333.0,10573.0,342.0,10490.0,10707.0,11692.0,399.4,17030.4,17526.4,17720.4,353.0,15531.0,15652.0,15652.0,152000.0,152950.0,192950.0,192950.0,50000.0
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45674.3
筹资活动现金流入小计,4000.0,6000.0,6000.0,9000.0,2000.0,26725.91,26725.91,27948.0,0.0,4000.0,8000.0,12000.0,300.0,25516.0,27796.0,28196.0,0.0,3000.0,3000.0,3000.0,400.0,400.0,400.0,700.0,0.0,300.0,9300.0,11300.0,0.0,5000.0,5000.0,5000.0,0.0,57000.0,61201.85,71774.8,513.0,258218.64,258259.75,263619.75,343.25,12794.0,13147.0,26030.42,399.4,17230.4,17726.4,17920.4,353.0,15531.0,15652.0,15652.0,152000.0,153197.13,193197.13,193197.13,95674.3
偿还债务支付的现金,4000.0,10500.0,10500.0,13500.0,4000.0,9500.0,10500.0,12500.0,0.0,0.0,1000.0,9935.0,815.0,815.0,2815.0,4520.0,2000.0,2000.0,2000.0,6275.0,0.0,0.0,0.0,400.0,0.0,300.0,9300.0,9300.0,0.0,300.0,300.0,300.0,0.0,5000.0,29500.0,57004.8,4928.4,9807.4,12058.0,22058.0,1240.0,6899.3,7225.0,8042.0,0.0,15269.4,15530.4,17026.4,194.0,15941.19,16048.19,16346.0,137839.11,143186.11,143186.11,148717.0,64000.0
分配股利、利润或偿付利息所支付的现金,4546.57,4697.96,4829.87,4964.93,134.63,2178.19,2221.71,2341.65,0.0,3110.39,3182.16,3314.81,54.71,1573.47,1590.2,1772.45,17.48,75.82,91.17,160.14,0.0,4189.28,4189.28,4121.48,0.0,5166.54,5316.06,5341.62,25.5,5229.6,5229.6,5566.86,78.49,270.81,866.74,1032.57,242.32,23787.23,23935.87,24043.11,82.71,29377.26,29516.37,27180.06,120.63,245.5,15416.37,15580.66,189.51,15479.3,15628.82,15925.72,447.02,40656.0,40817.04,41515.22,345.94
其中：子公司支付给少数股东的股利、利润,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,1.43,1.43,722.09,0.0,7.19,0.0,0.0,0.0,125.86,125.86,125.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48331.21,35000.01
筹资活动现金流出小计,8546.57,15197.96,15329.87,18464.93,4134.63,11679.62,12723.15,15563.75,0.0,3117.58,4182.16,13249.81,869.71,2514.33,4531.06,6418.31,2017.48,2075.82,2091.17,6435.14,0.0,4189.28,4189.28,4521.48,0.0,5466.54,14616.06,14641.62,25.5,5529.6,5529.6,5866.86,78.49,5270.81,30366.74,58037.37,5170.72,33594.63,35993.87,46101.11,1322.71,36276.56,36741.37,35222.06,120.63,15514.9,30946.77,32607.06,383.51,31420.49,31677.01,32271.72,138286.13,183842.11,184003.15,238563.43,99345.95
筹资活动产生的现金流量净额,-4546.57,-9197.96,-9329.87,-9464.93,-2134.63,15046.29,14002.76,12384.25,0.0,882.42,3817.84,-1249.81,-569.71,23001.67,23264.94,21777.69,-2017.48,924.18,908.83,-3435.14,400.0,-3789.28,-3789.28,-3821.48,0.0,-5166.54,-5316.06,-3341.62,-25.5,-529.6,-529.6,-866.86,-78.49,51729.19,30835.11,13737.43,-4657.72,224624.01,222265.88,217518.64,-979.47,-23482.56,-23594.37,-9191.64,278.78,1715.5,-13220.37,-14686.66,-30.51,-15889.49,-16025.01,-16619.72,13713.87,-30644.98,9193.98,-45366.31,-3671.65
四、汇率变动对现金及现金等价物的影响,0.0,-6.06,-6.1,-16.13,-0.61,-0.77,-6.18,-8.24,-1.96,-4.29,8.23,-10.14,-1.16,-5.57,-25.06,-52.05,-17.95,-39.9,-82.14,-88.84,1.68,17.0,31.05,-30.72,-27.45,-96.53,-138.57,-195.13,-2.73,23.01,45.17,53.22,-4.43,-97.94,292.28,484.49,-62.14,371.6,514.29,1554.12,-196.82,-245.94,-704.51,-1495.61,-1240.95,763.01,2448.72,2271.63,-498.36,261.73,1380.84,710.29,1168.47,1133.84,-5865.36,-11276.17,589.26
五、现金及现金等价物净增加额,-4974.13,-7774.33,-7905.78,-7309.68,-1730.73,14800.5,11674.05,11183.13,-3896.87,-4664.76,-352.45,-1241.89,-4970.19,17759.1,18358.25,19088.57,-6031.16,2096.22,2082.24,-368.91,-7952.91,-12352.68,-6297.18,-832.43,283.11,-1521.02,-6379.03,123.04,508.46,220.52,-2393.98,4093.4,6720.51,50872.21,-16960.17,9784.29,-11276.5,242481.88,251161.69,187808.56,52961.19,-60681.88,-127161.85,-28649.02,-51300.71,-72131.18,-114478.04,-39223.71,-77608.52,-55172.66,-98001.45,-9805.85,6289.16,91414.9,61053.49,70612.19,-47390.63
加:期初现金及现金等价物余额,11616.87,11616.87,11616.87,11616.87,4307.2,4307.2,4307.2,4307.2,15490.32,15600.67,15490.32,15490.32,14248.44,14248.44,14248.44,14248.44,33337.0,33337.0,33337.0,33337.0,32968.09,33093.99,33093.99,32968.09,32135.66,32135.66,32135.66,32135.66,32258.7,32258.7,32258.7,32258.7,36352.1,36383.39,51009.08,36352.1,46136.39,46136.39,46136.39,46136.39,178598.9,233944.94,233944.94,233988.0,205338.98,205338.98,205338.98,205338.98,166115.27,166115.27,166115.27,166115.27,156309.42,156309.42,156309.42,156309.42,226921.61
六、期末现金及现金等价物余额,6642.74,3842.54,3711.09,4307.2,2576.47,19107.69,15981.25,15490.32,11593.46,10935.9,15137.88,14248.44,9278.24,32007.54,32606.69,33337.0,27305.85,35433.22,35419.25,32968.09,25015.18,20741.3,26796.81,32135.66,32418.77,30614.64,25756.64,32258.7,32767.16,32479.22,29864.72,36352.1,43072.61,87255.6,34048.91,46136.39,34859.89,288618.27,297298.07,233944.94,231560.08,173263.06,106783.1,205338.98,154038.28,133207.8,90860.94,166115.27,88506.75,110942.61,68113.81,156309.42,162598.58,247724.32,217362.91,226921.61,179530.98
净利润,0.0,1845.77,0.0,3787.27,0.0,2770.6,0.0,6201.57,0.0,4588.06,0.0,10114.28,0.0,8103.45,0.0,16131.71,0.0,12199.4,0.0,22786.15,0.0,13715.0,0.0,24506.97,0.0,15699.37,0.0,25856.21,0.0,19245.26,0.0,29789.0,0.0,25249.9,0.0,36668.11,0.0,33270.66,0.0,50158.52,0.0,41130.43,0.0,62754.17,0.0,48687.62,0.0,75088.5,0.0,53719.06,0.0,76157.49,0.0,111721.4,0.0,175660.98,0.0
少数股东权益,0.0,0.0,0.0,62.39,0.0,31.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,74.85,0.0,131.29,0.0,115.98,0.0,42.82,0.0,376.48,0.0,317.3,0.0,563.13,0.0,410.2,0.0,623.3,0.0,179.64,0.0,1001.23,0.0,667.05,0.0,776.39,0.0,628.38,0.0,1677.06,0.0,1344.82,0.0,2142.42,0.0,421.5,0.0,1937.47,0.0,922.13,0.0,3700.47,0.0,1655.86,0.0,2552.99,0.0,1362.66,0.0,1895.91,0.0,1705.84,0.0,-226.74,0.0,2156.48,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,251.46,0.0,574.55,0.0,364.78,0.0,787.25,0.0,564.91,0.0,1191.14,0.0,887.1,0.0,1854.46,0.0,1035.0,0.0,2214.74,0.0,1260.52,0.0,2572.76,0.0,1358.86,0.0,2798.36,0.0,1395.39,0.0,3448.65,0.0,1902.33,0.0,4501.84,0.0,2653.14,0.0,5180.54,0.0,3089.4,0.0,6588.31,0.0,3331.0,0.0,6958.41,0.0,3758.86,0.0,7651.71,0.0,6698.98,0.0,14302.92,0.0
无形资产摊销,0.0,39.52,0.0,73.43,0.0,96.38,0.0,68.5,0.0,40.72,0.0,84.06,0.0,62.83,0.0,105.66,0.0,47.63,0.0,111.71,0.0,59.3,0.0,130.24,0.0,62.47,0.0,144.31,0.0,79.96,0.0,165.11,0.0,90.89,0.0,740.22,0.0,506.41,0.0,1021.13,0.0,1015.11,0.0,1436.02,0.0,1430.15,0.0,2106.09,0.0,957.42,0.0,1976.97,0.0,983.69,0.0,1798.63,0.0
长期待摊费用摊销,0.0,6.29,0.0,46.34,0.0,43.02,0.0,121.92,0.0,93.69,0.0,162.37,0.0,114.85,0.0,241.74,0.0,173.85,0.0,325.6,0.0,192.18,0.0,439.64,0.0,181.01,0.0,438.16,0.0,319.94,0.0,553.42,0.0,50.01,0.0,653.75,0.0,301.7,0.0,700.68,0.0,446.71,0.0,959.88,0.0,829.67,0.0,1334.65,0.0,778.54,0.0,2071.62,0.0,3993.27,0.0,5297.67,0.0
待摊费用的减少,0.0,0.0,0.0,-79.64,0.0,108.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,0.0,-650.43,0.0,-650.43,0.0,0.0,0.0,-2.61,0.0,0.49,0.0,-1.71,0.0,9.51,0.0,9.82,0.0,0.07,0.0,-2540.31,0.0,5.78,0.0,7.54,0.0,56.8,0.0,129.31,0.0,48.51,0.0,117.14,0.0,5.17,0.0,-158.93,0.0,-44.97,0.0,-6.61,0.0,0.09,0.0,-625.3,0.0,38.4,0.0,31.27,0.0,70.12,0.0,-124.3,0.0,-11.76,0.0,588.01,0.0
