报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
收回投资所收到的现金,0.0,0.0,0.0,441.97,0.0,0.0,0.0,130.0,1182.0,0.0,812.0,984.5,0.0,33.81,33.81,187.98,350.0,1105.0,1275.0,1275.0,200.0,900.0,950.0,1405.0,0.0,0.0,0.0,384.0,29533.0,42033.0,42033.0,42033.0,0.0,0.0,0.0,10000.0,2000.0,7000.0,7000.0,12000.0,30000.0,45000.0,87711.44,99311.34,43576.34,126397.64,195385.94,235778.26,62520.0,79530.0,88750.0,109915.0,7700.0,20700.0,20700.0,36700.0,22500.0
取得投资收益所收到的现金,0.0,84.0,84.0,84.0,0.0,0.0,0.0,138.45,0.0,174.0,346.5,346.5,0.0,232.0,232.0,232.0,0.0,320.11,320.11,397.18,0.0,319.0,609.0,609.0,0.0,356.34,556.34,556.34,247.23,848.27,1142.36,1142.36,0.0,654.51,842.05,979.31,5.44,146.99,232.91,299.07,64.43,875.71,7282.44,7950.77,6647.03,6743.57,7575.85,7714.73,124.99,964.18,1689.03,2640.0,22.96,910.21,1843.22,1863.41,2.61
处置固定资产、无形资产和其他长期资产所收回的现金净额,629.6,859.24,859.24,1535.05,0.0,0.2,0.2,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.59,0.0,0.0,0.0,3.64,0.6,0.8,0.8,1.34,0.0,0.0,0.0,773.33,0.0,0.35,0.35,0.65,6.5,6.5,6.5,70.5,0.0,76.0,76.0,51.07,0.0,0.0,0.0,349.27,95.51,166.43,173.23,175.27,0.0,0.45,0.51,0.51,2.06
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.32,438.32,3097.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2096.03,2628.86
收到的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,1111.5,1491.5,1491.5,1516.0,0.0,0.0,1535.34,0.0,0.0,0.0,174.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,431.41,840.0,0.0,0.0,0.0,2524.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033.0,0.0
投资活动现金流入小计,629.6,943.24,943.24,2061.02,0.0,0.2,0.2,268.45,1182.0,174.5,1159.0,1331.5,0.0,265.81,265.81,974.98,1467.5,2922.61,3092.61,3194.77,200.0,1219.0,3094.34,2017.64,0.6,357.14,732.04,941.68,29780.23,42881.27,43175.36,43948.69,0.0,1093.18,1280.73,14077.49,2011.94,7153.49,7239.41,22369.57,30064.43,45951.71,95501.28,108153.18,50223.37,133141.21,202961.78,247167.49,62740.5,80660.61,90612.26,112730.27,7722.96,21610.66,22543.73,42692.95,25133.52
购建固定资产、无形资产和其他长期资产所支付的现金,376.98,573.73,1091.65,1358.13,534.62,1762.05,3565.42,4426.26,4114.78,7096.31,7847.09,9077.82,2951.87,4714.0,9738.19,20501.88,3517.18,9724.79,16824.64,22564.35,4564.89,7323.99,17754.78,29273.89,7730.07,14663.79,18442.65,26404.39,6456.19,21330.14,32055.83,57649.82,3231.99,22819.77,33657.06,55718.32,4178.31,29014.32,15198.59,39972.06,10061.64,14651.98,51775.68,65584.53,11458.69,18595.89,26879.8,34366.11,38426.76,110908.63,116083.24,124702.82,3610.37,9121.95,13386.4,17748.93,2190.99
投资所支付的现金,50.0,4500.0,3950.0,4971.55,0.0,33.0,33.0,1033.0,1301.5,540.0,581.5,585.0,303.6,2835.94,835.94,849.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,2647.06,10647.06,21500.0,34000.0,34882.35,34882.35,0.0,4300.0,7700.0,13400.0,11014.49,11014.49,16014.49,26014.49,38000.0,59800.0,113200.0,132605.0,38600.0,110600.0,180390.0,234600.0,63000.0,75450.0,82100.0,100198.86,7700.0,20700.0,23853.38,40853.38,22500.0
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5362.07,0.0,9662.07,0.0,0.0,0.0,6459.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付的其他与投资活动有关的现金,38.42,515.5,838.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,11.85,544.92,0.0,0.0,640.27,0.0,0.0,0.0,73.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.58,0.0,0.0,0.0,0.0,0.0,0.0,2524.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
投资活动现金流出小计,465.4,5589.23,5880.07,6329.68,534.62,1795.05,3598.42,5459.26,5416.28,7636.31,8428.59,9662.82,3255.47,7549.94,10574.14,21351.22,3517.18,9736.64,16836.49,23109.27,4564.89,7323.99,18395.05,34273.89,7730.07,14663.79,21162.84,37051.45,27956.19,55330.14,66938.18,92532.17,3231.99,32481.84,46719.12,78780.38,15192.8,40028.81,31213.08,72445.68,48082.22,74451.98,164975.68,198189.53,50058.69,129195.89,207269.8,271490.59,101426.76,186358.63,198183.24,224901.68,11310.37,29821.95,37239.78,58602.31,24690.99
投资活动产生的现金流量净额,164.2,-4645.99,-4936.83,-4268.66,-534.62,-1794.85,-3598.22,-5190.82,-4234.28,-7461.81,-7269.59,-8331.32,-3255.47,-7284.13,-10308.33,-20376.24,-2049.68,-6814.03,-13743.88,-19914.49,-4364.89,-6104.99,-15300.71,-32256.25,-7729.47,-14306.64,-20430.8,-36109.77,1824.03,-12448.87,-23762.82,-48583.48,-3231.99,-31388.66,-45438.4,-64702.89,-13180.86,-32875.32,-23973.67,-50076.11,-18017.8,-28500.27,-69474.4,-90036.36,164.67,3945.33,-4308.01,-24323.1,-38686.25,-105698.01,-107570.98,-112171.42,-3587.42,-8211.29,-14696.06,-15909.36,442.53
吸收投资收到的现金,0.0,0.0,210.0,210.0,0.0,0.0,0.0,250.0,0.0,481.31,480.43,720.0,33853.76,33853.76,33853.76,33765.76,489.81,489.81,489.81,549.81,0.0,0.0,371.9,371.9,41588.09,41588.09,46322.09,46870.09,0.0,0.0,0.0,0.0,0.0,0.0,161990.47,161990.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,240.0,240.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
其中：子公司吸收少数股东投资收到的现金,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,481.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.9,0.0,0.0,0.0,7077.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
取得借款收到的现金,2568.85,14307.2,13450.0,18108.5,6060.0,12090.0,23000.0,32678.81,13799.38,15799.94,0.0,18683.75,3500.0,3500.0,12000.11,21470.77,10000.0,21500.0,23618.05,18868.05,0.0,500.0,6000.0,25800.0,3000.0,11000.0,21500.0,34960.0,11000.0,27176.67,32394.91,79010.65,8000.0,57737.14,91560.83,92777.91,21000.0,87509.78,153765.95,153765.95,0.0,33200.0,66754.54,68259.22,63504.82,66522.73,69868.05,69219.64,51792.95,120184.11,157690.23,164694.53,34175.81,79913.16,130413.16,150563.16,37650.0
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9960.0,9960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.6,53.9,53.9,15253.9,15272.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21932.64,0.0,0.0,0.0,8500.0,2846.1,2846.1,2846.12,2846.1,5000.0
筹资活动现金流入小计,2568.85,14307.2,13660.0,18318.5,6060.0,12090.0,23000.0,32928.81,13799.38,16281.25,16280.44,19403.75,37353.76,37353.76,45853.86,55236.53,10489.81,21989.81,24107.85,19417.85,0.0,500.0,6371.9,26171.9,44588.09,62548.09,77782.09,81830.09,11000.0,27176.67,32394.91,79010.65,8000.0,57737.14,253551.29,255147.98,21053.9,87563.67,169019.85,169038.32,0.0,33200.0,66754.54,68259.22,63744.82,66762.73,70108.05,91392.27,51792.95,120184.11,157690.23,173195.53,37021.91,82759.26,133259.28,153409.26,42650.0
偿还债务支付的现金,200.0,8919.55,9600.0,15331.58,0.0,11600.0,15000.0,20595.13,4442.32,9942.32,14045.81,17401.5,4502.52,8015.08,19913.82,20799.25,10000.0,10000.0,10232.49,2732.49,4000.0,4348.15,4348.15,4691.63,7800.0,16638.8,20638.8,29974.48,14000.0,22343.75,25343.75,30181.45,13000.0,16543.75,47443.75,141524.55,22000.0,22400.0,75655.44,94962.57,1053.32,2180.26,22224.22,26388.02,39691.47,45228.6,65714.75,78861.07,13558.29,46936.43,80591.32,103005.79,14773.21,61257.39,114364.42,120352.19,33298.65
分配股利、利润或偿付利息所支付的现金,2.2,1840.51,1840.51,1978.59,54.4,207.25,342.15,693.61,175.83,2103.61,2228.8,3301.61,112.75,306.16,433.75,793.19,183.29,443.6,1150.96,1177.84,508.72,5369.66,6212.9,6491.63,827.21,4613.17,5424.52,6232.22,1394.71,5486.89,6533.35,7586.36,1012.79,5987.02,8399.07,9916.43,632.37,1385.52,2817.03,4043.45,1029.78,9643.14,11716.18,13858.88,2224.96,3930.27,5965.1,8225.16,1872.58,4992.63,8274.88,10844.71,2673.15,7588.78,10187.43,12728.68,2804.45
其中：子公司支付给少数股东的股利、利润,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,317.0,0.0,119.0,143.0,143.0,0.53,0.53,0.53,0.0,0.0,165.72,208.6,631.94,12.0,47.0,199.0,188.55,0.0,0.0,0.0,199.61,0.0,465.61,476.62,286.79,0.0,0.0,0.0,1479.45,908.83,1925.18,3001.53,4437.89,21496.35
筹资活动现金流出小计,202.2,10760.05,11440.51,17310.17,54.4,11807.25,15342.15,21379.54,4618.15,12045.93,16274.61,20703.11,4615.27,8321.24,20347.56,21592.44,10183.29,10443.6,11383.45,3910.33,4509.85,9717.81,10561.05,11500.25,8627.21,21370.97,26206.32,36349.7,15395.24,27831.17,31877.63,37767.81,14012.79,22696.49,56051.42,152072.93,22644.37,23832.52,78671.47,99194.57,2083.1,11823.4,33940.4,40446.51,41916.43,49624.47,72156.48,87373.02,15430.87,51929.06,88866.21,115329.95,18355.18,70771.34,127553.38,137518.76,57599.45
筹资活动产生的现金流量净额,2366.64,3547.14,2219.49,1008.33,6005.6,282.75,7657.85,11549.26,9181.23,4235.32,5.82,-1299.36,32738.49,29032.52,25506.3,33644.09,306.51,11546.21,12724.41,15507.53,-4509.85,-9217.81,-4189.14,14671.65,35960.88,41177.12,51575.77,45480.39,-4395.24,-654.5,517.29,41242.84,-6012.79,35040.66,197499.87,103075.05,-1590.47,63731.15,90348.38,69843.75,-2083.1,21376.6,32814.14,27812.71,21828.39,17138.25,-2048.43,4019.26,36362.08,68255.04,68824.02,57865.59,18666.73,11987.92,5705.9,15890.5,-14949.45
四、汇率变动对现金及现金等价物的影响,0.0,-58.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.16,0.0,-8.03,-14.96,-277.94,0.0,1.65,-4.46,-3.09,-0.64,-44.46,-53.88,-41.7,5.49,10.87,9.48,7.29,6.35,10.4,14.88,23.22,5.87,147.4,115.6,278.28,51.43,-86.56,-182.85,-609.68,-679.18,762.94,652.63,997.52,-279.63,-38.46,461.41,556.53,198.21,223.55,-363.0,-267.93,82.63
五、现金及现金等价物净增加额,2576.58,45.7,-1760.16,488.48,5121.49,-972.51,1170.68,6489.44,3045.9,-3423.69,-6330.95,-953.0,27869.36,22322.12,15892.26,18705.8,-2025.47,7003.42,2487.83,3136.94,-9028.05,-12373.43,-16484.45,-4252.48,28521.66,27325.27,32179.86,28352.05,-373.92,-12538.57,-22708.48,2317.65,-15510.9,-6046.06,140155.69,35172.01,-15734.13,23595.66,60806.92,25214.31,-22885.36,-12040.0,-39982.35,-59479.45,24602.7,26772.28,5478.42,1362.94,-46.15,-31094.58,-26350.59,-22756.05,12868.24,6711.71,-5087.1,23234.03,-9345.73
加:期初现金及现金等价物余额,10875.01,10875.01,10875.01,10875.01,11363.49,11363.49,11363.49,11363.49,17852.92,17852.92,17852.92,17852.92,16899.93,16899.93,16899.71,16899.93,35605.73,35605.73,35605.73,35605.73,38742.67,38742.67,38742.67,38742.67,34490.19,34490.19,34490.19,34490.19,62842.24,62842.24,62842.24,62842.24,65159.88,65159.88,65159.88,65159.88,100331.89,100331.89,100331.89,100331.89,125546.2,125546.2,125546.2,125546.2,88363.88,66066.75,66066.75,66066.75,67429.69,67429.69,67429.69,67429.69,44673.64,44673.64,44673.64,44673.64,67907.68
六、期末现金及现金等价物余额,13451.59,10920.71,9114.85,11363.49,16484.98,10390.98,12534.17,17852.92,20898.82,14429.23,11521.97,16899.93,44769.28,39222.04,32791.97,35605.73,33580.26,42609.15,38093.56,38742.67,29714.62,26369.23,22258.21,34490.19,63011.85,61815.46,66670.04,62842.24,62468.31,50303.67,40133.75,65159.88,49648.99,59113.82,205315.57,100331.89,84597.76,123927.55,161138.8,125546.2,102660.84,113506.2,85563.85,66066.75,112966.59,92839.04,71545.17,67429.69,67383.55,36335.11,41079.1,44673.64,57541.89,51385.35,39586.54,67907.68,58561.95
净利润,0.0,2139.88,0.0,3771.52,0.0,1855.07,0.0,3529.39,0.0,2785.7,0.0,5282.46,0.0,2937.96,0.0,5356.03,0.0,2741.43,0.0,5317.41,0.0,2979.99,0.0,7588.12,0.0,4782.75,0.0,11979.03,0.0,6678.7,0.0,14869.18,0.0,4042.91,0.0,2497.0,0.0,4627.19,0.0,3393.75,0.0,1792.53,0.0,1849.33,0.0,2008.18,0.0,4403.19,0.0,3650.18,0.0,5358.83,0.0,-5224.1,0.0,708.74,0.0
少数股东权益,0.0,-20.54,0.0,-35.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,138.69,0.0,-33.48,0.0,155.16,0.0,261.09,0.0,206.93,0.0,255.63,0.0,162.24,0.0,143.52,0.0,74.39,0.0,397.42,0.0,74.46,0.0,380.48,0.0,419.69,0.0,744.91,0.0,503.79,0.0,1212.27,0.0,1131.38,0.0,1699.78,0.0,273.06,0.0,848.18,0.0,-343.69,0.0,1958.23,0.0,1058.19,0.0,1931.58,0.0,-521.28,0.0,2176.05,0.0,1112.62,0.0,2448.0,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,860.76,0.0,1415.4,0.0,801.1,0.0,1771.67,0.0,1491.31,0.0,3027.6,0.0,1583.58,0.0,2779.6,0.0,1925.42,0.0,4408.01,0.0,2641.85,0.0,5474.96,0.0,2993.08,0.0,6510.4,0.0,3725.0,0.0,7175.63,0.0,3931.04,0.0,8257.28,0.0,4921.27,0.0,9291.58,0.0,5139.67,0.0,9377.15,0.0,9470.36,0.0,10536.26,0.0,10401.11,0.0,15849.4,0.0,8499.05,0.0,16487.65,0.0
无形资产摊销,0.0,53.48,0.0,170.89,0.0,88.75,0.0,124.83,0.0,88.37,0.0,176.73,0.0,80.42,0.0,204.77,0.0,141.23,0.0,319.33,0.0,151.85,0.0,312.86,0.0,152.5,0.0,469.61,0.0,208.03,0.0,436.0,0.0,294.9,0.0,444.55,0.0,220.94,0.0,447.36,0.0,318.6,0.0,837.51,0.0,563.82,0.0,1233.23,0.0,852.37,0.0,1904.53,0.0,1285.29,0.0,2953.57,0.0
长期待摊费用摊销,0.0,89.73,0.0,299.86,0.0,101.98,0.0,273.42,0.0,186.19,0.0,681.38,0.0,354.42,0.0,464.98,0.0,462.44,0.0,579.22,0.0,272.56,0.0,626.4,0.0,314.34,0.0,612.37,0.0,250.93,0.0,496.75,0.0,228.32,0.0,476.51,0.0,306.8,0.0,816.64,0.0,647.41,0.0,1518.01,0.0,929.86,0.0,2038.29,0.0,994.25,0.0,2061.86,0.0,1073.07,0.0,2138.09,0.0
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,0.0,-286.24,0.0,57.27,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,8.72,0.0,0.0,0.0,2.74,0.0,0.0,0.0,21.42,0.0,0.0,0.0,9.42,0.0,0.0,0.0,20.4,0.0,0.0,0.0,-113.82,0.0,0.0,0.0,0.0,0.0,-4.04,0.0,-32.61,0.0,-48.24,0.0,-48.21,0.0,0.0,0.0,-245.98,0.0,-92.95,0.0,-60.07,0.0,-28.57,0.0,0.12,0.0
