报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30
应付利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.41,2738.39,2430.84,3368.48,747.38,1536.52,2373.45,3312.44,1583.14,2740.94,4042.82,4690.46,2159.99,3448.16,3960.63,3937.1,2474.1,2341.46,1430.74,3077.78,3382.09,4277.05,3289.65,4573.68,2918.88,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付股利,72268.85,72287.18,4180.7,4180.7,4180.7,11818.63,11538.7,0.0,17245.14,105864.24,0.0,13720.77,0.0,118666.47,22024.67,31858.42,31858.42,226907.75,22559.39,0.0,225.0,423376.53,19568.85,0.0,62951.66,42951.66,0.0,0.0,56439.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497743.01,0.0,0.0,0.0,852917.79,0.0,0.0,0.0,258047.35,0.0,0.0,0.0,0.0,0.0,44688.0,0.0,0.0,12554.09,0.0,0.0,0.0,0.0
其他应付款,30866.41,41468.86,41136.41,42349.52,63746.6,63483.27,64282.4,57590.64,58409.93,62344.44,68509.27,71083.12,72041.55,79282.66,74552.74,81888.06,82054.91,81464.05,83951.53,91612.32,85851.48,108917.8,111708.49,138998.41,154265.85,133905.72,132534.34,160468.82,129718.14,129705.93,112112.27,123188.62,118144.06,124272.77,124021.14,142313.92,132220.42,143934.09,138885.84,172463.86,247335.69,274580.17,309202.5,303994.83,366029.31,445974.67,461821.86,336200.06,0.0,457249.74,0.0,314262.55,0.0,357972.4,0.0,325724.53,0.0,453730.53,0.0
预提费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内的递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付短期债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10283.2,9308.3,9090.34
其他流动负债,19.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79993.69,110786.11,114938.43,160980.14,67097.41,112353.06,112594.86
流动负债合计,399492.78,400751.98,324129.62,211261.61,227093.57,142146.21,218244.52,425076.95,300749.6,279677.36,251226.06,510805.78,442415.13,458661.54,507825.86,702819.02,861101.92,935566.32,979095.81,948071.94,785919.43,1128890.67,682554.1,952640.26,728881.69,782383.32,943630.02,1130728.84,855828.41,857618.46,829245.65,1054384.44,882110.25,865819.2,1562242.16,2005172.3,1973362.05,2817776.75,3384695.88,3702042.54,3650926.17,4130391.93,3938362.09,3857491.94,2923969.08,3339478.79,4097504.03,4243818.68,3056611.5,4543719.81,3167941.84,4109329.92,2581791.24,2960546.56,3040572.61,4567366.99,3232884.85,4487725.11,4344734.43
长期借款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应付职工薪酬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
专项应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1953.0,1953.0,1677.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
递延所得税负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7767.47,4894.56,7269.26,7199.84,7452.19,181.24,145.75,90.4,89.63,89.63
长期递延收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他非流动负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
非流动负债合计,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1953.0,1953.0,1677.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0,0.0,0.0,7767.47,4894.56,7269.26,7199.84,7452.19,181.24,145.75,39956.97,42719.4,43996.93
负债合计,399492.78,400751.98,324129.62,211261.61,227093.57,142146.21,218244.52,425076.95,301749.6,280677.36,252226.06,511805.78,443415.13,459661.54,508825.86,703819.02,862101.92,937519.32,981048.81,949748.94,787696.43,1130667.67,684331.1,954417.26,730658.69,784160.32,945407.02,1132505.84,857605.41,859395.46,831022.65,1056161.44,883887.25,867596.2,1564019.16,2006729.3,1974919.05,2819333.75,3386252.88,3703599.54,3652483.17,4131948.93,3939919.09,3859048.94,2925526.08,3341035.79,4099061.03,4243818.68,3056611.5,4551487.28,3172836.4,4116599.18,2588991.08,2967998.75,3040753.85,4567512.74,3272841.82,4530444.51,4388731.36
实收资本(或股本),94380.0,94380.0,94380.0,94380.0,94380.0,94380.0,94380.0,94380.0,94380.0,94380.0,94380.0,94380.0,94380.0,94380.0,94380.0,94380.0,94380.0,94380.0,103818.0,103818.0,103818.0,103818.0,103818.0,103818.0,103818.0,103818.0,103818.0,103818.0,103818.0,114199.8,114199.8,114199.8,114199.8,114199.8,125619.78,125619.78,125619.78,125619.78,125619.78,125619.78,125619.78,125619.78,125619.78,125619.78,125619.78,125619.78,125619.78,125619.78,125619.78,125619.78,125619.78,125619.78,125619.78,125619.78,125619.78,125619.78,125619.78,125619.78,125619.78
资本公积,137477.96,137487.81,137489.88,137496.44,137500.12,137500.12,137511.14,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44,137496.44
减：库存股,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.9,-1034.22,-1490.82,-1247.23,-1303.41,-951.69,-1074.19,-982.89,-1124.08,-1072.98,-779.38,-722.96,-740.16,-788.36,-851.38,-592.88,-706.57,-921.34,-720.96,-771.64,-719.87,-725.5,-590.22,-562.76,-533.14,-827.67,-845.76,-1001.55
专项储备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
盈余公积,125427.28,126487.97,126487.97,83832.1,83832.1,99650.55,99650.55,100113.38,100113.38,134419.14,134419.14,158566.61,158566.61,170295.78,170295.78,217675.42,217675.42,220685.46,220685.46,264091.64,264091.64,303867.88,303867.88,303643.45,303643.45,422166.91,422166.91,422080.39,422080.39,527655.24,527655.24,524940.72,524940.72,524940.72,524940.72,621052.45,621052.45,708382.57,708382.57,713565.0,713565.0,803243.73,803243.73,821559.55,821559.55,1329734.87,1329734.87,1344422.12,1344422.12,1640853.27,1640853.27,1659569.9,1659569.9,2015934.85,2015934.85,2017492.26,2017492.26,2430235.35,2430235.35
一般风险准备,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.63,1329.63,2859.63,2859.63,9859.45,9859.45,13429.45,13429.45,21836.13,21836.13,21836.13,21836.13,42075.84,42075.84,42075.84,42075.84,60085.92,60085.92,60085.92,60085.92,78830.26,78830.26,78830.26,78830.26,89834.99,89834.99,89834.99,89834.99,92757.78,92757.78,92757.78,92757.78
未分配利润,224768.31,255029.35,329106.44,507702.04,595037.45,636938.01,727457.79,792467.13,914168.07,928085.74,1027753.23,1056155.23,1182721.49,1242561.49,1350003.16,1390325.55,1578725.04,1660959.21,1817711.97,1993711.92,2290633.5,2238547.29,2580756.06,2870007.52,3229317.34,2809870.79,3191595.77,3597497.19,3964036.18,3745496.35,4091843.89,4556605.73,4993095.91,5341858.96,5184569.6,5487896.45,5976823.61,5505630.38,5871924.45,6271780.8,6884092.74,6454606.72,7327905.32,8001130.75,8851821.41,7687682.05,8584618.74,9598194.4,10720337.53,9493410.56,10543793.54,11589233.74,12898610.76,11354357.54,12476902.43,13759440.38,15154886.59,13388513.43,14649732.29
归属于母公司股东权益合计,582053.55,613385.13,687464.29,823410.58,910749.66,968468.68,1058999.48,1124456.95,1246157.9,1294381.32,1394048.81,1446598.28,1573164.54,1644733.71,1752175.38,1839877.41,2028276.9,2113521.12,2279711.87,2499118.0,2796039.58,2783729.61,3125938.37,3414965.41,3774275.23,3473352.14,3855077.12,4262221.65,4628760.64,4527707.47,4874055.0,5343040.24,5778558.1,6130434.56,5984808.77,6392597.84,6881876.72,6497891.12,6864276.47,7289413.78,7901776.81,7562263.12,8435618.15,9145152.28,9995794.74,9339767.68,10236962.87,11283856.43,12405784.8,11475489.36,12525821.66,13601034.99,14910406.38,13722653.39,14845225.74,16132273.51,17527425.18,16173777.02,17434840.1
少数股东权益,6784.13,8556.06,7825.65,13475.0,17844.47,16994.82,21700.99,25884.88,14642.85,22316.32,27519.16,18558.26,26430.28,28987.61,20001.64,15061.56,25791.2,40974.47,28665.14,41219.96,57022.46,56747.91,73218.17,130438.23,85288.08,104558.58,126959.65,150687.58,116596.52,134710.22,160077.85,188114.84,214456.71,235743.66,207075.49,230819.2,212249.18,237425.05,264073.87,300440.51,343611.92,344061.94,402466.37,456810.46,519173.37,310679.78,378743.33,456992.36,526421.34,485188.25,556382.85,586603.04,663075.92,529135.38,571940.07,639794.8,721551.6,582632.15,646653.94
所有者权益(或股东权益)合计,588837.68,621941.19,695289.93,836885.58,928594.13,985463.5,1080700.47,1150341.83,1260800.75,1316697.64,1421567.97,1465156.54,1599594.82,1673721.33,1772177.02,1854938.97,2054068.1,2154495.59,2308377.01,2540337.96,2853062.04,2840477.52,3199156.55,3545403.64,3859563.31,3577910.72,3982036.77,4412909.23,4745357.16,4662417.69,5034132.86,5531155.08,5993014.81,6366178.22,6191884.26,6623417.04,7094125.9,6735316.17,7128350.35,7589854.29,8245388.73,7906325.07,8838084.53,9601962.75,10514968.12,9650447.46,10615706.2,11740848.79,12932206.14,11960677.62,13082204.51,14187638.02,15573482.31,14251788.77,15417165.81,16772068.31,18248976.78,16756409.17,18081494.04
负债和所有者权益(或股东权益)总计,988330.46,1022693.17,1019419.55,1048147.18,1155687.69,1127609.71,1298944.99,1575418.78,1562550.35,1597375.0,1673794.03,1976962.31,2043009.95,2133382.87,2281002.88,2558757.99,2916170.02,3092014.91,3289425.83,3490086.9,3640758.47,3971145.2,3883487.65,4499820.9,4590222.0,4362071.04,4927443.79,5545415.07,5602962.57,5521813.15,5865155.51,6587316.52,6876902.06,7233774.42,7755903.42,8630146.34,9069044.95,9554649.92,10514603.23,11293453.83,11897871.9,12038274.0,12778003.61,13461011.69,13440494.19,12991483.25,14714767.24,15984667.47,15988817.64,16512164.9,16255040.92,18304237.2,18162473.39,17219787.52,18457919.67,21339581.05,21521818.6,21286853.68,22470225.39
