报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
收回投资所收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.43,638.32,638.32,1146.12,0.0,245.01,245.01,573.67,1786.83,2587.81,2794.09,2953.48,913.86,1668.55,1871.73,2672.3,530.89,931.35,1689.48,1689.48,0.0,170.29,553.45,1493.26,5046.59,6827.95,8354.77,13041.32,3636.08,10500.44,56422.72,72851.22,5360.86,5361.29,5364.02,5364.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
取得投资收益所收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.79,33.33,59.44,1875.53,-14.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.61,34.4,100.96,31.1,43.41,50.45,50.45,0.0,116.7,8.23,100.69,0.0,0.0,0.0,0.0,81.01,77.55,46.96,0.0,0.0,0.0,1.47,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产所收回的现金净额,41.81,106.83,747.21,849.49,66.98,70.26,157.84,203.38,0.0,0.0,5.68,55.68,1966.61,2082.04,2251.58,3211.73,0.0,348.67,643.55,565.23,104.48,104.98,110.44,404.63,373.67,793.25,1004.6,2122.43,0.0,209.0,830.42,830.42,-1200.0,-1287.0,-1287.0,0.0,-24.82,-494.82,-298.56,0.0,0.0,22.75,22.75,153.58,67.28,554.92,576.6,558.66,2.17,2.17,11.8,11.8,0.0,329.61,332.7,374.09,163.55
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,409.0,0.0,100.0,100.0,670.0,0.0,0.0,1000.0,1164.0,0.0,0.0,1000.0,1500.0,0.0,0.0,7.87,288.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10457.56,31.16
投资活动现金流入小计,41.81,106.83,747.21,849.49,66.98,70.26,157.84,203.38,0.0,0.0,5.68,55.68,2316.82,2753.69,2949.33,6233.37,-14.88,593.68,888.56,1138.9,1891.31,2692.79,2904.54,4958.11,1287.53,2519.41,2910.74,5304.69,561.99,1283.76,2670.35,3240.35,-1200.0,-1000.01,274.68,2757.96,5021.77,6333.13,9056.21,14541.32,3717.09,10600.74,56500.3,73292.8,5428.54,5916.61,5942.09,5924.15,2.17,2.17,11.8,11.8,0.0,329.61,332.7,10831.65,194.71
购建固定资产、无形资产和其他长期资产所支付的现金,10998.89,84137.71,171301.12,260303.05,89767.22,142771.17,192766.69,250330.68,35082.53,52705.42,91973.45,136488.7,25240.92,65599.57,90158.91,100233.01,16495.12,34180.13,66500.39,97476.87,23499.57,41331.12,109439.84,105020.79,43479.8,114499.24,143105.91,75801.54,2870.47,4306.48,10803.26,11357.46,890.1,1420.64,2275.29,2655.6,540.01,907.14,1395.49,1997.84,744.51,1234.51,17381.04,18110.5,859.33,1506.61,5529.22,4421.79,965.19,1757.13,2639.16,3376.31,724.79,1774.8,4112.44,1280629.43,265971.33
投资所支付的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.71,350.89,350.89,698.69,698.69,290.15,548.36,550.85,878.98,1624.17,2459.48,2710.99,2794.0,941.41,1871.73,2063.32,2933.82,561.82,669.82,1740.07,1740.07,0.0,287.06,2036.45,3830.62,3938.38,5401.68,8007.72,13158.23,3332.43,9259.01,56892.6,73287.37,3113.64,3107.17,3113.59,3113.59,0.0,0.0,0.0,335000.0,45000.0,137000.0,180733.59,0.0,0.0
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.62,0.0,0.0,0.0,108.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9774.12,0.0
投资活动现金流出小计,10998.89,84137.71,171301.12,260303.05,89767.22,142771.17,192766.69,250330.68,35082.53,52705.42,91973.45,136787.41,25591.81,65950.46,90857.6,100931.69,16785.27,34728.49,67051.25,98355.86,25123.73,43790.6,112150.83,107814.79,44421.22,116370.97,145169.23,78735.36,3432.29,4976.3,12543.33,13097.53,890.1,1707.7,4311.74,7635.83,4478.39,6308.82,9403.21,15264.17,4076.94,10493.52,74273.64,91397.88,3972.97,4613.78,8642.8,7535.38,965.19,1757.13,2639.16,338376.31,45724.79,138774.8,184846.03,1290403.55,265971.33
投资活动产生的现金流量净额,-10957.08,-84030.89,-170553.91,-259453.56,-89700.23,-142700.9,-192608.85,-250127.3,-35082.53,-52705.42,-91967.77,-136731.73,-23274.98,-63196.77,-87908.27,-94698.32,-16800.15,-34134.81,-66162.68,-97216.95,-23232.42,-41097.81,-109246.29,-102856.69,-43133.69,-113851.56,-142258.49,-73430.67,-2870.3,-3692.54,-9872.98,-9857.17,-2090.1,-2707.71,-4037.06,-4877.88,543.38,24.31,-346.99,-722.85,-359.85,107.22,-17773.34,-18105.08,1455.57,1302.83,-2700.72,-1611.23,-963.01,-1754.96,-2627.36,-338364.52,-45724.79,-138445.19,-184513.32,-1279571.9,-265776.63
吸收投资收到的现金,104018.45,104018.45,104018.45,104018.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106454.93,0.0
其中：子公司吸收少数股东投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
取得借款收到的现金,106963.05,247461.56,329444.83,422082.81,274918.29,397001.07,572020.04,721968.06,249752.29,339020.32,561307.77,783749.99,201094.97,454159.67,618184.9,962675.11,315269.64,656341.58,1097027.48,1600629.11,627758.19,1034439.92,1672425.44,2110531.41,317871.59,925286.82,1484009.22,1799419.89,433189.95,885678.92,1304232.75,1687384.24,456109.67,793641.15,1128706.96,1526065.31,154227.71,493310.95,908774.47,1265041.23,413974.0,522192.91,819292.37,1046343.98,110461.25,483912.07,723833.74,906269.71,63047.97,188652.85,330278.44,373120.88,190403.95,323911.83,591512.45,1688472.03,515874.17
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196700.0,196700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9585.39,14644.64,9585.39,12453.44,0.0,27995.82,47210.16,86590.16,0.0,23930.0,36290.0,50860.0,750.18,750.18,750.18,3850.18,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37608.14,502.5
筹资活动现金流入小计,210981.5,351480.01,433463.29,526101.26,274918.29,397001.07,572020.04,721968.06,249752.29,339020.32,561307.77,783749.99,201094.97,454159.67,618184.9,962675.11,315269.64,853041.58,1293727.48,1600629.11,627758.19,1034439.92,1672425.44,2110531.41,327456.98,939931.46,1493594.61,1811873.33,433189.95,913674.74,1351442.91,1773974.4,456109.67,817571.15,1164996.96,1576925.31,154977.89,494061.13,909524.65,1268891.41,418974.0,522192.91,819292.37,1046343.98,110461.25,483912.07,723833.74,906269.71,63047.97,188652.85,330278.44,373120.88,190403.95,323911.83,591512.45,1832535.09,516376.67
偿还债务支付的现金,113682.8,182841.81,221020.12,242682.88,82353.08,222475.66,359586.04,549934.67,160064.09,287229.21,493570.7,676705.48,140743.58,339716.26,549211.98,838831.02,226726.63,717112.76,989021.61,1397644.95,369966.89,921776.38,1453640.73,1839169.0,467778.8,871155.8,1505706.98,1874577.29,325760.47,967974.94,1366601.95,1720504.25,394206.29,753903.35,1200177.38,1446900.1,300647.16,776878.03,1159424.37,1579656.26,224778.28,498313.7,948884.46,1263843.63,265723.62,471467.75,839512.5,1004700.67,212553.18,452757.38,478757.38,644485.91,122684.85,169552.05,452142.68,648452.79,120148.16
分配股利、利润或偿付利息所支付的现金,8725.09,15244.1,31668.32,34140.54,13173.53,54200.91,64186.67,76657.84,10889.69,20912.25,30039.36,39054.13,9188.48,57182.83,65933.24,73587.57,8838.48,18466.23,62717.54,84822.31,15741.7,40780.88,55432.27,61696.49,12366.72,24044.35,35520.56,56190.0,15857.34,44821.61,65324.19,71515.28,14057.35,31903.26,72166.99,68687.48,11585.79,36025.09,51083.61,66559.13,6750.38,15915.21,20862.72,43538.62,7302.16,142445.89,151816.78,157115.9,6570.03,164676.66,173341.08,177806.13,1811.63,119491.51,122110.33,188540.38,12539.13
其中：子公司支付给少数股东的股利、利润,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付其他与筹资活动有关的现金,0.0,0.0,0.0,887.6,429.02,776.01,1132.35,1276.25,403.21,587.55,856.33,1169.37,365.94,1089.06,1625.78,2068.99,432.08,1082.91,1412.76,1738.66,1017.57,1543.8,2085.18,18553.29,541.95,1307.34,14882.42,2231.61,18596.36,52743.13,59442.27,70656.97,12248.47,38475.71,42682.8,44042.8,32653.74,39032.11,45344.59,51310.54,261.45,488.18,950.32,2386.63,205.6,445.14,674.09,1063.16,249.27,561.85,1032.3,1482.88,565.87,904.32,1377.54,4207.22,85710.06
筹资活动现金流出小计,122407.89,198085.91,252688.44,277711.01,95955.63,277452.58,424905.06,627868.76,171356.99,308729.02,524466.39,716928.98,150298.0,397988.15,616771.01,914487.57,235997.19,736661.9,1053151.92,1484205.93,386726.17,964101.07,1511158.19,1919418.77,480687.47,896507.49,1556109.97,1932998.89,360214.17,1065539.68,1491368.4,1862676.5,420512.11,824282.32,1315027.17,1559630.38,344886.69,851935.23,1255852.58,1697525.93,231790.11,514717.09,970697.49,1309768.87,273231.38,614358.78,992003.38,1162879.74,219372.48,617995.89,653130.76,823774.92,125062.35,289947.88,575630.55,841200.4,218397.35
筹资活动产生的现金流量净额,88573.62,153394.1,180774.85,248390.25,178962.67,119548.49,147114.98,94099.3,78395.29,30291.3,36841.38,66821.02,50796.97,56171.53,1413.89,48187.53,79272.45,116379.68,240575.56,116423.19,241032.02,70338.85,161267.25,191112.64,-153230.49,43423.97,-62515.36,-121125.57,72975.78,-151864.94,-139925.5,-88702.11,35597.56,-6711.17,-150030.2,17294.93,-189908.8,-357874.1,-346327.93,-428634.52,187183.89,7475.83,-151405.12,-263424.89,-162770.13,-130446.71,-268169.64,-256610.03,-156324.51,-429343.05,-322852.32,-450654.04,65341.59,33963.95,15881.9,991334.69,297979.32
四、汇率变动对现金及现金等价物的影响,0.0,0.0,0.0,-399.98,-167.73,-270.61,-410.62,-403.53,-19.36,-7.13,-15.99,19.99,18.12,41.35,65.63,101.97,-159.94,-246.34,-305.72,-186.26,-35.81,17.98,-15.37,224.28,-22.06,-259.26,64.48,-7.59,-152.12,-222.1,10.82,125.69,-145.39,-12.92,-47.25,54.54,-74.09,-23.97,40.44,1018.76,18.38,0.0,9.41,-95.48,-7.92,157.17,41.68,-287.12,54.63,24.86,-3.93,4.01,102.54,1.19,-24.81,-6.24,15.23
五、现金及现金等价物净增加额,39694.99,20729.17,189.58,-3747.94,39188.04,18826.93,-51808.32,-49602.59,30666.22,1015.13,21010.94,20486.65,16494.14,-23057.48,-46072.49,9611.04,-11298.91,37688.5,60462.19,100308.79,-64578.07,-42442.57,-104271.27,-94714.11,31345.04,129458.54,75312.88,45500.66,71719.98,82628.71,255670.73,206302.5,-94979.76,-104024.48,-111607.35,40883.58,-140097.88,-240841.09,-189430.54,-269546.52,120913.86,205938.41,126816.29,179633.82,-32123.91,-114378.24,197329.32,306650.8,-17057.17,-157656.13,107502.62,-300475.83,-18657.97,-83401.46,1179.04,-27685.76,33331.66
加:期初现金及现金等价物余额,98585.91,98585.91,98585.91,98585.91,94837.98,94837.98,94837.98,94837.98,45235.39,45235.39,45235.39,45235.39,65722.04,65722.04,65722.04,65722.04,75333.08,75333.08,75333.08,75333.08,175641.87,175641.87,175641.87,175641.87,80927.76,80927.76,80927.76,80927.76,126428.42,126428.42,126428.42,126428.42,332730.92,332730.92,332730.92,332730.92,373614.51,373614.51,373614.51,373614.51,104067.98,104067.98,104067.98,104067.98,283701.8,283701.8,283701.8,283701.8,590352.61,590352.61,590352.61,590352.61,289876.77,289876.77,289876.77,303626.49,275940.73
六、期末现金及现金等价物余额,138280.9,119315.08,98775.49,94837.98,134026.02,113664.91,43029.66,45235.39,75901.61,46250.51,66246.33,65722.04,82216.18,42664.56,19649.55,75333.08,64034.17,113021.57,135795.27,175641.87,111063.8,133199.3,71370.6,80927.76,112272.8,210386.3,156240.64,126428.42,198148.4,209057.13,382099.15,332730.92,237751.16,228706.44,221123.57,373614.51,233516.63,132773.42,184183.97,104067.98,224981.84,310006.39,230884.27,283701.8,251577.89,169323.56,481031.12,590352.61,573295.43,432696.48,697855.22,289876.77,271218.8,206475.31,291055.81,275940.73,309272.39
净利润,0.0,46604.88,0.0,99882.02,0.0,28174.72,0.0,1551.87,0.0,-42021.74,0.0,27021.8,0.0,37672.62,0.0,63116.12,0.0,22740.18,0.0,36226.12,0.0,179.22,0.0,12258.79,0.0,-8389.57,0.0,21670.63,0.0,19998.72,0.0,16872.58,0.0,-63150.14,0.0,-118943.94,0.0,7899.37,0.0,19643.81,0.0,39561.0,0.0,264617.63,0.0,204057.34,0.0,460969.88,0.0,126519.73,0.0,234685.34,0.0,77263.39,0.0,176405.65,0.0
少数股东权益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,-14.0,0.0,1083.61,0.0,0.0,0.0,9282.87,0.0,0.0,0.0,346.53,0.0,0.0,0.0,-85.47,0.0,0.0,0.0,61.55,0.0,0.0,0.0,1255.19,0.0,0.0,0.0,1964.71,0.0,0.0,0.0,3583.93,0.0,0.0,0.0,9259.82,0.0,0.0,0.0,2569.56,0.0,0.0,0.0,-1529.0,0.0,0.0,0.0,-730.76,0.0,302.22,0.0,-621.5,0.0,-64.18,0.0,-30.25,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,21589.42,0.0,44700.2,0.0,26606.8,0.0,62757.91,0.0,40214.24,0.0,83124.71,0.0,45959.97,0.0,94353.49,0.0,49777.3,0.0,100120.7,0.0,26111.68,0.0,52422.88,0.0,31417.86,0.0,65455.98,0.0,36291.9,0.0,74892.62,0.0,38817.25,0.0,78292.92,0.0,43179.16,0.0,84527.34,0.0,42144.12,0.0,88871.96,0.0,43308.27,0.0,86928.74,0.0,44172.02,0.0,88045.54,0.0,43304.65,0.0,99449.46,0.0
无形资产摊销,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.03,0.0,147.58,0.0,127.21,0.0,254.42,0.0,127.21,0.0,254.42,0.0,127.21,0.0,637.29,0.0
长期待摊费用摊销,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
