报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,0.0,11.37,18.48,0.0,10.19,13.56,0.0,0.0,31.27,0.65,332.13,0.0,0.12,0.0,317.23,660.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9998.82,10000.0,10000.0,10300.0,3200.0,7920.0,8328.03,13510.88,0.0,3887.46,408.0,900.0,1324.27,1324.27,1324.27,1324.27,2.58,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.25,357.21,0.0
筹资活动现金流入小计,400.0,811.37,1218.48,1200.0,10.19,13.56,294.0,864.0,1431.27,1400.65,74514.28,72766.51,0.12,0.0,317.23,660.91,0.0,0.0,5000.0,10500.0,0.0,0.0,0.0,0.0,9998.82,10000.0,10000.0,13702.61,3200.0,7920.0,12689.15,13851.89,0.0,3887.46,408.0,8743.26,1324.27,3524.27,3524.27,3524.27,2.58,160.0,60.0,60.0,0.0,9411.96,9411.96,440.0,0.0,1955.0,1955.0,2355.0,0.0,805.0,1783.25,1942.21,0.0
偿还债务支付的现金,0.0,400.0,800.0,800.0,400.0,400.0,400.0,970.0,200.0,400.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,10164.96,0.0,0.0,0.0,1410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140.0,2140.0,4040.0,4610.0,0.0,1100.0,1100.0,1100.0,0.0,200.0,3380.0,4219.0,0.0
分配股利、利润或偿付利息所支付的现金,0.0,7700.21,7706.13,8199.4,0.0,0.0,8214.0,10856.43,0.0,3.12,9868.84,10753.11,0.0,0.0,21332.43,21393.65,1633.25,1633.25,20558.58,20323.4,1326.22,1783.49,21744.72,21744.72,50.47,16.72,46719.84,48729.73,38.46,38.46,45514.89,46090.32,643.83,686.54,52901.76,54413.27,497.79,2082.37,53904.35,54825.35,22.1,78.61,59700.04,61342.7,237.13,1714.5,46954.79,62084.71,630.19,1337.21,55485.83,71533.74,630.17,1337.55,11435.13,14738.29,13.47
其中：子公司支付给少数股东的股利、利润,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.65,0.0,0.0,0.0,129.89,0.0,0.0,587.14,674.32,0.0,454.58,795.17,0.0,0.0,16.72,938.33,2935.78,38.46,38.46,38.46,38.46,605.61,605.61,1098.17,2027.28,434.47,1769.03,1769.03,1995.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付其他与筹资活动有关的现金,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,1.59,1936.53,0.05,60.68,63.68,888.94,0.0,0.0,41.39,45.24,0.0,0.0,0.0,84.26,0.0,81.93,83.11,101.21,1553.34,7710.0,8055.41,8553.41,100.0,1188.81,1188.81,1186.93,1050.0,2613.2,2613.2,2613.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14432.3,22751.96,22751.96,12258.37,12258.37,12258.37,13471.33,1212.96
筹资活动现金流出小计,0.0,8100.21,8507.13,8999.4,400.0,400.0,8614.0,11826.43,200.03,403.19,10270.43,13089.64,0.05,60.68,21396.1,22282.59,1633.25,1633.25,20599.98,25868.64,1326.22,1783.49,21744.72,21828.98,50.47,98.65,46862.95,58995.9,1591.81,7748.46,53570.3,56053.72,743.83,1875.35,54090.57,55600.21,1547.79,4695.57,56517.55,57438.55,22.1,78.61,59700.04,61342.7,2377.13,3854.5,50994.79,66694.71,630.19,16869.51,79337.79,95385.7,12888.54,13795.92,27073.5,32428.62,1226.43
筹资活动产生的现金流量净额,400.0,-7288.85,-7288.65,-7799.4,-389.81,-386.44,-8320.0,-10962.43,1231.24,997.46,64243.85,59676.87,0.07,-60.68,-21078.87,-21621.68,-1633.25,-1633.25,-15599.98,-15368.64,-1326.22,-1783.49,-21744.72,-21828.98,9948.35,9901.35,-36862.95,-45293.3,1608.19,171.54,-40881.14,-42201.83,-743.83,2012.11,-53682.57,-46856.94,-223.52,-1171.3,-52993.29,-53914.28,-19.52,81.39,-59640.04,-61282.7,-2377.13,5557.45,-41582.83,-66254.71,-630.19,-14914.51,-77382.79,-93030.7,-12888.54,-12990.92,-25290.24,-30486.41,-1226.43
四、汇率变动对现金及现金等价物的影响,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.62,0.0,0.0,0.0,-8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.63,0.0,0.0,0.0,13.64,-2.36,2.99,4.83,15.55,0.0,0.0,0.0,6.55,0.0,0.0,0.0,0.29,0.0,0.0,0.0,-0.62,0.0,0.0,0.0,0.77,0.0
五、现金及现金等价物净增加额,2536.12,617.75,417.64,8631.25,-6092.71,-1709.52,-15794.26,12033.67,21815.32,33309.16,114105.89,127505.36,-13081.89,-42689.69,-60862.79,-83964.48,16144.65,56774.34,13997.48,36946.97,-19578.23,-66862.71,-45984.33,118503.71,-13640.84,-15734.52,-108090.51,-77375.59,-10473.24,-18007.26,-59527.82,63597.66,-150337.32,-118733.22,-154619.67,-89126.4,-3086.16,-17111.0,-12815.31,-24393.55,18233.58,18817.92,-10465.86,31064.65,9868.18,-15229.25,-24891.41,41061.78,-20983.72,-37744.69,-63527.7,-21374.83,5377.35,-11189.87,-83655.82,-47354.51,42076.7
加:期初现金及现金等价物余额,48180.58,48180.58,48180.58,48280.58,56911.83,56911.83,56911.83,56911.83,53981.51,53981.51,53981.51,68945.51,197360.39,197775.7,197775.7,197274.21,113309.74,113309.74,113309.74,113309.74,150256.71,150256.71,150256.71,150256.71,268760.42,268760.42,268760.42,268760.42,191384.83,191384.83,191384.83,191384.83,254982.49,254982.49,254982.49,254982.49,165856.08,165856.08,165856.08,165856.08,141462.53,141462.53,141462.53,141462.53,172527.18,172527.18,172527.18,172527.18,213588.95,213588.95,213588.95,211588.95,190214.13,190214.13,192584.02,190584.02,143229.5
六、期末现金及现金等价物余额,50716.71,48798.33,48598.22,56911.83,50819.12,55202.32,41117.57,68945.51,75796.83,87290.66,168087.39,196450.87,184278.5,155086.01,136912.91,113309.74,129454.39,170084.07,127307.22,150256.71,130678.47,83393.99,104272.38,268760.42,255119.58,253025.9,160669.91,191384.83,180911.59,173377.58,131857.02,254982.49,104645.17,136249.27,100362.82,165856.08,162769.92,148745.09,153040.78,141462.53,159696.12,160280.45,130996.67,172527.18,182395.36,157297.92,147635.77,213588.95,192605.23,175844.27,150061.25,190214.13,195591.48,179024.26,108928.2,143229.5,185306.2
净利润,4500.17,8348.87,0.0,21057.26,0.0,12149.63,0.0,29613.97,0.0,16275.56,0.0,40706.12,0.0,31087.13,0.0,59411.91,0.0,45563.15,0.0,87026.0,0.0,47274.92,0.0,105356.17,0.0,55017.85,0.0,121971.62,0.0,62048.83,0.0,137227.7,0.0,77429.98,0.0,163781.36,0.0,83344.77,0.0,185513.99,0.0,90268.28,0.0,204399.48,0.0,86412.74,0.0,208660.58,0.0,19216.83,0.0,-44538.45,0.0,-8520.16,0.0,4096.89,0.0
少数股东权益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,279.97,0.0,116.62,0.0,547.74,0.0,486.35,0.0,399.82,0.0,-46.66,0.0,217.46,0.0,666.25,0.0,378.18,0.0,107.94,0.0,323.85,0.0,561.5,0.0,47.09,0.0,557.99,0.0,836.27,0.0,596.21,0.0,1985.46,0.0,540.0,0.0,3314.69,0.0,967.53,0.0,2126.99,0.0,3485.22,0.0,170.11,0.0,7443.06,0.0,4877.95,0.0,499.22,0.0,6902.02,0.0,20581.08,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,586.9,1627.04,0.0,2597.14,0.0,1298.12,0.0,2880.59,0.0,1495.08,0.0,3870.76,0.0,1964.24,0.0,4063.34,0.0,2156.67,0.0,3925.85,0.0,1958.95,0.0,4518.84,0.0,2425.93,0.0,4557.68,0.0,2595.43,0.0,6140.52,0.0,4000.03,0.0,8171.3,0.0,4426.02,0.0,8453.86,0.0,4505.22,0.0,8812.55,0.0,4774.7,0.0,9416.17,0.0,5357.6,0.0,11676.25,0.0,6264.13,0.0,13201.61,0.0
无形资产摊销,107.87,343.11,0.0,707.02,0.0,266.01,0.0,546.91,0.0,274.17,0.0,569.09,0.0,448.27,0.0,700.49,0.0,302.05,0.0,724.65,0.0,469.8,0.0,962.29,0.0,522.77,0.0,1046.16,0.0,520.1,0.0,1250.74,0.0,712.68,0.0,1235.24,0.0,924.51,0.0,1836.08,0.0,874.78,0.0,1821.11,0.0,1019.24,0.0,1961.28,0.0,1103.37,0.0,2099.6,0.0,1025.76,0.0,2102.75,0.0
长期待摊费用摊销,5.25,18.42,0.0,21.01,0.0,9.35,0.0,1.35,0.0,8.0,0.0,3.89,0.0,11.68,0.0,80.63,0.0,0.0,0.0,176.8,0.0,0.0,0.0,941.38,0.0,277.0,0.0,539.29,0.0,251.41,0.0,517.75,0.0,260.04,0.0,457.45,0.0,137.16,0.0,317.49,0.0,256.53,0.0,548.82,0.0,305.94,0.0,621.95,0.0,338.67,0.0,657.16,0.0,338.97,0.0,786.54,0.0
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,0.0,5.35,0.0,-68.29,0.0,-25.06,0.0,-32.78,0.0,-1.15,0.0,2.5,0.0,-4.42,0.0,16.4,0.0,-32.06,0.0,826.04,0.0,0.74,0.0,120.75,0.0,-68.07,0.0,-57.07,0.0,-10.02,0.0,647.94,0.0,3.39,0.0,947.58,0.0,162.08,0.0,211.13,0.0,82.24,0.0,18.49,0.0,358.13,0.0,424.62,0.0,5.41,0.0,177.56,0.0,24.52,0.0,-78.41,0.0
