报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
收回投资所收到的现金,0.0,15.73,48.0,336.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,86272.53,0.0,0.0,47150.0,124132.64,1426.97,25837.99,25837.99,18374.54,0.0,8.82,8.82,53193.73,5000.0,5000.0,32657.76,86149.49,70121.43,113743.08,154527.18,194743.01,43000.0,78248.0,174389.11,205984.28,25147.97,110471.88,132917.54,180582.93,98085.24,255897.31,365353.36,473773.13,256446.34
取得投资收益所收到的现金,0.0,421.96,1042.01,1593.99,0.0,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3265.02,0.0,443.06,9414.23,16862.09,0.0,28.53,28.53,2690.48,230.0,351.0,351.0,1499.44,157.86,351.79,2763.77,3072.01,705.36,2577.6,3850.29,2632.32,576.93,2186.79,2776.35,6099.22,1152.01,2076.66,3923.6,7950.65,1461.55,4583.35,7142.95,18059.79,3340.39
处置固定资产、无形资产和其他长期资产所收回的现金净额,0.0,0.0,2820.0,4909.17,0.0,0.0,0.8,0.8,0.0,0.07,0.07,658.11,0.0,268.02,268.02,83.58,5.07,16.18,29.99,860.81,7.39,17.17,125.26,253.79,5.61,34.29,34.29,100.05,731.93,790.81,792.34,225.85,3.89,74.12,80.41,628.42,30.25,33.08,47.3,48.57,5.22,43.0,54.83,123.25,41.93,1018.58,1163.2,4929.3,3046.75
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.34,735.24,765.45,0.0
收到的其他与投资活动有关的现金,0.0,0.0,260.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.73,0.0,0.0,400.0,0.0,700.0,700.0,725.5,0.0,0.0,0.0,82091.3,39827.0,39827.0,39827.0,39827.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0
投资活动现金流入小计,0.0,437.68,4170.7,6839.18,0.0,0.23,0.8,1.03,0.0,0.07,0.07,758.11,0.0,268.02,268.02,96121.13,5.07,459.24,56594.22,141855.53,1434.36,25883.69,25991.78,21318.81,337.34,394.11,394.11,55193.21,5889.79,6842.6,36913.86,90172.85,70830.68,116394.79,158457.88,280186.9,83434.18,120294.88,217039.76,251959.07,26305.2,112591.54,136895.97,192156.83,99588.72,261693.58,374394.75,497527.67,262833.48
购建固定资产、无形资产和其他长期资产所支付的现金,1358.7,7958.72,16418.67,14663.22,562.54,1225.18,2078.79,2274.46,542.77,1230.62,1847.46,2702.84,392.63,786.19,1815.82,20098.29,2775.83,6055.68,8926.41,24200.17,1959.39,4925.06,29686.67,20848.92,6168.77,10788.05,14543.46,48698.62,6003.18,12910.63,16229.44,23252.99,7287.86,9538.33,14488.64,20093.54,8353.42,14587.27,17663.25,28140.02,4259.75,8290.26,10518.58,16520.77,4367.6,9728.72,21295.99,33142.48,10193.52
投资所支付的现金,0.0,0.0,0.0,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,139881.72,20030.44,16526.78,39881.75,86515.75,6140.0,7140.0,7515.97,7440.0,0.0,15117.5,7853.31,66649.5,26913.3,29709.13,130445.74,112488.53,198149.12,270589.16,277157.4,194817.01,120538.0,248698.8,361882.37,286683.41,113854.88,286739.11,409940.78,408399.63,185617.61,241898.47,525914.69,704638.71,266255.7
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4649.25,0.0,0.0,0.0,1429.92,0.0,0.0,0.0,74769.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.88,0.0,0.0,5601.9,5601.9,0.0
支付的其他与投资活动有关的现金,0.0,0.0,133.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.77,6300.0,6300.0,6300.0,0.0,2000.0,0.0,350.0,202.28,808.47,815.12,815.12,82804.16,39827.0,48616.79,48616.79,49199.21,0.0,19050.05,19050.05,19050.05,0.0,0.0,0.0,0.0,0.0
投资活动现金流出小计,1358.7,7958.72,16552.07,14738.72,562.54,1225.18,2078.79,2274.46,542.77,1230.62,1847.46,2852.84,392.63,786.19,1815.82,228839.01,22806.28,22582.46,48808.15,110744.76,8099.39,12065.06,37202.63,29531.69,12468.77,32205.55,28696.76,119997.38,34916.48,42619.76,147025.18,137373.72,206245.45,280942.61,292461.16,372484.59,168718.42,311902.86,428162.41,364022.64,118114.63,314079.42,439509.41,444094.33,189985.21,251627.19,552812.59,743383.09,276449.22
投资活动产生的现金流量净额,-1358.7,-7521.03,-12381.38,-7899.55,-562.54,-1224.95,-2077.99,-2273.43,-542.77,-1230.55,-1847.39,-2094.73,-392.63,-518.17,-1547.8,-132717.88,-22801.2,-22123.23,7786.07,31110.78,-6665.03,13818.63,-11210.85,-8212.88,-12131.44,-31811.45,-28302.66,-64804.16,-29026.69,-35777.16,-110111.32,-47200.88,-135414.77,-164547.81,-134003.27,-92297.69,-85284.24,-191607.99,-211122.65,-112063.57,-91809.42,-201487.88,-302613.44,-251937.5,-90396.49,10066.4,-178417.84,-245855.43,-13615.74
吸收投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2408.87,0.0,-1000.0,-1000.0,490.0,0.0,0.0,0.0,1466.67,126618.25,126151.58,126151.58,126221.58,0.0,620.0,4234.5,600.0,87276.67,88038.01,88087.01,87798.67,0.0,25.0,173.04,281.04,261.0,1143.0,1143.0,381.0,400.0,400.0,700.0,752.0,30.0
其中：子公司吸收少数股东投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,25.0,173.04,3231.08,261.0,1143.0,1143.0,381.0,400.0,400.0,700.0,752.0,30.0
取得借款收到的现金,19726.0,34786.0,51100.74,51783.0,12808.0,26884.0,41395.0,53525.0,30600.0,34240.0,44293.0,37607.0,11100.0,18550.0,33292.93,91816.88,1000.0,25000.0,30000.0,68000.0,0.0,0.0,30000.0,40000.0,9000.0,9000.0,11500.0,26272.81,7141.45,13308.08,82513.2,87488.91,16682.39,12276.42,51381.21,82361.41,64569.95,117744.52,127629.55,134436.71,2401.41,5360.21,180668.5,273750.19,81748.32,164831.04,290799.09,387099.09,225000.0
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,59880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39840.0,0.0,0.0,0.0,0.0,0.0,50000.0,50000.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,16.14,32.79,32.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5065.18,5065.18,55176.73,11049.8,10686.17,17623.06,12772.36,1877.46,2753.14,5469.44,5333.59,1678.9,8364.1,10633.22,5736.89,655.09
筹资活动现金流入小计,19742.14,34818.79,51133.53,51783.0,12808.0,26884.0,41395.0,53525.0,30600.0,34240.0,44293.0,37607.0,11100.0,18550.0,33292.93,94225.75,1000.0,24000.0,79000.0,128370.0,0.0,0.0,30000.0,41466.67,135618.25,135151.58,137651.58,192334.39,7141.45,13928.08,86747.7,88088.91,103959.06,155379.61,194533.4,295336.81,75619.75,128455.68,145425.66,147490.11,4539.87,9256.35,187280.94,279464.78,83827.22,173595.14,302132.31,393587.97,225685.09
偿还债务支付的现金,12104.46,21464.46,37064.2,41101.46,12451.0,23211.0,41505.0,51877.0,27700.0,33650.0,46901.0,38931.0,14234.0,22074.0,41327.0,60621.06,0.0,31000.0,46000.0,88000.0,10000.0,10000.0,40000.0,50000.0,6000.0,19000.0,19000.0,26372.15,7891.24,23950.07,81465.42,127907.04,8000.72,13045.47,78445.58,88206.74,5593.46,9018.21,86382.9,163174.51,4641.94,8766.51,54615.1,198526.3,1781.93,74842.27,92410.33,207355.7,65752.4
分配股利、利润或偿付利息所支付的现金,789.9,1524.4,2544.57,2913.09,1237.84,2548.73,3134.12,4210.7,978.78,2271.91,3045.9,3981.62,1054.58,2040.32,2467.23,4137.77,0.0,2036.6,3212.78,2857.72,853.17,47940.53,49877.68,49496.19,906.79,8751.85,12982.0,11333.02,1071.98,15748.65,22624.1,26728.93,966.53,2553.17,23449.24,25776.96,1129.31,14114.07,15155.78,18756.49,707.25,19689.12,19938.08,23728.71,1312.52,60950.09,63417.99,66911.97,1145.03
其中：子公司支付给少数股东的股利、利润,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.43,0.0,402.43,1812.59,600.15,602.43,602.43,1685.45,602.43,705.07,705.07,2127.1,0.0
支付其他与筹资活动有关的现金,133.07,228.54,228.54,0.0,0.0,0.0,0.0,596.28,0.0,0.0,0.0,131.03,0.0,105.96,114.82,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,160.0,120.0,360.0,469.16,11394.25,445.35,1283.87,1636.13,3278.33,496.68,1097.5,1457.16,5846.38,0.0,835.73,10267.31,945.86,0.0,2201.93,2201.93,58.0,0.0,0.0,0.0,200.0,1189.88
筹资活动现金流出小计,13027.43,23217.41,39837.32,44014.55,13688.84,25759.73,44639.12,56683.98,28678.78,35921.91,49946.9,43043.65,15288.58,24220.29,43909.05,64758.82,0.0,33036.6,49212.78,91857.72,10853.17,57940.53,89877.68,99656.19,7026.79,28111.85,32451.16,49099.42,9408.57,40982.59,105725.65,157914.31,9463.93,16696.14,103351.98,119830.08,6722.77,23968.01,111805.99,182876.85,5349.19,30657.56,76755.11,222313.01,3094.45,135792.37,155828.32,274467.67,68087.31
筹资活动产生的现金流量净额,6714.71,11601.39,11296.22,7768.45,-880.84,1124.27,-3244.12,-3158.98,1921.22,-1681.91,-5653.9,-5436.65,-4188.58,-5670.29,-10616.12,29466.92,1000.0,-9036.6,29787.22,36512.28,-10853.17,-57940.53,-59877.68,-58189.53,128591.46,107039.73,105200.42,143234.98,-2267.12,-27054.51,-18977.95,-69825.4,94495.12,138683.47,91181.42,175506.72,68896.98,104487.67,33619.67,-35386.74,-809.33,-21401.21,110525.83,57151.77,80732.77,37802.77,146303.99,119120.3,157597.78
四、汇率变动对现金及现金等价物的影响,0.0,0.0,0.0,-0.57,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.02,0.0,8.32,0.0,32.23,0.0,5.47,7.9,-6.64,-0.15,-0.75,-3.47,-101.08,-17.92,36.7,50.32,25.81,67.99,49.0,810.4,353.99,-87.65,-23.26,389.76,3167.32,-29.88,-84.81,-148.5,-7368.31,-4029.88,676.78,3454.31,3594.61,475.28
五、现金及现金等价物净增加额,6888.37,5555.7,2516.32,-3674.94,2094.76,4713.86,2162.31,1371.42,6187.05,4781.51,-1844.98,-4093.66,3260.39,1326.49,11894.34,-25731.35,-14597.18,-20713.83,33047.12,52733.32,-15681.44,14622.05,28140.97,53795.22,97982.53,77773.72,102378.29,223664.63,-47274.15,-46121.91,-114470.07,-36028.09,-67393.82,1389.28,26689.18,184738.09,-13493.36,-54245.54,-101215.94,91458.02,-122636.61,-217489.8,-188949.56,-51835.33,-48846.21,54445.87,-23056.94,137436.15,99279.06
加:期初现金及现金等价物余额,7490.92,7490.92,7490.92,7490.92,3815.97,3815.97,3815.97,3815.97,5187.39,5187.39,5187.39,5187.39,3836.53,3836.53,3836.53,87296.39,62980.32,62980.32,62980.32,61565.03,125936.31,114298.35,114298.35,114298.35,168093.57,168093.57,168093.57,168093.57,391758.2,391758.2,391758.2,391758.2,355730.11,355730.11,355730.11,355730.11,540468.19,540468.19,540468.19,540468.19,631926.21,631926.21,631926.21,631934.3,580098.97,580098.97,580098.97,580098.97,717535.12
六、期末现金及现金等价物余额,14379.29,13046.62,10007.23,3815.97,5910.73,8529.83,5978.29,5187.39,11374.44,9968.9,3342.41,1093.73,7096.91,5163.01,15730.87,61565.03,48383.14,42266.49,96027.44,114298.35,110254.87,128920.4,142439.32,168093.57,266076.1,245867.29,270471.86,391758.2,344484.04,345636.29,277288.12,355730.11,288336.29,357119.38,382419.28,540468.19,526974.83,486222.66,439252.25,631926.21,509289.61,414436.41,442976.65,580098.97,531252.76,634544.84,557042.03,717535.12,816814.19
净利润,0.0,427.23,0.0,841.24,0.0,213.93,0.0,-13939.36,0.0,-6408.43,0.0,-8647.75,0.0,-1087.96,0.0,36118.1,0.0,20678.19,0.0,48297.94,0.0,24019.87,0.0,51920.28,0.0,32326.18,0.0,68716.29,0.0,46323.97,0.0,90329.32,0.0,53118.11,0.0,116195.97,0.0,65817.33,0.0,128099.34,0.0,79671.96,0.0,145204.67,0.0,85151.51,0.0,162625.25,0.0
少数股东权益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,0.0,0.0,59.17,0.0,80.41,0.0,7387.39,0.0,-3957.2,0.0,-4779.58,0.0,490.69,0.0,6505.02,0.0,4860.95,0.0,7939.89,0.0,4773.89,0.0,6105.07,0.0,5294.96,0.0,7209.54,0.0,8794.7,0.0,15846.82,0.0,8691.32,0.0,21398.83,0.0,6580.97,0.0,24194.93,0.0,5168.75,0.0,25934.84,0.0,6962.74,0.0,16869.36,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,539.82,0.0,1325.93,0.0,770.39,0.0,1537.46,0.0,815.98,0.0,1561.94,0.0,2233.79,0.0,10375.82,0.0,5637.95,0.0,9694.7,0.0,4443.44,0.0,9883.91,0.0,5029.19,0.0,11078.06,0.0,7060.93,0.0,15765.63,0.0,7079.77,0.0,14263.46,0.0,7204.23,0.0,14595.42,0.0,7246.54,0.0,15108.52,0.0,6539.16,0.0,13513.84,0.0
无形资产摊销,0.0,11.25,0.0,367.2,0.0,130.02,0.0,326.89,0.0,142.09,0.0,350.74,0.0,154.31,0.0,2750.73,0.0,1504.51,0.0,2608.1,0.0,1248.88,0.0,2496.3,0.0,1193.26,0.0,2461.33,0.0,1222.56,0.0,3405.66,0.0,2358.48,0.0,6026.19,0.0,2576.39,0.0,6252.9,0.0,3004.99,0.0,5327.34,0.0,2831.28,0.0,6196.31,0.0
长期待摊费用摊销,0.0,13.5,0.0,22.93,0.0,0.49,0.0,0.98,0.0,0.49,0.0,0.98,0.0,0.49,0.0,279.85,0.0,68.4,0.0,185.4,0.0,104.42,0.0,270.68,0.0,117.58,0.0,643.44,0.0,397.18,0.0,1048.48,0.0,785.49,0.0,1867.22,0.0,1262.87,0.0,2785.22,0.0,2476.19,0.0,4605.3,0.0,646.26,0.0,1626.53,0.0
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,0.0,0.0,0.0,-1538.47,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,30.31,0.0,0.61,0.0,48.84,0.0,0.0,0.0,4.71,0.0,-17.17,0.0,9705.14,0.0,26.7,0.0,1034.83,0.0,-29.2,0.0,-103.36,0.0,30.47,0.0,47.01,0.0,-22.01,0.0,-0.69,0.0,-43.72,0.0,156.53,0.0,-8.97,0.0,-3059.61,0.0
固定资产报废损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.6,0.0
公允价值变动损失,0.0,0.0,0.0,3.29,0.0,-16.83,0.0,30.46,0.0,20.51,0.0,-18.33,0.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,0.0,0.0,0.0,541.91,0.0,64.0,0.0,816.93,0.0,-10.67,0.0,464.47,0.0,816.59,0.0,1258.98,0.0,1419.96,0.0,5369.15,0.0
递延收益增加（减：减少）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
财务费用,0.0,1353.93,0.0,2743.36,0.0,2548.73,0.0,4636.68,0.0,2271.91,0.0,3524.9,0.0,1809.86,0.0,2481.71,0.0,1683.58,0.0,2750.99,0.0,3562.25,0.0,4397.34,0.0,1819.4,0.0,4754.53,0.0,3616.47,0.0,5281.31,0.0,2808.61,0.0,4373.04,0.0,2415.77,0.0,2685.46,0.0,1721.31,0.0,12377.57,0.0,3533.51,0.0,5137.3,0.0
投资损失,0.0,-421.96,0.0,-1615.15,0.0,-0.53,0.0,-2.8,0.0,-0.3,0.0,-1.84,0.0,-0.3,0.0,-2923.79,0.0,-443.06,0.0,-16759.18,0.0,1321.35,0.0,1325.1,0.0,-113.12,0.0,-1681.24,0.0,318.21,0.0,-4494.62,0.0,-3090.24,0.0,-7566.73,0.0,-2930.16,0.0,-6308.66,0.0,-4886.54,0.0,-11764.21,0.0,-10428.13,0.0,-23078.88,0.0
递延所得税资产减少,0.0,0.0,0.0,-19.45,0.0,-21.51,0.0,-1866.57,0.0,2366.74,0.0,2369.85,0.0,-13.31,0.0,121.71,0.0,0.0,0.0,-42.48,0.0,0.0,0.0,-99.87,0.0,0.0,0.0,125.72,0.0,250.0,0.0,121.12,0.0,0.0,0.0,-177.16,0.0,-17.05,0.0,-964.06,0.0,-7.37,0.0,-5251.96,0.0,-776.68,0.0,-1682.86,0.0
递延所得税负债增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,-2.35,0.0,343.11,0.0,0.0,0.0,53.53,0.0,-3.17,0.0,-153.44,0.0,12.54,0.0,30.18,0.0,0.9,0.0,-15.61,0.0
