报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31
收回投资所收到的现金,0.0,331.64,331.64,331.64,0.0,4066.17,4066.17,8978.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,7500.0,7500.0,65269.99,323.48,323.48,323.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
取得投资收益所收到的现金,0.0,0.0,0.0,63.63,0.0,0.0,106.12,106.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.0,2.79,0.0,0.0,0.0,0.0,0.0,121.45,533.37,1260.16,1260.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产所收回的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,1.25,1.25,106.65,106.65,0.0,0.0,1.51,216.44,0.0,46.89,13.29,16.79,1.65,10.65,10.94,303.8,22.83,34.28,45.28,18.52,258.65,381.65,553.17,7875.37,2.27,62.51,82.74,159.67,21.88,33.52,231.07,268.63,0.7,55.82,75.65,75.65,27.62,46.11,358.97,413.1,13.12,439.3,445.28,472.47,4.51
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11719.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与投资活动有关的现金,245.17,1209.59,4381.83,30.0,30788.39,506.38,0.0,0.0,115.46,227.58,270.15,407.49,150.95,1050.14,1217.37,6684.03,0.0,0.0,0.0,4271.91,0.0,0.0,0.0,436.74,0.0,0.0,0.0,531.55,0.0,0.0,68040.13,287.82,0.0,0.0,0.0,3730.46,50000.0,150000.0,170000.0,221004.43,55.58,431.1,486.67,1780.3,4890.55,5762.63,19228.42,6455.17,66.63,133.25,199.88,266.51,66.63
投资活动现金流入小计,245.17,1541.23,4713.47,425.27,30788.39,4572.56,4172.29,9115.01,116.71,228.83,376.8,514.13,150.95,1050.14,1218.88,6900.47,0.0,46.89,13.29,4288.71,1.65,10.65,10.94,740.54,22.83,34.28,45.28,553.1,7758.65,7881.65,76096.09,85152.86,325.75,385.99,406.21,3890.14,50143.33,150566.89,171491.23,222533.22,56.28,486.91,562.33,1855.96,4918.18,5808.74,19587.4,6868.27,79.75,572.55,645.16,738.98,71.14
购建固定资产、无形资产和其他长期资产所支付的现金,17296.03,40901.43,150298.43,194579.96,26290.18,60541.44,57397.2,89544.95,9180.87,23865.08,41823.21,98073.87,54037.88,66239.34,101940.79,115742.91,14210.16,25242.86,30203.1,54889.79,12669.94,23371.96,34036.6,42939.69,5494.94,10087.15,12937.1,16999.61,4283.91,9035.55,27902.21,52213.47,11176.83,49132.32,64111.0,165720.13,19598.92,53619.09,144643.6,303375.0,348936.35,495432.3,620820.05,735036.59,187374.77,335029.57,418510.79,570725.14,168269.71,295135.6,512328.6,930245.04,207924.88
投资所支付的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,2960.0,2960.0,2960.0,0.0,5400.0,10200.0,13142.02,0.0,0.0,0.0,0.0,0.0,1111.0,1111.0,1111.0,689.0,889.0,889.0,8389.0,0.0,12000.0,12000.0,12000.0,0.0,0.0,0.0,0.0,0.0,3400.0,3400.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付的其他与投资活动有关的现金,67.29,1685.64,5913.03,10105.61,39948.63,0.0,25375.03,0.0,1505.75,5126.7,2301.22,5441.89,11847.04,14342.46,11924.5,15985.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000.0,170000.0,170000.0,220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0
投资活动现金流出小计,17363.32,42587.07,156211.45,204685.57,66238.82,60541.44,82772.23,89784.95,10686.62,31951.77,47084.43,106475.76,65884.92,85981.8,124065.3,144870.17,14210.16,25242.86,30203.1,54889.79,12669.94,24482.96,35147.6,44050.69,6183.94,10976.15,13826.1,25388.61,4283.91,21035.55,39902.21,64213.47,11176.83,49132.32,64111.0,167023.47,139598.92,227019.09,318043.6,526775.0,348936.35,495432.3,620820.05,735036.59,187374.77,335029.57,418510.79,570725.85,168269.71,295135.6,512328.6,930245.04,212424.88
投资活动产生的现金流量净额,-17118.14,-41045.84,-151497.99,-204260.31,-35450.43,-55968.88,-78599.94,-80669.94,-10569.91,-31722.94,-46707.63,-105961.63,-65733.98,-84931.66,-122846.41,-137969.71,-14210.16,-25195.97,-30189.81,-50601.09,-12668.29,-24472.31,-35136.66,-43310.15,-6161.1,-10941.87,-13780.82,-24835.51,3474.74,-13153.9,36193.88,20939.39,-10851.08,-48746.33,-63704.79,-163133.33,-89455.59,-76452.19,-146552.37,-304241.78,-348880.07,-494945.39,-620257.72,-733180.63,-182456.6,-329220.82,-398923.39,-563857.58,-168189.97,-294563.04,-511683.44,-929506.06,-212353.75
吸收投资收到的现金,5871.0,21630.0,73978.58,84437.58,0.0,0.0,840.0,840.0,15960.0,15960.0,15960.0,41160.0,25200.0,25200.0,25200.0,44360.0,16800.0,16800.0,16800.0,16800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173182.82,173182.82,0.0,0.0,0.0,471840.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其中：子公司吸收少数股东投资收到的现金,0.0,21630.0,0.0,36050.0,0.0,0.0,0.0,0.0,0.0,15960.0,15960.0,41160.0,25200.0,25200.0,25200.0,25200.0,16800.0,16800.0,16800.0,16800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
取得借款收到的现金,10589.83,180823.85,242161.98,261015.76,39019.17,55208.96,65434.18,63652.34,11600.0,52190.99,75899.55,165678.31,42974.1,135347.96,146147.96,136968.81,18408.53,65653.46,74670.55,116482.88,8983.45,48717.08,64549.75,88445.96,15263.79,58974.32,89608.78,117479.76,8832.02,17214.77,86461.14,177618.32,145730.7,311856.73,316875.89,196879.91,41400.0,41400.0,66400.0,66400.0,205000.0,320000.0,423500.0,636000.0,372826.9,629148.82,946148.82,1138648.82,250500.0,477936.83,1088586.83,1512568.08,526921.25
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99700.0,99700.0,99700.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.2,3281.19,3781.19,8782.09,8882.09,0.0,6500.0,7000.0,7000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,49500.0,49500.0,0.0,0.0,0.0,0.0,0.0,0.0
筹资活动现金流入小计,16460.83,202453.85,316140.56,345453.34,39019.17,55208.96,66274.18,66076.54,30841.19,71932.18,100641.64,215720.4,68174.1,167047.96,178347.96,188328.81,35208.53,83453.46,91470.55,133282.88,8983.45,48717.08,64549.75,88445.96,15263.79,58974.32,89608.78,117479.76,8832.02,17214.77,259644.3,350801.48,145730.7,311856.73,316875.89,668720.16,41400.03,41400.03,66400.03,66400.03,205000.0,320000.0,423500.0,636000.0,372826.9,678648.82,995648.82,1238348.82,350200.0,577636.83,1088586.83,1512568.08,526921.25
偿还债务支付的现金,7342.98,34342.98,77842.98,112268.75,0.0,10000.0,17291.68,25623.66,1889.54,1889.54,17310.46,49529.98,12466.41,62142.41,84826.85,109000.74,17489.11,41504.86,81304.46,126453.81,16971.38,46659.53,69864.08,122802.28,15285.46,81193.39,108159.31,164012.52,12798.2,55607.43,167115.27,506515.86,32185.63,103830.39,221718.35,234671.25,30168.16,74000.0,99000.0,144600.0,1400.0,1400.0,46400.0,97400.0,241489.06,570736.73,879206.92,1101663.85,141100.0,259185.0,673817.57,981677.57,324068.89
分配股利、利润或偿付利息所支付的现金,396.75,7251.7,9689.23,14274.46,215.54,11322.79,15326.44,19028.05,3525.87,7214.85,10594.78,14064.25,2816.79,7972.1,12662.57,17313.83,4163.74,8647.34,11209.91,18663.28,4558.99,9287.45,14277.54,18155.27,4165.41,11451.49,17627.69,20721.31,3173.01,6108.77,20560.93,31244.64,2339.54,7330.77,19729.46,20924.91,797.72,1926.94,10946.07,12710.7,2656.27,5620.65,17789.07,20440.0,33816.54,53997.15,78885.33,98131.5,21429.07,55951.8,80367.27,108879.09,31203.18
其中：子公司支付给少数股东的股利、利润,0.0,0.0,0.0,91.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付其他与筹资活动有关的现金,0.0,543.24,518.11,542.2,0.0,0.0,0.0,41.6,0.0,0.0,0.0,0.0,0.0,230.0,348.96,389.93,25.58,6025.58,25.58,4100.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.76,0.0,373.91,12427.91,12536.71,0.0,0.0,0.0,0.0,0.0,4579.06,4579.06,4579.06,0.0,0.0,0.0,0.0,51.47,616.47,616.47,616.47,6022.5,12020.08,16020.08,19160.0,0.0
筹资活动现金流出小计,7739.74,42137.92,88050.33,127085.41,215.54,21322.79,32618.12,44693.31,5415.41,9104.38,27905.24,63594.22,15283.2,70344.51,97838.37,126704.5,21678.43,56177.78,92539.95,149217.73,21530.37,55946.98,84141.63,140957.55,19450.86,92644.88,125787.0,184901.59,15971.22,62090.11,200104.12,550297.2,34525.17,111161.16,241447.81,304956.09,30965.88,80506.01,114525.13,161889.76,4056.27,7020.65,64189.07,117840.0,275357.07,625350.35,958708.72,1200411.82,168551.57,327156.88,770204.92,1109716.66,355272.07
筹资活动产生的现金流量净额,8721.09,160315.92,228090.23,218367.93,38803.63,33886.17,33656.06,21383.23,25425.78,62827.79,72736.4,152126.18,52890.9,96703.45,80509.59,61624.31,13530.1,27275.69,-1069.4,-15934.85,-12546.93,-7229.9,-19591.88,-52511.59,-4187.07,-33670.57,-36178.22,-67421.83,-7139.2,-44875.34,59540.18,-199495.73,111205.53,200695.57,75428.08,363764.06,10434.15,-39105.97,-48125.1,-95489.73,200943.73,312979.35,359310.93,518160.0,97469.83,53298.47,36940.1,37937.0,181648.43,250479.95,318381.91,402851.42,171649.18
四、汇率变动对现金及现金等价物的影响,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.09,0.0,-128.88,0.0,-354.54,-19.48,41.57,31.24,-28.9,-170.21,-478.45,-810.16,-356.06,238.85,344.71,-291.15,-1878.28,-312.77,-544.86,1255.06,5839.75,436.36,7177.82,8739.24,14207.25,-1271.31,-2029.35,-5422.63,-7276.86,-6896.39,-608.79,3247.99,3788.21,-2433.03,922.09,4532.32,4077.52,2154.68
五、现金及现金等价物净增加额,-3090.49,128038.61,82732.36,25911.85,1063.21,-7731.57,-24249.21,-36937.05,20115.31,46490.95,55473.19,89772.35,-12737.32,25634.54,-27915.74,-40702.67,-181.78,12886.14,-5153.59,-13594.75,3604.88,-11877.46,-20510.97,-14156.02,399.04,-3654.78,-8397.71,49555.33,-16612.2,-43958.96,197067.68,-41866.24,168402.56,235080.15,179965.2,652378.28,-179841.43,-266292.73,-227599.03,-287463.55,-242395.72,-197370.84,-136720.12,-30177.15,-40424.65,-180913.88,-133984.42,-165610.67,73810.25,58495.65,65485.71,-46511.03,-22010.65
加:期初现金及现金等价物余额,35669.77,12235.61,35669.77,35669.77,71692.7,61581.62,71692.7,61581.62,31228.37,24644.57,31228.37,24644.57,118783.49,118783.49,118783.49,114416.92,87165.18,73714.26,87165.18,73714.26,70655.78,60119.51,70655.78,60119.51,47217.62,45963.49,45963.49,45963.49,95518.82,95518.82,123101.8,122879.35,81013.11,81013.11,81013.11,81013.11,733391.4,733391.4,733391.4,733391.4,445927.84,445927.84,445927.84,445927.84,534045.74,534045.74,534045.74,534045.74,368435.07,368435.07,368435.07,368435.07,321924.04
六、期末现金及现金等价物余额,32579.28,163708.38,118402.13,61581.62,72755.92,53850.05,47443.5,24644.57,51343.68,71135.52,86701.56,114416.92,106046.16,144418.03,90867.75,73714.26,86983.4,86600.4,82011.59,60119.51,74260.67,48242.05,50144.81,45963.49,47616.66,42308.71,37565.78,95518.82,78906.62,51559.86,320169.48,81013.11,249415.67,316093.27,260978.31,733391.4,553549.96,467098.67,505792.37,445927.84,203532.13,248557.0,309207.72,415750.69,493621.09,353131.86,400061.32,368435.07,442245.32,426930.71,433920.78,321924.04,299913.38
净利润,0.0,4443.34,0.0,9039.59,0.0,4227.96,0.0,-7106.39,0.0,-9863.39,0.0,-30990.1,0.0,6187.21,0.0,14060.55,0.0,6795.19,0.0,25743.51,0.0,3812.15,0.0,13756.08,0.0,5532.41,0.0,28553.84,0.0,13380.62,0.0,68693.06,0.0,25785.96,0.0,55557.32,0.0,26469.69,0.0,56917.74,0.0,44773.77,0.0,80720.43,0.0,84014.15,0.0,98387.94,0.0,64358.8,0.0,82936.5,0.0
少数股东权益,0.0,36.27,0.0,-504.18,0.0,-488.11,0.0,0.0,0.0,-9403.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,-257.65,0.0,129.99,0.0,323.57,0.0,4419.78,0.0,370.49,0.0,7124.32,0.0,450.14,0.0,-394.98,0.0,979.75,0.0,1427.75,0.0,704.4,0.0,3643.63,0.0,1746.81,0.0,4669.51,0.0,1522.13,0.0,8531.22,0.0,2100.03,0.0,8830.99,0.0,5771.11,0.0,10763.43,0.0,4651.04,0.0,26717.41,0.0,7317.23,0.0,60892.08,0.0,14131.65,0.0,42894.45,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,2793.61,0.0,5685.96,0.0,0.0,0.0,12601.2,0.0,14614.64,0.0,30668.58,0.0,15250.38,0.0,30863.0,0.0,22313.39,0.0,45469.72,0.0,24068.78,0.0,47417.05,0.0,24425.01,0.0,48427.93,0.0,22939.03,0.0,102982.3,0.0,63252.16,0.0,123869.5,0.0,53338.36,0.0,103166.2,0.0,48519.08,0.0,97320.81,0.0,155155.73,0.0,298229.99,0.0,145534.47,0.0,304537.44,0.0
无形资产摊销,0.0,188.9,0.0,433.79,0.0,271.28,0.0,493.1,0.0,261.35,0.0,650.03,0.0,294.03,0.0,553.73,0.0,427.7,0.0,852.7,0.0,477.57,0.0,960.16,0.0,504.34,0.0,1022.95,0.0,529.19,0.0,4907.79,0.0,2365.05,0.0,4482.59,0.0,2549.29,0.0,5258.35,0.0,2759.66,0.0,5706.5,0.0,4376.7,0.0,9048.13,0.0,4232.37,0.0,8856.88,0.0
长期待摊费用摊销,0.0,12.69,0.0,410.86,0.0,2.01,0.0,4.03,0.0,58.83,0.0,157.38,0.0,60.28,0.0,418.19,0.0,443.39,0.0,1054.03,0.0,669.95,0.0,2190.83,0.0,1709.37,0.0,3667.17,0.0,1927.97,0.0,8113.92,0.0,4742.68,0.0,8676.6,0.0,3143.53,0.0,6040.49,0.0,1904.15,0.0,3346.98,0.0,7667.98,0.0,18371.32,0.0,12789.18,0.0,28110.03,0.0
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,0.0,77.21,0.0,111.1,0.0,5.86,0.0,178.67,0.0,90.84,0.0,90.67,0.0,2.12,0.0,8.43,0.0,-1.39,0.0,9.61,0.0,-1.08,0.0,279.93,0.0,48.76,0.0,-1143.06,0.0,-247.22,0.0,-23296.53,0.0,-27.92,0.0,-168.72,0.0,189.96,0.0,355.62,0.0,64.7,0.0,115.89,0.0,207.95,0.0,33.79,0.0,-78.42,0.0,-57.76,0.0
固定资产报废损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,-1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.57,0.0,573.17,0.0,142.07,0.0,186.78,0.0
公允价值变动损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.36,0.0,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
递延收益增加（减：减少）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
