报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31
处置固定资产、无形资产和其他长期资产所收回的现金净额,0.0,0.0,87.42,92.42,0.0,2.6,2.6,2.68,0.0,0.0,0.0,332.08,0.03,6.23,6.23,13.1,0.06,0.27,67.0,0.98,3.04,3.04,3.15,4.51,3.94,3.96,4.03,7.7,0.07,2.48,2.48,2.48,0.0,0.26,0.27,0.31,1.47,1.76,8.28,1422.26,0.0,15.58,33.08,2239.82,5.28,30.35,71.22,89.47,5.97,8.67,10.84,75.53,0.0
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,2.44,2.44,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2504.07,2504.07,2765.46,0.0,0.0,0.0,1957.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0
投资活动现金流入小计,0.0,0.0,87.42,92.42,0.0,2.6,2.6,2.68,0.0,0.0,0.0,332.08,0.03,6.23,6.23,13.1,0.13,0.35,67.0,0.98,3.04,3.04,3.15,3300.14,6.38,6.4,6.47,7.7,0.07,2.48,2.48,2.48,0.0,0.26,0.27,0.31,1.47,2505.83,2512.35,6206.3,4065.35,8155.79,8173.29,16416.75,15157.68,24363.06,42784.13,47859.88,3260.57,12386.16,12388.32,12653.02,126.0
购建固定资产、无形资产和其他长期资产所支付的现金,447.15,1551.24,3020.93,4493.23,756.25,1273.06,1607.76,1872.79,168.51,280.0,387.36,326.97,25.82,59.86,140.59,544.17,84.53,67.54,92.25,5575.58,150.01,328.69,964.81,1251.21,751.98,1192.29,1967.59,2635.74,1432.91,2104.09,2938.65,3304.97,1112.49,1551.13,2162.44,2521.84,636.39,808.54,932.41,1057.06,280.17,725.14,1306.17,6802.84,419.36,1146.63,2340.12,3596.55,1614.23,7531.27,10522.11,12193.22,1739.28
投资所支付的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2292.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6900.0,10900.0,0.0,4000.0,4000.0,29000.0,12000.0,17000.0,29000.0,34000.0,3251.16,8321.16,8743.56,8321.16,0.0
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.59,0.0
支付的其他与投资活动有关的现金,0.31,0.0,1.04,0.0,2.89,3.95,7.13,0.0,2.71,3.26,3.26,0.0,0.0,0.0,0.0,0.0,0.0,2.28,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,245.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0
投资活动现金流出小计,447.46,1551.24,3021.98,4493.23,759.14,1277.01,1614.89,1872.79,171.22,283.26,390.61,326.97,25.82,59.86,140.59,544.17,84.53,69.82,97.03,5575.58,150.01,328.69,964.81,3543.23,751.98,1192.29,1967.62,2635.74,1432.91,2104.09,2938.65,3304.97,1112.49,1551.13,2162.44,2521.84,636.39,808.54,7907.41,12202.06,285.17,4730.14,5311.17,35807.84,12419.36,18146.63,31340.12,37796.55,4865.38,15852.43,19265.67,20988.97,1739.28
投资活动产生的现金流量净额,-447.46,-1551.24,-2934.56,-4400.81,-759.14,-1274.41,-1612.29,-1870.11,-171.22,-283.26,-390.61,5.11,-25.79,-53.63,-134.36,-531.06,-84.4,-69.48,-30.03,-5574.6,-146.97,-325.65,-961.66,-243.09,-745.6,-1185.89,-1961.15,-2628.05,-1432.84,-2101.61,-2936.17,-3302.49,-1112.49,-1550.87,-2162.17,-2521.53,-634.92,1697.29,-5395.07,-5995.76,3780.18,3425.65,2862.12,-19391.09,2738.32,6216.42,11444.01,10063.33,-1604.81,-3466.27,-6877.35,-8335.95,-1613.28
吸收投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,23948.43,23948.43,23948.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26280.08,26280.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
其中：子公司吸收少数股东投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
取得借款收到的现金,0.0,1500.0,3500.0,4100.0,500.0,5000.0,7500.0,8500.0,1000.0,4000.0,4000.0,6000.0,2500.0,6500.0,8500.0,10020.2,4977.96,9406.72,13906.72,18906.72,3000.0,5000.0,7000.0,9950.0,0.0,2000.0,2000.0,2000.0,0.0,5000.0,5000.0,7000.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,7000.0,10000.0,11000.0,0.0
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.45,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.51,200.51,0.0,273.0,343.15,343.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.86,27.78,0.0,0.0,0.0,0.0,0.0,1039.46,4510.82,6389.41,6863.83,4354.61
筹资活动现金流入小计,0.0,1500.0,3500.0,4100.0,500.0,5000.45,7500.54,8500.0,1000.0,4000.0,4000.0,6000.0,2500.0,6500.0,8540.0,10060.2,4977.96,9408.0,13908.61,18906.72,3000.0,28948.43,30948.43,33898.43,0.0,2000.0,2200.51,2200.51,0.0,5273.0,5343.15,7343.15,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,10.86,26307.86,26680.08,0.0,0.0,0.0,0.0,1039.46,11510.82,16389.41,17923.83,4354.61
偿还债务支付的现金,0.0,1500.0,2500.0,4080.0,1000.0,2500.0,4500.0,8000.0,500.0,2500.0,3500.0,5000.0,1500.0,5720.5,5720.5,6974.3,2266.4,5269.44,8678.0,15173.12,4000.0,9000.0,15000.0,16950.0,2000.0,3000.0,6000.0,7000.0,0.0,3000.0,5000.0,6000.0,0.0,1000.0,1000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,16.65
分配股利、利润或偿付利息所支付的现金,50.87,228.41,311.35,491.63,68.91,151.95,300.08,426.34,82.27,168.42,257.65,336.77,86.85,429.56,544.02,664.45,117.52,384.81,547.79,744.63,189.27,451.48,560.43,649.33,66.16,144.63,182.46,207.63,15.0,307.12,327.9,354.9,30.0,64.21,288.39,297.23,0.0,199.78,199.78,199.78,0.0,700.65,841.55,642.15,105.44,4287.58,4349.85,4336.13,85.64,4009.14,4165.91,4254.81,164.94
其中：子公司支付给少数股东的股利、利润,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付其他与筹资活动有关的现金,0.43,2.26,2.31,1.93,0.0,0.15,3.89,3.74,0.23,0.38,0.38,0.43,1.72,3.92,5.07,5.12,0.0,20.79,20.79,130.89,25.05,179.85,184.85,184.8,0.0,0.05,0.05,0.0,0.0,3.61,31.61,31.61,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,555.73,0.0,0.0,0.0,5741.08,1284.98,1531.85,5730.16,10808.86,3049.96
筹资活动现金流出小计,51.3,1730.66,2813.66,4573.56,1068.91,2652.1,4803.96,8430.08,582.5,2668.8,3758.03,5337.2,1588.58,6153.98,6269.58,7643.87,2383.92,5675.04,9246.58,16048.65,4214.32,9631.34,15745.29,17784.13,2066.16,3144.68,6182.51,7207.63,15.0,3310.73,5359.51,6386.51,46.0,1080.21,1304.39,3297.23,0.0,199.78,199.78,199.78,0.0,700.65,1076.55,1197.88,105.44,4287.58,4349.85,10077.21,1370.62,5540.99,11896.07,17063.67,3231.55
筹资活动产生的现金流量净额,-51.3,-230.66,686.34,-473.56,-568.91,2348.34,2696.58,69.92,417.51,1331.2,241.97,662.8,911.43,346.02,2270.42,2416.33,2594.05,3732.96,4662.02,2858.08,-1214.32,19317.09,15203.14,16114.3,-2066.16,-1144.68,-3982.01,-5007.12,-15.0,1962.27,-16.36,956.64,-46.0,-80.21,-304.39,-2297.23,0.0,-199.78,-199.78,-199.78,0.0,-689.79,25231.31,25482.2,-105.44,-4287.58,-4349.85,-10077.21,-331.16,5969.83,4493.34,860.16,1123.07
四、汇率变动对现金及现金等价物的影响,0.0,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
五、现金及现金等价物净增加额,-2238.73,-3595.34,-4619.89,-3231.44,-4934.74,-2867.65,-2872.97,-6566.12,-1666.5,-1109.23,-2868.54,-1000.38,-1772.88,-1296.37,-444.2,3050.63,-1148.22,-1761.67,2252.77,-621.24,-3135.08,17559.73,11731.36,16274.04,-4531.97,-3811.98,-7553.78,-6709.38,-2952.16,-1110.82,-4462.64,-3634.27,-1244.64,-1522.7,-2438.22,-2474.22,-1600.47,1892.47,-5469.41,-2787.18,1461.93,-208.86,24045.36,17610.29,-4777.92,-10720.71,-655.78,6695.25,-9769.36,-9043.76,-10800.27,-905.13,-10716.37
加:期初现金及现金等价物余额,14350.3,14350.3,14350.3,14350.3,11118.86,11118.86,11118.86,11118.86,4552.75,4552.75,4552.75,4552.75,3552.37,3552.37,3552.37,3552.37,6603.0,6603.0,6603.0,6603.0,5981.76,5981.76,5981.76,5981.76,22255.8,22255.8,22255.8,22255.8,15546.42,15546.42,15546.42,15546.42,11912.15,11912.15,11912.15,11912.15,9437.94,9437.94,9437.94,9437.94,6650.76,12684.37,12684.37,11694.15,29304.45,29304.45,29304.45,29304.45,35999.69,35999.62,35999.62,35999.69,35094.56
六、期末现金及现金等价物余额,12111.58,10754.96,9730.41,11118.86,6184.12,8251.21,8245.89,4552.75,2886.25,3443.52,1684.21,3552.37,1779.49,2256.0,3108.17,6603.0,5454.78,4841.33,8855.77,5981.76,2846.68,23541.49,17713.12,22255.8,17723.83,18443.82,14702.02,15546.42,12594.26,14435.6,11083.78,11912.15,10667.51,10389.45,9473.93,9437.94,7837.47,11330.41,3968.53,6650.76,8112.69,12475.51,36729.73,29304.45,24526.53,18583.73,28648.66,35999.69,26230.33,26955.85,25199.34,35094.56,24378.2
净利润,0.0,378.69,0.0,1166.02,0.0,249.66,0.0,-1345.24,0.0,62.07,0.0,290.97,0.0,602.46,0.0,1056.89,0.0,779.8,0.0,1060.81,0.0,101.87,0.0,-3470.8,0.0,581.92,0.0,2127.93,0.0,723.45,0.0,1943.27,0.0,399.43,0.0,1628.53,0.0,413.61,0.0,3427.82,0.0,5421.69,0.0,13574.94,0.0,7072.01,0.0,12230.58,0.0,7724.27,0.0,13745.64,0.0
少数股东权益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,151.32,0.0,185.7,0.0,216.98,0.0,1703.81,0.0,489.6,0.0,629.6,0.0,49.74,0.0,95.59,0.0,54.78,0.0,780.49,0.0,208.16,0.0,2149.61,0.0,-173.6,0.0,661.88,0.0,211.51,0.0,400.05,0.0,122.51,0.0,445.95,0.0,516.04,0.0,880.37,0.0,1097.71,0.0,1399.33,0.0,334.26,0.0,614.0,0.0,393.85,0.0,289.35,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,192.36,0.0,439.35,0.0,312.79,0.0,663.33,0.0,392.5,0.0,838.28,0.0,385.41,0.0,791.75,0.0,408.18,0.0,1025.41,0.0,424.99,0.0,861.88,0.0,428.99,0.0,887.8,0.0,498.87,0.0,1074.73,0.0,597.38,0.0,1259.27,0.0,691.21,0.0,1411.89,0.0,1415.26,0.0,2929.17,0.0,1476.3,0.0,3064.23,0.0,1642.7,0.0,3388.39,0.0
无形资产摊销,0.0,13.74,0.0,38.22,0.0,14.21,0.0,34.65,0.0,21.1,0.0,43.78,0.0,21.38,0.0,65.01,0.0,43.63,0.0,82.81,0.0,88.28,0.0,219.5,0.0,95.19,0.0,185.43,0.0,90.24,0.0,179.28,0.0,89.05,0.0,178.09,0.0,89.05,0.0,177.44,0.0,152.59,0.0,287.14,0.0,147.46,0.0,289.94,0.0,139.87,0.0,329.23,0.0
长期待摊费用摊销,0.0,23.63,0.0,47.26,0.0,28.75,0.0,55.55,0.0,0.29,0.0,7.61,0.0,10.25,0.0,10.77,0.0,51.66,0.0,5.69,0.0,25.82,0.0,148.11,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,21.45,0.0,0.0,0.0,2.04,0.0,0.0,0.0,21.41,0.0,38.09,0.0,18.72,0.0,53.96,0.0,44.97,0.0,40.35,0.0
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,0.0,0.0,0.0,-91.4,0.0,23.93,0.0,25.24,0.0,0.0,0.0,-23.09,0.0,-0.0,0.0,38.88,0.0,6.56,0.0,9.18,0.0,23.98,0.0,24.85,0.0,2.09,0.0,-361.68,0.0,38.84,0.0,74.09,0.0,15.85,0.0,17.23,0.0,10.48,0.0,-855.48,0.0,0.0,0.0,-886.07,0.0,-1.39,0.0,-465.17,0.0,-0.57,0.0,77.92,0.0
固定资产报废损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,2.24,0.0
公允价值变动损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.29,0.0,0.0,0.0
递延收益增加（减：减少）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
财务费用,0.0,188.5,0.0,353.3,0.0,223.45,0.0,430.08,0.0,208.06,0.0,380.56,0.0,131.93,0.0,444.9,0.0,653.71,0.0,744.63,0.0,258.51,0.0,789.44,0.0,319.67,0.0,273.44,0.0,250.43,0.0,274.22,0.0,248.99,0.0,209.79,0.0,137.19,0.0,66.24,0.0,447.76,0.0,747.48,0.0,242.29,0.0,756.53,0.0,38.05,0.0,797.34,0.0
