报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
收回投资所收到的现金,489.0,513.07,675.08,5689.17,3168.35,3000.0,3000.7,3000.0,38.36,680.27,680.27,291.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2965.0,3965.0,0.0,0.0,0.0,0.0,0.0,2000.0,8000.0,90000.0,0.0,30000.0,197046.75,297046.75,71360.0,95990.0,127990.0,194090.86,35990.0,87990.0,128980.0,154980.0,35490.0,71990.0,119990.0,166990.0,51200.0,84200.0,125790.0,253017.89,119182.01
取得投资收益所收到的现金,5.33,13.83,377.48,365.95,39.51,43.68,51.56,344.26,227.92,528.0,595.02,1064.65,0.0,0.0,0.78,0.78,0.0,0.0,852.94,555.14,0.0,0.0,11.72,305.03,0.0,509.6,5048.78,5064.57,0.0,1509.72,1514.86,1528.97,139.29,412.25,1967.08,4495.2,0.0,2875.82,2979.42,4504.51,574.79,2237.5,3704.2,6172.55,170.61,2118.83,3955.51,5481.39,625.63,3171.79,6322.38,7674.0,2752.57,5033.63,6618.5,8760.58,2855.59
处置固定资产、无形资产和其他长期资产所收回的现金净额,570.59,882.59,3108.95,3406.43,211.36,286.43,364.23,674.54,156.01,512.82,729.23,760.17,757.33,784.66,1034.27,1715.81,15.68,2135.1,2178.68,3686.44,-280.19,74.98,656.41,1284.54,122.42,202.36,277.91,1162.83,293.62,493.72,395.37,600.21,633.17,837.66,938.49,4367.03,79.82,1595.46,1750.79,2686.8,113.87,109.94,189.48,852.22,183.42,257.96,5420.02,5855.85,662.7,22317.49,22946.28,24809.9,173.26,1551.27,2012.88,2046.22,800.55
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,1718.42,0.0,788.65,788.65,788.65,0.0,0.0,68.17,94.36,94.36,121.61,121.61,121.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45998.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与投资活动有关的现金,135.63,2701.65,3072.73,2642.38,1230.21,3334.09,3399.64,20573.33,46.65,2126.51,2155.71,2361.35,5829.03,17904.57,47127.82,66072.7,2685.3,36361.84,56405.49,76236.09,11816.35,32805.48,61611.06,67726.41,15940.26,37111.29,58318.17,86586.56,20392.49,45655.73,62524.64,102645.8,27462.08,38239.45,61954.72,96458.4,10154.95,31426.44,43308.32,60745.75,9839.43,20282.06,29160.4,49992.53,24940.15,36128.53,28790.16,44491.2,8529.56,40043.44,60606.7,70146.74,14406.08,18493.06,26037.08,30807.4,6721.59
投资活动现金流入小计,1200.56,4111.14,7234.25,13822.34,4649.44,7452.85,7604.78,25380.77,468.95,3847.59,4228.4,4572.45,6680.72,18810.84,48284.48,67910.9,2700.97,38496.94,59437.11,80477.67,11536.16,32880.46,62279.19,69315.98,16062.68,37823.25,66609.86,96778.96,20686.11,47659.17,64434.87,104774.98,28234.54,41489.36,72860.28,241318.94,10234.77,65897.72,245085.28,364983.81,81888.09,118619.51,161044.07,251108.17,61284.18,126495.32,167145.69,210808.44,45307.89,137522.72,209865.37,269620.63,68531.91,109277.97,160458.46,294632.1,129559.74
购建固定资产、无形资产和其他长期资产所支付的现金,15536.3,38957.07,76092.11,106888.76,22471.73,47321.96,65041.85,89305.25,14790.7,41272.4,70010.9,72035.02,19050.44,30289.1,52430.08,110349.6,57736.66,111841.01,171570.0,244170.01,49938.4,125286.84,167842.64,237821.77,43974.36,95315.82,148622.96,203622.99,40295.4,101394.23,145919.02,194886.58,42512.44,78935.07,117573.03,131444.96,19709.92,40146.85,63664.27,85587.21,15796.88,34704.86,63204.9,88819.36,17408.11,34254.77,54123.05,76179.61,23702.77,47031.4,75210.44,115524.61,21849.18,54534.33,94970.43,129516.71,31049.73
投资所支付的现金,800.0,6800.0,6800.0,16841.34,10816.06,18055.0,18055.0,18155.0,29069.53,19688.23,20623.03,20619.12,17416.0,17416.0,17416.0,17416.0,0.0,0.0,59800.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,2.33,2.33,27245.99,23396.14,44146.94,24646.94,30380.0,52201.0,78201.0,121150.79,78000.0,169731.2,186000.0,325990.0,84000.0,112000.0,148000.0,201090.0,63316.57,120980.0,163990.0,197480.0,41500.0,83500.0,105500.0,186762.24,110181.82,122990.0,138590.0,300010.0,950846.85
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176871.8,176871.8,176871.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17527.11,0.0,10000.0,10000.0,10000.0,1000.0,1000.0,49666.09,57206.0,0.0,2031.71,3118.52,3118.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付的其他与投资活动有关的现金,9.09,31.4,2495.16,1553.19,315.04,831.74,3277.98,3319.27,66.96,2973.37,3155.49,2906.65,1016.35,0.0,11788.87,16627.12,1163.78,92.37,298.41,53093.65,21244.79,46361.42,58389.79,30575.56,23330.93,50864.68,72340.64,42746.18,23878.64,10396.12,6125.83,3664.93,20601.31,20205.05,2570.04,2394.12,10139.8,17637.53,27720.25,12602.12,8102.06,19467.48,25615.6,8447.27,12812.18,23664.43,30509.45,18823.21,-22307.74,912.28,1170.87,2110.35,523.5,9264.02,20972.62,13879.21,16141.28
投资活动现金流出小计,16345.39,45788.46,85387.27,125283.29,33602.83,66208.7,86374.84,110779.52,43927.2,63934.0,93789.41,95560.79,37482.79,47705.1,81634.95,144392.71,58900.44,288805.17,408540.2,474135.46,71183.19,171648.26,226232.43,268797.33,67305.28,146180.5,220965.93,246371.5,91420.03,135186.49,196191.79,240725.56,93493.75,161341.11,208344.07,264989.87,108849.72,228515.58,327050.61,481385.33,107898.93,168204.06,239939.02,301475.16,93536.87,178899.19,248622.5,292482.82,42895.02,131443.69,181881.31,304397.19,132554.5,186788.34,254533.05,443405.92,998037.86
投资活动产生的现金流量净额,-15144.83,-41677.33,-78153.02,-111460.95,-28953.4,-58755.85,-78770.05,-85398.74,-43458.24,-60086.41,-89561.01,-90988.35,-30802.06,-28894.26,-33350.47,-76481.82,-56199.47,-250308.23,-349103.09,-393657.78,-59647.03,-138767.8,-163953.24,-199481.35,-51242.61,-108357.25,-154356.06,-149592.53,-70733.92,-87527.33,-131756.92,-135950.58,-65259.21,-119851.75,-135483.79,-23670.94,-98614.94,-162617.86,-81965.33,-116401.52,-26010.84,-49584.55,-78894.95,-50366.99,-32252.69,-52403.87,-81476.81,-81674.38,2412.87,6079.03,27984.06,-34776.56,-64022.59,-77510.38,-94074.59,-148773.82,-868478.11
吸收投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.5,0.0,0.0,0.0,118768.38,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,5000.0,7000.0,7000.0,7025.5,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68568.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27957.6,28157.6,0.0
其中：子公司吸收少数股东投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,7000.0,7000.0,7025.5,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
取得借款收到的现金,9142.41,32394.75,52572.63,109068.73,15782.4,27845.68,58814.59,71441.38,15966.13,28006.01,38601.54,45224.87,6140.95,17352.83,20583.82,30879.58,5743.29,59835.27,60965.72,73193.35,3261.94,7540.22,5885.54,7540.22,0.0,12878.72,2331.41,3809.25,0.0,27523.26,28991.46,33533.95,415.39,28520.41,32501.89,0.0,94.08,4600.0,4600.0,4600.0,0.0,33530.16,33168.5,32928.52,0.0,27459.12,28145.26,27459.12,0.0,45662.0,63050.87,25662.0,40000.0,27012.0,27012.0,72012.0,0.0
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,150000.0,150000.0,146454.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,42.27,813.18,299.87,814.88,402.69,451.28,12889.99,2096.24,213.1,26774.24,26932.65,26983.93,1177.3,1246.1,4099.71,1411.57,205.25,614.37,1034.56,2240.15,204.11,796.78,1740.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30409.5,30409.5,30409.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
筹资活动现金流入小计,9184.68,33207.93,52872.5,109883.6,16185.09,178296.96,221704.58,220500.46,16179.23,54780.26,65534.19,190977.18,7318.25,18598.93,24683.53,32291.15,5948.55,63449.64,65000.29,78433.5,8466.05,15337.0,14625.87,14565.72,0.0,13878.72,3331.41,4809.25,0.0,27523.26,28991.46,33533.95,415.39,58929.91,62911.39,98978.37,94.08,4600.0,4600.0,4600.0,0.0,33530.16,33168.5,33168.52,0.0,27459.12,28145.26,27459.12,0.0,45662.0,63050.87,25662.0,40000.0,27012.0,54969.6,100169.6,0.0
偿还债务支付的现金,7882.09,24187.65,26491.1,64638.78,11162.25,42152.76,86518.72,135610.4,8084.68,16471.63,66799.48,76252.93,8770.86,18168.77,23311.16,30909.82,3334.62,23332.48,25816.25,37328.09,3068.5,7852.34,7873.34,9722.12,523.0,26655.04,20599.63,20778.03,8365.49,186803.98,185464.5,181282.17,6116.13,36961.42,33206.13,32866.24,33471.71,50771.05,88150.13,91853.89,17.0,29869.16,33207.5,32967.52,21.0,27480.12,28187.26,27501.12,21.0,28933.52,48954.52,28954.52,21.0,27033.0,27054.0,27054.0,5021.0
分配股利、利润或偿付利息所支付的现金,585.24,4172.65,33811.65,34656.85,1060.28,4971.84,34955.15,38520.21,2270.29,5020.98,38360.41,39806.42,255.61,4640.07,25896.78,26167.44,2462.95,7243.41,31056.02,33565.81,1677.76,7380.55,43048.08,43964.02,1348.93,7109.36,61217.59,61802.09,163.86,5860.61,67505.2,68551.94,81.48,7126.8,68303.81,69074.09,383.92,5295.86,58670.73,59730.39,152.42,4878.66,52443.83,53473.08,183.49,4824.99,62017.04,63917.85,318.23,4240.55,69503.96,71088.23,370.15,42976.35,78576.62,79312.68,1638.72
其中：子公司支付给少数股东的股利、利润,0.0,2843.18,0.0,2990.18,0.0,2329.8,0.0,0.0,0.0,2659.63,2437.21,3357.05,133.35,2995.87,2755.66,2998.94,0.0,5491.73,6371.73,6575.73,312.8,5109.11,5110.68,5483.11,0.0,5004.3,5004.3,5078.67,102.0,4084.09,4896.65,5756.65,0.0,6281.34,6282.83,6901.54,0.0,4527.6,4971.35,5662.3,0.0,4554.04,4700.61,5712.9,0.0,4465.23,4617.5,4860.77,0.0,0.0,5252.61,5470.55,0.0,4104.41,4329.1,4840.29,1170.02
支付其他与筹资活动有关的现金,534.75,1158.63,253.34,375.83,1185.89,3877.61,4062.01,2170.87,241.37,911.87,953.03,27762.28,779.98,881.18,1392.87,1267.93,1188.51,905.97,2575.53,2081.89,138.32,1710.32,3478.31,64.12,0.0,0.68,0.68,0.68,151200.0,29179.17,29247.75,29179.61,0.0,105.78,106.56,105.84,0.0,56.82,57.26,57.85,25.5,28.77,28.78,45.26,0.0,113.47,113.47,113.47,0.0,957.13,1437.09,2490.97,561.03,25773.37,26851.07,29412.01,1138.24
筹资活动现金流出小计,9002.07,29518.94,60556.08,99671.47,13408.42,51002.21,125535.88,176301.48,10596.34,22404.47,106112.92,143821.63,9806.44,23690.03,50600.81,58345.19,6986.08,31481.86,59447.8,72975.79,4884.58,16943.22,54399.73,53750.26,1871.93,33765.07,81817.89,82580.79,159729.35,221843.75,282217.45,279013.72,6197.6,44194.01,101616.49,102046.16,33855.62,56123.72,146878.11,151642.13,194.92,34776.59,85680.11,86485.86,204.49,32418.59,90317.77,91532.44,339.23,34131.2,119895.57,102533.72,952.18,95782.72,132481.69,135778.69,7797.97
筹资活动产生的现金流量净额,182.61,3688.99,-7683.58,10212.14,2776.67,127294.75,96168.7,44198.98,5582.88,32375.78,-40578.73,47155.55,-2488.19,-5091.1,-25917.28,-26054.04,-1037.53,31967.79,5552.49,5457.71,3581.47,-1606.21,-39773.86,-39184.54,-1871.93,-19886.36,-78486.49,-77771.54,-159729.35,-194320.49,-253225.98,-245479.76,-5782.21,14735.9,-38705.1,-3067.79,-33761.54,-51523.72,-142278.11,-147042.13,-194.92,-1246.43,-52511.61,-53317.34,-204.49,-4959.47,-62172.51,-64073.32,-339.23,11530.8,-56844.7,-76871.72,39047.82,-68770.72,-77512.09,-35609.09,-7797.97
四、汇率变动对现金及现金等价物的影响,20.34,-152.89,-234.19,-531.6,-532.06,-813.23,-959.73,-108.64,-42.3,123.54,319.53,385.75,-54.89,-159.19,98.16,-343.82,-945.16,-201.58,-138.47,-296.65,13.73,40.75,108.57,209.87,-99.37,-111.28,-176.62,-179.0,169.99,212.12,-365.61,-484.58,-349.32,-316.25,-190.95,180.59,-42.46,551.8,379.17,1764.42,-127.66,-186.66,-826.09,-1425.67,-1624.57,110.14,605.82,1684.81,-966.46,19.96,936.8,403.52,564.11,658.04,-876.12,-2386.33,28.93
五、现金及现金等价物净增加额,64863.35,98722.54,65145.59,7628.98,33645.88,147330.53,179643.97,109640.19,54657.59,231535.11,254400.7,292653.08,101289.04,231648.73,302289.87,225523.09,54395.91,-5840.92,-68982.34,-201265.83,63320.67,217097.05,237030.67,71903.65,105835.14,254042.15,300710.2,112572.04,-41931.78,105227.74,31837.06,-212851.49,138825.29,336679.84,311981.12,230898.44,44612.63,164843.67,234349.13,35409.88,128652.44,300848.48,300632.71,117243.59,198110.25,342535.77,401590.68,255137.94,176748.94,399436.61,416110.48,290410.5,37522.16,350826.64,418936.69,308573.01,-629660.64
加:期初现金及现金等价物余额,120835.26,120835.26,120835.26,120835.26,128464.23,128464.23,128464.23,128464.23,238204.42,238104.42,238104.42,238104.42,469757.5,530757.5,530757.5,530757.5,756280.6,756280.6,756280.6,756280.6,555014.77,555014.77,555014.77,555014.77,626918.43,626918.43,625590.78,626918.43,739490.46,739490.46,739490.46,739490.46,526638.98,526638.98,526638.98,526638.98,757537.42,757537.42,757537.42,757537.42,792947.3,792947.3,792947.3,792947.3,910190.89,910190.89,910190.89,910190.89,1165328.83,1165328.83,1165328.83,1165328.83,1455739.34,1455739.34,1455739.34,1455739.34,1764312.34
六、期末现金及现金等价物余额,185698.61,219557.8,185980.84,128464.23,162110.12,275794.76,308108.21,238104.42,292862.02,469639.53,492505.12,530757.5,571046.55,762406.24,833047.37,756280.6,810676.51,750439.68,687298.26,555014.77,618335.44,772111.82,792045.44,626918.43,732753.56,880960.57,926300.98,739490.46,697558.68,844718.2,771327.53,526638.98,665464.26,863318.82,838620.1,757537.42,802150.05,922381.09,991886.54,792947.3,921599.74,1093795.78,1093580.02,910190.89,1108301.14,1252726.65,1311781.57,1165328.83,1342077.77,1564765.44,1581439.31,1455739.34,1493261.49,1806565.97,1874676.02,1764312.34,1134651.71
净利润,0.0,40217.29,0.0,59800.05,0.0,40555.47,0.0,73377.21,0.0,66633.64,0.0,129911.25,0.0,87051.15,0.0,158441.91,0.0,104683.54,0.0,179761.46,0.0,105018.82,0.0,184476.22,0.0,143738.97,0.0,197492.38,0.0,143775.68,0.0,201953.21,0.0,121954.45,0.0,161204.35,0.0,107452.04,0.0,110569.85,0.0,122491.15,0.0,138225.56,0.0,139621.1,0.0,156101.15,0.0,172554.08,0.0,192911.64,0.0,193944.68,0.0,232696.88,0.0
少数股东权益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,5335.99,0.0,16672.05,0.0,179.68,0.0,17909.18,0.0,248.53,0.0,6785.18,0.0,-443.09,0.0,7214.98,0.0,144.51,0.0,1702.89,0.0,334.13,0.0,100.46,0.0,-641.52,0.0,174.49,0.0,-103.08,0.0,-351.38,0.0,86.42,0.0,206.24,0.0,365.25,0.0,784.2,0.0,198.97,0.0,1071.68,0.0,455.79,0.0,14703.28,0.0,125.95,0.0,12105.14,0.0,153.86,0.0,13055.37,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,24952.73,0.0,50518.67,0.0,25723.98,0.0,52355.79,0.0,25081.95,0.0,50414.16,0.0,25408.66,0.0,51006.45,0.0,26743.56,0.0,57088.86,0.0,33121.51,0.0,68508.48,0.0,36887.78,0.0,71196.23,0.0,35724.94,0.0,73077.46,0.0,38027.44,0.0,74620.87,0.0,41214.63,0.0,90882.78,0.0,46417.06,0.0,92914.87,0.0,45662.76,0.0,90662.25,0.0,45207.69,0.0,91807.02,0.0,44253.49,0.0,90102.99,0.0
无形资产摊销,0.0,1095.9,0.0,2301.97,0.0,1330.11,0.0,2944.53,0.0,1744.3,0.0,4062.01,0.0,2376.37,0.0,4571.36,0.0,4686.17,0.0,12276.35,0.0,7649.75,0.0,15406.26,0.0,8153.41,0.0,16702.54,0.0,9413.53,0.0,19158.3,0.0,10041.3,0.0,20418.22,0.0,10262.09,0.0,22456.4,0.0,11542.25,0.0,23138.49,0.0,11591.77,0.0,23179.68,0.0,10621.71,0.0,20680.51,0.0,11825.86,0.0,20393.89,0.0
长期待摊费用摊销,0.0,106.83,0.0,343.74,0.0,180.4,0.0,352.55,0.0,168.45,0.0,351.1,0.0,186.73,0.0,353.02,0.0,282.77,0.0,415.76,0.0,211.71,0.0,468.98,0.0,269.81,0.0,606.12,0.0,592.54,0.0,1076.74,0.0,673.66,0.0,1495.73,0.0,848.18,0.0,1863.94,0.0,851.61,0.0,1808.94,0.0,737.68,0.0,1500.83,0.0,830.75,0.0,1275.77,0.0,688.18,0.0,1763.97,0.0
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
