报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
固定资产折旧、油气资产折耗、生产性物资折旧,14327.71,48602.69,0.0,104091.91,0.0,56591.77,0.0,121127.78,0.0,63633.04,0.0,128939.9,0.0,67718.59,0.0,134738.31,0.0,67468.13,0.0,136739.76,0.0,68454.54,0.0,138018.62,0.0,71978.96,0.0,141167.62,0.0,70843.12,0.0,142714.8,0.0,71996.85,0.0,141016.68,0.0,71430.23,0.0,151785.83,0.0,87926.41,0.0,166191.0,0.0,78574.11,0.0,160933.9,0.0,81244.93,0.0
无形资产摊销,472.18,900.17,0.0,1807.11,0.0,856.4,0.0,1743.71,0.0,882.59,0.0,1927.82,0.0,921.25,0.0,1823.33,0.0,915.98,0.0,1855.17,0.0,909.85,0.0,1820.56,0.0,913.4,0.0,1825.74,0.0,1078.25,0.0,2128.98,0.0,1461.3,0.0,2998.75,0.0,1685.83,0.0,3978.06,0.0,2275.15,0.0,4623.0,0.0,2704.47,0.0,5618.61,0.0,2615.3,0.0
长期待摊费用摊销,0.0,776.81,0.0,1090.03,0.0,487.98,0.0,1384.28,0.0,220.48,0.0,527.77,0.0,199.8,0.0,408.27,0.0,199.78,0.0,430.79,0.0,5.21,0.0,723.66,0.0,628.0,0.0,1289.81,0.0,647.53,0.0,1393.05,0.0,707.56,0.0,1417.88,0.0,556.1,0.0,696.82,0.0,109.56,0.0,316.81,0.0,534.15,0.0,1290.9,0.0,770.44,0.0
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,-5.39,1.31,0.0,329.66,0.0,5.31,0.0,3158.25,0.0,72.88,0.0,4205.34,0.0,23.34,0.0,9584.88,0.0,3925.42,0.0,12915.3,0.0,490.75,0.0,9002.43,0.0,9426.84,0.0,13698.58,0.0,10200.89,0.0,12356.67,0.0,2030.53,0.0,4900.77,0.0,2287.42,0.0,13307.29,0.0,812.87,0.0,32174.09,0.0,16368.89,0.0,0.0,0.0,0.0,0.0
固定资产报废损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26147.55,0.0,1228.91,0.0
公允价值变动损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
递延收益增加（减：减少）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
财务费用,298.39,772.68,0.0,7133.94,0.0,9504.08,0.0,20776.67,0.0,11771.93,0.0,22991.94,0.0,7409.6,0.0,17384.24,0.0,8711.23,0.0,11325.59,0.0,1813.21,0.0,4962.08,0.0,3457.22,0.0,4891.42,0.0,2782.58,0.0,8053.4,0.0,-154.0,0.0,-289.5,0.0,-87.15,0.0,-175.1,0.0,-88.7,0.0,-177.88,0.0,-88.7,0.0,-176.53,0.0,2801.5,0.0
投资损失,118.11,155.78,0.0,83.39,0.0,-285.98,0.0,-236.12,0.0,-360.2,0.0,-377.34,0.0,-121.15,0.0,-521.33,0.0,-541.71,0.0,-952.21,0.0,-1351.96,0.0,-1615.97,0.0,-488.43,0.0,-1013.15,0.0,-617.72,0.0,-999.02,0.0,2321.94,0.0,-838.36,0.0,-613.38,0.0,-1310.73,0.0,-670.01,0.0,-1341.71,0.0,-1074.83,0.0,-1372.96,0.0,549.74,0.0
递延所得税资产减少,0.0,-7281.27,0.0,-4631.19,0.0,579.61,0.0,49.62,0.0,235.25,0.0,578.97,0.0,481.42,0.0,-1531.34,0.0,494.31,0.0,454.19,0.0,610.73,0.0,-108.24,0.0,1190.78,0.0,1793.44,0.0,1028.28,0.0,2364.3,0.0,-591.34,0.0,-2566.54,0.0,-282.63,0.0,1331.99,0.0,-1769.12,0.0,-1772.23,0.0,140.76,0.0,-14373.28,0.0,-4350.23,0.0
递延所得税负债增加,0.0,116.83,0.0,2137.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.15,0.0,-228.5,0.0,-103.86,0.0,-249.27,0.0,-124.64,0.0,-249.27,0.0,-124.64,0.0,-249.27,0.0,-124.64,0.0
存货的减少,-14614.29,-8277.9,0.0,-3163.68,0.0,530.56,0.0,-4824.88,0.0,2553.45,0.0,-2918.76,0.0,82.08,0.0,-2396.86,0.0,492.82,0.0,-2897.56,0.0,-1649.79,0.0,-7215.82,0.0,4603.76,0.0,7026.41,0.0,4238.4,0.0,4490.98,0.0,2356.61,0.0,3484.25,0.0,550.59,0.0,1443.16,0.0,125.52,0.0,612.07,0.0,-952.53,0.0,3922.45,0.0,-999.43,0.0
经营性应收项目的减少,10923.26,14846.37,0.0,14671.94,0.0,13128.22,0.0,-4025.15,0.0,21500.4,0.0,-17733.53,0.0,-358.7,0.0,-10494.39,0.0,17367.48,0.0,-875.33,0.0,-29461.86,0.0,-37930.88,0.0,-29211.35,0.0,-64332.0,0.0,-61292.8,0.0,-73821.02,0.0,2829.82,0.0,-47103.41,0.0,-51505.89,0.0,-108225.98,0.0,-4337.3,0.0,-43219.23,0.0,-775.1,0.0,21658.0,0.0,-21883.19,0.0
经营性应付项目的增加,106532.46,55536.68,0.0,1836.8,0.0,-17893.22,0.0,-72093.39,0.0,-38881.1,0.0,13086.89,0.0,22696.18,0.0,48519.95,0.0,-4092.65,0.0,7797.02,0.0,-28722.46,0.0,-4980.41,0.0,-38600.55,0.0,-27766.47,0.0,5120.69,0.0,46412.93,0.0,-29290.77,0.0,-1907.55,0.0,-24347.24,0.0,-13874.06,0.0,-10597.82,0.0,2657.2,0.0,-14590.35,0.0,42771.03,0.0,-1988.48,0.0
已完工尚未结算款的减少(减:增加),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
已结算尚未完工款的增加(减:减少),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-365.62,0.0,-106.03,0.0,0.0,0.0
经营活动产生现金流量净额,156373.88,179761.12,0.0,268290.75,0.0,130629.18,0.0,188544.06,0.0,120914.91,0.0,286941.77,0.0,167937.19,0.0,352823.53,0.0,186400.13,0.0,349670.5,0.0,78884.42,0.0,234532.09,0.0,88072.71,0.0,205105.92,0.0,66900.16,0.0,211322.64,0.0,111360.59,0.0,225969.05,0.0,67537.45,0.0,164123.93,0.0,124302.59,0.0,263483.86,0.0,145529.48,0.0,326140.27,0.0,136542.62,0.0
债务转为资本,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的可转换公司债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
融资租入固定资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金的期末余额,718980.15,232226.88,0.0,235235.09,150587.2,142293.6,78055.54,156095.2,156977.16,199940.11,216653.21,111565.09,136458.35,195057.74,121646.45,265905.82,377976.42,293274.56,0.0,136675.69,0.0,203024.51,0.0,67501.3,0.0,92811.29,0.0,41267.76,0.0,110792.96,0.0,166505.67,0.0,199669.12,0.0,222080.31,0.0,183018.55,0.0,135965.62,0.0,140133.25,0.0,116051.45,0.0,193316.19,0.0,173875.29,0.0,192106.77,0.0
现金的期初余额,586652.65,603626.53,0.0,586652.65,235235.09,235235.09,235235.09,235235.1,156825.2,156095.2,156095.2,156095.2,111565.09,111565.09,111565.09,111565.09,265905.82,265905.82,0.0,265905.82,0.0,136675.69,0.0,136675.69,0.0,67501.3,0.0,67501.3,0.0,41267.76,0.0,41267.76,0.0,166505.67,0.0,166505.67,0.0,222080.31,0.0,222080.31,0.0,135965.62,0.0,135965.62,0.0,116051.45,0.0,116051.45,0.0,173875.29,0.0
现金等价物的期末余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金等价物的期初余额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
现金及现金等价物的净增加额,132327.5,-371399.65,0.0,-351417.55,-84647.89,-92941.5,-157179.56,-79139.9,151.96,43844.91,60558.01,-44530.1,24893.26,83492.64,10081.36,154340.73,112070.59,27368.74,0.0,-129230.13,0.0,66348.82,0.0,-69174.39,0.0,25310.0,0.0,-26233.54,0.0,69525.2,0.0,125237.91,0.0,33163.46,0.0,55574.65,0.0,-39061.76,0.0,-86114.69,0.0,4167.63,0.0,-19914.16,0.0,77264.74,0.0,57823.84,0.0,18231.47,0.0
