报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
收回投资所收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,601.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.05,50.0,50.0,90.0,0.0,0.0,0.0,144.08,0.0,200.0,4900.0,900.0,14063.2,14072.49,14032.93,113441.05,4241.57,20093.22,20556.62,24225.2,2632.5,2632.5,2632.5,2967.54,0.0,0.0
取得投资收益所收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6655.81,0.0,0.0,5601.53,3656.62,240.0,240.0,240.0,1091.12,0.0,256.0,4056.32,4056.47,0.0,328.05,328.05,328.05,0.0,314.8,314.8,315.18,0.0,104.96,104.96,202.84,168.21,3035.75,3036.06,2809.43,0.0,0.0,0.0,3228.31,0.0,353.91,353.91,359.13,0.0,0.0
处置固定资产、无形资产和其他长期资产所收回的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.08,0.0,0.0,0.0,19.87,0.0,0.0,0.18,5.78,0.0,0.0,19.16,13.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,-2610.23,0.0,0.0,0.0,0.0,0.0,10983.79,14383.79,14250.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.82,1537.18,40.0,0.0,-10137.59,6763.38,16871.0,35986.72,35986.72,35986.72,0.0,0.0,0.0,0.0,0.0,0.0,4821.65,4821.65,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,31.1,31.1,0.0,0.0,0.0,0.0,5742.82,0.0,4036.32,4197.44,500.0,0.0,0.0,0.0,25443.38,0.0,0.0,0.0,21467.99,0.0,0.0,0.0,54000.0,18000.0,22782.19,18000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,4324.4,4390.54,0.0,0.0,0.0,14504.2,4317.01,4903.61,6798.69,5198.8,0.0,0.0,0.0,0.0,0.0,0.0
投资活动现金流入小计,0.0,0.0,0.0,-2610.23,0.0,31.1,31.1,6600.0,11.0,10994.79,14394.79,20004.18,0.0,4036.32,4197.44,7155.81,0.0,0.0,5801.53,30181.61,240.0,240.0,240.0,22578.98,0.0,256.0,3993.68,59599.43,18090.05,23160.23,8259.61,13194.69,16871.0,36301.52,36301.52,36445.98,0.0,304.96,9329.36,5495.38,14231.41,17108.24,21890.65,135576.33,8558.58,24996.83,27855.31,32652.31,2632.5,2986.41,2986.41,3326.68,0.0,0.0
购建固定资产、无形资产和其他长期资产所支付的现金,37.76,37.76,49.97,114.53,4462.51,5260.98,5273.66,14203.64,4138.85,3895.35,3897.32,4790.77,1313.48,152.05,205.46,875.5,65.97,358.3,392.48,1802.51,24.64,108.82,36.31,31164.55,72.4,157.44,2600.3,4636.04,226.01,768.14,6179.96,17323.72,5645.63,9174.49,15286.48,19481.79,1601.2,2115.66,5388.21,15345.54,5645.82,19945.01,39523.02,65945.57,8084.17,22270.63,41901.03,60156.62,5119.84,15502.34,21664.17,38749.25,2852.35,5395.93
投资所支付的现金,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750.0,0.0,40.0,200.0,11940.0,0.0,0.0,0.0,699.69,0.0,0.0,0.0,50.0,0.0,0.0,4161.58,16504.91,34790.73,116274.55,120370.9,124451.04,13814.8,15644.34,94913.1,44288.65,19863.09,31341.49,24459.9,35007.8,245.61,388.39,433.01,1696.28,1500.0,0.0,0.0,1356.41,900.0,900.0
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,307.18,307.18,276.07,0.0,0.0,0.0,5532.8,0.0,0.0,3000.0,3052.16,40.0,0.0,3040.0,0.0,0.0,0.0,3000.0,3000.0,0.0,0.0,-27.03,-27.03,0.0,287686.3,302651.36,306073.0,3133.2,3133.2,216201.57,214435.01,0.0,0.0,0.0,58817.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,25655.0,0.0,0.0,0.0,11500.0,0.0,0.0,0.0,2.6,0.0,3000.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,10494.67,0.0,10494.67,2172.11,1946.05,2288.17,7024.98,130.89,165.59,336.96,625.63,19688.35,4122.68,9067.45,8123.41,474.59,2368.07,3286.03,7148.14,0.0,147.0,147.0,291.05,53.77,54.19
投资活动现金流出小计,37.76,37.76,49.97,114.53,4462.51,5568.16,6580.83,15479.71,4138.85,3895.35,6897.32,35978.56,1313.48,152.05,3205.46,19177.66,105.97,398.3,3632.48,13745.11,24.64,3108.82,3036.31,34864.3,72.4,157.44,2573.28,4659.01,226.01,298949.1,312992.9,350396.3,45741.67,130528.29,354147.13,365392.82,15546.89,17925.59,100638.26,119077.33,45197.26,55409.18,73050.38,109076.78,8804.38,25027.08,45620.08,69001.04,6619.84,15649.35,21811.17,40396.7,3806.12,6350.13
投资活动产生的现金流量净额,-37.76,-37.76,-49.97,-2724.76,-4462.51,-5537.06,-6549.73,-8879.71,-4127.85,7099.44,7497.47,-15974.39,-1313.48,3884.27,991.98,-12021.85,-105.97,-398.3,2169.05,16436.5,215.36,-2868.82,-2796.31,-12285.32,-72.4,98.56,1420.4,54940.42,17864.03,-275788.87,-304733.29,-337201.61,-28870.67,-94226.77,-317845.61,-328946.84,-15546.89,-17620.63,-91308.9,-113581.95,-30965.85,-38300.94,-51159.73,26499.55,-245.79,-30.25,-17764.77,-36348.73,-3987.34,-12662.94,-18824.77,-37070.02,-3806.12,-6350.13
吸收投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,0.0,0.0,0.0,305901.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其中：子公司吸收少数股东投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
取得借款收到的现金,0.0,3450.0,6550.0,0.0,11000.0,11000.0,11000.0,18500.0,28000.0,28000.0,44800.0,44800.0,22600.0,50600.0,64800.0,81600.0,41000.0,44000.0,53000.0,136000.0,3000.0,14000.0,18000.0,79000.0,5500.0,40350.0,50100.0,134100.0,42000.0,106417.94,199664.48,310319.36,0.0,233197.62,565786.42,579669.22,32672.0,199955.64,353542.71,307271.83,43515.3,212807.07,324057.31,717907.94,125950.62,126054.53,142989.21,277592.99,4380.0,4380.0,4380.0,22230.87,0.0,0.0
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69500.0,164010.0,165000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,1000.0,0.0,2500.0,2500.0,11440.0,0.0,50.0,2550.0,28422.6,0.0,1000.0,15709.81,25386.54,5469.9,319351.01,357566.01,458623.19,0.0,41002.43,82331.31,113739.31,0.0,0.0,2386.33,175849.99,72609.02,54918.09,152867.13,264749.49,38672.39,116085.63,130550.92,108035.51,2574.37,42350.02,131747.7,108978.99,28984.62,26793.07
筹资活动现金流入小计,0.0,3450.0,6550.0,0.0,11000.0,11000.0,11000.0,18500.0,28000.0,28000.0,44801.32,44800.0,25600.0,53600.0,67800.0,85600.0,41000.0,46500.0,55500.0,147440.0,3000.0,14050.0,20550.0,107422.6,5500.0,41350.0,68809.81,162486.54,47469.9,425768.95,557230.49,1074844.33,0.0,274200.05,648117.73,693408.53,32672.0,269455.64,519939.04,648121.82,116124.32,267725.16,476924.45,982657.43,164623.01,242140.16,273540.14,385628.5,6954.37,46730.02,136127.7,131209.87,28984.62,26793.07
偿还债务支付的现金,0.0,3450.0,6550.0,0.0,0.0,3000.0,3000.0,3000.0,0.0,0.0,2000.0,2000.0,9600.0,27903.12,30010.99,31299.28,23330.94,27721.9,28203.98,32098.78,59352.4,63209.33,73875.89,77356.12,8187.65,34785.73,57818.15,117968.1,111606.48,99067.52,160289.86,175767.71,99866.16,161515.94,403683.32,421418.27,3100.73,230956.23,416530.76,384052.11,10395.76,133645.46,320056.66,733376.19,156729.65,234212.14,256426.14,237912.53,7193.6,17608.22,98085.91,117512.47,26836.33,24425.04
分配股利、利润或偿付利息所支付的现金,136.54,252.36,369.72,326.12,0.33,371.93,541.95,710.12,519.96,1710.98,2948.23,4615.86,1261.69,3950.33,5195.08,8238.09,1956.02,4049.77,11021.39,12040.96,4759.38,16568.64,20616.29,23590.94,7621.82,12848.4,23162.93,36419.36,4932.13,7978.65,11058.67,24911.33,4437.22,9006.63,12486.57,18902.36,4495.26,19508.45,29671.91,22588.71,7592.59,25506.35,47701.14,64995.05,18259.21,26953.55,32731.11,52031.38,8153.34,14385.1,18701.6,25036.92,7020.02,6642.28
其中：子公司支付给少数股东的股利、利润,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,1860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2034.58,5808.12,5814.79,5814.79,8310.13,0.0,0.0,0.0,0.0,0.0,0.0
支付其他与筹资活动有关的现金,0.0,0.0,0.0,599.67,0.0,0.0,0.0,97.5,0.0,1000.0,1000.0,1000.0,0.0,2019.0,2047.16,4719.0,0.0,8550.0,8940.0,24147.44,1360.0,1361.2,1369.89,30092.45,0.0,0.0,21928.81,64956.4,0.0,88852.13,160131.08,443785.62,11978.43,54141.82,68259.43,73177.25,5257.14,16604.02,11310.59,164626.65,74284.9,33355.43,79759.03,248047.47,30496.48,56922.79,69348.34,208144.62,0.0,37090.94,44647.95,36081.65,1719.29,15889.68
筹资活动现金流出小计,136.54,3702.36,6919.72,925.79,0.33,3371.93,3541.95,3807.62,519.96,2710.98,5948.23,7615.86,10861.69,33872.45,37253.22,44256.37,25286.95,40321.67,48165.37,68287.18,65471.78,81139.17,95862.07,131039.52,15809.47,47634.13,102909.88,219343.86,116538.61,195898.3,331479.61,644464.65,116281.82,224664.39,484429.33,513497.89,12853.13,267068.7,457513.26,571267.47,92273.25,192507.24,447516.84,1046418.72,205485.33,318088.48,358505.58,498088.53,15346.95,69084.26,161435.46,178631.03,35575.64,46957.0
筹资活动产生的现金流量净额,-136.54,-252.36,-369.72,-925.79,10999.67,7628.07,7458.05,14692.38,27480.04,25289.02,38853.09,37184.14,14738.31,19727.55,30546.78,41343.63,15713.05,6178.33,7334.63,79152.82,-62471.78,-67089.17,-75312.07,-23616.91,-10309.47,-6284.13,-34100.07,-56857.31,-69068.71,229870.64,225750.88,430379.68,-116281.82,49535.65,163688.41,179910.64,19818.87,2386.93,62425.78,76854.35,23851.07,75217.92,29407.61,-63761.29,-40862.32,-75948.32,-84965.44,-112460.03,-8392.57,-22354.24,-25307.76,-47421.17,-6591.03,-20163.93
四、汇率变动对现金及现金等价物的影响,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,-0.0,0.0,0.0,-0.01,-0.01,0.0,-276.02,529.87,-3233.34,26.43,4.73,70.04,5651.88,-335.85,494.18,274.57,-271.43,222.76,-33.49,-487.26,-1961.48,-298.08,76.59,748.74,404.4,-218.41,-40.18,180.55,268.8,-705.05,-445.13
五、现金及现金等价物净增加额,-81.54,-142.77,-904.31,-494.78,5998.23,4246.3,-1253.97,-1450.74,24012.3,6059.45,11961.59,2954.41,2652.0,2410.61,346.62,16521.83,19596.34,3540.3,-4195.39,78448.89,-60945.76,-54073.6,-92373.05,-83830.42,-9654.97,-3305.32,-10101.95,46412.26,-39593.24,-56423.78,-53420.42,101075.48,-144607.49,-34428.4,-146144.64,-134494.82,9912.21,6430.78,-12619.8,-12274.95,6719.0,31519.18,-5561.62,8566.63,-8859.6,-11902.93,-3840.73,-12663.84,4202.37,-4361.84,-1758.04,-2914.49,10535.71,-3075.14
加:期初现金及现金等价物余额,2612.15,2612.15,2612.15,2612.15,2117.37,2117.37,2117.37,2117.37,666.63,666.63,666.63,666.63,3621.05,3621.05,3621.05,3621.05,22842.88,20142.88,20142.88,20142.88,97091.77,98591.77,98591.77,98591.77,14761.35,14761.35,14761.35,14761.35,61173.61,61173.61,61173.61,61173.61,162249.09,162249.09,162249.09,162249.09,27754.27,27754.27,27754.27,27754.27,15479.31,15479.31,15479.31,15479.31,24045.95,24045.95,24045.95,24045.95,11382.11,11382.11,11382.11,11382.11,8191.53,8467.62
六、期末现金及现金等价物余额,2530.6,2469.37,1707.84,2117.37,8115.6,6363.67,863.4,666.63,24678.93,6726.09,12628.22,3621.05,6273.04,6031.66,3967.67,20142.88,42439.22,23683.18,15947.49,98591.77,36146.0,44518.17,6218.72,14761.35,5106.38,11456.03,4659.4,61173.61,21580.36,4749.83,7753.19,162249.09,17641.6,127820.69,16104.45,27754.27,37666.47,34185.04,15134.46,15479.31,22198.32,46998.5,9917.69,24045.95,15186.35,12143.02,20205.22,11382.11,15584.48,7020.27,9624.07,8467.62,18727.25,5392.47
净利润,0.0,-19.4,0.0,9158.74,0.0,1749.58,0.0,12975.11,0.0,6869.16,0.0,15699.67,0.0,726.21,0.0,21141.23,0.0,8390.5,0.0,13052.16,0.0,5483.0,0.0,39801.84,0.0,2412.32,-1726.16,6390.06,0.0,915.9,0.0,9342.53,0.0,1644.26,0.0,6444.25,0.0,1646.31,0.0,3474.06,0.0,-841.87,0.0,-9662.02,0.0,19149.29,0.0,20649.74,0.0,4053.59,0.0,7895.71,0.0,-16494.72
少数股东权益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,33.9,0.0,-937.8,0.0,19.26,0.0,94.77,0.0,69.85,0.0,2476.08,0.0,-135.16,0.0,-954.1,0.0,307.78,0.0,-1114.98,0.0,188.25,0.0,468.18,0.0,-150.63,98.16,278.23,0.0,-142.59,0.0,191.45,0.0,2.75,0.0,-67.36,0.0,90.2,0.0,756.44,0.0,274.99,0.0,3773.76,0.0,-145.08,0.0,10546.69,0.0,1581.3,0.0,-4.95,0.0,-3.86
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,14.21,0.0,4.48,0.0,20.26,0.0,51.41,0.0,30.35,0.0,118.71,0.0,123.67,0.0,273.55,0.0,140.16,0.0,390.6,0.0,188.14,0.0,469.82,0.0,251.83,391.6,524.8,0.0,641.77,0.0,14266.27,0.0,11159.63,0.0,24596.45,0.0,14092.83,0.0,29533.9,0.0,16548.24,0.0,36133.92,0.0,27900.58,0.0,40461.46,0.0,23071.82,0.0,39475.11,0.0,20361.03
无形资产摊销,0.0,9.48,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.25,0.0,0.59,0.0,0.46,0.0,1.73,0.0,1.0,0.0,2.12,0.0,1.15,0.0,2.3,0.0,1.94,3.28,4.79,0.0,1.9,0.0,13.91,0.0,18.34,0.0,42.66,0.0,45.82,0.0,98.42,0.0,69.85,0.0,120.64,0.0,111.74,0.0,111.34,0.0,32.99,0.0,137.32,0.0,48.87
长期待摊费用摊销,0.0,6.55,0.0,0.0,0.0,0.0,0.0,7.68,0.0,131.32,0.0,395.76,0.0,396.24,0.0,16.98,0.0,4.32,0.0,766.0,0.0,8.35,0.0,152.05,0.0,30.29,186.57,355.05,0.0,508.0,0.0,1349.37,0.0,793.44,0.0,2140.26,0.0,567.95,0.0,1131.51,0.0,587.82,0.0,922.09,0.0,729.57,0.0,1416.6,0.0,183.04,0.0,1243.66,0.0,369.33
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7529.56,0.0,4.39,0.0,0.0,0.0,-2.36,0.0,0.0,0.0,-157.66,0.0,0.33,0.0,3.31,0.0,0.0,-4213.9,-4214.97,0.0,-31.95,0.0,125.4,0.0,39.02,0.0,14.22,0.0,5.82,0.0,6.87,0.0,2.12,0.0,58.54,0.0,510.2,0.0,10.51,0.0,0.0,0.0,1.16,0.0,0.0
固定资产报废损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,570.71,0.0,52.34,0.0,0.1,0.0,0.0
公允价值变动损失,0.0,0.0,0.0,-579.47,0.0,0.0,0.0,264.46,0.0,0.0,0.0,-7053.44,0.0,0.0,0.0,-8012.11,0.0,0.0,0.0,-6025.7,0.0,0.0,0.0,-762.95,0.0,1053.78,5288.46,4913.99,0.0,-0.12,0.0,-872.71,0.0,-857.91,0.0,-25942.2,0.0,-1037.19,0.0,-28091.09,0.0,-737.89,0.0,-2768.3,0.0,-903.33,0.0,-9122.78,0.0,-895.69,0.0,-11843.62,0.0,5.81
递延收益增加（减：减少）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
