报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31
收回投资所收到的现金,30.0,30.0,30.0,330.0,0.9,1.55,32027.55,32027.85,0.0,0.0,0.6,1314.82,1167.0,1167.6,1167.6,6617.7,0.0,0.0,0.6,16607.7,0.0,0.1,0.1,0.11,4506.55,7276.08,7276.08,19248.41,0.0,0.0,0.0,7.51,0.0,48359.23,48364.12,48364.12,0.0,0.0,2851.8,3702.02,0.0,0.0,14584.58,46911.12,0.0,0.0,0.0,0.0,0.0,3486.7,3486.7,7290.66,0.0
取得投资收益所收到的现金,18.66,2485.83,2485.83,409.62,0.0,40.36,4739.36,4739.36,8789.3,11840.81,24152.65,24151.81,168.31,896.22,19295.04,20555.89,1133.98,6633.97,9633.97,11645.31,0.0,4567.67,9167.67,9801.94,0.0,9204.85,17190.55,36193.29,4000.0,9059.8,19769.75,23156.35,10.97,2916.19,8552.43,12027.03,1500.0,4024.4,4294.4,6706.59,0.0,12216.5,12216.5,12716.5,9503.05,18672.3,18672.3,19341.12,4318.75,35684.83,35686.16,36897.75,0.0
处置固定资产、无形资产和其他长期资产所收回的现金净额,35.36,424.34,640.09,999.26,82.94,1115.0,1166.15,1313.02,350.85,590.81,655.05,1925.1,945.07,1331.98,1871.22,2242.94,316.68,1432.97,1682.74,1291.01,100.74,203.37,2009.93,2083.1,163.42,721.16,807.82,1144.91,129.91,454.03,608.81,682.78,126.15,326.49,356.91,355.08,1.33,236.26,2325.34,53161.84,2549.14,4345.76,5054.8,5744.65,1196.42,4182.48,8158.83,7905.85,172.1,1922.71,3939.09,7959.73,468.75
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13833.3,13833.3,13833.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.44,0.0,0.0,0.0,0.0,0.0,26360.43,26360.43,26360.43,0.0,0.0,0.0,0.0,83244.22,83244.22,83244.22,83244.22,0.0,0.0,6229.97,0.0,66935.1,66935.1,71439.05,70188.31,417.34
收到的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3330.0,6722.79,6722.79,6977.0,426.71,565.0,1050.5,1800.5,15.0,15.0,162.0,4672.8,750.0,1027.0,1312.0,3475.0,203.0,483.0,828.0,3786.54,234.83,460.47,2319.09,3934.49,75.17,6506.02,6578.86,7042.9,1546.52,2522.85,11996.19,8440.69,4041.1,371.0,4140.0,5340.0,4405.76
投资活动现金流入小计,84.02,2940.17,3155.92,1738.88,83.84,1156.91,37933.06,38080.23,9140.15,12431.62,24808.3,27391.73,2280.38,3395.81,22333.86,29416.54,4780.67,28623.02,31873.39,50354.32,527.44,5336.14,12228.2,13685.65,4684.97,17217.08,25436.45,61292.86,4879.91,10540.83,21690.56,27321.63,340.13,78445.33,84461.88,90893.2,1736.16,4721.13,11790.63,67504.94,85868.53,106312.51,121678.96,155659.39,12245.98,25377.62,45057.29,35687.66,75467.05,108400.35,118691.0,127676.44,5291.85
购建固定资产、无形资产和其他长期资产所支付的现金,9566.41,33403.01,70362.39,166206.05,42066.21,103088.38,167684.39,258863.69,91761.08,210975.71,313692.97,467304.81,131881.71,314317.06,443756.31,552731.54,104144.14,229169.79,355056.06,471057.88,76597.73,136099.57,166961.55,217651.57,28418.76,59648.35,90901.66,184529.96,20020.41,41137.62,65232.84,85223.04,17634.85,33298.62,45884.05,68577.22,10836.97,17955.9,31048.71,63493.33,14799.3,25093.44,36079.36,50070.23,8734.88,14699.33,36596.84,60783.16,25669.97,44668.43,67534.32,102360.12,23975.5
投资所支付的现金,426.8,1638.45,2228.45,4074.11,3429.41,20158.74,53521.56,53521.56,3155.63,23555.63,41020.73,84381.63,11935.0,49535.0,130155.0,134846.51,36629.74,40022.74,65292.28,79267.85,8753.46,38996.85,65887.25,71986.03,5017.04,10782.04,10925.09,10925.09,0.0,0.0,200.0,12719.67,500.16,48043.85,49516.35,47346.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900.15,5328.65,5328.65,8695.76,159859.26,2081.0,2081.0,174475.3,0.0
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27020.19,0.0,0.0,0.0,0.0,0.0,731.76,15622.76,15622.76,0.0,18277.72,18216.66,18216.66,0.0,0.0,0.0,40613.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.99,86.99,0.0,0.0,157362.18,157362.18,177586.33,0.0
支付的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3689.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,205.0,350.0,350.0,1177.0,0.0,0.0,376.43,798.87,752.87,0.0,80.61,90.62,5000.0,1208.0,1208.0,1211.76,5726.84,0.0,6000.0,6019.25,6061.92,0.0,0.0,0.0,8945.36,0.0,4.6,4.6,4.6,0.0
投资活动现金流出小计,9993.21,35041.46,72590.84,170280.16,45495.63,123247.12,221205.95,312385.25,94916.71,234531.34,354713.7,551686.45,143816.71,363852.06,573911.31,718287.25,140773.88,269192.53,420348.34,550325.77,85351.19,175828.18,248471.55,305465.36,33785.8,89058.12,121220.42,213671.72,20020.41,41514.06,66231.7,139309.25,18135.01,81423.08,95491.02,120923.69,12044.97,19163.9,32260.48,69220.17,14799.3,31093.44,42098.61,56132.16,12635.03,20114.97,42012.48,78424.28,185529.24,204116.22,226982.1,454426.35,23975.5
投资活动产生的现金流量净额,-9909.19,-32101.29,-69434.93,-168541.28,-45411.79,-122090.21,-183272.88,-274305.02,-85776.55,-222099.73,-329905.4,-524294.72,-141536.33,-360456.26,-551577.45,-688870.71,-135993.22,-240569.51,-388474.94,-499971.45,-84823.75,-170492.04,-236243.35,-291779.7,-29100.83,-71841.04,-95783.97,-152378.85,-15140.5,-30973.23,-44541.15,-111987.62,-17794.88,-2977.75,-11029.13,-30030.49,-10308.81,-14442.77,-20469.85,-1715.24,71069.23,75219.08,79580.35,99527.23,-389.05,5262.65,3044.8,-42736.62,-110062.19,-95715.87,-108291.1,-326749.91,-18683.64
吸收投资收到的现金,100.0,2329.93,63799.93,64622.83,0.0,294150.0,294300.0,294300.0,58.8,58.8,58.8,1298.6,0.0,100.0,100.0,354.45,0.0,0.0,2346.22,194813.23,2970.0,3070.0,3362.44,3369.44,4060.0,4550.0,6375.0,8063.5,0.0,0.0,0.0,490.0,0.0,0.0,0.0,2597.0,245.0,1911.0,1911.0,1911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.4,375.4,375.4,375.4,0.0
其中：子公司吸收少数股东投资收到的现金,0.0,0.0,3799.93,3839.93,0.0,0.0,0.0,4039.0,0.0,58.8,58.8,1298.6,0.0,100.0,100.0,354.45,0.0,0.0,2346.22,3330.22,2970.0,3070.0,3362.44,3369.44,4060.0,4550.0,6375.0,8063.5,0.0,0.0,0.0,490.0,0.0,0.0,0.0,2597.0,245.0,1911.0,1911.0,1911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.4,375.4,375.4,375.4,0.0
取得借款收到的现金,55650.0,137700.0,185350.0,298035.61,180529.59,279443.12,300005.0,439538.2,160333.33,396507.33,797401.33,824953.33,374100.0,659982.5,950475.0,1108075.0,194700.3,488747.2,763364.25,880944.25,428090.05,802501.05,1132001.05,1336501.05,366200.0,557750.0,691529.39,816249.39,236300.0,473200.0,736800.0,865990.0,494380.0,806042.38,1041432.38,1335242.38,380095.0,605715.0,941301.01,1753016.91,471065.0,738265.0,1035440.0,1577807.72,516784.0,1032284.0,1697684.03,1943357.2,587119.0,910125.38,1190825.38,1516017.38,294300.0
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59748.0,0.0,29874.0,29874.0,29874.0,0.0,0.0,158560.0,158560.0,89100.0,12560.26,89100.0,392570.0,99600.0,199300.0,298900.0,298900.0,99600.0,209170.0,298600.0,398500.0,0.0,0.0,300000.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,199640.0,120000.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7296.0,3318.5,4618.5,5558.5,5558.5,43269.01,70518.84,70518.84,70518.84,13429.79,23633.95,23633.95,23633.95,12198.54,89100.0,12560.26,12560.26,19364.14,59475.05,74308.55,73390.94,8403.33,9226.83,10752.75,31701.83,105376.29,209795.51,209795.51,612001.48,97825.3,379252.4,429552.4,484252.4,63054.12,167418.59,264222.37,267418.59,15038.34,19642.09,71092.72,63218.2,178420.04,185004.51,500008.4,650844.87,187911.49
筹资活动现金流入小计,55750.0,140029.93,249149.93,362658.44,180529.59,573593.12,594305.0,741134.2,163710.64,401184.64,803018.64,891558.44,417369.01,760475.34,1050967.84,1208822.29,208130.09,512381.15,947904.41,1257951.43,532358.59,907231.31,1237023.75,1745000.75,489224.14,821075.05,1071112.94,1196603.83,344303.33,691596.83,1046152.75,1296681.83,599756.29,1015837.89,1551227.89,1949840.86,478165.3,986878.4,1422764.41,2239180.31,534119.12,905683.59,1299662.37,1845226.31,531822.34,1051926.09,1768776.75,2306575.4,965409.44,1215505.29,1691209.18,2167237.65,482211.49
偿还债务支付的现金,33550.0,92178.57,129959.86,192663.34,86349.0,153221.47,239185.71,353547.99,91678.57,175507.14,307425.0,402383.83,77549.42,264805.13,405591.02,519338.67,102900.0,221816.62,566613.76,739372.63,263451.02,598432.02,935185.61,1358389.53,388905.29,716124.66,927025.86,1046126.16,331570.0,623156.08,910806.08,1155215.0,457490.0,858410.5,1378227.66,1862151.44,372940.0,640353.61,1431573.86,1664086.09,468671.51,764531.01,1174389.7,1786039.7,471725.0,884423.0,1638754.83,2186404.76,1074619.76,1549571.12,1993811.55,2586610.34,186544.5
分配股利、利润或偿付利息所支付的现金,4487.53,19555.64,25532.3,33832.15,7349.96,28824.37,39088.51,47574.16,8638.26,17631.83,42714.15,57431.93,12554.39,31828.68,57935.1,79527.12,21717.51,48203.27,88517.92,116446.61,32098.55,63403.16,117669.1,152512.81,31919.32,58738.09,112455.79,152813.61,31484.54,61895.38,119833.48,164303.39,35406.5,70049.24,114493.01,155115.0,22627.94,48242.51,95808.19,123614.05,23162.9,42709.21,74690.28,105266.61,22837.56,44221.86,117920.28,223359.98,29371.71,208637.64,230315.04,291343.52,23643.44
其中：子公司支付给少数股东的股利、利润,0.0,0.0,0.0,425.0,0.0,0.0,0.0,2218.49,0.0,2090.81,2156.7,3386.7,0.0,2460.0,4269.94,5393.67,0.0,59.72,8898.62,9002.62,2000.0,3027.04,8958.31,14958.31,0.0,0.0,2787.2,2815.92,0.0,1265.4,4100.9,6860.93,447.28,497.19,526.88,3659.88,0.0,24.41,24.41,24.41,0.0,443.08,443.08,443.08,205.8,761.09,27170.27,110337.16,700.0,105335.78,162948.41,118244.75,80.0
支付其他与筹资活动有关的现金,0.0,14.13,2460.13,0.0,0.0,232.96,766.52,6817.59,960.33,23376.23,75949.01,71054.65,13724.15,59924.14,46963.73,28733.3,11551.61,35778.34,34496.33,27774.97,15974.9,34897.42,34163.07,30125.72,10869.66,29432.06,26035.86,37677.0,17972.15,32006.84,38680.69,66908.42,34975.31,65764.56,80541.37,93371.63,47608.8,386417.48,168055.94,642513.6,56418.77,217395.49,198600.25,231591.13,192276.58,228471.11,305053.95,189674.46,54262.48,121154.98,187239.99,192836.78,42486.2
筹资活动现金流出小计,38037.53,111748.34,157952.29,226495.49,93698.96,182278.8,279040.75,407939.73,101277.16,216515.2,426088.17,530870.41,103827.96,356557.94,510489.86,627599.09,136169.11,305798.23,689628.01,883594.21,311524.47,696732.6,1087017.78,1541028.06,431694.27,804294.8,1065517.51,1236616.77,381026.69,717058.29,1069320.25,1386426.81,527871.81,994224.3,1573262.04,2110638.07,443176.74,1075013.59,1695437.98,2430213.74,548253.18,1024635.71,1447680.22,2122897.44,686839.14,1157115.96,2061729.06,2599439.21,1158253.95,1879363.74,2411366.58,3070790.64,252674.14
筹资活动产生的现金流量净额,17712.47,28281.59,91197.64,136162.95,86830.63,391314.33,315264.25,333194.47,62433.48,184669.44,376930.47,360688.03,313541.05,403917.39,540477.98,581223.2,71960.98,206582.91,258276.4,374357.22,220834.12,210498.71,150005.97,203972.7,57529.88,16780.24,5595.43,-40012.94,-36723.36,-25461.46,-23167.49,-89744.98,71884.48,21613.59,-22034.14,-160797.22,34988.56,-88135.19,-272673.57,-191033.43,-14134.06,-118952.11,-148017.85,-277671.13,-155016.8,-105189.88,-292952.31,-292863.81,-192844.51,-663858.44,-720157.4,-903552.99,229537.35
四、汇率变动对现金及现金等价物的影响,0.0,0.0,0.0,0.0,-7.16,-47.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.32,0.0,75.03,75.03,75.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
五、现金及现金等价物净增加额,-217.19,11138.14,65192.72,27996.56,35848.32,287985.51,184660.81,121808.59,-29930.17,8467.92,180622.65,33408.76,114141.25,70755.1,109709.82,62248.13,-69526.5,33054.77,32268.63,15752.88,58969.78,45812.45,2660.87,7875.98,16104.32,2550.76,8838.53,-70873.74,-27880.36,38103.64,113360.69,23614.58,63945.63,21895.29,53705.3,-99098.9,-7648.33,43974.63,-56172.26,76380.38,49608.38,32972.42,130164.39,92087.03,-135794.12,18347.02,38428.45,317456.47,-264967.13,-391614.88,-248800.55,-408393.16,185422.89
加:期初现金及现金等价物余额,61583.12,61583.12,61583.12,72922.55,100919.11,100919.11,86087.71,78791.71,200600.29,200600.29,200600.29,200600.29,234009.05,235537.36,235537.36,235537.36,297785.48,297785.48,297785.48,297785.48,313538.37,313538.37,313538.37,313538.37,321414.35,321414.35,321414.35,321414.35,250540.61,250540.61,250540.61,250540.61,274155.19,274155.19,274155.19,274155.19,175056.3,175056.3,175056.3,175056.3,251436.68,251436.68,251436.68,251436.68,343523.71,343743.43,556314.15,556349.96,983894.13,977316.73,977316.73,980186.43,571793.27
六、期末现金及现金等价物余额,61365.93,72721.26,126775.84,100919.11,136767.44,388904.63,270748.51,200600.29,170670.13,209068.21,381222.94,234009.05,348150.3,306292.46,345247.18,297785.48,228258.98,330840.26,330054.12,313538.37,372508.15,359350.82,316199.24,321414.35,337518.67,323965.11,330252.88,250540.61,222660.25,288644.26,363901.3,274155.19,338100.82,296050.48,327860.5,175056.3,167407.97,219030.92,118884.04,251436.68,301045.05,284409.1,381601.07,343523.71,207729.59,362090.45,594742.6,873806.43,718927.0,585701.84,728516.17,571793.27,757216.16
净利润,0.0,16795.15,0.0,42088.5,0.0,17850.28,0.0,44603.4,0.0,33672.33,0.0,106443.8,0.0,59830.4,0.0,156849.9,0.0,83511.0,0.0,158164.3,-29198.65,8669.71,0.0,13798.2,0.0,-24172.29,0.0,19872.4,0.0,-32937.18,0.0,-27748.06,0.0,-5138.59,0.0,-215034.41,0.0,-102793.9,0.0,-2365.34,0.0,-9454.12,0.0,13113.38,0.0,55542.9,0.0,255962.21,0.0,254187.06,0.0,490462.46,0.0
少数股东权益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,480.0,0.0,848.0,0.0,157.85,0.0,2773.4,0.0,638.09,0.0,2390.0,0.0,2300.2,0.0,1871.4,0.0,2333.6,0.0,5203.8,-229.23,2023.39,0.0,6390.86,0.0,975.17,0.0,8601.58,0.0,1073.88,0.0,1901.19,0.0,1954.05,0.0,27679.81,0.0,-1386.57,0.0,29401.63,0.0,1532.22,0.0,2825.12,0.0,-1965.06,0.0,18180.06,0.0,2274.73,0.0,34048.43,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,16198.4,0.0,37438.1,0.0,20471.8,0.0,39155.7,0.0,24278.49,0.0,52885.2,0.0,36694.8,0.0,83805.4,0.0,57511.5,0.0,128552.6,34697.03,72060.23,0.0,156887.45,0.0,95529.15,0.0,198928.01,0.0,104123.95,0.0,210917.42,0.0,106386.78,0.0,217237.3,0.0,96070.04,0.0,183547.89,0.0,87958.44,0.0,176734.9,0.0,90924.23,0.0,226853.81,0.0,145907.21,0.0,289895.13,0.0
无形资产摊销,0.0,250.78,0.0,673.3,0.0,317.2,0.0,784.8,0.0,371.79,0.0,1271.0,0.0,915.5,0.0,2005.2,0.0,1469.4,0.0,4931.4,1334.31,2666.71,0.0,6742.21,0.0,3141.37,0.0,8119.32,0.0,3921.05,0.0,9403.33,0.0,4803.23,0.0,10159.04,0.0,5499.39,0.0,11872.44,0.0,5672.84,0.0,11753.75,0.0,5713.89,0.0,16115.1,0.0,10140.16,0.0,21866.06,0.0
长期待摊费用摊销,0.0,9.94,0.0,222.6,0.0,69.14,0.0,337.6,0.0,3.85,0.0,126.0,0.0,145.6,0.0,379.3,0.0,340.2,0.0,1026.1,270.75,553.08,0.0,1734.68,0.0,764.79,0.0,2109.62,0.0,1188.0,0.0,2639.11,0.0,1399.1,0.0,3674.7,0.0,1905.18,0.0,3562.62,0.0,1909.9,0.0,4329.85,0.0,2642.36,0.0,8504.33,0.0,5617.54,0.0,13322.61,0.0
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,0.0,146.79,0.0,665.7,0.0,404.07,0.0,616.4,0.0,79.0,0.0,3926.3,0.0,-213.2,0.0,-669.7,0.0,558.1,0.0,5249.4,-8.29,109.16,0.0,-1312.17,0.0,-640.79,0.0,-277.95,0.0,-81.92,0.0,-14211.82,0.0,-45.38,0.0,778.6,0.0,-316.97,0.0,-31611.62,0.0,-450.07,0.0,-257.6,0.0,-878.44,0.0,-342.75,0.0,-1020.32,0.0,-2874.9,0.0
固定资产报废损失,0.0,0.0,0.0,75.9,0.0,1.12,0.0,27.9,0.0,263.16,0.0,0.0,0.0,31.0,0.0,2810.7,0.0,164.6,0.0,0.0,208.88,14.11,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.19,0.0,5727.51,0.0
公允价值变动损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-791.48,0.0,2324.57,0.0,2268.8,0.0,-503.88,0.0,-7453.2,0.0,-19622.65,0.0,15700.05,0.0,20306.34,0.0,12680.32,0.0,13818.34,0.0,-19925.74,0.0,173.7,0.0,-4139.57,0.0,-1079.53,0.0,-2338.82,0.0
