报表日期,2007-06-30,2007-12-31,2008-06-30,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
买入返售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
存货,382419.1,454854.5,602741.0,691284.4,440520.6,653785.2,642864.0,733163.5,716417.6,659579.7,721218.9,720526.9,728204.4,734483.3,796280.0,859349.1,886544.1,822055.2,836269.6,911543.1,988804.1,997831.7,1083590.4,1325060.3,1623445.7,1575055.0,1649044.7,1604418.1,1779266.7,1737843.9,1710232.0,1814429.6,2013218.7,1987280.4,2476186.3,2498906.0,2816737.9,2633034.5,2871413.8,2804762.6,2754092.6,2557156.4,2682923.2,2779428.8,3289286.2
划分为持有待售的资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,3550.0,3850.0,1600.0,7750.0,7750.0,9234.0,9234.0,10984.0,10984.0,12267.9,12267.9,30758.1,23628.0,52482.6,38646.2,49992.7,60650.5,44219.0,43057.4,48203.8,50310.0,67536.9,69565.1,128997.0,122566.9,181642.3,182468.7,0.0,302214.6,236843.4,86022.7,106050.8,116489.2,113388.0,89960.1
待摊费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
待处理流动资产损益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流动资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62427.4,56072.4,55554.0,61075.9,199227.1,199591.9,198807.8,185208.5,233578.4,259878.3,249227.7,269308.6,276222.2,321253.5,378640.4,431478.7,407739.8,408937.2,1108983.9,1264555.0,1156332.0,864121.4,1614437.7,1395913.8,948094.5,916581.2,779635.7,743522.2,759137.0,680151.2
流动资产合计,858570.5,1629998.5,1531667.8,1449161.8,1685249.0,1755269.2,1887931.7,1995010.4,1983573.0,2142445.5,2144262.9,2149657.7,2164249.5,2193211.6,2272424.8,2562790.8,2836803.5,2824282.6,2847387.6,3714805.6,3840319.4,4073309.6,3860433.6,3928003.9,4774125.2,5441166.6,5106621.9,5885090.0,7041459.1,7824008.1,7759134.5,8312645.4,9189651.6,10268439.2,10461974.9,11193004.6,11460236.2,11521057.5,11598608.2,11421298.4,11162127.6,10696660.5,10152816.7,10884957.7,10777454.4
发放贷款及垫款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
可供出售金融资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.2,1519.2,369.7,329.5,269.5,298.5,266.2,240.5,296.5,448.7,409.9,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,307135.7,229036.0,277579.6,277400.4,322523.8,350826.0,367477.1,416112.3,418546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
持有至到期投资,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
长期应收款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,1450.0,1150.0,850.0,2250.0,2250.0,5217.9,5217.9,3467.9,3267.9,1984.0,1984.0,31531.1,27521.4,40514.8,226721.9,6577.3,5907.0,4127.9,4062.1,25366.8,22549.1,16493.6,16580.9,104993.8,95905.9,126629.4,121560.4,213440.5,179027.8,169601.8,107362.7,124034.0,109203.6,107320.3,95880.6
长期股权投资,0.0,0.0,0.0,2667.7,2986.0,5916.0,27170.0,43201.8,53944.7,57197.6,56532.5,55512.6,74063.9,94906.5,94398.6,90701.2,103308.0,108850.5,137076.2,136164.4,149231.3,141355.3,144674.6,188356.9,187756.5,188871.5,181369.7,180394.5,182950.3,224475.8,249764.5,247689.8,296091.5,306491.1,324767.2,338086.9,358276.2,356088.0,372289.5,381947.5,382294.5,406017.5,486651.1,477693.8,522924.8
投资性房地产,210.1,0.0,0.0,198.5,192.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3592.7,4625.0,6670.7,6624.0,7047.1,9069.0,9006.6,9893.6,9826.5,9757.3,9690.2,9623.0,9555.9,9488.8
固定资产净额,894421.8,1034157.7,1325540.3,1153231.5,1431810.2,1747575.5,1902013.6,2121896.3,2115990.7,2153282.5,2222697.3,2405172.5,2458032.4,2577655.2,2619834.4,2683003.2,2700099.6,2813868.8,2827707.8,2826096.5,2871889.6,3001480.5,2959860.2,2966465.7,2979937.4,3236853.5,3255306.7,3497247.7,3543094.3,3748321.1,3821411.2,3970011.0,4109188.9,4324481.5,4420534.9,4526254.2,4306277.4,4367863.0,0.0,4519607.8,0.0,4944336.0,0.0,4853924.2,0.0
在建工程,0.0,0.0,0.0,317838.8,458097.4,740135.8,833984.5,739429.2,1082333.9,919055.8,1074586.6,922641.3,850709.7,788286.6,736677.5,696613.4,692538.6,600843.3,567497.6,645793.3,634683.1,636461.7,658948.8,729261.8,738058.0,575779.8,594686.8,547891.2,475474.6,456542.4,488002.1,480761.0,478460.0,451285.6,468826.2,831967.0,907725.9,563881.0,0.0,639967.6,0.0,572107.6,0.0,667050.2,0.0
工程物资,0.0,204.3,0.0,80194.0,129950.5,383842.4,382999.3,463339.7,232900.0,430831.5,215126.5,182425.4,187152.3,139637.1,139406.2,130878.6,140758.4,146381.0,167537.7,127706.9,187109.2,237070.9,262274.6,311671.8,369182.4,372976.4,420364.2,368714.9,444487.2,439152.1,430846.3,391727.7,353051.7,322305.3,349292.1,0.0,0.0,404496.3,0.0,568495.9,0.0,495377.1,0.0,505327.9,0.0
固定资产清理,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
生产性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公益性生物资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
油气资产,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无形资产,0.0,58618.1,71169.3,201940.7,211709.7,489734.3,492727.8,457170.0,447828.3,532517.1,530921.3,531245.0,573323.5,629549.0,641543.0,665066.4,655340.2,745375.7,788081.6,793454.3,783201.9,861126.1,839872.0,869141.9,900886.8,879022.8,907389.2,895005.9,905384.8,894626.7,899025.9,923431.2,920179.3,1009817.8,993642.5,1042384.6,1081956.4,1131382.9,1194891.0,1219054.6,1272879.9,1265030.8,1265100.0,1202406.5,1188264.9
开发支出,0.0,0.0,0.0,25552.5,34796.1,80080.1,108463.8,105726.6,146305.1,139628.3,170243.5,208593.4,211521.6,171600.7,195805.2,199510.9,247340.6,220470.9,208317.5,235055.3,272621.4,224488.4,263439.6,274126.5,287097.1,307567.4,287925.3,303526.3,250071.2,310930.4,374505.8,394385.3,424364.1,410094.1,482295.1,490427.8,501549.8,538463.2,518919.2,583771.7,552109.3,574785.1,614795.3,594627.7,533006.4
商誉,5860.3,5860.3,0.0,5860.3,5860.3,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,8839.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4,6591.4
长期待摊费用,0.0,0.0,0.0,0.0,8363.5,5126.0,4316.7,3507.3,2697.9,1888.5,1079.2,269.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7304.7,8646.3,9519.8,14570.6,16714.2,17438.7,16623.3,15444.9,13157.3,11579.6,8999.7,7284.9
递延所得税资产,1547.8,16522.1,20003.4,16530.2,18592.7,37133.7,39002.4,41356.2,44503.8,58647.9,57511.8,64780.5,65747.2,78612.3,85003.0,82531.5,81457.6,89969.9,88943.4,92359.1,93908.4,96548.6,101579.9,108449.7,103081.0,108041.6,107544.4,112789.8,121343.3,144826.2,137019.2,148422.6,147317.6,158003.2,168576.3,183053.8,163308.0,138831.4,152948.0,160969.5,152449.0,151493.4,147731.5,159886.6,161557.0
其他非流动资产,55343.0,38658.7,0.0,0.0,57000.0,44935.7,43395.1,135863.9,143889.2,117083.9,148415.6,161885.1,168356.6,188449.9,139671.9,76485.5,91390.2,78740.4,79816.4,84438.7,85551.6,87421.9,93863.9,99752.3,89008.2,117991.5,117812.8,94524.5,140112.2,109713.0,92934.9,110268.4,110540.0,14918.6,15171.2,19775.7,17901.3,18843.9,15548.7,34840.2,16668.4,34938.2,31682.8,30226.5,29862.6
非流动资产合计,1001025.4,1298850.6,1594646.6,1804014.2,2359359.1,3541070.9,3840664.6,4118082.4,4278558.2,4419993.7,4485525.4,4540596.5,4596618.1,4677837.2,4661447.4,4636840.5,4724339.0,4815008.5,4875247.4,4953143.9,5090271.9,5327575.9,5362126.4,5597832.8,5891820.7,6107408.9,6113933.5,6288393.7,6350971.8,6683069.7,6873476.4,7060851.8,7283102.7,7541503.8,7747578.7,7936678.2,7750602.3,7936050.2,8283960.7,8571079.7,8660430.0,8867498.8,8983510.7,8878682.8,8902447.3
资产总计,1859595.9,2928849.1,3126314.4,3253176.0,4044608.1,5296340.1,5728596.3,6113092.8,6262131.2,6562439.2,6629788.3,6690254.2,6760867.6,6871048.8,6933872.2,7199631.3,7561142.5,7639291.1,7722635.0,8667949.5,8930591.3,9400885.5,9222560.0,9525836.7,10665945.9,11548575.5,11220555.4,12173483.7,13392430.9,14507077.8,14632610.9,15373497.2,16472754.3,17809943.0,18209553.6,19129682.8,19210838.5,19457107.7,19882568.9,19992378.1,19822557.6,19564159.3,19136327.4,19763640.5,19679901.7
短期借款,534211.1,682884.3,701162.5,413431.0,28380.1,979642.2,1035701.7,897209.5,977101.3,1001112.2,864514.9,681753.5,851020.5,841775.5,943680.1,1079201.3,1258371.0,1240150.3,1136873.6,1301176.9,1336766.7,1267644.0,1099656.1,1500815.2,2051136.6,1994380.0,2134402.0,2527680.8,1917036.4,2500961.1,2797656.8,3403243.6,3529573.5,3577491.6,3746114.6,4014654.6,4126217.4,3778897.7,4352739.5,4564736.0,4300097.3,4033236.5,3846690.6,3209144.5,2478952.3
交易性金融负债,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.4,0.0,0.0,0.0,46.0,147.2,226.2,11926.1,16034.6,13332.4,7458.8,855.9,1827.8,2176.5,6576.0,3430.7,4458.1,1982.2,25739.1
应付票据及应付账款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1993252.4,0.0,0.0,0.0,2229273.6,0.0,0.0,0.0,2593650.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4027359.9,3898418.3,3933373.2,4528173.4,4628288.7,4192954.6,3661797.8,3456343.2,3616816.8,3165591.9,3541204.5,4133327.8
应付票据,0.0,0.0,0.0,268158.7,357708.7,397283.8,584433.9,930302.4,830751.7,840353.3,1126498.8,1254228.1,1138374.8,1023808.8,1176062.0,1339767.4,1341987.6,1303407.1,1233958.4,1210231.6,1317154.2,1461307.9,1535674.2,1455667.9,1280490.8,1289707.6,1423365.5,1386692.4,1404946.4,1574212.5,1505358.6,1348502.0,1483617.3,1695407.0,1733580.6,0.0,0.0,2114076.0,0.0,1846025.9,1374745.7,1364763.8,1366538.8,1157536.8,933248.1
应付账款,377188.4,571539.4,525487.9,416643.5,794416.3,706061.0,774578.6,749764.0,751468.0,883240.1,794317.4,707831.5,641819.0,969443.6,850995.5,895707.4,819954.2,925866.5,755668.8,935306.3,919246.9,1132342.2,1063816.4,1156505.6,1311453.9,1858161.1,1348326.8,1525818.4,1814788.1,1950148.5,1414942.3,1608762.8,2165621.4,2331952.9,2164837.7,0.0,0.0,2514212.7,0.0,1815771.9,2081597.5,2252053.0,1799053.1,2383667.7,3200079.7
预收款项,53002.3,96998.5,106454.3,127142.3,334043.8,286465.6,237908.3,171162.1,208056.5,187052.0,167960.3,142022.3,227367.8,273944.2,98622.5,152371.9,156510.0,127240.7,185986.5,158037.9,254239.9,364673.8,322529.5,211735.8,227611.6,243800.9,198635.3,162964.3,158881.3,185079.2,138229.4,186644.6,234370.0,470028.0,587157.8,0.0,0.0,230.0,250.0,250.0,150.0,200.0,130.0,130.0,140.0
应付手续费及佣金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付职工薪酬,0.0,0.0,0.0,59120.3,73810.4,100319.8,105357.1,107867.7,115385.1,128156.3,130460.8,116063.2,112128.2,129371.7,129332.5,130764.4,130687.3,128533.7,127700.2,133992.5,140807.9,147119.5,159801.0,172806.6,178184.1,211849.5,184026.5,200631.2,225309.5,297856.5,244513.8,264351.8,291992.1,317993.7,321970.3,347903.0,380185.7,385565.4,406175.4,392176.3,414753.7,378278.0,386188.5,520760.9,501649.9
应交税费,424.7,17887.9,19015.2,-16569.3,17227.0,-60635.2,-70862.5,-120509.2,-110716.0,-80218.8,-85692.2,-107343.1,-94079.2,-87403.6,-85215.1,-111695.7,-111373.0,-122166.1,-113774.9,30121.3,25136.6,42818.5,50381.8,50643.8,46105.8,64118.7,39708.7,50518.9,82783.7,107461.4,56567.9,57284.8,74535.2,95125.3,50356.2,48853.8,53415.7,108128.3,53791.5,64856.1,57433.8,61376.2,58369.7,188153.5,164825.9
应付利息,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,1953.3,1415.1,2434.0,2126.3,6801.2,11056.3,15776.5,2791.7,8993.6,16626.6,26173.8,19167.1,10551.7,17551.9,25565.1,19347.2,12195.9,19269.3,29882.5,25069.8,8920.9,19352.8,31351.1,25226.8,9954.7,17454.3,29594.1,0.0,0.0,38985.1,49065.6,37927.6,43087.1,56019.8,62975.4,37544.1,33387.9
应付股利,0.0,0.0,0.0,33.0,34.4,33.0,33.0,0.0,0.0,1000.0,1000.0,5128.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,15601.9,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,54882.7,1000.0,1000.0,1000.0,0.0,0.0,1000.0,1000.0,71698.3,1000.0,1000.0,1000.0,22846.5,1066.7
其他应付款,100608.7,137421.0,175249.9,64685.9,73409.6,124688.9,114271.2,121110.2,128452.3,162918.9,161621.6,138503.1,145174.8,108485.9,104078.5,115847.2,110436.8,124275.4,118582.3,124101.2,149523.2,162365.3,169091.5,158511.3,215946.2,187326.6,163650.2,188832.3,191943.5,232213.6,226917.4,244360.0,245430.3,795244.3,693367.2,755154.0,602260.8,823072.6,0.0,684486.8,0.0,625050.1,0.0,620443.5,0.0
预提费用,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内的递延收益,0.0,42559.3,78892.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
应付短期债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一年内到期的非流动负债,0.0,0.0,0.0,23654.0,26332.8,120706.8,140073.8,157066.4,95396.9,133070.0,165500.0,189633.3,299550.0,287002.4,340022.3,476456.3,370750.5,377065.8,287259.5,569982.0,634725.9,649619.5,682639.6,373819.5,599215.3,646906.0,711735.3,1129832.5,728811.1,791883.0,739467.1,453256.9,867025.6,987375.4,1403898.4,1396562.5,900425.6,748263.4,382391.3,602801.2,668653.2,874744.8,853756.9,954036.3,920130.6
其他流动负债,0.0,0.0,0.0,38056.8,78535.7,90072.7,93577.3,96470.2,79214.3,45137.8,62447.0,83039.9,83861.0,11817.2,108492.9,18070.0,17135.8,20270.2,15401.4,15101.3,15199.0,14931.7,13909.4,20021.0,14072.6,16635.0,15922.6,19928.0,19639.4,42325.2,39373.2,24806.8,93441.1,51543.9,267441.4,549585.9,630317.4,611236.3,687906.1,599845.4,719607.7,520108.5,520484.4,20739.5,20882.1
流动负债合计,1070211.1,1558338.9,1647060.9,1403582.2,1808793.2,2776395.1,3045926.9,3137761.4,3101610.4,3337093.4,3426540.0,3239893.9,3432988.3,3593091.7,3709702.3,4127877.2,4132896.0,4172205.4,3809232.7,4553463.4,4846688.8,5302212.4,5169147.3,5161672.8,5980640.8,6611012.4,6322857.4,7321985.6,6663214.8,7831760.4,7328684.3,7806621.7,9137855.8,10499693.6,11171109.4,11906717.9,11947262.8,11656897.5,11388727.7,11194982.3,10908611.9,10802894.7,10097529.0,10136165.1,9986785.3
长期借款,200454.5,129484.3,183617.4,479156.1,310651.4,304900.0,441150.6,490171.1,671775.0,608499.2,582455.2,536259.1,408859.1,337307.5,260494.5,188222.7,242793.7,268542.2,432852.9,845164.5,815337.1,798833.1,737597.4,713149.7,825275.3,674595.5,559149.1,619244.1,609055.2,484793.6,719175.3,731621.9,780893.0,636923.7,645849.4,628138.0,495299.3,684760.3,832107.2,1205373.3,1296096.7,1194793.2,1453355.0,1582205.5,1565497.3
应付债券,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99338.5,99381.7,99425.5,99469.8,396443.8,396641.0,396826.9,397015.9,297508.8,596483.0,596683.7,596887.2,298986.6,299041.2,299096.8,299153.2,597949.5,448307.1,448394.6,448625.4,149452.6,448958.3,449058.4,749185.1,898512.0,449248.0,449310.9,149509.0,448448.6,607938.8,707677.7,956862.9,906996.1,996677.9,996855.5,997030.9,987475.3,987642.4
长期应付款,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275449.2,142.7,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
