报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
收回投资所收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,934.91,1990.18,2780.1,4685.76,4685.76,1163.56,0.0,0.0,0.0,31.86,0.0,5002.82,5004.35,13077.03,20100.33,20391.07,22221.6,23595.03,7400.0,7400.0,7400.0,7400.0,0.0,0.0,0.0,0.0,20570.0,20650.0,35500.0,34850.0,0.0,0.0,0.0,0.0,0.0,99.0,1132.89,964.43,0.0,0.0,1137.09,738.05,0.0,0.0,0.0,750.4,0.0,0.0,143.52,0.0,391.24
取得投资收益所收到的现金,106.88,450.33,1833.47,1955.66,194.26,1883.92,2757.11,3357.34,475.0,947.0,1868.97,2333.6,1867.93,1996.16,3896.35,4348.17,1806.87,1807.09,1807.15,8785.87,4.72,3350.38,4009.48,4014.59,32.64,3410.01,3478.19,3487.94,10.8,3459.28,3827.64,3783.85,0.0,3572.71,3895.26,3878.79,0.0,3886.13,3835.22,4984.59,0.0,5913.58,4328.99,7628.62,0.0,3776.95,7579.94,8286.35,0.0,5224.38,6046.46,7119.08,0.0,3958.86,7447.53,6451.95,867.28
处置固定资产、无形资产和其他长期资产所收回的现金净额,31.86,68.89,177.0,887.97,0.0,48.1,49.73,1940.04,1734.49,1741.37,1799.56,36.2,154.19,51.9,52.7,1489.8,3.25,29.95,43.43,2412.42,247.1,298.5,342.39,827.03,53.27,78.49,1891.76,215.61,57.9,204.12,234.6,378.04,28.6,46.02,96.03,548.77,33.11,113.41,101.92,378.42,41.88,120.62,140.59,1908.25,51.04,66.25,696.98,2014.13,131.43,1042.48,1109.13,828.31,0.19,951.48,62.2,12891.77,92.44
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6936.62,3896.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,597.89,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.22,0.0,0.0,1.63,0.0,0.0
收到的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4234.93,3454.71,3531.71,9255.06,0.0,0.0,0.0,9295.41,327.0,0.0,0.0,152.41,0.0,0.0,0.0,894.08,1150.0,0.0,0.0,200.94,0.0,0.0,0.0,134.03,0.0,0.0,0.0,9024.12,0.0,0.0,0.0,2423.53,0.0,0.0,0.0,46094.86,3710.52,0.0,0.0,0.0,0.0,0.0,0.0,12017.13,0.0,0.0,0.0,3001.1,0.0
投资活动现金流入小计,138.74,519.22,2010.48,2843.63,194.26,1932.02,3741.75,14224.18,13121.48,10828.84,11886.0,12788.43,2022.12,2048.06,3949.05,15165.23,2137.12,6839.86,6854.94,24427.73,20362.14,24039.95,26573.47,29330.73,8635.91,10888.5,12769.95,11902.38,68.71,3663.39,4062.24,4295.92,20598.6,24268.72,39521.29,48301.68,33.11,3999.54,3937.14,7786.54,41.88,6133.2,5602.47,56596.16,3761.55,3843.2,9414.02,11038.53,131.43,6266.86,7155.59,20889.14,0.19,4910.34,7654.88,22344.82,1350.96
购建固定资产、无形资产和其他长期资产所支付的现金,1439.67,3621.39,5636.45,19066.44,1307.33,5549.31,5676.13,6753.59,476.34,1982.64,2636.46,6518.51,2320.37,3190.97,4602.01,2998.24,1707.82,3081.11,4074.79,7781.09,2112.01,4536.04,9499.36,13081.83,3811.25,7826.72,9776.04,13850.09,3329.36,7193.46,9913.49,13087.5,4439.64,6130.38,10735.84,9962.53,2849.43,4813.62,7527.71,11256.02,3482.84,8525.8,16595.48,23088.69,6644.63,10800.53,16738.37,31924.84,7712.67,49666.85,65923.23,165821.55,16964.11,30397.14,69118.33,111718.31,23150.85
投资所支付的现金,0.0,1875.78,1875.78,4500.0,0.0,754.65,789.65,9832.46,0.0,8760.83,8760.83,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.41,663.43,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20003.68,20000.0,0.0,29608.25,2256.42,0.0,0.0,0.0,3289.81,0.0,0.0,0.0,633.59,0.0,0.0,22386.0,22386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.49,0.0
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,2296.3,0.0,0.0,0.0,0.0,6595.5,0.0,0.0,5826.13,0.0,0.0,0.0,0.0,0.0,1025.41,0.0,133546.33,0.0,5239.76,24139.76,35646.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.72,0.0,0.0,0.0,1276.5,0.0,0.0,0.0,1077.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13008.95,0.0,0.0,0.0,11784.5,0.0,0.0,0.0,188.64,2148.65,0.0,0.0,2834.29,0.0,0.0,0.0,442.29,0.0,0.0,0.0,0.0,0.0
投资活动现金流出小计,1439.67,5497.17,7512.23,25862.74,1307.33,6303.96,6465.78,16586.04,7071.84,10743.48,11397.29,14978.36,2320.37,3190.97,4602.01,4274.73,1707.82,4106.52,5100.19,143067.89,2112.01,9785.8,33639.12,48727.92,3811.25,7826.72,9776.04,13850.09,3329.36,7193.46,9913.49,33091.18,24439.64,6130.38,40344.1,25227.89,2849.43,4813.62,7527.71,26330.33,3482.84,8525.8,16595.48,23910.91,8793.28,10800.53,39124.37,57145.13,7712.67,49666.85,65923.23,166263.84,16964.11,30397.14,69118.33,112253.81,23150.85
投资活动产生的现金流量净额,-1300.93,-4977.94,-5501.75,-23019.11,-1113.07,-4371.94,-2724.04,-2361.87,6049.64,85.36,488.71,-2189.93,-298.25,-1142.91,-652.95,10890.5,429.3,2733.34,1754.75,-118640.16,18250.13,14254.14,-7065.65,-19397.19,4824.65,3061.77,2993.91,-1947.71,-3260.66,-3530.06,-5851.25,-28795.26,-3841.04,18138.35,-822.81,23073.79,-2816.31,-814.08,-3590.57,-18543.79,-3440.96,-2392.61,-10993.01,32685.25,-5031.73,-6957.32,-29710.35,-46106.6,-7581.23,-43399.99,-58767.64,-145374.7,-16963.92,-25486.81,-61463.45,-89908.99,-21799.88
吸收投资收到的现金,0.0,0.0,0.0,4007.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1671.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99435.65,0.0,0.0,0.0,17640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.2,0.0,14285.98,14485.98,14485.98,200.0
其中：子公司吸收少数股东投资收到的现金,0.0,0.0,0.0,2500.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1671.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.2,0.0,14285.98,14485.98,14485.98,200.0
取得借款收到的现金,22369.22,39282.9,56641.49,80409.58,24026.89,53048.14,79989.62,117695.23,39999.32,85203.25,117483.8,146195.95,29951.79,66390.96,87815.73,118775.01,32512.96,59813.73,88463.79,119548.31,42050.69,71888.86,121040.99,187847.73,44343.82,79458.26,123694.15,205143.11,30308.9,68501.31,146625.79,187832.84,39232.61,56756.86,103763.73,149515.24,31545.16,71558.23,109697.66,314878.99,23339.26,55425.36,107487.18,199785.1,5000.0,77450.0,139048.2,262173.03,56897.73,125457.33,183052.85,266286.91,103096.62,201135.34,262627.34,216218.12,163514.33
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.5,0.0,0.0,0.0,877.77,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,4000.0,30500.0,35500.0,0.0,4000.0,27000.0,31500.0,0.0,2639.95,0.0,0.0,26500.45,16000.0,24457.8,24646.12,12346.26,0.0,21310.0,34500.0,3366.0,0.0,14100.0,33600.0,6059.19,4849.95,15867.94,57000.0,0.0,17448.0,7000.0,430.85,0.0,0.0
筹资活动现金流入小计,22369.22,39282.9,56641.49,84417.5,24026.89,53048.14,79989.62,117695.23,39999.32,85203.25,117483.8,148112.58,29951.79,66390.96,87815.73,119652.78,32512.96,59813.73,88463.79,280309.31,42050.69,71888.86,121040.99,187847.73,48343.82,109958.26,159194.15,205143.11,34308.9,95501.31,178125.79,287268.48,41872.56,56756.86,103763.73,193655.7,47545.16,96016.03,134343.77,327225.26,23339.26,76735.36,141987.18,206427.1,5000.0,91550.0,172648.2,268232.23,61747.68,141325.27,240052.85,267283.11,120544.62,222421.33,277544.18,230704.1,163714.33
偿还债务支付的现金,19277.7,32422.47,45791.65,58574.97,26305.69,42684.04,64023.63,95381.99,40310.03,69506.59,95671.14,130714.97,28032.82,70876.18,96162.92,127418.34,41104.02,56056.34,90183.86,121914.65,52617.83,78382.14,124759.53,166733.52,29815.68,69599.19,115394.29,186123.88,32148.73,58513.34,125888.8,186776.96,63151.64,93426.48,109675.91,157823.81,42632.72,64306.75,118614.98,244129.54,26518.0,36560.29,114826.75,254119.52,13396.93,82370.95,184240.79,257380.64,30926.25,130202.4,206266.98,210602.56,41310.0,209409.64,305700.42,246535.8,133644.06
分配股利、利润或偿付利息所支付的现金,734.92,1771.25,2707.72,4894.79,1098.86,2767.6,4464.23,6161.14,1488.21,3544.68,5216.87,7071.88,2069.88,3141.25,4634.47,6151.8,1385.93,3130.62,5158.36,9481.63,1757.51,10450.64,13473.07,16195.83,1878.78,15246.91,17331.61,19441.16,2217.58,10093.7,12795.0,18152.46,1408.12,4421.98,11983.93,16657.99,1799.3,8132.96,8499.78,40371.92,2850.09,28360.85,62142.85,43307.01,2635.76,12824.07,12550.53,19992.23,2930.76,16541.74,19670.25,25046.43,10538.38,17888.1,35723.24,40348.8,2637.43
其中：子公司支付给少数股东的股利、利润,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5035.62,0.0,0.0,0.0,4836.14,0.0,0.0,0.0,3504.72,0.0,0.0,0.0,5323.73,0.0,0.0,0.0,21780.05,0.0,4659.32,4659.32,6432.05,0.0,1841.6,1841.6,4141.38,7105.0,9792.14,15943.37,17189.78,0.0
支付其他与筹资活动有关的现金,0.0,2016.25,2016.25,2016.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3037.37,10014.86,10000.0,10000.0,118.79,6500.0,10500.0,16500.0,0.0,4000.0,27000.0,31500.0,0.0,0.0,0.0,0.0,54503.84,0.0,8457.8,8457.8,18161.82,0.0,42690.0,42690.0,5675.08,0.0,17187.73,29687.73,4121.16,0.0,11867.94,54000.0,25278.54,22986.26,27000.0,1564.63,0.0,0.0
筹资活动现金流出小计,20012.62,36209.97,50515.62,65486.01,27404.56,45451.64,68487.85,101543.13,41798.24,73051.27,100888.01,138486.85,30102.7,74017.43,100797.39,133570.13,42489.95,59186.96,95342.22,134433.65,64390.2,98832.78,148232.6,183048.14,38194.46,95346.1,149225.9,205565.04,38366.31,95607.04,170183.8,204929.42,64559.76,97848.46,121659.84,228985.65,44432.02,80897.51,135572.56,302663.27,29368.09,107611.13,219659.6,303101.61,16032.69,112382.74,226479.05,281494.03,33857.01,158612.08,279937.23,260927.53,74834.64,254297.74,342988.3,286884.6,136281.49
筹资活动产生的现金流量净额,2356.6,3072.93,6125.87,18931.5,-3377.67,7596.5,11501.76,16152.1,-1798.92,12151.99,16595.79,9625.73,-150.91,-7626.47,-12981.66,-13917.36,-9977.0,626.76,-6878.43,145875.65,-22339.51,-26943.92,-27191.6,4799.59,10149.36,14612.16,9968.26,-421.93,-4057.41,-105.73,7941.99,82339.07,-22687.2,-41091.59,-17896.11,-35329.95,3113.15,15118.52,-1228.79,24561.98,-6028.83,-30875.78,-77672.43,-96674.51,-11032.69,-20832.74,-53830.85,-13261.81,27890.67,-17286.81,-39884.38,6355.57,45709.98,-31876.41,-65444.12,-56180.5,27432.84
四、汇率变动对现金及现金等价物的影响,-76.62,-241.41,-312.05,-669.42,-58.35,-135.45,-151.26,-303.72,-19.39,-32.73,126.17,-60.64,-0.42,-46.0,-8.67,-13.91,70.68,22.55,-394.37,-951.63,3.71,70.28,117.87,-104.85,-154.43,-66.42,-554.32,-1194.85,-100.64,-18.05,-609.4,-1501.32,-118.48,115.44,242.6,1120.69,-0.03,8.74,22.02,1656.41,-26.25,-95.98,-512.42,-4015.31,-156.98,235.07,1082.99,1556.65,-163.1,222.16,579.65,404.09,177.76,148.88,-554.66,-618.03,141.07
五、现金及现金等价物净增加额,-2985.68,-1307.41,5579.05,-2203.93,-2730.23,-2079.74,756.15,823.03,-2536.09,1717.88,4728.47,3939.25,2927.84,-172.51,-6891.68,-3312.05,-5847.76,5944.57,547.98,29956.9,63.66,-8019.76,-27984.18,-10785.68,10037.98,-407.83,174.54,17135.94,-87.72,4899.52,12118.29,67911.21,-13798.26,-1972.79,4203.01,12815.33,26967.39,62639.02,63107.18,123769.75,-1346.92,-9722.37,20091.35,-12861.95,3452.02,24737.89,-22585.94,-14629.17,-24104.23,-12200.22,9010.61,-41313.11,33704.1,46978.5,96453.02,74615.42,-19467.35
加:期初现金及现金等价物余额,25222.29,25222.29,25222.29,25222.29,23018.36,23018.36,23018.36,23018.36,32513.23,32513.23,32513.23,23841.39,31815.03,31815.03,31815.03,27780.64,25505.83,25610.54,25610.54,49009.29,78966.19,95684.61,95684.61,99167.62,88381.94,88381.94,88381.94,88381.94,105517.88,105517.88,105517.88,104315.66,172226.87,172226.87,190333.9,188512.6,201327.92,201327.92,201327.92,201327.92,325097.67,325097.67,325097.67,325097.67,312235.72,312235.72,312235.72,312235.72,299026.85,335225.01,335225.01,335225.01,297497.35,293911.9,293911.9,293911.9,368527.32
六、期末现金及现金等价物余额,22236.61,23914.89,30801.35,23018.36,20288.12,20938.62,23774.51,23841.39,29977.14,34231.11,37241.7,27780.64,34742.86,31642.51,24923.35,24468.59,19658.07,31555.11,26158.51,78966.19,79029.85,87664.85,67700.43,88381.94,98419.92,87974.11,88556.48,105517.88,105430.15,110417.4,117636.17,172226.87,158428.61,170254.08,194536.91,201327.92,228295.31,263966.95,264435.1,325097.67,323750.75,315375.3,345189.02,312235.72,315687.74,336973.61,289649.78,297606.54,274922.62,323024.8,344235.62,293911.9,331201.45,340890.4,390364.92,368527.32,349059.97
净利润,0.0,1342.61,0.0,594.48,0.0,-894.2,0.0,372.1,0.0,437.2,0.0,-13814.12,0.0,-161.9,0.0,-917.62,0.0,-580.32,0.0,14873.07,0.0,5605.23,0.0,12934.16,0.0,8265.47,0.0,16499.53,0.0,9546.94,0.0,12893.16,0.0,8519.01,0.0,22708.04,0.0,31637.19,0.0,45789.16,0.0,46726.58,0.0,46555.88,0.0,39578.97,0.0,38872.28,0.0,46232.65,0.0,56079.48,0.0,63178.06,0.0,75172.46,0.0
少数股东权益,0.0,0.0,0.0,1441.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,0.0,0.0,72.08,0.0,13.24,0.0,687.32,0.0,0.0,0.0,15153.0,0.0,0.0,0.0,598.11,0.0,0.0,0.0,3211.34,0.0,0.0,0.0,960.43,0.0,147.76,0.0,428.57,0.0,-13.57,0.0,4051.83,0.0,-0.01,0.0,4995.62,0.0,-85.19,0.0,19521.53,0.0,1975.87,0.0,20137.97,0.0,456.87,0.0,5805.72,0.0,0.0,0.0,18880.58,0.0,1031.57,0.0,10218.75,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,1292.58,0.0,3190.09,0.0,1479.72,0.0,3132.19,0.0,1622.91,0.0,3961.07,0.0,2011.6,0.0,4207.83,0.0,2210.94,0.0,6279.13,0.0,3844.8,0.0,7861.51,0.0,5031.41,0.0,9770.01,0.0,5813.98,0.0,11231.7,0.0,5889.84,0.0,14260.23,0.0,8824.34,0.0,18210.14,0.0,11961.32,0.0,23772.04,0.0,10828.3,0.0,22669.75,0.0,12032.44,0.0,28641.98,0.0,14892.45,0.0,39435.62,0.0
无形资产摊销,0.0,85.18,0.0,80.35,0.0,105.24,0.0,91.07,0.0,164.98,0.0,369.47,0.0,323.39,0.0,363.33,0.0,197.02,0.0,248.58,0.0,174.01,0.0,546.23,0.0,176.16,0.0,520.04,0.0,186.98,0.0,532.77,0.0,188.22,0.0,555.3,0.0,192.27,0.0,616.89,0.0,433.09,0.0,857.52,0.0,240.61,0.0,527.25,0.0,262.98,0.0,1154.3,0.0,594.77,0.0,1263.38,0.0
长期待摊费用摊销,0.0,851.54,0.0,889.74,0.0,17.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.75,0.0,48.35,0.0,685.36,0.0,88.58,0.0,744.97,0.0,498.28,0.0,905.33,0.0,459.52,0.0,1348.39,0.0,785.87,0.0,2797.01,0.0,1396.37,0.0,2942.48,0.0,1518.81,0.0,3559.27,0.0,834.31,0.0,5267.43,0.0,1451.02,0.0,3378.04,0.0,1782.93,0.0,3994.06,0.0
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
