报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,27037.44,0.0,0.0,245715.61,406209.55,0.0,2881.13,2881.13,2881.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23497.3,28319.84,23446.25,0.0,0.0,0.0,0.0,0.0,3449.14,3449.14,15959.11,1666.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付的其他与投资活动有关的现金,0.0,22477.22,22477.22,0.0,0.0,4000.0,4000.0,594.0,0.0,0.0,0.0,0.0,0.0,143396.56,98415.09,77324.42,0.0,104517.17,99708.5,0.0,23691.26,35934.89,45561.51,137988.28,65898.51,0.0,59777.8,29261.08,14629.36,0.0,0.0,35000.0,0.0,100000.0,100000.0,0.0,0.0,19697.88,11034.43,6579.13,6268.74,0.0,0.0,0.0,178.0,178.0,178.0,20590.41,0.0
投资活动现金流出小计,11990.54,39025.56,48526.73,78034.29,48966.52,92599.27,346286.76,512869.42,29872.26,57370.77,78040.88,110750.36,19401.64,205938.27,187425.52,199610.31,29088.04,173189.88,197924.32,158397.93,73061.31,134451.18,205318.29,347206.0,104408.78,60043.46,152726.3,145248.17,69559.22,63160.88,312959.45,369360.86,1442.31,116027.5,140009.04,168191.45,5328.1,57549.38,63720.5,195744.07,39510.08,51939.97,456779.84,738198.43,604101.92,1511618.31,2159583.04,3924330.44,757210.81
投资活动产生的现金流量净额,7015.8,-19216.15,-19693.46,-48736.83,-48912.54,-87860.11,-321798.93,-509591.15,-28403.1,-54480.37,-74028.88,-105722.82,-19354.77,-203680.52,-181983.87,-193353.25,-13795.05,-168259.6,-192759.39,-150057.43,-72356.01,-133182.74,-203918.66,-339946.0,-102365.67,-18529.42,-148041.46,-138579.65,-68927.51,-8902.82,-233822.77,-261140.19,142187.73,76211.25,185016.17,239262.53,33862.2,-46918.15,-45063.51,-77100.88,-37173.36,563243.61,743586.67,363756.41,-253118.13,-224350.41,-296811.25,-758900.86,-443845.58
吸收投资收到的现金,0.0,35.0,35.0,35.0,0.0,0.0,0.0,104704.0,0.0,2969.49,2969.49,2969.49,547942.11,547942.11,547942.11,1634144.08,165904.22,165904.22,165904.22,166104.22,100.0,100.0,3400.0,5616.0,0.0,0.0,160.88,161.52,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9009.98,0.0,2231.87,2231.87,38807.5,0.0,512.2,512.2,4313.46,0.0
其中：子公司吸收少数股东投资收到的现金,0.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,2969.49,2969.49,2969.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,100.0,3400.0,5616.0,0.0,0.0,160.88,161.52,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9009.98,0.0,2231.87,2231.87,160.64,0.0,512.2,512.2,639.6,0.0
取得借款收到的现金,8000.0,83012.24,83962.51,129271.39,113103.79,167595.63,357641.9,625870.81,216466.11,438706.42,558360.77,776008.58,130901.21,795931.82,832559.19,1083870.59,249724.08,576345.4,956775.95,945439.21,407743.23,940215.72,1443713.29,1635581.0,148608.02,408185.78,930270.31,1218231.87,311563.84,798748.2,1400970.88,1429571.47,444158.62,878522.55,1262552.93,1992381.85,1010937.87,774286.5,1580323.02,1663449.69,417435.61,633851.5,1101931.76,1430558.52,352632.7,653897.37,819111.98,1666892.62,752791.67
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,198819.82,198819.82,198819.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249529.27,249529.27,623461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899100.0,0.0,0.0,0.0,0.0,0.0,500000.0,620000.0,620000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449400.0,0.0
收到其他与筹资活动有关的现金,24184.0,43791.21,65815.43,66522.21,89640.0,0.0,0.0,0.0,93634.24,0.0,0.0,146600.0,20000.0,1000.0,1000.0,1080.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221249.84,0.0,0.0,0.0,104152.25,0.0
筹资活动现金流入小计,32184.0,126838.45,149812.94,195828.59,202743.79,366415.45,556461.72,929394.63,310100.34,441675.91,561330.26,925578.07,698843.32,1344873.94,1507939.75,2719094.67,415628.3,742249.63,1122880.17,1111543.44,407843.23,1189844.98,1696642.56,2264658.0,148608.02,408185.78,930431.19,1218393.39,311563.84,798748.2,1400970.88,2328871.47,444158.62,878522.55,1262552.93,1992381.85,1010937.87,1274286.5,2200323.02,2292459.66,417435.61,636083.38,1104163.63,1690615.87,352632.7,654409.57,819624.18,2224758.33,752791.67
偿还债务支付的现金,6076.12,74076.12,80515.54,107090.62,49663.23,92118.33,103084.58,163509.56,246050.0,416279.2,564857.45,749740.48,136127.97,578360.49,736762.54,890565.59,190114.63,436832.35,849082.72,1184659.49,195678.71,778386.06,1217581.17,1536790.0,208455.05,664712.65,932801.98,1092364.76,22363.35,342806.8,860478.8,1270705.31,144646.01,468668.83,1020606.16,1908493.47,1009882.93,1394318.6,2378007.7,2655160.65,68457.28,797457.79,1514586.93,1787657.4,218374.8,533257.41,768235.6,1425674.72,519002.98
分配股利、利润或偿付利息所支付的现金,1364.66,4767.89,6677.77,8651.85,2442.46,9053.63,16627.18,32818.24,5904.13,29763.68,52118.21,57461.93,7214.76,69290.92,107123.99,145784.04,13732.66,41226.86,174997.61,236309.01,21723.47,45111.18,226342.17,266269.0,11588.82,50658.34,194876.97,253842.94,12081.14,61167.96,185365.95,230763.58,16012.93,60155.5,117710.82,209220.33,11483.0,54319.94,186286.87,270129.99,15908.0,50799.34,194201.13,267912.76,18969.58,49063.88,194816.53,274668.38,37724.75
其中：子公司支付给少数股东的股利、利润,0.0,0.0,0.0,141.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.52,997.52,997.52,0.0,1084.92,1222.31,1222.31,0.0,1882.61,3905.17,1883.0,1871.59,2022.56,4170.79,4143.98,425.24,425.24,1607.53,1794.73,0.0,0.0,1721.7,3975.7,0.0,1050.0,1050.0,1050.0,0.0,1050.0,194201.13,1050.0,0.0,1120.0,1120.0,1119.5,0.0
支付其他与筹资活动有关的现金,10414.98,27414.98,63522.21,71241.19,19696.0,22696.0,22696.0,22696.0,0.0,0.0,0.0,136100.0,76500.0,0.0,0.0,6637.02,15156.46,15418.93,15418.93,18068.93,1832.62,7044.49,8096.49,10406.89,759.72,1949.43,147431.92,147515.94,0.0,0.0,0.0,4451.01,43540.96,43540.96,72592.77,78908.48,0.0,5141.48,5141.48,5148.0,0.0,17222.09,17222.09,225523.37,0.0,0.0,423.12,114176.75,0.0
筹资活动现金流出小计,17855.77,106259.0,150715.51,186983.66,71801.68,123867.95,142407.76,219023.8,251954.13,446042.88,616975.67,943302.41,219842.73,647651.4,843886.52,1042986.65,219003.75,493478.15,1039499.27,1439037.43,219234.8,830541.73,1452019.83,1813466.0,220803.59,717320.42,1275110.87,1493723.65,34444.49,403974.76,1045844.75,1505919.9,204199.9,572365.29,1210909.74,2196622.28,1021365.93,1453780.02,2569436.05,2930438.63,84365.29,865479.22,1726010.15,2281093.53,237344.38,582321.29,963475.26,1814519.86,556727.73
筹资活动产生的现金流量净额,14328.23,20579.45,-902.57,8844.93,130942.11,242547.5,414053.96,710370.83,58146.21,-4366.97,-55645.41,-17724.34,479000.59,697222.53,664053.23,1676108.02,196624.55,248771.48,83380.9,-327493.99,188608.43,359303.25,244622.74,451192.0,-72195.58,-309134.64,-344679.68,-275330.26,277119.35,394773.44,355126.13,822951.57,239958.72,306157.25,51643.19,-204240.43,-10428.05,-179493.52,-369113.04,-637978.97,333070.32,-229395.84,-621846.52,-590477.66,115288.33,72088.27,-143851.08,410238.47,196063.94
四、汇率变动对现金及现金等价物的影响,0.0,0.0,0.0,-89.74,0.0,-407.62,-4.83,-396.43,-548.97,2316.08,676.86,-54.74,302.01,-4154.36,-1742.15,-5365.91,-2569.1,-6290.79,-9785.67,-7378.43,411.38,-731.25,520.01,901.0,-3053.33,-5771.5,-5731.7,-2422.26,796.01,-466.95,-3013.88,-10198.32,-9639.21,-5496.1,-6089.58,-1239.2,934.96,3400.42,-4752.65,7015.03,2815.48,-684.95,2281.2,-1040.06,2263.23,586.84,-4601.9,2869.64,1991.19
五、现金及现金等价物净增加额,-2884.1,10470.3,-5505.06,6009.99,14034.18,128706.72,95742.03,231645.41,-35106.53,6263.87,-3622.69,9828.26,477886.28,360221.04,206819.33,1531906.65,50503.89,120954.04,-10142.42,-275606.38,-27579.75,283964.66,59129.4,408176.0,-464945.89,-217763.93,-497617.33,-342655.18,-282515.44,-75069.96,-400670.87,-217400.24,-29.19,-41187.4,-79187.65,-299666.61,-98625.35,-253198.56,-383362.28,-491208.81,308725.16,402856.08,233843.75,57347.34,-90195.96,7794.31,-139891.4,160619.17,-59062.43
加:期初现金及现金等价物余额,98992.92,98992.92,98992.92,99032.75,105042.75,105042.75,105042.75,105042.75,336688.16,336688.16,336688.16,336688.16,346516.42,343920.58,343920.58,343920.58,1875827.23,1875827.23,1875827.23,1875827.23,1600220.85,1600220.85,1600220.85,1600221.0,2008397.12,2008397.12,2008397.12,2008397.12,1665741.94,1665741.94,1665741.94,1665741.94,1448341.7,1448341.7,1448341.7,1448341.7,1148675.08,1148675.08,1148675.08,1148675.08,657466.28,657466.28,657466.28,657466.28,714813.62,714813.62,714813.62,714813.62,714813.62
六、期末现金及现金等价物余额,96108.83,109463.22,93487.86,105042.75,119076.93,233749.46,200784.77,336688.16,301581.63,342952.03,333065.47,346516.42,824402.7,704141.62,550739.91,1875827.23,1926331.12,1996781.26,1865684.81,1600220.85,1572641.1,1884185.51,1659350.25,2008397.0,1543451.24,1790633.2,1510779.79,1665741.94,1383226.5,1590671.98,1265071.07,1448341.7,1448312.5,1407154.3,1369154.05,1148675.08,1050049.73,895476.52,765312.81,657466.28,966191.44,1060322.35,891310.03,714813.62,624617.66,722607.93,574922.22,875432.78,655751.19
净利润,0.0,0.0,0.0,133108.78,0.0,90872.34,0.0,159373.05,0.0,110204.32,0.0,241882.17,0.0,216336.41,0.0,458795.65,0.0,465074.3,0.0,817334.18,0.0,574886.74,0.0,752896.41,0.0,298897.67,0.0,395188.13,0.0,92256.53,0.0,62787.48,0.0,-33487.67,0.0,9115.74,0.0,-83215.91,0.0,-90480.84,0.0,107507.63,0.0,124798.27,0.0,85326.75,0.0,195663.08,0.0
少数股东权益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,0.0,0.0,7042.86,0.0,8065.65,0.0,9008.02,0.0,6801.92,0.0,7860.25,0.0,28580.63,0.0,31065.98,0.0,27773.72,0.0,25666.08,0.0,30673.84,0.0,73913.44,0.0,36874.96,0.0,103289.84,0.0,38319.78,0.0,60678.16,0.0,47281.31,0.0,71084.97,0.0,45861.23,0.0,127177.36,0.0,873376.89,0.0,879252.35,0.0,17578.22,0.0,36913.46,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,0.0,0.0,8290.42,0.0,6888.22,0.0,10860.81,0.0,12225.67,0.0,24710.84,0.0,17265.03,0.0,32617.79,0.0,17787.1,0.0,36978.29,0.0,20112.99,0.0,40570.92,0.0,22132.98,0.0,45930.38,0.0,24908.1,0.0,51147.45,0.0,29972.33,0.0,62565.31,0.0,36303.05,0.0,74632.01,0.0,37994.2,0.0,69105.25,0.0,25600.22,0.0,58487.27,0.0
无形资产摊销,0.0,0.0,0.0,1362.2,0.0,602.21,0.0,3736.02,0.0,3925.35,0.0,4197.68,0.0,4323.15,0.0,8812.92,0.0,4373.04,0.0,8862.54,0.0,4577.05,0.0,9562.74,0.0,4856.49,0.0,10254.72,0.0,5936.08,0.0,13434.02,0.0,8563.43,0.0,20437.79,0.0,11602.41,0.0,23884.59,0.0,14057.31,0.0,27743.51,0.0,12685.73,0.0,25167.2,0.0
长期待摊费用摊销,0.0,0.0,0.0,20.39,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.83,0.0,39.42,0.0,435.88,0.0,425.39,0.0,521.43,0.0,199.26,0.0,439.7,0.0,136.83,0.0,807.01,0.0
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,0.0,0.0,0.0,2734.09,0.0,252.76,0.0,505.34,0.0,577.58,0.0,1706.87,0.0,860.6,0.0,3726.36,0.0,412.87,0.0,491.33,0.0,1294.66,0.0,1998.97,0.0,525.34,0.0,2149.0,0.0,247.64,0.0,1014.03,0.0,-1483.76,0.0,-11050.99,0.0,53.28,0.0,-61190.06,0.0,328.58,0.0,-2432.41,0.0,-166.46,0.0,-430.3,0.0
固定资产报废损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公允价值变动损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1767.37,0.0,262.08,0.0,-497.05,0.0,-44.34,0.0,0.0,0.0,-1132.54,0.0,-1881.67,0.0,1840.44,0.0,1778.26,0.0,-306.03,0.0,-342.4,0.0,1386.34,0.0,1177.44,0.0,-857.09,0.0,1655.33,0.0,-4782.57,0.0,-15578.69,0.0,12855.52,0.0,6584.63,0.0,-1721.35,0.0,-3264.8,0.0
递延收益增加（减：减少）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
财务费用,0.0,0.0,0.0,6393.11,0.0,9324.54,0.0,33401.23,0.0,20675.29,0.0,33738.53,0.0,26719.58,0.0,79854.48,0.0,33340.75,0.0,45068.51,0.0,34066.33,0.0,60498.04,0.0,23251.15,0.0,50249.18,0.0,73541.86,0.0,140069.86,0.0,73041.64,0.0,215254.75,0.0,92493.72,0.0,140979.04,0.0,106225.91,0.0,183704.42,0.0,79988.31,0.0,155205.75,0.0
投资损失,0.0,0.0,0.0,-1248.98,0.0,-295.01,0.0,-1036.19,0.0,34.34,0.0,25.62,0.0,-538.7,0.0,-1466.83,0.0,-2479.36,0.0,-3588.63,0.0,-779.21,0.0,-2435.39,0.0,-2791.13,0.0,-4104.87,0.0,-1337.08,0.0,-1084.03,0.0,-4951.25,0.0,-8337.71,0.0,3750.35,0.0,2448.51,0.0,-1081477.32,0.0,-1095011.34,0.0,-32083.97,0.0,-87109.7,0.0
