报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31
收回投资所收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,70000.0,70000.0,70000.0,0.0,0.0,0.0,33.3,88.3,435341.1,633579.8,1823594.8,719550.0,2067650.0,3153660.0,4772686.7,1647409.5,3055581.2,4908862.5,6500819.8,1552970.4,3528769.7,7429252.6,12306825.2,5188701.5,10784175.1,15883051.6,21782551.0,4631828.1,11265780.4,15601925.9,21324473.5,3198683.0,6202071.7,7894848.5,8973205.9,860708.2
取得投资收益所收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,1250.8,42.6,469.9,810.5,6487.1,7489.5,10900.2,16530.1,39302.5,8819.0,15857.3,21069.3,29365.0,4119.9,8372.1,16732.3,29862.6,17189.2,53277.6,85708.5,439908.7,12721.0,602844.4,627761.8,1193864.4,3145.0,50181.1,286593.4,364010.2,36634.7
处置固定资产、无形资产和其他长期资产所收回的现金净额,14.24,29.69,71.13,403.2,34.4,24.5,96.9,374.5,43.4,134.6,170.1,277.2,3.6,60.4,93.0,269.5,164.6,701.0,2091.6,4652.7,1206.0,423.5,554.3,15672.8,56.6,2022.4,5368.7,3849.6,146.1,224.6,1372.8,402185.0,6515.8,295397.5,310364.7,349309.0,598.3,178597.7,178729.0,178811.0,1222.7,4388.1,4606.6,2913.1,548.4,2396.9,2509.3,3618.4,237.1,300.8,2738.8,13177.4,1342.8
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23445.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243069.0,0.0,0.0,0.0,80198.0,0.0,50250.0,50250.0,50250.0,0.0,5442.5,6866.4,114513.0,0.0,432515.4,432515.4,-372807.5,4580.3
收到的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13144.9,0.0,0.0,0.0,0.0,0.0
投资活动现金流入小计,14.24,29.69,71.13,403.2,34.4,24.5,96.9,374.5,43.4,134.6,170.1,277.2,3.6,60.4,93.0,269.5,70164.6,70701.0,72091.6,99298.6,1206.0,423.5,554.3,16956.9,187.5,437833.4,639759.0,1833931.5,727185.6,2078774.8,3171562.9,5214174.2,1662744.3,3366836.0,5240296.5,7122562.8,1557688.6,3715739.5,7624713.9,12595696.8,5207113.4,10892090.8,16023616.7,22275622.8,4645097.5,11876464.2,16239063.4,22649614.2,3202065.1,6685069.0,8616696.1,8977586.0,903266.0
购建固定资产、无形资产和其他长期资产所支付的现金,15775.71,102155.55,119708.88,136162.5,126873.9,184298.6,212338.5,245406.1,19880.2,47777.4,78783.0,119537.5,33000.5,95427.3,199996.7,467973.2,90814.6,181778.2,423949.3,609359.6,160889.5,249111.0,321823.0,601246.5,102006.9,285373.8,400283.5,476148.0,151939.2,268754.5,342133.8,385448.4,125130.5,257521.7,467339.0,643687.5,86155.7,149525.0,217885.8,242383.2,58709.7,112834.8,135545.9,236441.6,119234.5,281534.5,453336.3,743166.1,229657.5,585357.8,988625.8,916426.0,213307.2
投资所支付的现金,1000.0,1500.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59766.1,70447.5,70497.4,72070.8,88253.0,98383.5,0.0,0.0,900.0,88983.7,6591.0,0.0,0.0,19450.1,151010.0,701010.0,1059994.4,2331384.7,710663.7,2096253.7,3282440.7,5018995.1,1660064.6,3065281.0,4750134.7,6506896.5,1318385.3,6518525.7,10473743.8,16310214.8,4557163.4,9827019.6,14720568.5,20473352.3,4242350.9,11563960.1,16700666.3,22192283.0,3543370.7,6802658.3,8555564.4,9717988.8,620198.4
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-292.2,-23897.5,0.0,0.0,4870.9,9906.2,9906.2,25915.2,30654.3,30654.3,31241.6,0.0,3710.4,3710.4,10435.5,-18771.7,-18771.7,-18771.7,597.3,0.0,0.0,0.0,4351.2,0.0,183448.4,183448.5,222081.6,0.0,0.0,0.0,15181.5,-4661.3,116378.3,391644.5,430282.2,0.0
支付的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.3,989.3,930747.0,0.0,0.0
投资活动现金流出小计,16775.71,103655.55,121708.88,136162.5,126873.9,184298.6,212338.5,245406.1,19880.2,47777.4,138549.1,189985.0,103497.9,167498.1,288249.7,566356.7,90814.6,181486.0,400951.8,698343.3,167480.5,253981.9,331729.2,630602.8,278932.1,1017038.1,1490932.2,2838774.3,862602.9,2368718.6,3628284.9,5414879.0,1766423.4,3304031.0,5198702.0,7151181.3,1404541.0,6668050.7,10691629.6,16556949.2,4615873.1,10123302.8,15039562.9,20931875.5,4361585.4,11845494.6,17154002.6,22950630.6,3769356.2,7505383.7,10866581.7,11064697.0,833505.6
投资活动产生的现金流量净额,-16761.47,-103625.87,-121637.75,-135759.3,-126839.5,-184274.1,-212241.6,-245031.6,-19836.8,-47642.8,-138379.0,-189707.8,-103494.3,-167437.7,-288156.7,-566087.2,-20650.0,-110785.0,-328860.2,-599044.7,-166274.5,-253558.4,-331174.9,-613645.9,-278744.6,-579204.7,-851173.2,-1004842.8,-135417.3,-289943.8,-456722.0,-200704.8,-103679.1,62805.0,41594.5,-28618.5,153147.6,-2952311.2,-3066915.7,-3961252.4,591240.3,768788.0,984053.8,1343747.3,283512.1,30969.6,-914939.2,-301016.4,-567291.1,-820314.7,-2249885.6,-2087111.0,69760.4
吸收投资收到的现金,80.0,765.0,855.0,1105.0,0.0,242005.6,243000.0,246236.2,0.0,1133.5,1799.0,302095.1,50.0,1259.4,1259.4,4122.6,3567.0,4256.6,4813.8,4813.8,1.0,1.0,467310.3,474810.2,0.0,0.0,206.3,3206.3,0.0,1168.8,1168.8,1158.8,131159.6,150833.5,150833.5,149959.9,0.0,2909281.9,2908997.3,3541638.7,83309.0,83309.0,83309.0,83628.0,62000.0,222547.8,529125.5,530424.4,10000.0,14600.0,1000000.0,1054630.5,0.0
其中：子公司吸收少数股东投资收到的现金,0.0,765.0,855.0,1105.0,0.0,0.0,0.0,0.0,0.0,1133.5,1799.0,2095.1,50.0,1259.4,1259.4,4122.6,3567.0,4256.6,4813.8,4813.8,1.0,1.0,4001.0,11501.0,0.0,0.0,206.3,3206.3,0.0,1168.8,1168.8,1158.8,131159.6,150833.5,150833.5,149959.9,0.0,0.0,0.0,632356.8,83309.0,83309.0,83309.0,83628.0,62000.0,222547.8,529125.5,530424.4,10000.0,14600.0,1000000.0,1054630.5,0.0
取得借款收到的现金,15000.0,40000.0,40000.0,44000.0,0.0,46600.0,46600.0,46600.0,0.0,0.0,0.0,0.0,3596.4,16458.9,41288.2,41288.3,3176.6,8304.3,54614.3,138231.3,168816.3,187813.2,196035.3,208557.1,0.0,7650.0,35458.3,92851.3,42098.4,136898.1,259168.2,311351.0,81886.4,240548.0,327185.8,492169.2,224305.7,1200393.5,1231202.8,1347672.1,149104.4,404310.8,719227.5,1608346.2,432082.5,1185959.9,2434600.1,4339611.0,1986782.6,3977637.3,5190602.9,6738934.0,1614254.0
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450000.0,0.0,0.0,0.0,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468560.9,747614.2,996850.5,127585.0,395485.0,478985.0,478985.0,49970.0
收到其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49980.5,215798.2,509072.4,240386.0,383333.3,693568.6,878337.9,163592.8
筹资活动现金流入小计,15080.0,40765.0,40855.0,45105.0,0.0,288605.6,289600.0,292836.2,0.0,1133.5,1799.0,302095.1,3646.4,17718.3,42547.6,45410.9,6743.6,12560.9,59428.1,143045.1,168817.3,187814.2,663345.6,1133367.3,0.0,7650.0,35664.6,446057.6,42098.4,138066.9,260337.0,312509.8,213046.0,391381.5,478019.3,642129.1,224305.7,4109675.4,4140200.1,4889310.8,232413.4,487619.8,802536.5,1691974.2,494082.5,1927049.1,3927138.0,6375958.3,2364753.6,4771055.6,7363156.5,9150887.4,1827816.8
偿还债务支付的现金,18000.0,42000.0,53600.0,57600.0,0.0,35000.0,39000.0,45000.0,11600.0,15600.0,15600.0,15600.0,61.6,5087.1,8907.3,9509.4,0.0,0.0,0.0,3441.6,47268.6,131228.6,195289.0,199876.6,63230.5,84780.5,98779.8,93359.6,10900.0,69830.3,141429.0,197142.0,93179.3,181003.8,286795.4,251843.2,80538.4,341866.9,552497.9,1103637.4,197482.5,552396.6,690378.4,1656593.6,247462.9,522449.2,903532.8,2620266.5,1165367.9,2261372.2,3459898.6,5161300.3,1362356.1
分配股利、利润或偿付利息所支付的现金,504.7,999.86,1328.67,1552.1,22928.1,29723.3,45144.9,45466.9,148.0,9150.1,9150.1,9129.6,4.8,23408.7,23436.2,23556.5,1039.8,71096.4,71275.4,71663.4,1466.2,109617.0,111698.4,113353.0,746.5,38573.1,39215.0,62591.6,582.6,3278.8,8430.9,52513.4,2296.5,42814.2,45588.8,92833.5,3711.8,50529.0,51853.6,109867.0,2357.2,75063.6,78723.0,126431.6,10345.8,24326.4,145132.8,201729.4,29957.0,217736.9,265143.2,298953.1,24328.0
其中：子公司支付给少数股东的股利、利润,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.8,86.2,314.4,318.8,318.8,0.0,257.6,466.0,518.7,50.9,50.9,71.6,171.8,0.0,0.0,0.0,1426.6,0.0
支付其他与筹资活动有关的现金,0.0,43.42,43.42,53.7,0.0,0.0,994.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3427.6,0.0,0.0,0.0,2689.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7814.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324592.4,586849.2,929660.5,1300554.9,418024.4,825307.7,948983.1,1070510.1,399786.4
筹资活动现金流出小计,18504.7,43043.28,54972.09,59205.8,22928.1,64723.3,85139.4,90466.9,11748.0,24750.1,24750.1,24729.6,66.4,28495.8,32343.5,33065.9,1039.8,71096.4,71275.4,75105.0,48734.8,240845.6,306987.4,316657.2,63977.0,123353.6,137994.8,158640.3,11482.6,73109.1,149859.9,249655.4,95475.8,223818.0,332384.2,352491.6,84250.2,392395.9,604351.5,1213504.4,199839.7,627460.2,769101.4,1783025.2,582401.1,1133624.8,1978326.1,4122550.8,1613349.3,3376090.6,4674024.9,6530763.5,1786470.5
筹资活动产生的现金流量净额,-3424.7,-2278.28,-14117.09,-14100.8,-22928.1,223882.3,204460.6,202369.3,-11748.0,-23616.6,-22951.1,277365.5,3580.0,-10777.5,10204.1,12345.0,5703.8,-58535.5,-11847.3,67940.1,120082.5,-53031.4,356358.2,816710.1,-63977.0,-115703.6,-102330.2,287417.3,30615.8,64957.8,110477.1,62854.4,117570.2,167563.5,145635.1,289637.5,140055.5,3717279.5,3535848.6,3675806.4,32573.7,-139840.4,33435.1,-91051.0,-88318.6,793424.3,1948811.9,2253407.5,751404.3,1394965.0,2689131.6,2620123.9,41346.3
四、汇率变动对现金及现金等价物的影响,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.6,-22.9,-22.2,-18.7,362.7,752.3,-296.9,177.0,1288.9,-478.1,-3123.3,-939.8,-305.3,-3552.2,-6917.3,-5000.6,-3686.3,-18985.6,2160.0,1181.9,-120.8,-6059.7,-1451.6,-2746.7,4781.9,17706.5,-5774.8,46558.7,47862.9,9876.6,8957.4,-7394.3,-17810.8,-26837.0,-43639.4,5709.7,61754.3,101639.9,-50160.7,-7253.2,33974.9,23348.3,21671.4
五、现金及现金等价物净增加额,39769.49,64015.25,19697.48,199787.5,-128464.5,147163.2,272156.6,339251.8,191635.9,346040.3,301199.7,643129.0,-154638.8,-241902.2,-88547.6,-164856.3,-195455.5,-141966.2,-138341.9,127269.3,-123256.4,-492782.8,288103.5,729456.1,-424241.6,-427483.6,-463137.5,-512562.7,-320776.6,-139939.4,-139232.9,-282052.0,192664.5,492246.6,227908.0,452059.4,36321.8,645563.5,428383.5,108354.1,129890.5,129403.1,131033.6,565330.0,-113335.1,297889.7,-286575.8,666584.3,-447755.8,-459398.6,-1523133.2,-1230094.3,-259765.6
加:期初现金及现金等价物余额,150334.54,150337.03,150337.03,150334.5,350122.1,350122.0,350122.0,350122.0,689373.8,689373.8,689373.8,689373.8,1332502.8,1332502.8,1332502.8,1332502.8,1167646.5,1167646.5,1167646.5,1167646.5,1294915.8,1294915.8,1294915.8,1294915.8,2024371.9,2024371.9,2024371.9,2024371.9,1511809.2,1511809.2,1511809.2,1511809.2,1229757.2,1229757.2,1229757.2,1229757.2,1681816.6,1681816.6,1681816.6,1681816.6,1790170.7,1790170.7,1790170.6,1790170.7,2355500.7,2355500.7,2355500.7,2355500.7,3022085.0,3022085.0,3022085.0,3022085.0,1791990.7
六、期末现金及现金等价物余额,190104.03,214352.28,170034.51,350122.0,221657.6,497285.2,622278.6,689373.8,881009.7,1035414.1,990573.5,1332502.8,1177864.0,1090600.6,1243955.2,1167646.5,972191.0,1025680.3,1029304.6,1294915.8,1171659.4,802133.0,1583019.3,2024371.9,1600130.3,1596888.3,1561234.4,1511809.2,1191032.6,1371869.8,1372576.3,1229757.2,1422421.7,1722003.8,1457665.2,1681816.6,1718138.4,2327380.1,2110200.1,1790170.7,1920061.2,1919573.8,1921204.2,2355500.7,2242165.6,2653390.4,2068924.9,3022085.0,2574329.2,2562686.4,1498951.8,1791990.7,1532225.1
净利润,0.0,60356.72,0.0,146542.6,0.0,114560.4,0.0,225992.8,0.0,131195.2,0.0,298849.5,0.0,202292.5,0.0,410550.8,0.0,252858.9,0.0,488600.6,0.0,167937.3,0.0,250546.2,0.0,64981.3,0.0,10430.3,0.0,-78939.2,0.0,82403.8,0.0,32080.1,0.0,75773.2,0.0,-18656.7,0.0,49323.2,0.0,22050.6,0.0,404953.8,0.0,568047.5,0.0,1264254.8,0.0,208289.6,0.0,931978.7,0.0
少数股东权益,0.0,0.0,0.0,5774.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,381.28,0.0,1015.9,0.0,3277.7,0.0,5238.9,0.0,-1452.9,0.0,3233.5,0.0,1745.3,0.0,7592.4,0.0,2002.6,0.0,6953.7,0.0,6777.0,0.0,17954.8,0.0,17017.7,0.0,21993.9,0.0,18603.3,0.0,17495.5,0.0,13416.5,0.0,19808.7,0.0,11620.4,0.0,35049.9,0.0,16047.5,0.0,51274.3,0.0,64665.7,0.0,205946.8,0.0,19416.3,0.0,112002.9,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,3392.22,0.0,7907.3,0.0,7270.3,0.0,16251.9,0.0,9741.7,0.0,18629.6,0.0,8758.5,0.0,20913.4,0.0,16268.2,0.0,39273.8,0.0,29687.2,0.0,59838.0,0.0,44260.4,0.0,74795.3,0.0,39164.4,0.0,93690.6,0.0,43733.3,0.0,88698.3,0.0,44502.0,0.0,87249.6,0.0,46624.6,0.0,104775.9,0.0,57579.7,0.0,119526.9,0.0,75021.6,0.0,173360.7,0.0
无形资产摊销,0.0,344.16,0.0,746.0,0.0,3527.1,0.0,7007.5,0.0,4730.0,0.0,9175.4,0.0,4798.0,0.0,10771.4,0.0,7461.6,0.0,15774.9,0.0,13164.8,0.0,18341.4,0.0,14103.1,0.0,32820.8,0.0,17176.4,0.0,30210.9,0.0,33473.8,0.0,106201.0,0.0,19031.8,0.0,36021.0,0.0,20344.5,0.0,48880.3,0.0,23022.6,0.0,51278.0,0.0,42291.1,0.0,86329.1,0.0
长期待摊费用摊销,0.0,7085.9,0.0,13148.4,0.0,7364.0,0.0,14722.5,0.0,8843.7,0.0,17461.1,0.0,8008.4,0.0,20523.6,0.0,16798.1,0.0,42198.2,0.0,33343.9,0.0,63611.0,0.0,32065.6,0.0,53989.9,0.0,27211.6,0.0,48677.9,0.0,28822.5,0.0,62558.5,0.0,33832.1,0.0,57312.4,0.0,28356.5,0.0,56353.5,0.0,17757.6,0.0,66420.8,0.0,44871.7,0.0,113197.6,0.0
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,0.0,-7.77,0.0,-10.9,0.0,90.3,0.0,91.2,0.0,70.3,0.0,40.3,0.0,125.8,0.0,371.7,0.0,116.8,0.0,197.0,0.0,104.6,0.0,-5402.0,0.0,1011.5,0.0,2039.7,0.0,929.1,0.0,-242052.8,0.0,-135256.5,0.0,-139734.6,0.0,-53374.6,0.0,-50229.2,0.0,-1132.9,0.0,898.8,0.0,561.0,0.0,3313.3,0.0,271.6,0.0,1647.3,0.0
