报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30
收回投资所收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76934.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4372.0,25393.6,27589.7,22276.8,0.0,0.0,0.0,0.0,39465.6,0.0,0.0,0.0,72290.5,130035.2
取得投资收益所收到的现金,3500.0,32731.7,41477.3,55082.9,1440.5,40216.7,41883.2,45782.8,0.0,1488.0,1488.0,6252.7,420.2,13538.2,16629.6,53234.0,0.0,83691.8,85272.7,109069.5,140.0,40244.0,44539.1,49432.6,351.0,11977.6,21682.5,29825.0,0.0,16735.1,33485.1,42269.2,111.8,38246.8,44309.6,78108.2,1599.0,44009.5,49440.3,62753.5,1303.1,16699.3,21876.9,22255.8,882.5,21015.8,25008.1,40129.6,55.9,37139.5,38887.7,63549.8,1157.0,1696.9,1735.0,13747.1,29.1,263.1
处置固定资产、无形资产和其他长期资产所收回的现金净额,1700.0,4517.5,9714.5,38085.4,2455.9,92040.9,92816.5,8939.1,6175.8,17003.0,21337.7,38700.1,4394.4,19563.4,22726.1,28461.7,15619.1,45880.2,49415.2,95017.8,17979.3,18036.4,22756.2,53508.5,2766.8,45417.9,97516.8,106143.4,26867.4,94833.8,157198.4,116509.2,356.8,5408.2,20061.9,36089.5,12609.3,16562.3,53077.8,65128.3,37296.1,242983.0,253699.6,258835.2,19098.2,30499.8,36724.0,69347.5,3673.9,60884.2,60884.2,76621.0,802.2,6174.2,10172.8,13311.8,825.1,8472.8
处置子公司及其他营业单位收到的现金净额,0.0,2193.9,2193.9,2193.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,0.0,129066.0,0.0,129066.0,0.0,215917.7,166917.7,223380.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14538.0,14538.0,14538.0,0.0,2898.4,2898.4,2898.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199602.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与投资活动有关的现金,6200.0,5324.3,275087.4,31021.8,46690.2,26535.2,72298.3,86762.0,629.7,3974.6,238338.1,7119.6,36064.7,1583.7,309143.1,6329.2,133945.0,8964.1,143924.8,23795.1,10932.2,13927.2,30077.3,24812.1,7126.5,12398.1,42977.1,24757.5,4984.4,17511.4,87508.7,28842.4,3839.5,6398.0,43466.0,17944.5,28341.3,6839.8,26481.3,12228.3,3414.4,7919.7,15716.9,26446.1,4202.7,8243.0,15045.4,24142.1,3694.1,12057.3,16254.4,16318.5,1504.1,5610.2,10776.0,19159.8,3111.8,4121.5
投资活动现金流入小计,11400.0,311985.2,328473.1,147534.4,50586.6,158792.8,206998.0,141483.9,6805.5,119649.8,261163.8,170691.2,40879.3,240686.2,348498.8,400017.8,149564.1,423442.9,445530.4,577684.1,29051.5,84557.6,97372.6,139761.5,10244.3,96434.9,162176.4,186702.6,31851.8,195466.4,278192.2,354641.0,4308.1,64591.0,122375.5,146935.0,42549.6,88310.0,131897.8,164027.3,42013.6,267788.5,291783.6,308177.1,28766.8,85586.3,105114.9,356734.7,7728.1,128142.0,134894.4,175783.1,43014.9,13619.5,22855.1,46390.0,76256.5,145326.2
购建固定资产、无形资产和其他长期资产所支付的现金,230500.0,489744.3,645448.9,845765.4,270957.1,418045.4,575341.6,752588.4,131174.5,284722.3,457422.3,775766.0,333855.5,638241.2,1236188.6,1732377.3,443842.7,1189900.6,1671227.6,2251993.2,416628.8,697206.4,1032253.3,1529691.5,730822.9,1307624.8,1566886.4,2240891.6,484571.6,688064.0,1026260.2,1383079.6,340830.9,483086.4,731286.4,762507.8,699532.6,1545188.3,2120875.0,2063545.3,333280.4,779706.3,1014373.3,1764330.4,426640.7,913801.4,1002014.0,1230767.9,155905.9,458643.4,1069630.0,1310868.2,281138.7,739101.2,883675.9,1203813.5,56248.1,59887.1
投资所支付的现金,303200.0,303295.5,303295.5,303589.4,82636.4,56056.8,97850.2,58206.6,26520.0,26520.0,26520.0,652802.9,3828.4,21177.1,22556.9,28736.8,4967.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9580.3,1040.3,1040.3,1040.3,0.0,0.0,0.0,40.0,0.0,5908.5,5908.5,42265.2,8129.6,9634.2,9634.2,254.5,8555.1,6144.0,11813.2,8137.4,0.0,0.0,17890.4,0.0,11947.6,15039.4,20432.5,61339.9,0.0,14051.1,432206.1,428844.5,5000.0,0.0
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付的其他与投资活动有关的现金,0.0,0.0,251545.7,0.0,0.0,709.2,0.0,164535.0,137.1,0.0,0.0,0.0,0.0,0.0,0.0,17498.2,0.0,8064.6,13064.3,15229.2,3138.3,5312.8,6241.8,9898.5,2954.0,5221.1,7757.4,8100.8,607.1,753.1,4435.4,1034.2,169.1,56563.7,50024.1,0.0,14.9,0.0,771.7,0.0,86.8,0.0,838.2,0.0,362.0,0.0,17763.2,0.0,15.0,0.0,120.1,0.0,163.1,0.0,163.3,0.0,675.8,0.0
投资活动现金流出小计,533700.0,1035306.2,1200290.1,1161217.2,353593.5,474811.4,673191.8,975330.0,157831.6,311242.3,483942.3,1428897.9,337683.9,659418.3,1258745.5,1807450.8,448810.2,1199641.1,1684291.9,2267383.0,425614.6,770297.5,1105923.4,1617189.1,743357.2,1318143.1,1580409.4,2250509.7,485633.0,689810.7,1030695.6,1385956.8,359000.4,547611.4,787219.0,825743.5,707677.1,1555225.1,2131280.9,2065331.0,341922.3,786248.6,1027019.3,1773452.8,427002.7,930646.2,1037667.6,1251704.3,167868.5,473703.2,1090182.6,1372446.1,281301.8,753315.4,1316045.3,1632921.3,61923.9,60700.1
投资活动产生的现金流量净额,-522300.0,-723321.0,-871817.0,-1013682.8,-303006.9,-316018.6,-466193.8,-833846.1,-151026.1,-191592.5,-222778.5,-1258206.7,-296804.6,-418732.1,-910246.7,-1407433.0,-299246.1,-776198.2,-1238761.5,-1689698.9,-396563.1,-685739.9,-1008550.8,-1477427.6,-733112.9,-1221708.2,-1418233.0,-2063807.1,-453781.2,-494344.3,-752503.4,-1031315.8,-354692.3,-483020.4,-664843.5,-678808.5,-665127.5,-1466915.1,-1999383.1,-1901303.7,-299908.7,-518460.1,-735235.7,-1465275.7,-398235.9,-845059.9,-932552.7,-894969.6,-160140.4,-345561.2,-955288.2,-1196663.0,-238286.9,-739695.9,-1293190.2,-1586531.3,14332.6,84626.1
吸收投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642114.9,17032.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104674.0,104444.9,104444.9,104444.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120137.4,0.0,1120137.4,1120137.4,0.0,0.0,0.0,0.0,0.0,40000.0,40000.0,40000.0,0.0,0.0,0.0,0.0,49014.8,49014.8
其中：子公司吸收少数股东投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17032.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,49014.8,0.0
取得借款收到的现金,657200.0,1087252.7,1589830.9,1668955.1,769523.4,1076139.7,1437523.3,1687289.9,1009316.2,1635386.4,2362085.7,3239286.9,762379.0,1445010.2,2402552.5,2800481.7,692965.7,1701565.9,2290190.6,2797684.4,762211.8,1394528.8,2186852.7,0.0,1118304.4,2462216.6,2427154.3,3507088.0,940389.1,2419369.9,3116359.8,3909205.3,499556.8,1033058.7,1253135.4,1574069.8,748538.2,1199855.8,1309936.9,1527032.2,955800.0,1690483.1,2151646.2,2764535.9,899115.4,1626857.0,2770604.2,3639265.5,78618.3,115542.5,1290048.9,2191845.9,1532187.8,2563947.6,4285745.8,6360761.5,1365087.6,2811101.4
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3762273.7,0.0,0.0,1000000.0,1070000.0,0.0,0.0,0.0,183412.0,60000.0,60000.0,60000.0,359700.0,480000.0,1085024.1,1585396.4,2264824.0,0.0,0.0,60000.0,120000.0,50000.0,350000.0,610000.0,610000.0,570000.0,1100000.0,1300487.5,1550000.0,900000.0,2450000.0,2930000.0,2970000.0,70000.0,430000.0
收到其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6142.0,0.0,0.0,0.0,17097.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
筹资活动现金流入小计,657200.0,1087252.7,1589830.9,1668955.1,769523.4,1076139.7,1437523.3,1693431.9,1009316.2,1635386.4,2362085.7,3256384.0,762379.0,1445010.2,2402552.5,3442596.6,709998.1,1701565.9,2290190.6,2797684.4,762211.8,1394528.8,2186852.7,3762273.7,1222978.4,2566661.5,3531599.2,4681532.9,940389.1,2419369.9,3116359.8,4092617.3,559556.8,1093058.7,1313135.4,1933769.8,1228538.2,2284879.9,2895333.3,3791856.2,2075937.4,2810620.5,3331783.6,4004673.3,949115.4,1976857.0,3380604.2,4249265.5,648618.3,1255542.5,2630536.4,3781845.9,2432187.8,5013947.6,7215745.8,9330761.5,1484102.4,3290116.2
偿还债务支付的现金,409100.0,677994.8,1060879.8,1198477.3,428784.3,663498.1,930310.4,1103213.1,789217.3,1368925.6,1939241.1,2064294.9,447247.4,1240095.0,2177244.9,2306845.1,620983.0,1406499.5,2160631.5,2556053.9,848272.8,1346687.7,1965046.5,3152792.7,464083.7,1460584.0,2390422.6,3297532.9,1133725.6,2925654.2,3622477.3,4456247.8,659873.6,1633071.6,2666944.6,3612578.5,892873.4,1424150.7,2293911.1,3864322.3,981314.6,2445121.1,3114178.2,4142332.6,1015669.7,1643504.6,3599678.6,5077196.8,671161.2,1412360.8,2984251.7,4087352.0,727174.0,2155329.0,4245026.8,6134826.7,521925.4,2777316.5
分配股利、利润或偿付利息所支付的现金,46500.0,143517.7,202332.5,242943.8,41424.4,166349.0,214703.3,0.0,41137.4,79110.1,114280.1,138555.4,36258.6,68048.3,111054.9,159970.4,51040.4,250602.2,338455.6,355199.0,62353.2,130213.6,355216.7,425216.5,60318.6,114839.8,270730.1,371796.4,79137.4,137967.0,296871.3,416979.0,69141.3,150634.1,291074.3,397661.6,71052.9,296414.6,377262.2,494600.1,85118.1,169702.1,418421.4,529928.4,85754.5,163004.8,440392.5,460859.6,130310.6,280362.3,530792.4,644150.3,146225.5,263752.7,444731.9,616474.4,156457.9,291382.0
其中：子公司支付给少数股东的股利、利润,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11499.8,11499.8,11359.8,0.0,11703.7,11703.7,11801.7,0.0,8711.0,8711.0,11202.2,0.0,11759.2,11759.2,18780.6,0.0,17612.0,17612.0,18245.8,490.0,14712.8,18504.3,20295.7,0.0,3295.2,19305.8,20054.0,0.0,1478.7,1647.7,9450.5,0.0,1435.2
支付其他与筹资活动有关的现金,0.0,7462.8,269971.1,9741.9,131489.5,131327.2,223240.7,516542.3,108431.0,1996.1,393576.1,0.0,65235.3,127659.3,232804.8,0.0,55374.6,0.0,182393.6,0.0,69879.0,0.0,260443.6,0.0,87140.5,0.0,299655.8,0.0,93524.7,0.0,348280.1,0.0,153261.2,0.0,409902.3,0.0,155442.6,0.0,457850.2,0.0,0.0,0.0,444172.8,0.0,0.0,0.0,0.0,0.0,351919.0,0.0,0.0,0.0,274927.3,0.0,0.0,0.0,361631.7,0.0
筹资活动现金流出小计,455600.0,834740.9,1533183.4,1695708.3,601698.2,961174.3,1368254.4,1619755.4,938785.7,1620365.1,2447097.3,2713698.0,548741.3,1435802.6,2521104.6,2835220.7,727398.0,1773901.7,2681480.7,3145869.9,980505.0,1614490.5,2580706.8,3872785.6,611542.8,1764603.1,2960808.5,4037240.8,1306387.7,3296153.9,4267628.7,5324424.2,882276.1,2029938.7,3367921.2,4589954.3,1119368.9,2026059.7,3129023.5,5005807.3,1192410.1,2918132.6,3976772.4,5290063.7,1246710.2,2113158.1,4619264.3,6387555.4,1153390.8,2398671.2,4610498.4,6206970.8,1148326.8,3061444.0,5735249.5,8184506.3,1040015.0,3843912.1
筹资活动产生的现金流量净额,201600.0,252511.8,56647.5,-26753.2,167825.2,114965.4,69268.9,73676.5,70530.5,15021.3,-85011.6,542686.0,213637.7,9207.6,-118552.1,607375.9,-17399.9,-72335.8,-391290.1,-348185.5,-218293.2,-219961.7,-393854.1,-110511.9,611435.6,802058.4,570790.7,644292.1,-365998.6,-876784.0,-1151268.9,-1231806.9,-322719.3,-936880.0,-2054785.8,-2656184.5,109169.3,258820.2,-233690.2,-1213951.1,883527.3,-107512.1,-644988.8,-1285390.4,-297594.8,-136301.1,-1238660.1,-2138289.9,-504772.5,-1143128.7,-1979962.0,-2425124.9,1283861.0,1952503.6,1480496.3,1146255.2,444087.4,-553795.9
四、汇率变动对现金及现金等价物的影响,-1600.0,3655.3,-2397.6,-4697.5,-2887.5,-4539.1,-8124.1,-20634.5,-3298.4,-2414.9,-1481.6,-1657.4,-764.5,-4172.1,-4715.7,-9860.1,-2376.0,-9803.8,-12675.4,-15892.7,-1039.1,-4299.1,-5811.1,-5789.1,2701.8,-12051.1,-14202.2,-26707.9,4986.2,5823.8,1622.6,653.3,-519.2,547.9,4644.3,9563.4,2075.1,7541.5,8772.9,13810.8,-1229.3,-6072.8,-13419.7,-16775.1,-6514.7,1628.5,10756.9,11398.1,-6383.1,-5526.4,8569.6,4979.5,2451.4,1297.3,-2866.1,-10269.7,2366.6,-2640.4
五、现金及现金等价物净增加额,-165500.0,-79735.0,-185703.4,-110281.2,70592.8,78125.1,27193.8,-75519.6,-6434.2,21061.8,166079.6,-27651.1,168065.7,284351.3,523574.2,1156777.0,37576.3,128569.8,226336.6,110181.8,-454333.1,-388669.0,-247553.8,-351846.6,225991.6,211530.2,599119.3,297388.7,-441715.6,-569962.6,-429171.7,-510184.3,-87655.7,-45874.1,71525.6,-150158.9,128036.3,72570.9,176523.4,-29008.0,829644.2,428725.2,492421.2,-128511.1,21417.4,339759.7,301025.4,120027.6,-77757.1,86131.8,83668.4,217209.9,176346.5,450733.5,5983.6,-309728.4,335357.0,261361.5
加:期初现金及现金等价物余额,320100.0,320056.3,320056.3,477134.0,366852.8,366852.8,366852.8,366852.8,291333.2,291333.2,291333.2,291333.2,263682.1,263682.1,263682.1,263682.1,1420459.1,1420459.1,1420459.1,1420459.1,1530640.9,1530640.9,1530640.9,1530640.9,1178794.3,1178794.3,1178794.3,1178794.3,1476183.0,1476183.0,1476183.0,1476183.0,965998.7,965998.7,926997.9,863968.7,713809.8,713809.8,713809.8,713809.8,684801.8,684801.8,684801.8,684801.8,556290.7,556290.7,556290.7,556290.7,676318.3,676318.3,676318.3,676318.3,893528.2,893528.2,893528.2,893528.2,583799.8,583799.8
六、期末现金及现金等价物余额,154600.0,240321.3,134352.9,366852.8,437445.6,444977.9,394046.6,291333.2,284899.0,312395.0,457412.8,263682.1,431747.8,548033.4,787256.3,1420459.1,1458035.4,1549028.9,1646795.7,1530640.9,1076307.8,1141971.9,1283087.1,1178794.3,1404785.9,1390324.5,1777913.6,1476183.0,1034467.4,906220.4,1047011.3,965998.7,878343.0,920124.6,998523.5,713809.8,841846.1,786380.7,890333.2,684801.8,1514446.0,1113527.0,1177223.0,556290.7,577708.1,896050.4,857316.1,676318.3,598561.2,762450.1,759986.7,893528.2,1069874.7,1344261.7,899511.8,583799.8,919156.8,845161.3
净利润,0.0,130029.7,0.0,388134.8,0.0,128231.7,0.0,-926028.8,0.0,292564.9,0.0,502945.1,0.0,469402.1,0.0,1220804.9,0.0,406321.4,0.0,747685.5,0.0,106188.5,0.0,494804.4,0.0,112549.9,0.0,366993.2,0.0,42153.8,0.0,424992.6,0.0,428646.3,0.0,722014.8,0.0,378370.1,0.0,776353.7,0.0,390647.3,0.0,863744.0,0.0,389686.0,0.0,820053.7,0.0,349559.2,0.0,725204.6,0.0,-1086173.5,0.0,-1582221.7,0.0,-767505.2
少数股东权益,0.0,-7723.6,0.0,-10749.7,0.0,-7356.0,0.0,0.0,0.0,-6097.4,0.0,-5118.3,0.0,8715.0,0.0,24670.9,0.0,28889.9,0.0,42075.4,0.0,13664.0,0.0,48639.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,6.8,0.0,448.2,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,16124.7,0.0,12623.0,0.0,209825.6,0.0,2004.3,0.0,214681.6,0.0,-23019.9,0.0,-24099.9,0.0,1814.4,0.0,49076.1,0.0,724.0,0.0,-12975.1,0.0,1252.7,0.0,18188.5,0.0,-816.0,0.0,25384.2,0.0,1267.9,0.0,59600.8,0.0,44.0,0.0,1338.9,0.0,0.0,0.0,-280.5,0.0,13.7,0.0,47561.4,0.0,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,291596.2,0.0,561204.0,0.0,303045.9,0.0,614455.1,0.0,329850.7,0.0,677298.8,0.0,386138.1,0.0,833136.4,0.0,448346.3,0.0,930644.5,0.0,485660.8,0.0,1015936.2,0.0,519963.6,0.0,1083827.1,0.0,549956.0,0.0,1124805.9,0.0,619448.3,0.0,1284811.1,0.0,656044.2,0.0,1325789.2,0.0,642468.7,0.0,1336209.0,0.0,690726.3,0.0,1425651.0,0.0,464539.2,0.0,2106292.7,0.0,436825.8,0.0,905566.4,0.0,454217.9
