报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
收回投资所收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
取得投资收益所收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.9,0.0,0.0,0.0,0.0,84395.15,300.74,300.74,300.74,300.74,0.0,119850.34,119850.34,119850.34,66553.07,127643.19,128733.32,128739.05,0.0,123363.26,124731.26,124775.45,0.0,84035.25,161234.55,161234.55,0.47,151000.35,151641.6,151641.6,124798.42,124811.73,124811.73,124896.52,240373.5,240445.9,240710.95,521906.96,6.24
处置固定资产、无形资产和其他长期资产所收回的现金净额,0.86,2.84,2.84,2.84,127.54,127.62,128.2,1376.14,0.21,4235.19,4235.55,4235.19,558.64,558.93,605.51,3415.81,0.92,52.48,54.44,791.99,0.55,461.14,545.25,2379.58,76.9,316.23,3401.76,1905.69,300.21,689.17,2791.26,4996.63,230.79,4452.12,4199.74,3285.14,3.78,59.83,72.27,357.36,440.15,573.41,1099.74,1254.65,1488.75,1446.86,1560.88,4938.43,48.23
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与投资活动有关的现金,0.0,4920.2,5053.36,8292.12,2072.96,4727.93,6598.43,7981.81,983.79,2098.96,3515.27,5174.42,1592.61,3151.44,4367.54,6470.38,1944.29,3959.73,5143.72,7537.73,827.42,2974.11,5857.76,9335.33,2174.64,8380.65,12233.48,16716.51,4987.57,12899.33,15080.09,24530.74,3777.96,11567.06,17350.59,21343.44,3595.76,6255.76,11313.23,14762.45,2698.69,13471.21,15092.73,25437.92,2567.85,11919.2,22450.93,30804.18,6986.05
投资活动现金流入小计,0.86,4923.03,5056.2,8294.95,2200.49,4855.55,6726.62,9357.96,984.0,6334.15,7904.72,9563.5,2151.24,3710.37,4973.05,94281.34,2245.95,4312.95,5498.9,8630.46,827.97,123285.59,126253.34,131565.25,68804.61,136340.07,144368.55,148529.44,5287.78,136951.76,142602.61,154302.82,4008.75,100054.42,182784.88,185863.14,3600.01,157315.94,163027.1,166761.41,127937.25,138856.35,141004.19,151589.09,244430.11,253811.96,264722.77,557649.57,7040.51
购建固定资产、无形资产和其他长期资产所支付的现金,128393.28,160791.28,212409.4,356558.92,172398.89,364644.2,519033.88,793525.83,95030.52,192574.14,332725.0,1713886.15,194445.77,332485.87,473112.46,419015.09,108014.08,212824.46,249438.58,398752.48,78496.38,166904.85,270319.34,394346.46,124404.18,191826.12,280034.71,473804.57,135565.79,308818.07,390025.96,551537.83,156419.25,213076.62,353961.92,581168.05,90777.85,136412.2,139174.12,307539.74,135582.1,164919.03,225012.38,436779.83,99456.62,212329.68,226552.93,671684.7,157190.3
投资所支付的现金,0.0,0.0,0.0,0.0,6515.87,6515.87,6515.87,6515.87,0.0,0.0,0.0,0.0,0.0,520000.0,0.0,1405972.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,7000.0,7000.0,8016.18,24500.0,4500.0,4500.0,19900.0,19900.0,0.0,11400.0,11400.0,11700.0,78944.31,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3512.81,200400.0
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640000.0,1864178.44,0.0,100000.0,164981.36,167298.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157888.63,0.0,78944.31,159836.12,159836.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210122.52,0.0
支付的其他与投资活动有关的现金,0.0,0.0,0.0,2409.46,0.0,0.0,0.0,0.0,1756.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
投资活动现金流出小计,128393.28,160791.28,212409.4,358968.38,178914.76,371160.07,525549.75,800041.7,96786.6,192574.14,332725.0,1713886.15,194445.77,852485.87,2113112.46,3689165.69,108014.08,312824.46,414419.94,566050.88,78496.38,166904.85,270319.34,395816.46,131404.18,198826.12,288050.89,498304.57,140065.79,313318.07,409925.96,571437.83,156419.25,224476.62,365361.92,750756.68,169722.16,215356.51,299010.24,467675.86,135582.1,164919.03,225012.38,436779.83,99456.62,212329.68,226552.93,885320.04,357590.3
投资活动产生的现金流量净额,-128392.42,-155868.24,-207353.2,-350673.43,-176714.27,-366304.53,-518823.12,-790683.74,-95802.6,-186239.98,-324820.28,-1704322.65,-192294.52,-848775.5,-2108139.41,-3594884.35,-105768.13,-308511.51,-408921.04,-557420.42,-77668.41,-43619.26,-144066.0,-264251.21,-62599.57,-62486.05,-143682.34,-349775.13,-134778.01,-176366.31,-267323.35,-417135.01,-152410.49,-124422.2,-182577.04,-564893.54,-166122.16,-58040.58,-135983.14,-300914.45,-7644.85,-26062.69,-84008.18,-285190.74,144973.48,41482.28,38169.84,-327670.47,-350549.79
吸收投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1623600.0,0.0,0.0,0.0,0.0,0.0,0.0,12220.0,15000.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,284.2,284.2,0.0,0.0,285.76,490.0,0.0,1140.0,1140.0,1140.0,0.0,0.0,0.0,0.0,0.0
其中：子公司吸收少数股东投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12220.0,15000.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,284.2,284.2,0.0,0.0,285.76,490.0,0.0,1140.0,1140.0,1140.0,0.0,0.0,0.0,0.0,0.0
取得借款收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,350000.0,0.0,0.0,1245000.0,1245000.0,0.0,0.0,195000.0,195000.0,0.0,0.0,0.0,0.0,4000.0,24774.5,39409.5,68584.5,18000.0,18400.0,27684.4,33263.4,5200.0,6152.0,11152.0,71652.0,0.0,0.0,0.0,16000.0,30000.0,30000.0,30000.0,30000.0,0.0,0.0,59900.0,121740.0,20000.0
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,0.0,0.0,0.0,398400.0,398400.0,0.0,0.0,0.0,498000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199550.0,0.0,0.0,0.0,398800.0,0.0,598200.0,598200.0,1096700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,413.61,0.0,2465.11,6458.75,5036.66,10012.1,13944.94,351.03,0.0,9109.04,4217.06,0.0,0.0,0.0,5223.61,17421.92,1206.61,31971.63,0.0,1748.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2617.37,36.0,3994.75,18770.1,4564.36,4197.72,13847.87,5859.11,15000.96,4265.93,24326.48,0.0,18679.39
筹资活动现金流入小计,0.0,-190.46,12123.48,0.0,0.0,0.0,413.61,0.0,2465.11,6458.75,355036.66,1710012.1,13944.94,351.03,1245000.0,2877709.04,4217.06,0.0,593400.0,593400.0,5223.61,17421.92,13426.61,544971.63,4000.0,26522.85,39409.5,68614.5,18000.0,18400.0,27684.4,232813.4,5200.0,6152.0,11436.2,470736.2,2617.37,598236.0,602480.51,1131960.1,34564.36,35337.72,44987.87,36999.11,15000.96,4265.93,84226.48,121740.0,38679.39
偿还债务支付的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,310000.0,310000.0,310000.0,310000.0,300000.0,300000.0,1245000.0,1440000.0,0.0,0.0,0.0,600000.0,0.0,0.0,400000.0,400000.0,0.0,0.0,0.0,750000.0,0.0,260.0,200260.0,700520.0,0.0,1810.0,1810.0,403453.3,8373.5,612944.8,612944.8,1116878.1,0.0,5351.3,10351.3,77020.6,4025.0
分配股利、利润或偿付利息所支付的现金,0.0,384508.69,384508.69,389302.71,0.0,1750.0,385206.94,391052.71,0.0,0.0,391313.54,395183.31,6371.66,120511.56,399306.99,470933.17,37896.96,46140.74,580374.01,642047.17,0.0,0.0,603588.08,664593.08,0.0,571687.85,602377.82,663587.41,1292.64,630634.26,639102.0,705510.2,1667.61,705146.17,725118.72,775682.52,7182.82,14324.91,690400.57,712152.54,9158.41,406577.27,416587.95,438079.26,8203.99,715424.35,722082.8,836128.56,13078.13
其中：子公司支付给少数股东的股利、利润,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,13.43,69784.13,0.0
支付其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,3359.55,0.0,4182.24,0.0,0.0,0.0,52.1,5538.0,5558.0,3501.0,87304.59,0.0,18939.16,9934.33,12154.37,0.0,0.0,0.0,202.5,2406.77,0.0,31926.69,36462.1,15627.37,12702.76,16263.73,6152.06,7964.46,6682.29,7492.79,4504.58,0.0,0.0,0.0,2870.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.28,0.0
筹资活动现金流出小计,4972.9,384508.69,384508.69,427419.25,3084.92,5109.55,385206.94,395234.95,0.0,0.0,391313.54,435235.42,321909.66,436069.56,712807.99,868237.76,337896.96,365079.9,1835308.33,2094201.54,0.0,0.0,603588.08,1264795.58,2406.77,571687.85,1034304.52,1100049.51,16920.01,643337.03,655365.73,1461662.26,9632.07,712088.46,932871.51,1480707.1,7182.82,16134.91,692210.57,1118476.58,17531.91,1019522.07,1029532.75,1554957.36,8203.99,720775.65,732434.1,913637.44,17103.13
筹资活动产生的现金流量净额,-4972.9,-384699.16,-372385.22,-427419.25,-3084.92,-5109.55,-384793.33,-395234.95,2465.11,6458.75,-36276.88,1274776.69,-307964.72,-435718.54,532192.01,2009471.28,-333679.9,-365079.9,-1241908.33,-1500801.54,5223.61,17421.92,-590161.46,-719823.94,1593.23,-545165.01,-994895.02,-1031435.01,1079.99,-624937.03,-627681.33,-1228848.86,-4432.07,-705936.46,-921435.31,-1009970.9,-4565.45,582101.09,-89730.06,13483.52,17032.44,-984184.35,-984544.88,-1517958.25,6796.97,-716509.72,-648207.62,-791897.44,21576.26
四、汇率变动对现金及现金等价物的影响,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
五、现金及现金等价物净增加额,16511.74,-193813.49,102862.68,135204.03,3430.81,16500.19,-173298.67,-311180.38,-10441.13,140796.74,181144.87,433944.3,-295638.94,-479874.77,-323037.74,106166.51,-279390.07,-34790.58,-520845.54,-547439.93,39484.43,377767.77,186872.11,307516.62,147921.47,49745.45,75134.68,94772.85,93185.89,-55396.42,635901.11,85339.19,109503.32,-26358.06,176919.22,-163099.31,-200951.31,559402.63,7487.46,340033.08,319124.03,-247649.35,331306.44,-53788.96,445209.51,-221097.85,463554.75,669207.5,11629.58
加:期初现金及现金等价物余额,643751.11,643751.11,643751.11,643751.11,778955.14,778955.14,778955.14,778955.14,467774.76,467774.76,467774.76,467774.76,901719.06,901719.06,909154.42,909154.42,1015320.93,1015320.93,1015320.93,1015320.93,467881.0,467881.0,467881.0,467881.0,775397.62,775397.62,775397.62,783739.68,878512.53,878512.53,878512.53,878512.53,963851.72,963851.72,963851.72,986890.29,823790.97,823790.97,823790.97,823790.97,1163824.05,1163824.05,1163824.05,1163824.05,1110035.09,1110035.09,1110035.09,1178345.21,1847552.71
六、期末现金及现金等价物余额,660262.85,449937.62,746613.8,778955.14,782385.96,795455.33,605656.47,467774.76,457333.63,608571.5,648919.63,901719.06,606080.13,421844.3,586116.68,1015320.93,735930.86,980530.35,494475.4,467881.0,507365.43,845648.77,654753.1,775397.62,923319.09,825143.07,850532.3,878512.53,971698.42,823116.11,1514413.64,963851.72,1073355.04,937493.66,1140770.94,823790.97,622839.66,1383193.6,831278.44,1163824.05,1482948.08,916174.7,1495130.49,1110035.09,1555244.6,888937.24,1573589.83,1847552.71,1859182.29
净利润,0.0,295764.39,0.0,610940.52,0.0,372019.37,0.0,667951.65,0.0,283538.8,0.0,653037.42,0.0,464397.34,0.0,1041087.19,0.0,618523.48,0.0,1169881.63,0.0,606555.44,0.0,1150292.06,0.0,648015.2,0.0,1269500.55,0.0,718798.01,0.0,1418907.68,0.0,734401.6,0.0,1265489.3,0.0,364086.38,0.0,707754.91,0.0,755003.39,0.0,1309839.02,0.0,818018.0,0.0,1614659.57,0.0
少数股东权益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,0.0,0.0,19.94,0.0,0.0,0.0,-2.91,0.0,54.49,0.0,51.64,0.0,0.0,0.0,-65.49,0.0,0.0,0.0,76.82,0.0,0.0,0.0,28.38,0.0,0.0,0.0,-24.68,0.0,-3.64,0.0,494.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.52,0.0,-100.33,0.0,3265.01,0.0,-508.88,0.0,-9250.69,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,81692.36,0.0,171423.91,0.0,114663.15,0.0,250539.8,0.0,149138.54,0.0,302992.81,0.0,157957.53,0.0,400710.17,0.0,199674.75,0.0,398370.94,0.0,216644.57,0.0,436951.57,0.0,228978.99,0.0,471016.21,0.0,240568.77,0.0,481734.09,0.0,241059.87,0.0,502057.95,0.0,255198.13,0.0,511930.9,0.0,258917.62,0.0,546101.93,0.0,290502.88,0.0,698276.81,0.0
无形资产摊销,0.0,5189.87,0.0,10391.68,0.0,5189.87,0.0,10396.18,0.0,5189.87,0.0,10396.18,0.0,5189.87,0.0,10543.83,0.0,5232.25,0.0,10479.66,0.0,5243.53,0.0,10913.59,0.0,5478.14,0.0,11031.52,0.0,5696.9,0.0,11405.27,0.0,5712.34,0.0,11426.22,0.0,5706.99,0.0,11496.67,0.0,6068.19,0.0,12165.29,0.0,6082.79,0.0,13458.26,0.0
长期待摊费用摊销,0.0,0.0,0.0,268.43,0.0,444.96,0.0,682.63,0.0,276.1,0.0,537.0,0.0,244.26,0.0,520.9,0.0,183.96,0.0,192.47,0.0,726.55,0.0,3124.27,0.0,1588.93,0.0,3152.08,0.0,1446.72,0.0,3564.58,0.0,2458.08,0.0,3512.78,0.0,81.05,0.0,449.95,0.0,327.71,0.0,2391.26,0.0,1332.77,0.0,3767.76,0.0
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,0.0,0.0,0.0,7672.73,0.0,4646.58,0.0,-5643.59,0.0,64.36,0.0,4623.19,0.0,430.86,0.0,1959.69,0.0,465.01,0.0,2580.41,0.0,255.73,0.0,1036.42,0.0,2979.22,0.0,7326.38,0.0,676.93,0.0,4451.56,0.0,13731.53,0.0,14714.9,0.0,392.88,0.0,4672.05,0.0,427.96,0.0,1765.14,0.0,-5.78,0.0,49222.2,0.0
固定资产报废损失,0.0,3209.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.99,0.0,0.0,0.0
公允价值变动损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
递延收益增加（减：减少）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
财务费用,0.0,-4197.75,0.0,-4853.88,0.0,21168.22,0.0,15255.32,0.0,35649.36,0.0,44338.84,0.0,30616.46,0.0,99229.74,0.0,49604.35,0.0,102511.95,0.0,38045.73,0.0,77029.42,0.0,31828.29,0.0,56813.96,0.0,18498.85,0.0,37500.62,0.0,5627.67,0.0,11218.8,0.0,20769.99,0.0,44034.1,0.0,21352.12,0.0,62669.53,0.0,3958.94,0.0,14462.62,0.0
投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-153.9,0.0,0.0,0.0,-58269.82,0.0,-92247.99,0.0,-181263.7,0.0,-105022.89,0.0,-206526.13,0.0,-137072.12,0.0,-269299.29,0.0,-118006.64,0.0,-254027.15,0.0,-97211.65,0.0,-209808.03,0.0,-136170.73,0.0,-267765.45,0.0,-155901.81,0.0,-312961.35,0.0,-157598.82,0.0,-308915.04,0.0
递延所得税资产减少,0.0,59.92,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,-1255.35,0.0,-988.42,0.0,-2842.75,0.0,14305.04,0.0,15013.2,0.0,8012.45,0.0,35783.32,0.0,3952.81,0.0,7516.3,0.0,3212.11,0.0,2159.01,0.0,-4738.08,0.0,4829.65,0.0,-1885.54,0.0,-4719.83,0.0,-6467.03,0.0,-7298.53,0.0,-2222.86,0.0,24491.88,0.0
