报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31
收回投资所收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,424.34,424.34,22633.93,424.34,0.0,21.22,3866.58,19935.42,0.0,2335.01,2335.01,2982.42,0.0,3413.81,5749.67,5749.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8363.59,0.0
取得投资收益所收到的现金,208.38,1085.13,1085.13,1086.52,0.0,169.77,169.77,169.77,0.0,169.77,169.77,169.77,0.0,339.55,339.55,338.68,0.0,339.6,339.6,449.06,0.0,0.0,169.77,296.02,0.0,339.55,339.55,714.24,387.62,1123.39,1519.62,1911.55,387.62,1123.39,1536.85,1565.74,0.0,339.55,339.55,489.76,0.0,307.76,453.68,729.13,6.96,6.96,6.96,0.0,0.0,0.0,0.0,0.0,0.0,10.08,10.08,10.08,0.0
处置固定资产、无形资产和其他长期资产所收回的现金净额,0.25,32.44,43.92,139.17,4.31,2018.38,2094.61,3191.54,228.28,113.73,135.92,776.9,21.09,95.74,138.5,390.04,95.11,131.33,188.61,750.49,371.75,841.58,1077.6,1596.69,336.82,1032.7,1069.86,416.32,184.6,493.72,5285.46,4297.64,237.94,715.76,771.89,2052.22,50.35,233.32,268.31,6885.15,74.45,3174.85,3873.16,4697.76,112.16,1444.99,1692.74,61488.64,24338.21,23310.11,23809.41,22375.67,482.3,727.93,1786.77,4998.32,16558.12
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39086.64,39086.64,155524.51,0.0,61267.17,61267.17,61267.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3095.29,0.0,11935.5,29235.5,22900.5,0.0
收到的其他与投资活动有关的现金,0.0,0.0,0.0,212.6,0.0,0.0,0.0,0.0,44.0,0.0,0.0,27.63,0.0,0.0,0.0,110.25,0.0,54.23,0.17,0.0,0.0,0.0,0.0,1499.53,0.0,80000.0,81406.37,858.29,888.59,1271.54,3055.66,3294.03,477.55,1070.02,2437.05,30410.89,262.14,13941.27,13941.27,30821.78,15000.0,18500.0,20500.0,60338.18,10740.0,27740.0,27740.0,38060.46,0.0,0.0,0.0,4020.0,0.0,0.0,0.0,10750.0,0.0
投资活动现金流入小计,208.63,1117.57,1129.05,1438.29,4.31,2188.15,2264.38,3361.32,272.28,283.5,305.69,974.3,21.09,905.29,948.05,838.96,95.11,525.15,528.37,1199.55,371.75,841.58,1247.37,3392.25,336.82,120458.88,121902.41,177513.36,1460.81,64155.83,71127.92,70770.39,1527.44,3333.51,27379.72,34453.19,312.49,14535.35,18415.7,58132.12,15074.45,24317.62,27161.85,68863.49,10859.12,32605.76,35189.36,105298.77,24338.21,23310.11,23809.41,29490.95,482.3,12673.51,31032.35,47022.49,16558.12
购建固定资产、无形资产和其他长期资产所支付的现金,192.76,1264.99,1836.02,9372.51,2811.03,6973.39,10065.05,13591.64,3370.83,7179.3,9207.6,17375.5,7143.68,23789.38,61885.63,75561.21,40923.85,76968.65,103593.35,135441.31,72023.54,89419.24,202855.83,188915.98,48078.58,58247.77,69175.99,66086.06,13169.87,51853.77,99874.51,98525.0,17637.21,22287.66,35368.24,40413.98,20065.94,31606.74,35348.56,52355.65,15591.7,37423.08,42170.67,53913.18,17970.33,32455.53,45925.31,58271.22,10739.3,17351.34,30615.7,20535.71,5807.46,8447.16,12292.35,23077.4,9731.83
投资所支付的现金,1211.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,3.57,2003.57,0.0,0.0,0.0,15654.87,0.0,13740.92,13770.92,13380.98,0.0,404.94,404.94,0.0,0.0,3252.42,23252.42,23252.42,0.0,0.0,0.0,0.0,0.0,0.0,6280.25,6284.64,0.0,3836.0,14372.0,5836.0,2500.0,5500.8,5500.8,5505.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10324.85,10324.85,9654.72,0.0,0.0,0.0,57.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4458.65,5433.29,3566.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402.31,0.0,0.0,0.0,0.0,0.0,4729.44,4729.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,280.0,280.61,280.61,370.89,0.0,0.0,0.0,121.71,0.0,0.0,0.0,0.0,0.0,36.04,36.04,0.0,0.0,0.0,5000.0,15000.0,0.0,162.13,162.13,23665.38,0.0,90.65,3204.44,3076.51,0.0,0.0,0.0,0.0,1200.0,1453.56,33453.56,52500.0,14000.0,14000.0,14020.0,54820.0,0.0,0.0,0.0,10254.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
投资活动现金流出小计,1404.23,1264.99,1836.02,9372.51,3091.03,7254.0,10345.66,13962.53,3370.83,7182.87,9211.17,19500.79,7143.68,34114.23,72210.48,100870.79,40923.85,90745.61,117400.31,148879.34,72023.54,89824.17,208260.77,203915.98,48078.58,61662.32,92590.54,113003.86,13169.87,56403.07,108512.25,105168.06,17637.21,22287.66,41648.49,46698.62,21265.94,36896.3,83174.11,115093.96,32091.7,56923.88,61691.47,114238.87,17970.33,37184.97,50654.75,68525.41,10739.3,17351.34,30615.7,20535.71,5807.46,8447.16,12292.35,23077.4,9731.83
投资活动产生的现金流量净额,-1195.59,-147.42,-706.97,-7934.23,-3086.72,-5065.85,-8081.27,-10601.22,-3098.55,-6899.37,-8905.48,-18526.48,-7122.59,-33208.94,-71262.43,-100031.83,-40828.74,-90220.46,-116871.94,-147679.79,-71651.79,-88982.59,-207013.4,-200523.73,-47741.77,58796.56,29311.87,64509.5,-11709.07,7752.76,-37384.33,-34397.67,-16109.76,-18954.16,-14268.77,-12245.43,-20953.45,-22360.95,-64758.41,-56961.84,-17017.25,-32606.26,-34529.62,-45375.37,-7111.22,-4579.21,-15465.39,36773.36,13598.9,5958.77,-6806.29,8955.24,-5325.16,4226.36,18740.01,23945.09,6826.29
吸收投资收到的现金,0.0,0.0,280.0,6529.92,0.0,0.0,3.04,3.57,0.0,0.0,49800.0,55859.77,0.0,2666.0,2666.0,2666.0,0.0,0.0,0.0,101842.78,0.0,39.11,1289.11,8129.11,0.0,0.0,4930.13,4930.02,170.0,170.0,170.0,170.0,0.0,0.0,0.0,0.0,83725.0,83725.0,83725.0,83806.97,150.0,150.0,150.0,189.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其中：子公司吸收少数股东投资收到的现金,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6259.77,0.0,2666.0,2666.0,2666.0,0.0,0.0,0.0,150.0,0.0,39.11,1289.11,8129.11,0.0,0.0,0.0,4930.02,170.0,170.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.98,150.0,150.0,150.0,189.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
取得借款收到的现金,0.0,1000.0,1000.0,38326.61,7039.63,24978.48,43652.54,55753.62,25000.0,35000.5,41410.2,44800.0,14350.0,100817.94,141639.09,147782.89,6000.0,61459.65,132515.65,128156.0,64386.42,143201.57,187452.99,208945.11,54729.22,174500.62,195043.17,242700.79,72814.85,121268.76,227330.54,239192.0,0.0,174484.65,247046.82,211100.94,91253.55,200322.09,276650.53,436372.59,139331.03,294307.91,366721.29,487020.33,126688.22,282576.63,303568.65,554755.22,102510.67,196563.78,207080.57,280590.47,52337.52,125889.28,144946.77,213212.42,77867.6
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39840.0,0.0,0.0,0.0,29880.0,0.0,0.0,118800.0,118800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63599.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49650.0,49650.0,49650.0,9930.0,9930.0,9930.0,9930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,60.51,112.9,191.19,1368.1,299.66,819.7,850.75,851.64,247.56,389.34,597.59,983.53,324.06,698.56,823.83,1314.59,448.91,625.65,865.22,15922.87,20607.36,15400.36,27899.15,17498.04,19461.69,20338.51,22038.3,32615.77,0.0,1940.0,1940.0,2808.54,2500.0,4500.0,5300.0,38900.0,0.0,5000.0,5000.0,35286.76,16201.77,33325.39,33325.39,44385.84,5500.0,12000.0,12000.0,50549.42,0.0,39285.85,39285.85,39285.85,0.0,0.0,0.0,0.0,0.0
筹资活动现金流入小计,60.51,1112.9,1471.19,46224.63,7339.29,25798.18,44506.33,56608.83,25247.56,35389.84,91807.8,101643.3,14674.06,104182.5,145128.91,191603.48,6448.91,62085.29,133380.87,275801.65,84993.79,158641.04,335441.24,353372.26,74190.91,194839.13,222011.6,280246.58,72984.85,123378.76,229440.54,242170.54,66099.26,178984.65,252346.82,250000.94,174978.55,289047.09,365375.53,555466.33,155682.79,377433.3,449846.67,581245.93,142118.22,304506.63,325498.65,615234.64,102510.67,235849.63,246366.42,319876.32,52337.52,125889.28,144946.77,213212.42,77867.6
偿还债务支付的现金,0.0,1930.0,2930.0,38043.83,4748.53,9771.8,29187.05,44866.4,28600.0,43900.0,62052.55,64900.0,4000.0,24294.27,39799.09,39799.09,7500.0,41500.0,84659.65,130112.0,28288.18,104658.69,156595.51,208246.54,58174.72,139095.04,185131.19,236547.09,70279.21,147850.78,209582.47,223420.44,62139.61,130358.34,205483.26,204981.21,95597.48,196153.49,281648.47,416459.13,111104.7,286033.18,425323.5,528558.52,157773.88,277560.36,276783.91,545332.68,113996.21,261952.5,267214.93,357256.41,60437.52,149704.33,169561.82,232620.42,102750.84
分配股利、利润或偿付利息所支付的现金,106.54,212.81,330.52,11395.94,898.86,6837.83,9287.88,9910.52,4381.95,12879.37,13207.76,13609.12,239.26,12568.01,13819.82,15486.41,2552.33,17363.21,22390.07,25094.98,4822.99,22894.09,30331.96,33198.71,4577.57,7792.13,18495.8,19948.73,3545.53,15488.26,26108.32,33269.43,3235.6,7220.8,16796.73,22829.06,2927.82,5560.04,16560.48,19182.59,3229.24,15959.52,28801.18,27743.15,4027.97,10929.58,15351.74,23617.64,4903.41,12311.95,17672.12,20227.78,7173.1,12383.99,16541.5,18667.46,4379.17
其中：子公司支付给少数股东的股利、利润,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3843.49,3843.49,3723.85,0.0,0.0,181.0,231.0,0.0,1158.27,1158.27,1158.27,0.0,0.0,4392.33,4598.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付其他与筹资活动有关的现金,2.7,6.25,8.42,312.93,468.99,530.76,519.21,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.5,60.0,161.0,178.5,250.0,0.0,30.0,125.0,95.0,250.0,253.5,253.5,14130.32,875.15,3322.86,5999.29,21981.36,1168.6,9033.52,10493.37,12516.42,1998.67,3147.34,4696.01,38483.23,1151.06,2297.34,5354.58,8915.58,1899.7,58009.12,58149.42,109366.78,3076.41,6115.99,9123.14,7353.95,638.5,3277.0,3277.0,3915.5,39924.35
筹资活动现金流出小计,109.24,2149.06,3268.94,49752.7,6116.37,17140.39,38994.14,55226.92,32981.95,56779.37,75260.32,78509.12,4239.26,36862.27,53618.91,55485.99,10112.33,59024.21,107228.22,155456.98,33111.17,127582.78,187052.47,241540.25,63002.29,147140.66,203880.49,270626.13,74699.9,166661.9,241690.08,278671.23,66543.81,146612.66,232773.36,240326.68,100523.98,204860.88,302904.97,474124.95,115484.99,304290.04,459479.26,565217.25,163701.55,346499.06,350285.07,678317.11,121976.02,280380.44,294010.19,384838.14,68249.12,165365.32,189380.32,255203.38,147054.37
筹资活动产生的现金流量净额,-48.72,-1036.16,-1797.75,-3528.07,1222.92,8657.78,5512.18,1381.91,-7734.39,-21389.53,16547.48,23134.18,10434.81,67320.22,91510.0,136117.48,-3663.42,3061.08,26152.65,120344.66,51882.61,31058.26,148388.78,111832.01,11188.62,47698.46,18131.11,9620.45,-1715.05,-43283.15,-12249.54,-36500.69,-444.55,32371.99,19573.46,9674.26,74454.57,84186.21,62470.57,81341.37,40197.8,73143.26,-9632.59,16028.67,-21583.33,-41992.43,-24786.42,-63082.47,-19465.36,-44530.81,-47643.77,-64961.82,-15911.61,-39476.04,-44433.55,-41990.96,-69186.76
四、汇率变动对现金及现金等价物的影响,-0.28,-0.39,-1.32,-297.25,-375.69,-30.92,112.35,228.65,-85.42,-182.07,-147.32,-255.84,232.62,-22.44,-105.13,-36.67,-24.32,-347.46,-378.95,472.21,391.39,-279.8,-198.48,145.75,51.34,-773.97,-864.98,-1178.57,858.58,417.41,744.71,892.34,540.34,412.58,804.02,890.15,-31.72,339.92,520.11,1546.24,-647.41,-1017.62,-1803.9,-1022.16,-654.26,855.8,1424.78,2539.17,-990.38,1241.61,3019.82,3533.77,1106.77,-404.34,-1481.74,-2572.94,-1062.09
五、现金及现金等价物净增加额,-2120.8,-436.38,405.94,3822.98,-778.44,6096.85,6470.27,5092.67,1102.92,-5564.49,38307.22,19432.21,5264.54,42628.69,32478.2,65220.69,-38592.61,-72605.57,-62454.43,17386.85,-11091.41,-41820.24,-20692.71,-61469.88,-30283.64,92615.64,17431.18,23717.96,-17429.31,-28474.94,-35632.41,-55823.94,-2081.31,23031.95,15840.79,25263.2,55618.62,62623.88,2069.81,37298.19,-29760.99,27880.67,-32563.41,-2641.4,-28162.65,-44331.16,-34589.34,-6703.23,-5004.6,-18935.53,-9687.65,10902.87,-20730.96,-24881.3,1895.91,23096.45,-81166.49
加:期初现金及现金等价物余额,14385.52,14385.52,14385.52,12792.62,16615.6,16615.6,16615.6,16615.6,21708.27,21708.27,21708.27,21925.5,41357.7,41357.7,41357.7,41357.7,106578.39,106578.39,106578.39,106578.39,123965.24,123965.24,123965.24,123965.24,62495.36,62495.36,62495.36,62495.36,86213.32,86213.32,86213.32,86213.32,30389.38,30389.38,30389.38,30389.38,55652.58,55652.58,55652.58,55652.58,92950.77,92950.77,92950.77,92950.77,90309.37,90309.37,90309.37,90309.37,83606.14,83606.14,83606.14,83606.14,94509.01,94509.01,94509.01,94509.01,117605.46
六、期末现金及现金等价物余额,12264.72,13949.14,14791.46,16615.6,15837.16,22712.46,23085.88,21708.27,22811.19,16143.78,60015.5,41357.7,46622.24,83986.4,73835.9,106578.39,67985.78,33972.82,44123.97,123965.24,112873.83,82145.0,103272.53,62495.36,32211.72,155111.0,79926.54,86213.32,68784.01,57738.38,50580.91,30389.38,28308.07,53421.33,46230.17,55652.58,111271.2,118276.46,57722.39,92950.77,63189.78,120831.45,60387.36,90309.37,62146.71,45978.21,55720.03,83606.14,78601.54,64670.61,73918.49,94509.01,73778.05,69627.72,96404.92,117605.46,36438.97
净利润,0.0,1163.8,0.0,21242.65,0.0,14870.89,0.0,19093.33,0.0,14600.63,0.0,21026.3,0.0,15703.78,0.0,28596.45,0.0,17093.88,0.0,29308.78,0.0,21683.57,0.0,35409.33,0.0,26032.46,0.0,16780.05,0.0,9049.79,0.0,10531.23,0.0,6059.91,0.0,6778.18,0.0,5363.73,0.0,8035.99,0.0,5071.62,0.0,8191.91,0.0,3112.56,0.0,-230751.9,0.0,45605.15,0.0,2295.8,0.0,-16683.0,0.0,-103338.97,0.0
少数股东权益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,228.17,0.0,-1804.63,0.0,1380.33,0.0,1981.16,0.0,495.39,0.0,823.54,0.0,1187.87,0.0,743.28,0.0,1841.1,0.0,1638.58,0.0,1730.51,0.0,7449.28,0.0,3100.34,0.0,10728.53,0.0,943.26,0.0,1258.1,0.0,764.15,0.0,-469.68,0.0,2750.08,0.0,3645.8,0.0,3352.78,0.0,4934.02,0.0,2981.25,0.0,167757.43,0.0,6201.2,0.0,17512.48,0.0,6045.77,0.0,32349.8,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,428.6,0.0,1905.61,0.0,1433.8,0.0,3086.71,0.0,2008.37,0.0,4149.3,0.0,2554.72,0.0,5739.26,0.0,3197.91,0.0,6445.03,0.0,4499.93,0.0,9912.86,0.0,9253.04,0.0,15098.67,0.0,6717.41,0.0,16723.03,0.0,7624.17,0.0,15673.88,0.0,7975.47,0.0,14970.6,0.0,8805.55,0.0,17499.16,0.0,9335.76,0.0,20252.44,0.0,9907.51,0.0,19493.03,0.0,8753.16,0.0,18396.28,0.0
无形资产摊销,0.0,47.99,0.0,191.39,0.0,237.88,0.0,515.74,0.0,312.22,0.0,662.97,0.0,384.62,0.0,903.3,0.0,584.9,0.0,1384.97,0.0,835.58,0.0,1771.24,0.0,1670.06,0.0,4020.78,0.0,2353.5,0.0,5490.41,0.0,6321.94,0.0,13499.72,0.0,8140.03,0.0,16191.4,0.0,8947.11,0.0,17734.02,0.0,9078.54,0.0,18122.99,0.0,5796.6,0.0,14247.28,0.0,2644.33,0.0,5029.98,0.0
长期待摊费用摊销,0.0,3.25,0.0,8.48,0.0,3.71,0.0,14.57,0.0,10.44,0.0,54.84,0.0,49.65,0.0,145.6,0.0,95.75,0.0,367.38,0.0,433.79,0.0,1038.15,0.0,1232.12,0.0,1146.75,0.0,641.05,0.0,1430.39,0.0,525.61,0.0,1226.53,0.0,560.59,0.0,1410.88,0.0,974.96,0.0,1718.01,0.0,1639.94,0.0,1763.33,0.0,2619.01,0.0,2553.13,0.0,607.63,0.0,916.43,0.0
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
