报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
收回投资所收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.24,1381.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.05,18.37,18.37,18.37,18.37,0.0,0.0,0.0,0.0,0.0,0.0,287.23,287.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
取得投资收益所收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,1773.13,886.63,2532.37,3843.32,7129.59,1271.21,2324.8,5101.44,5766.38,1034.58,1841.51,1818.11,2493.29,152.68,1220.73
处置固定资产、无形资产和其他长期资产所收回的现金净额,0.0,0.1,3.14,18.16,0.0,10.0,13.5,1643.5,0.0,3.09,28.44,930.52,0.0,4.75,12.28,19.59,4.8,9.0,12.36,12.36,0.0,0.2,0.2,10.65,6.53,6.53,6.83,9.13,0.0,0.0,4.5,1921.82,0.0,0.0,17.14,46.64,21.26,21.26,65.52,69.93,54.62,82.64,183.65,209.05,33.47,14.12,2655.17,2739.78,9.7,73.5,121.61,464.88,0.0,267.86
处置子公司及其他营业单位收到的现金净额,0.0,0.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3368.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.01,1153.01,1153.01,221153.01,81000.0,192000.0,151600.0,387885.16,96000.0,196800.0,281800.0,348700.0,59500.0,127500.0,127500.0,192400.0,17500.0,132000.0
投资活动现金流入小计,0.0,0.1,7.99,18.16,0.0,10.0,13.5,3143.5,0.0,3.09,28.44,930.52,0.0,4.75,442.52,1401.53,4.8,9.0,12.36,83.9,0.0,0.2,0.2,10.65,6.53,6.53,6.83,9.13,0.0,0.0,4.5,2926.87,18.37,18.37,35.51,65.01,1174.27,1174.27,1253.03,222996.07,81941.25,194615.01,155914.2,398879.33,97304.68,199138.92,289556.61,357206.17,60544.28,129415.02,129439.73,195358.17,17652.68,133488.58
购建固定资产、无形资产和其他长期资产所支付的现金,564.78,2019.93,4376.5,6944.8,808.14,1033.43,1445.47,2247.74,997.52,2616.5,5177.39,7036.91,806.75,4873.29,7919.91,12915.52,3132.22,9471.66,17291.64,20048.52,3489.97,7590.1,11423.12,17193.66,5850.49,10286.62,22884.58,22848.92,2016.4,5276.56,8457.12,10170.06,3287.74,9428.13,15438.72,22800.19,4978.65,9557.67,12754.92,18526.29,4735.08,9247.67,16205.43,23145.66,7449.66,21595.88,42023.82,68557.65,15179.7,40681.42,54400.44,84486.16,21960.15,39626.11
投资所支付的现金,0.0,0.0,2.7,2.7,0.0,0.0,0.0,0.0,160.0,1607.5,280.0,280.0,0.0,0.0,1950.0,2380.0,0.0,0.0,900.0,1229.29,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1401.91,1401.91,3741.22,0.0,2202.91,2622.02,6742.02,480.0,531.0,531.0,531.0,300.0,0.0,3000.0,16137.8,1800.0,1800.0,1800.0,1800.0,0.0,33571.0,33571.0,38540.11,0.0,40850.0
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369000.0,49600.0,159600.0,114200.0,337214.1,98899.94,184700.0,277200.0,312200.0,68000.0,68002.81,115402.81,153302.81,100600.0,218500.0
投资活动现金流出小计,564.78,2019.93,4379.2,6947.5,808.14,1033.43,1445.47,2248.94,1157.52,4224.0,5457.39,7316.91,806.75,4873.29,9869.91,15295.52,3132.22,9471.66,18191.64,21277.82,3489.97,7590.4,11423.42,17193.96,5850.49,10286.62,22884.58,23198.92,2016.4,6678.48,9859.03,13911.28,3287.74,11631.04,18060.74,29542.21,5458.65,10088.67,13285.92,388057.29,54635.08,168847.67,133405.43,376497.56,108149.6,208095.88,321023.82,382557.65,83179.7,142255.22,203374.24,276329.07,122560.15,298976.11
投资活动产生的现金流量净额,-564.78,-2019.83,-4371.21,-6929.34,-808.14,-1023.43,-1431.97,894.56,-1157.52,-4220.91,-5428.95,-6386.39,-806.75,-4868.54,-9427.39,-13894.0,-3127.42,-9462.65,-18179.28,-21193.92,-3489.97,-7590.2,-11423.22,-17183.31,-5843.96,-10280.09,-22877.75,-23189.79,-2016.4,-6678.48,-9854.53,-10984.42,-3269.37,-11612.67,-18025.23,-29477.2,-4284.38,-8914.4,-12032.89,-165061.23,27306.16,25767.34,22508.77,22381.77,-10844.92,-8956.96,-31467.21,-25351.48,-22635.42,-12840.21,-73934.51,-80970.9,-104907.47,-165487.53
吸收投资收到的现金,0.0,0.0,0.0,0.0,0.0,3600.0,3600.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,704.0,704.0,704.0,0.0,174886.88,174886.88,174886.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97499.91,0.0,18844.6
其中：子公司吸收少数股东投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,704.0,0.0,704.0,0.0,375.3,375.3,375.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18844.6
取得借款收到的现金,9380.0,20980.0,24180.0,31170.0,4100.0,14100.0,15300.0,22300.0,3600.0,11200.0,11200.0,17070.0,10600.0,21000.0,27000.0,34000.0,0.0,11000.0,17550.0,17550.0,1000.0,10000.0,17000.0,18007.89,1792.11,8292.11,12292.11,13092.11,1250.0,3250.0,8750.0,8350.0,0.0,2000.0,6000.0,7900.0,800.0,2800.0,6800.0,7700.0,0.0,2900.0,7800.0,8700.0,3100.0,5000.0,9000.0,25500.0,3000.0,5000.0,9506.65,40646.54,51901.61,88061.97
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
筹资活动现金流入小计,9380.0,20980.0,24180.0,31170.0,4100.0,17700.0,18900.0,25900.0,3600.0,11200.0,11200.0,17070.0,10600.0,21000.0,27000.0,34000.0,0.0,11000.0,17550.0,17550.0,1000.0,10000.0,17000.0,18007.89,1792.11,8292.11,17292.11,18092.11,1250.0,3250.0,8750.16,8350.0,0.0,2704.0,6704.0,8604.0,800.0,177686.88,181686.88,182586.88,0.0,2900.0,7800.0,8700.0,3100.0,5000.0,9000.0,25500.0,3000.0,5000.0,9506.65,138146.45,51901.61,106906.58
偿还债务支付的现金,12870.0,20756.57,26660.0,32920.0,7400.0,17200.0,21690.0,36440.0,6225.0,21750.0,24775.0,39500.0,5000.0,26600.0,33600.0,40600.0,600.0,8011.18,12048.31,12068.0,36.48,16550.0,18550.0,18488.0,0.0,9000.0,16000.0,19868.0,3000.0,5800.0,9810.0,9868.0,0.0,2000.0,7100.0,7968.0,800.0,4300.0,8300.0,9468.0,1250.0,3250.0,7250.0,8218.0,0.0,2005.75,6011.5,6068.0,3000.0,12500.0,21500.0,21568.0,3000.0,28539.75
分配股利、利润或偿付利息所支付的现金,723.62,3141.77,8820.58,9627.61,1016.05,3322.23,4382.79,8339.19,578.02,1287.22,3170.23,3571.87,1125.53,2341.17,2554.28,2812.2,161.77,2513.04,2810.29,3223.45,232.41,1035.36,6453.54,5531.3,229.1,7052.71,7824.69,8151.96,105.47,9846.99,9937.65,10296.67,7286.7,14287.04,14376.36,14539.27,36.66,24302.9,25148.14,26836.45,7573.66,31911.14,33444.61,33563.46,1015.95,34664.62,35810.76,35323.93,27247.61,45517.25,45809.3,46176.13,658.91,19121.61
其中：子公司支付给少数股东的股利、利润,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4380.0,7183.2,8979.0,8979.0,8979.0,0.0,15527.1,15527.1,16425.0,6832.8,16825.9,17655.72,17855.93,0.0,21555.55,21555.55,21555.55,26980.8,34285.72,34597.19,34299.72,0.0,973.76
支付其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,190.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.88
筹资活动现金流出小计,13593.62,23898.34,35480.58,42547.61,8416.05,20522.23,26072.79,44779.19,7103.02,23037.22,27945.23,43071.87,6136.89,28941.17,36154.28,43412.2,761.77,10524.22,14858.59,15291.45,268.89,17585.36,25003.54,24019.3,229.1,16052.71,23824.69,28019.96,3105.47,15646.99,19747.65,20164.67,7286.7,16287.04,21476.36,22507.27,876.66,28792.9,33638.14,36494.45,8823.66,35161.14,40694.61,41781.46,1015.95,36670.37,41822.26,41391.93,30247.61,58017.25,67309.3,67744.13,3658.91,47888.24
筹资活动产生的现金流量净额,-4213.62,-2918.34,-11300.58,-11377.61,-4316.05,-2822.23,-7172.79,-18879.19,-3503.02,-11837.22,-16745.23,-26001.87,4463.11,-7941.17,-9154.28,-9412.2,-761.77,475.78,2691.41,2258.55,731.11,-7585.36,-8003.54,-6011.41,1563.0,-7760.6,-6532.58,-9927.86,-1855.47,-12396.99,-10997.49,-11814.67,-7286.7,-13583.04,-14772.36,-13903.27,-76.66,148893.98,148048.74,146092.43,-8823.66,-32261.14,-32894.61,-33081.46,2084.05,-31670.37,-32822.26,-15891.93,-27247.61,-53017.25,-57802.66,70402.32,48242.7,59018.34
四、汇率变动对现金及现金等价物的影响,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,-0.49,-2.24,-5.31,-12.64,11.66,11.54,15.91,9.58,3.25,-2.89,84.32,159.77,-19.29,27.86,35.42,82.39,-2.27,-36.12,-80.3,-119.01,-102.71,48.04,174.72,151.64,-6.86,8.09,27.43,14.06,31.7,29.76
五、现金及现金等价物净增加额,-2946.79,2388.46,2007.18,2845.93,-4333.76,-2883.53,-3977.87,-1604.82,-1634.02,3053.61,9790.25,6644.78,8348.48,-2658.25,5958.45,11592.77,-6018.35,-8848.21,-6454.11,-2017.22,2784.65,-1771.6,-6444.16,17599.87,-2802.21,523.25,11007.54,16727.76,3015.42,-752.6,-8762.92,5185.72,-4980.27,7430.95,21307.77,33838.81,-13188.21,128267.76,148120.51,11920.94,18422.24,-30679.18,-3560.6,27320.03,-29594.12,-21944.01,-33988.37,47314.89,11950.67,19069.2,25913.91,182912.55,-22898.29,-25117.52
加:期初现金及现金等价物余额,8974.37,8974.37,8841.61,8974.37,11820.3,11820.3,11820.3,11820.3,10215.48,10215.48,10215.48,10215.48,16860.26,16860.26,16860.26,16860.26,28453.03,28453.03,28453.03,28453.03,26435.81,26435.81,26435.81,26435.81,44035.68,44035.68,44035.68,44035.68,60763.44,60763.44,60763.76,60763.76,65949.48,65949.48,65949.48,65949.48,99788.29,99788.29,99788.29,99788.29,111709.23,111709.23,111709.23,111709.23,139029.26,139029.26,139029.26,139029.26,186344.15,186344.15,186344.15,186344.15,369256.69,369256.69
六、期末现金及现金等价物余额,6027.58,11362.83,10848.79,11820.3,7486.54,8936.77,7842.43,10215.48,8581.46,13269.09,20005.73,16860.26,25208.74,14202.01,22818.71,28453.03,22434.69,19604.82,21998.92,26435.81,29220.46,24664.21,19991.65,44035.68,41233.47,44558.93,55043.23,60763.44,63778.86,60010.85,52000.84,65949.48,60969.21,73380.42,87257.24,99788.29,86600.08,228056.05,247908.79,111709.23,130131.47,81030.05,108148.63,139029.26,109435.14,117085.25,105040.89,186344.15,198294.81,205413.34,212258.05,369256.69,346358.4,344139.18
净利润,0.0,1199.11,0.0,751.81,0.0,208.65,0.0,5111.4,0.0,3543.23,0.0,7315.47,0.0,5968.03,0.0,8646.14,0.0,4227.41,0.0,16485.19,0.0,13924.24,0.0,40162.84,0.0,20206.98,0.0,42100.49,0.0,16791.31,0.0,44421.4,0.0,24999.19,0.0,53849.75,0.0,30423.59,0.0,67691.95,0.0,42560.6,0.0,92761.18,0.0,79592.14,0.0,146281.74,0.0,101251.74,0.0,234918.33,0.0,142751.63
少数股东权益,0.0,0.0,0.0,943.28,0.0,-91.28,0.0,0.0,0.0,2126.68,0.0,5794.82,0.0,3230.02,0.0,4013.04,0.0,2743.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,1949.57,0.0,2338.25,0.0,632.38,0.0,1762.23,0.0,894.73,0.0,1184.28,0.0,790.94,0.0,1372.83,0.0,1512.52,0.0,1655.57,0.0,669.94,0.0,-5217.87,0.0,-2985.63,0.0,-2990.98,0.0,113.81,0.0,194.64,0.0,262.63,0.0,1308.81,0.0,1147.57,0.0,2089.19,0.0,248.53,0.0,4571.68,0.0,2233.73,0.0,1592.69,0.0,840.76,0.0,2107.82,0.0,611.94
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,1010.72,0.0,2381.18,0.0,1342.11,0.0,2864.55,0.0,1480.95,0.0,2739.88,0.0,2502.51,0.0,2727.97,0.0,1455.02,0.0,2812.03,0.0,1804.21,0.0,4066.35,0.0,2582.79,0.0,5395.2,0.0,3411.41,0.0,6238.38,0.0,3194.17,0.0,6527.97,0.0,4161.2,0.0,6820.72,0.0,3732.33,0.0,7503.98,0.0,5053.72,0.0,8783.65,0.0,5604.77,0.0,11903.45,0.0,6330.16
无形资产摊销,0.0,724.95,0.0,1759.69,0.0,1395.62,0.0,1936.11,0.0,874.38,0.0,1679.32,0.0,835.83,0.0,1724.9,0.0,868.25,0.0,1825.72,0.0,611.04,0.0,1490.54,0.0,464.4,0.0,931.1,0.0,1150.9,0.0,991.1,0.0,502.36,0.0,1142.24,0.0,859.8,0.0,1365.61,0.0,518.94,0.0,991.94,0.0,829.24,0.0,1546.38,0.0,1105.93,0.0,2362.89,0.0,1690.18
长期待摊费用摊销,0.0,11.13,0.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.58,0.0,221.01,0.0,491.73,0.0,252.05,0.0,506.9,0.0,180.58,0.0,258.33,0.0,131.9,0.0,264.81,0.0,126.71,0.0,257.18,0.0,125.17,0.0,275.79,0.0,195.42,0.0,357.55,0.0,163.07,0.0,509.12,0.0,262.5
待摊费用的减少,0.0,0.0,0.0,61.54,0.0,30.0,0.0,0.0,0.0,7.81,0.0,13.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,66.95,0.0,967.15,0.0,0.0,0.0,189.61,0.0,875.56,0.0,773.43,0.0,1501.6,0.0,3876.21,0.0,4248.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,0.0,130.15,0.0,147.32,0.0,-6.7,0.0,-125.56,0.0,0.2,0.0,930.52,0.0,-1.75,0.0,19.59,0.0,-29.71,0.0,66.76,0.0,12.07,0.0,93.61,0.0,8.49,0.0,30.05,0.0,1.47,0.0,201.49,0.0,-19.32,0.0,-1602.98,0.0,246.46,0.0,136.44,0.0,25.26,0.0,840.87,0.0,1.42,0.0,78.27,0.0,-1515.35,0.0,-42.29,0.0,-4209.29
固定资产报废损失,0.0,0.0,0.0,6.16,0.0,1.0,0.0,0.0,0.0,1.97,0.0,97.83,0.0,1.03,0.0,53.85,0.0,1.03,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.68,0.0,0.0,0.0,319.47,0.0,0.0,0.0,1010.36,0.0,0.0
公允价值变动损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.19,0.0,-451.12,0.0,-1451.31
递延收益增加（减：减少）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
