报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
收回投资所收到的现金,2100.0,5062.96,10654.98,28559.24,1748.62,5804.25,5817.56,6741.23,0.0,0.0,233.71,30401.36,2654.92,2972.28,3152.07,3291.59,809.26,1170.02,1170.02,934.55,0.0,0.0,0.0,0.0,0.0,1334.31,1334.31,2578.86,0.0,0.0,4467.53,9683.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
取得投资收益所收到的现金,251.6,790.41,6147.09,200.0,200.19,380.42,380.42,245.6,100.0,924.97,924.97,1703.68,536.46,1237.35,1237.35,2981.44,300.0,449.28,467.48,995.23,300.0,424.4,432.72,432.72,0.0,362.2,391.45,391.45,300.0,300.0,300.0,300.0,0.0,600.0,7287.47,600.0,0.0,3000.0,3000.0,3000.0,0.0,600.0,1403.32,2903.32,0.0,6630.45,6630.45,6630.45,0.0
处置固定资产、无形资产和其他长期资产所收回的现金净额,0.0,0.68,0.68,0.68,0.0,10021.85,18624.59,529.63,1.8,1667.28,1796.69,2047.15,0.38,15.27,1149.68,929.63,73.18,116.37,320.76,782.14,27.54,27.76,46.78,630.77,0.4,0.4,54.96,474.43,2.69,17.72,63.22,63.43,0.05,6323.45,6323.85,6343.6,47.17,60.69,111.17,183.04,53.26,77.65,122.7,3597.81,70.0,564.68,723.95,3587.47,42.28
处置子公司及其他营业单位收到的现金净额,0.0,0.0,2058.5,2058.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,233.37,23452.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.0,0.0,0.0,0.0,2166.57,0.0,0.0,0.0,0.0,207.03,258.11,260.16,0.0,246.71,246.71,343.8,487.95,0.0,0.0,0.0,19400.0,290.48,39806.05,39935.77,49565.2,147.49,159.04,761.54,540.04,0.0
投资活动现金流入小计,2351.6,5854.05,18861.25,30818.42,1948.81,16206.51,25055.94,30969.39,101.8,2592.25,2955.36,34152.2,3191.76,4224.9,5539.1,7202.66,1182.45,1735.67,1958.25,3903.91,327.54,452.16,479.5,3230.06,0.4,1696.91,1780.71,3444.74,509.72,575.83,5090.91,10046.75,246.76,7170.16,13955.12,7431.55,47.17,3060.69,3111.17,22583.04,343.74,40483.7,41461.8,56066.33,217.49,7354.17,8115.94,10757.96,42.28
购建固定资产、无形资产和其他长期资产所支付的现金,6807.18,13382.27,21676.69,52993.83,33428.1,50772.67,80574.46,101386.24,21159.3,62514.9,109674.11,175807.35,53751.65,66614.65,97704.33,129927.37,73592.65,118893.69,171754.16,290372.7,83704.47,166312.61,303823.67,393470.79,139345.6,298119.35,431931.06,677078.53,330161.92,458799.49,798943.75,905028.67,226573.67,236560.07,443625.81,516046.47,72109.66,230919.59,285092.69,411346.04,134630.25,258679.29,392894.34,595265.25,155679.87,418279.07,711512.93,1027901.0,437581.51
投资所支付的现金,2634.42,6264.08,15831.0,13755.47,931.11,1038.91,16052.88,16175.64,0.0,30000.0,32186.61,35569.3,11472.75,11683.59,26551.55,11790.21,0.0,0.0,0.0,510.0,0.0,1449.0,1449.0,2003.4,6000.0,6000.0,6000.0,6886.6,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,1500.0,1500.0,1500.0,1500.0,1000.0,1000.0,1000.0,6580.0,14566.61,14566.61,14566.61,14566.61,380000.0
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,753.51,6240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9754.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7297.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,6240.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2661.29,0.0,0.0,0.0,0.0,0.0,1126.75,0.0,0.0,0.0,303.22,0.0,0.0,0.0,3845.69,0.0,151.75,6482.72,6694.9,0.0,8700.0,0.0,212.89,0.0,0.0,0.0,92.14,3523.69
投资活动现金流出小计,9441.6,19646.35,37507.69,67502.8,40599.21,58051.58,96627.35,123561.88,21159.3,92514.9,141860.72,211376.65,65224.4,78298.24,124255.88,151472.44,73592.65,118893.69,171754.16,290882.7,83704.47,170422.9,305272.67,395474.19,145345.6,304119.35,437931.06,685091.88,330161.92,458799.49,798943.75,912629.8,226573.67,236560.07,453625.81,529892.16,73609.66,232571.34,293075.41,419540.94,135630.25,268379.29,393894.34,602058.14,170246.48,432845.68,726079.54,1042559.75,821105.2
投资活动产生的现金流量净额,-7090.0,-13792.3,-18646.45,-36684.38,-38650.39,-41845.06,-71571.41,-92592.49,-21057.5,-89922.65,-138905.36,-177224.46,-62032.64,-74073.34,-118716.79,-144269.78,-72410.2,-117158.02,-169795.9,-286978.79,-83376.93,-169970.74,-304793.17,-392244.12,-145345.19,-302422.44,-436150.35,-681647.14,-329652.19,-458223.66,-793852.85,-902583.05,-226326.92,-229389.91,-439670.69,-522460.61,-73562.49,-229510.65,-289964.24,-396957.9,-135286.51,-227895.59,-352432.55,-545991.8,-170028.99,-425491.51,-717963.6,-1031801.79,-821062.92
吸收投资收到的现金,0.0,0.0,0.0,0.0,0.0,5508.0,5508.0,5508.0,0.0,4900.0,4900.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,16000.0,16000.0,16000.0,0.0,1822.5,18912.5,18912.5,0.0,0.0,3037.5,3037.5,0.0,0.0,0.0,0.0,246000.0,246000.0,246000.0,248729.72,0.0,0.0,0.0,0.0,0.0
其中：子公司吸收少数股东投资收到的现金,0.0,0.0,0.0,0.0,0.0,5508.0,0.0,5508.0,0.0,4900.0,4900.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,16000.0,16000.0,16000.0,0.0,1822.5,18912.5,18912.5,0.0,0.0,3037.5,3037.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2729.72,0.0,0.0,0.0,0.0,0.0
取得借款收到的现金,25258.57,97282.32,174004.47,183570.65,48360.76,72001.35,96250.53,151300.72,145546.65,288020.44,403947.16,265945.35,104960.06,191124.02,274891.07,437469.11,261523.11,435543.81,473154.53,738724.11,223635.06,460892.61,671768.9,946792.41,288139.29,709023.65,1035488.78,1315739.97,546562.91,1154925.09,1583689.14,1914578.11,451344.3,974025.67,1645823.21,2766282.59,481877.63,1194144.91,1625284.37,2063707.79,478420.79,1520251.52,1874490.41,2445354.03,864780.16,1970295.22,2440686.04,3866186.96,1590725.46
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85000.0,0.0,99700.0,99700.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,30000.0,30000.0,170000.0,170000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61700.0,82700.0,82700.0,82700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
筹资活动现金流入小计,25258.57,97282.32,174004.47,183570.65,48360.76,77509.35,101758.53,156808.72,145546.65,292920.44,408847.16,270845.35,166660.06,273824.02,357591.07,520169.11,261523.11,435543.81,473154.53,823724.11,223635.06,560592.61,771468.9,1046792.41,304139.29,725023.65,1051488.78,1331739.97,546562.91,1156747.59,1602601.64,2033490.61,451344.3,974025.67,1648860.71,2769320.09,511877.63,1224144.91,1795284.37,2233707.79,724420.79,1766251.52,2120490.41,2694083.75,864780.16,1970295.22,2440686.04,3866186.96,1590725.46
偿还债务支付的现金,16152.87,76561.57,135218.15,128488.7,26314.01,70147.91,99909.22,175290.86,43645.82,109133.67,221112.09,146994.86,86038.29,129096.33,156895.05,286943.95,148641.92,297817.42,333146.83,515420.64,256977.59,511718.18,682069.35,877557.5,147942.94,393064.12,651622.59,820885.84,238426.27,585876.16,949651.92,1243954.63,263897.42,797550.77,1342392.61,2405564.7,543262.89,1179174.52,1821471.72,2388053.79,513003.86,1426749.52,1873741.75,2328962.2,656891.56,1924597.11,2734050.86,4126857.9,1236290.34
分配股利、利润或偿付利息所支付的现金,2332.38,6252.52,25552.28,28851.64,20681.29,89788.63,92859.86,97920.58,1366.87,98940.33,99923.48,102103.71,1078.59,68366.57,70751.45,74542.3,4468.03,90379.01,97158.3,132338.56,30752.65,176322.62,188757.62,197965.13,44713.42,224423.73,234941.18,249112.14,12659.31,228728.24,254792.58,285145.73,26640.16,140298.81,159516.37,186630.65,24936.54,145585.18,169040.14,194891.32,19677.03,218141.92,377646.17,429805.74,433662.3,483648.66,511862.51,533002.49,49232.42
其中：子公司支付给少数股东的股利、利润,0.0,0.0,4590.0,4590.0,18360.0,18360.0,0.0,18685.0,0.0,11934.0,12042.05,12042.05,0.0,15710.63,15710.63,15710.63,0.0,18679.68,18679.68,42390.73,0.0,24645.69,29608.82,29608.82,36880.29,46976.1,46976.1,46976.1,0.0,39921.0,39921.0,39921.0,0.0,13905.75,13905.75,13905.75,0.0,45147.8,45147.8,49147.8,700.0,53922.69,190733.78,223959.09,0.0,28656.75,28656.75,32812.5,11000.0
支付其他与筹资活动有关的现金,0.0,3000.0,3000.0,3000.0,33.69,0.0,0.0,0.0,0.0,0.0,0.0,82700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.85,0.0,0.0,0.0,502.94,0.0,0.0,0.0,996.32,240.3,318.32,480.62,4269.13,139.17,1121.08,1351.88,1496.65,52.61,564.78,1096.48,1189.78,3.82,107.87,124.74,269.13,44.0,44.11,56.95,59.85,67.68
筹资活动现金流出小计,18485.25,85814.09,163770.43,160340.34,47029.0,159936.54,192769.08,273211.44,45012.69,208074.0,321035.57,331798.58,87116.87,197462.89,227646.5,361486.24,153109.95,388196.43,430305.13,648651.05,287730.25,688040.8,870826.98,1076025.57,192656.36,617487.85,886563.76,1070994.3,251325.88,814922.72,1204925.13,1533369.49,290676.75,938970.66,1503260.87,2593691.99,568252.04,1325324.47,1991608.34,2584134.89,532684.71,1644999.31,2251512.66,3060077.06,1090597.85,2408289.89,3245970.32,4659920.23,1285590.44
筹资活动产生的现金流量净额,6773.32,11468.23,10234.04,23230.31,1331.76,-82427.19,-91010.55,-116402.72,100533.96,84846.45,87811.6,-60953.23,79543.19,76361.12,129944.57,158682.87,108413.16,47347.38,42849.4,175073.07,-64095.18,-127448.19,-99358.08,-29233.16,111482.93,107535.8,164925.02,260745.68,295237.03,341824.87,397676.51,500121.12,160667.55,35055.0,145599.84,175628.1,-56374.41,-101179.56,-196323.98,-350427.09,191736.08,121252.2,-131022.25,-365993.31,-225817.7,-437994.67,-805284.28,-793733.27,305135.02
四、汇率变动对现金及现金等价物的影响,-0.03,-188.75,-339.01,-604.65,-286.13,-546.51,-732.32,-876.96,-119.71,-222.93,-142.53,222.23,-73.99,-524.71,-765.03,-859.63,-349.57,-845.6,-1213.14,-1286.58,-45.01,652.0,813.79,537.17,-910.06,-1803.26,-3656.2,-4393.28,-2910.57,1081.06,1081.19,981.21,-1091.62,-823.45,-5201.65,-6640.7,-1978.83,-657.53,1763.91,2556.28,-188.4,-102.65,-495.44,-884.06,628.56,2436.8,3470.79,4301.02,-207.97
五、现金及现金等价物净增加额,9289.42,54405.89,107348.04,114178.98,-35076.82,-77082.31,-74088.34,-9851.72,129381.45,98473.98,45920.99,-92517.65,39605.24,24218.0,32187.74,54889.3,60162.39,24108.28,-25088.1,88051.03,-53341.03,-107354.69,-126519.89,-40322.24,42362.7,-18284.19,-31780.38,-38368.45,66818.13,66388.49,5020.52,570.77,7687.91,-1322.76,26920.99,106766.17,47858.14,-11652.14,36805.41,-9944.32,103567.64,38106.78,79194.86,108345.48,-36217.94,-16532.18,32165.67,104515.41,-65578.7
加:期初现金及现金等价物余额,22832.99,22832.99,22832.99,22832.99,137011.97,137011.97,137011.97,137011.97,127110.11,127160.25,127160.25,127160.25,34642.6,34642.6,34642.6,34642.6,89531.9,89531.9,89531.9,89531.9,177582.92,177582.92,177582.92,177582.92,137260.69,137260.69,137260.69,137260.69,98892.24,98892.24,98892.24,98892.24,102467.44,99463.01,99463.01,99463.01,206229.18,206229.18,206229.18,206229.18,196284.85,196284.85,196284.85,196284.85,304630.34,304630.34,304630.34,304630.34,622470.45
六、期末现金及现金等价物余额,32122.4,77238.88,130181.03,137011.97,101935.15,59929.66,62923.63,127160.25,256491.55,225634.23,173081.24,34642.6,74247.84,58860.6,66830.34,89531.9,149694.29,113640.18,64443.79,177582.92,124241.89,70228.24,51063.03,137260.69,179623.39,118976.5,105480.31,98892.24,165710.37,165280.73,103912.76,99463.01,110155.35,98140.25,126384.01,206229.18,254087.32,194577.03,243034.59,196284.85,299852.5,234391.63,275479.71,304630.34,268412.4,288098.16,336796.01,409145.74,556891.75
净利润,0.0,70216.62,0.0,148134.18,0.0,101047.71,0.0,175809.6,0.0,59009.24,0.0,127972.34,0.0,68678.14,0.0,172075.4,0.0,128564.43,0.0,239540.74,0.0,125398.11,0.0,301994.0,0.0,197741.36,0.0,376578.41,0.0,179636.73,0.0,321754.71,0.0,139634.81,0.0,227956.08,0.0,163343.88,0.0,454806.94,0.0,580956.12,0.0,1330931.97,0.0,823017.91,0.0,1282964.2,0.0
少数股东权益,0.0,0.0,0.0,21551.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,702.21,0.0,1988.11,0.0,565.96,0.0,25.35,0.0,878.73,0.0,969.88,0.0,1981.08,0.0,3247.35,0.0,2466.5,0.0,-494.24,0.0,2343.82,0.0,3512.85,0.0,3869.26,0.0,2691.06,0.0,5013.59,0.0,7426.63,0.0,1230.27,0.0,-835.33,0.0,5637.25,0.0,7429.88,0.0,16047.35,0.0,30331.61,0.0,4628.01,0.0,-3567.7,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,11256.26,0.0,23132.21,0.0,12664.61,0.0,25335.62,0.0,13762.75,0.0,28356.73,0.0,14602.17,0.0,31383.91,0.0,32350.4,0.0,66203.01,0.0,35996.34,0.0,73144.68,0.0,41508.83,0.0,84613.47,0.0,45800.81,0.0,93410.51,0.0,70800.27,0.0,147283.57,0.0,111096.92,0.0,262947.67,0.0,159153.77,0.0,303340.04,0.0,145640.35,0.0,302357.51,0.0
无形资产摊销,0.0,153.47,0.0,324.7,0.0,204.49,0.0,423.18,0.0,297.36,0.0,570.68,0.0,306.26,0.0,677.8,0.0,1029.96,0.0,909.57,0.0,524.78,0.0,1185.67,0.0,954.13,0.0,2104.77,0.0,2066.64,0.0,4452.57,0.0,3176.81,0.0,7317.79,0.0,6271.69,0.0,12948.16,0.0,7134.4,0.0,14445.55,0.0,7241.18,0.0,15341.91,0.0
长期待摊费用摊销,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.02,0.0,472.29,0.0,316.33,0.0,766.52,0.0,450.61,0.0,1001.86,0.0,460.76,0.0,1013.21,0.0,974.18,0.0,0.0,0.0,0.0,0.0,351.15,0.0,360.6,0.0,777.88,0.0,377.25,0.0,774.48,0.0
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,0.0,87.96,0.0,573.16,0.0,34.79,0.0,1002.67,0.0,-53.29,0.0,503.8,0.0,-8.36,0.0,10.13,0.0,-65.95,0.0,1387.0,0.0,331.54,0.0,16982.18,0.0,1100.42,0.0,2943.74,0.0,663.69,0.0,22280.25,0.0,4323.49,0.0,16002.01,0.0,762.62,0.0,8502.55,0.0,701.21,0.0,21769.53,0.0,1272.09,0.0,9284.54,0.0
固定资产报废损失,0.0,0.0,0.0,0.0,0.0,10.74,0.0,0.0,0.0,12.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公允价值变动损失,0.0,-860.58,0.0,436.53,0.0,0.0,0.0,84.62,0.0,0.0,0.0,-552.44,0.0,2116.07,0.0,1477.83,0.0,-569.9,0.0,944.46,0.0,-48.88,0.0,-266.76,0.0,-302.77,0.0,-1601.8,0.0,0.0,0.0,-346.68,0.0,-6159.93,0.0,346.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
递延收益增加（减：减少）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
财务费用,0.0,5924.9,0.0,5381.35,0.0,-1400.99,0.0,2240.76,0.0,3785.77,0.0,5480.3,0.0,5193.91,0.0,1328.0,0.0,4557.17,0.0,14021.89,0.0,17982.55,0.0,27199.03,0.0,12101.51,0.0,20995.48,0.0,21806.23,0.0,59811.22,0.0,34810.6,0.0,69430.74,0.0,43555.51,0.0,97544.85,0.0,42118.23,0.0,83624.68,0.0,47466.0,0.0,96219.24,0.0
投资损失,0.0,-790.41,0.0,-14825.53,0.0,787.63,0.0,-491.42,0.0,-956.1,0.0,-2302.97,0.0,-1297.49,0.0,-20341.15,0.0,593.71,0.0,-994.67,0.0,-423.79,0.0,-437.22,0.0,374.27,0.0,1652.12,0.0,-130.23,0.0,125.71,0.0,-531.06,0.0,-338.75,0.0,-3047.42,0.0,-5275.3,0.0,-5566.11,0.0,-12555.76,0.0,-5385.55,0.0,-9347.24,0.0
