报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
收回投资所收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40832.7,0.0,0.0,4200.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,567.45,567.45,530.0,5620.0,11632.0,34120.0,31620.0,0.0,0.0,0.0,0.0,0.0,0.0,4395.23,1320.0,1034.65,1890.89,2325.04,0.48,426.96,839.0,1618.52,0.0,19111.87,0.0,37528.84,37826.31,2000.0,91669.64,91669.64
取得投资收益所收到的现金,6300.0,8218.11,12418.11,21846.24,0.0,7023.0,11923.0,11923.0,0.0,10499.0,10499.0,12671.27,0.0,6227.71,12527.54,15150.61,0.0,2484.61,2501.45,4661.45,5727.09,16722.5,12408.3,11368.96,63.56,3379.75,20075.28,20592.16,38.39,9071.86,41025.65,42999.97,10077.83,36785.76,65993.28,74888.72,464.84,54997.64,68531.28,79696.93,2070.31,35577.31,45930.45,47884.77,277.46,15753.33,17069.89,30380.69,10909.56,35047.67,43595.27,51400.91,18014.92,48376.67,79221.66
处置固定资产、无形资产和其他长期资产所收回的现金净额,1105.31,1284.05,1389.43,6316.27,2053.43,2053.43,2056.46,5386.99,0.43,1.74,4150.65,4605.29,55.01,55.01,69.68,155.16,36.84,48.84,50.56,365.47,0.7,6.04,15.73,174.94,5.0,46.36,271.42,489.96,37.01,140.35,501.1,642.88,4.56,93.82,106.19,150.19,0.14,9.52,10.66,47.75,1.7,504.17,510.56,1050.98,457.58,517.56,674.9,2033.81,81.25,112.08,325.45,727.97,67.75,88.04,110.24
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.45,0.0,22605.02,19236.03,18526.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.76,599.76,599.76,0.0,0.0,0.0,0.0,0.0,27.75,0.0,41269.82,164577.18,105520.87,105520.87
收到的其他与投资活动有关的现金,37.7,274.62,474.55,4077.26,296.33,378.91,547.15,3550.08,249.28,562.72,963.52,4387.92,4166.22,4335.38,4240.66,12874.72,171.0,2810.98,3862.75,11587.06,97.0,249.0,620.04,1689.04,18.21,819.21,829.87,1220.06,0.0,102.0,10877.93,909.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.21,0.0,19453.55,113988.61,66179.88,0.0,2664.79,2648.17
投资活动现金流入小计,7443.01,9776.78,14282.09,32239.77,2349.76,9455.33,14526.6,20860.08,249.71,11063.46,15613.16,62497.17,4221.23,10618.09,21037.88,28203.0,207.84,5344.43,6414.76,16613.98,5824.79,16977.54,13044.08,14332.93,86.77,4812.77,21744.03,22869.63,5695.4,43551.23,105760.71,94698.17,10082.39,36879.58,66099.46,75038.91,464.98,55007.16,72937.17,81064.68,3106.66,38572.14,49365.81,49535.99,1162.0,17109.89,19363.31,33254.7,30102.67,54641.05,195438.17,197404.88,184659.85,248320.0,279170.58
购建固定资产、无形资产和其他长期资产所支付的现金,24665.12,45413.44,73163.9,127360.32,31192.0,72860.93,104253.81,150858.19,15257.86,39936.18,95485.7,1137236.39,316532.91,591923.47,916702.49,1301853.93,378474.75,796730.97,1177810.48,1627538.43,503520.62,967329.99,1480971.97,1959283.12,487309.33,822836.99,1218742.31,1603389.45,385190.18,626843.76,972387.35,1447819.11,318336.97,573610.67,953390.6,1633231.03,485098.16,831081.39,1141570.93,1730929.45,289839.1,577889.02,818294.66,1165470.77,183225.4,365288.23,723992.66,1024476.36,246737.2,472239.03,706506.67,1004401.37,261625.89,475426.02,688253.01
投资所支付的现金,26057.3,50767.3,63947.43,63064.51,16373.4,27398.4,27398.4,39281.59,0.0,8400.0,10500.0,62218.79,60010.5,60011.93,76119.81,76119.81,14916.24,17516.24,14916.24,14916.24,3250.0,3250.0,66056.44,66056.44,73175.34,78676.76,105986.44,105986.44,0.0,20429.85,20395.15,429.85,10077.83,11077.83,11077.83,11077.83,215824.0,326824.57,395944.69,500107.45,0.0,0.0,0.0,0.0,187846.63,274211.52,393536.37,228508.99,31669.68,20046.0,9200.0,13105.76,2800.0,12176.93,21577.93
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6162.41,0.0,0.0,0.0,0.0,0.0,153200.79,149904.28,142565.72,1709.54,1709.54,1709.54,1709.54,0.0,0.0,0.0,94383.55,0.0,38435.69,50260.6,52728.4,2830.58,53315.53,53815.53
支付的其他与投资活动有关的现金,0.0,60.9,236.07,0.0,86.1,291.27,337.77,1134.0,367.29,296.7,435.0,2473.89,2430.16,3123.6,3673.24,3919.48,160.98,581.62,3741.14,6468.07,96.5,241.53,440.57,624.1,76.61,108.17,321.7,1911.02,23.41,324.88,389.58,506.3,17.65,28.89,139.97,98.0,68.75,97.02,17365.55,55642.89,11.33,22.42,34.52,0.0,0.0,821.37,1151.87,56121.65,4.17,53902.4,53912.5,196.94,0.0,1.5,4.14
投资活动现金流出小计,50722.42,96241.65,137347.4,190424.83,47651.5,100550.6,131989.99,191273.77,15625.15,48632.87,106420.7,1201929.07,378973.57,655059.0,996495.55,1381893.22,393551.97,814828.84,1196467.85,1648922.73,506867.12,970821.52,1547468.98,2025963.66,560561.28,901621.92,1325050.46,1711286.92,385213.59,647598.49,993172.08,1454917.67,328432.45,584717.38,964608.39,1644406.86,700990.91,1311203.77,1704785.46,2429245.5,291559.97,579620.99,820038.72,1167180.32,371072.03,640321.13,1118680.9,1403490.56,278411.04,584623.12,819879.77,1070432.47,267256.47,540919.98,763650.61
投资活动产生的现金流量净额,-43279.42,-86464.87,-123065.31,-158185.06,-45301.74,-91095.27,-117463.38,-170413.69,-15375.44,-37569.42,-90807.53,-1139431.89,-374752.33,-644440.9,-975457.66,-1353690.23,-393344.14,-809484.4,-1190053.09,-1632308.75,-501042.33,-953843.98,-1534424.9,-2011630.73,-560474.51,-896809.16,-1303306.43,-1688417.28,-379518.19,-604047.26,-887411.37,-1360219.5,-318350.06,-547837.8,-898508.93,-1569367.95,-700525.92,-1256196.61,-1631848.28,-2348180.82,-288453.31,-541048.85,-770672.91,-1117644.32,-369910.03,-623211.24,-1099317.6,-1370235.85,-248308.37,-529982.07,-624441.61,-873027.59,-82596.62,-292599.98,-484480.04
吸收投资收到的现金,0.0,10800.0,157229.29,158729.29,0.0,2250.0,2950.0,6000.0,900.0,2946.0,3666.0,63544.0,0.0,30660.0,31160.0,31460.0,5637.0,276070.0,351670.0,577283.0,0.0,192000.0,214070.84,220070.84,0.0,0.0,48000.0,48000.0,0.0,0.0,11800.0,108000.0,113413.71,170058.71,272783.77,451784.67,16340.0,56790.0,169086.0,303111.55,0.0,72800.0,152211.0,195411.0,0.0,257560.0,515371.0,549871.0,0.0,38400.0,77881.5,97724.1,0.0,49996.25,112982.25
其中：子公司吸收少数股东投资收到的现金,0.0,10800.0,10800.0,12300.0,0.0,2250.0,0.0,6000.0,0.0,2946.0,3666.0,63544.0,0.0,30660.0,31160.0,31460.0,5637.0,276070.0,351670.0,356080.0,0.0,192000.0,214070.84,220070.84,0.0,0.0,48000.0,48000.0,0.0,0.0,11800.0,108000.0,113413.71,170058.71,272783.77,451784.67,16340.0,56790.0,169086.0,303111.55,0.0,72800.0,152211.0,195411.0,0.0,57600.0,115451.0,149951.0,0.0,38400.0,77881.5,97724.1,0.0,0.0,62986.0
取得借款收到的现金,97080.0,286000.0,411250.0,491280.0,103350.0,237900.0,331000.0,495129.0,153821.0,239071.0,370734.0,2923154.14,731115.27,1644529.55,2475790.25,3249773.57,980729.99,1271994.98,1938621.95,3281127.14,741466.26,1882571.01,2791106.33,3869900.09,1173277.96,1935149.78,2865067.8,3602607.0,644824.05,1258499.95,1836443.49,2393433.27,286700.0,1221184.5,2424083.12,3024438.65,936323.39,2571088.23,3334606.11,4138380.23,653654.95,1573708.3,2674574.33,2983962.42,808041.01,1702582.56,2385403.06,2858663.08,981824.04,2016648.42,2560249.92,3027311.01,497172.33,1444709.6,2256304.84
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456600.0,456600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179605.74,179605.74,179605.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,5.25,12.52,28.22,597.78,10.93,19.59,25.69,1001.75,4.84,0.0,0.0,15513.89,0.0,445.59,16779.1,20888.07,131.65,308.47,12910.92,15284.27,377.09,273.0,14722.28,17467.38,813.4,1536.63,9869.46,10445.59,1208.11,2078.78,4986.06,5283.81,579.07,2682.81,2058.51,2563.25,435.38,1004.64,2709.87,40006.03,451.66,1043.37,1784.93,2678.06,643.1,1381.43,2357.45,4047.25,725.87,1351.33,2144.66,2998.13,751.25,1242.52,2319.74
筹资活动现金流入小计,97085.25,296812.52,568507.5,650607.06,103360.93,240169.59,333975.69,502130.75,154725.84,242017.0,374400.0,3002212.03,731115.27,1675635.15,2523729.35,3302121.64,986498.64,2004973.45,2759802.87,3873694.41,741843.36,2074844.01,3019899.46,4107438.3,1174091.36,1936686.4,2922937.27,3661052.6,825637.91,1440184.47,2032835.29,2506717.08,400692.78,1393926.02,2698925.4,3478786.57,953098.77,2628882.86,3506401.98,4601389.81,654106.62,1647551.67,2828570.25,3182051.48,808684.11,1961524.0,2903131.51,3412581.33,982549.91,2056399.75,2640276.08,3128033.25,497923.58,1495948.37,2371606.83
偿还债务支付的现金,61738.56,275828.56,467308.56,518251.36,88332.0,191682.0,262932.0,411232.0,143787.0,251227.61,362883.54,1997969.89,516246.22,1096401.82,1649128.88,2123364.35,414465.29,1041636.83,1494131.74,1856272.04,410473.17,1073489.24,1858759.18,2216048.96,730091.85,1406223.39,2296118.27,2860133.41,454583.55,795190.49,1363826.88,1944542.86,398321.8,1166012.97,2449391.72,3033862.0,693515.86,1742805.01,2388018.25,3188761.12,612185.77,1311926.55,2287279.86,2723937.42,493828.88,1162906.01,2023717.49,2667816.01,968186.73,1893406.43,2467506.95,3039034.46,557186.94,1514466.17,2629453.02
分配股利、利润或偿付利息所支付的现金,24418.13,72203.72,96886.72,133390.99,24878.88,68309.33,87056.55,114173.65,16640.15,73074.87,95628.77,391224.63,92859.71,239870.4,352104.96,446441.97,101901.84,274504.12,395092.97,531508.33,137620.47,316568.61,455053.53,621163.09,179164.43,457591.45,613974.29,834756.45,171199.43,558836.17,794940.27,995128.74,180299.58,715917.26,1001995.92,1282709.74,164169.69,531651.18,874537.86,1144806.36,159036.76,420639.85,916769.16,1064610.78,161275.66,522533.12,790798.68,1034761.11,172883.36,482755.73,989213.0,1143422.62,142153.34,411823.47,908714.39
其中：子公司支付给少数股东的股利、利润,0.0,28485.05,36585.05,49129.34,8035.14,21434.09,0.0,29722.29,0.0,8230.02,16585.02,28539.32,0.0,71585.99,22040.91,76943.63,0.0,61794.05,64814.76,77490.43,4000.0,31029.01,31029.01,44408.62,23000.0,96608.54,97261.22,97518.99,7866.0,116105.4,161498.01,194691.17,7000.0,184289.67,271875.9,396523.43,11900.0,139864.57,250964.58,372069.61,12819.5,125013.02,262293.02,335541.56,10514.29,220015.48,220179.14,303611.57,12717.25,155129.72,347039.85,366585.93,2740.71,113403.28,293881.35
支付其他与筹资活动有关的现金,0.39,43.45,788.65,204.53,0.78,3.58,12.98,93.75,1.16,0.48,106.36,6578.66,250.97,424.5,2587.15,4333.86,207.94,2065.94,8789.18,9666.84,92.65,2837.65,4640.6,10965.69,13972.47,16169.91,16854.65,16437.77,4669.46,6589.41,7092.86,8407.32,3459.27,3786.86,4170.27,7880.17,3324.93,5350.68,5723.61,23644.06,5669.44,5537.76,7068.87,7335.04,3689.26,4644.51,5793.81,12537.77,461.41,693.69,15608.15,16416.8,9.72,350.64,1291.07
筹资活动现金流出小计,86157.08,348075.73,564983.93,651846.89,113211.66,259994.92,350001.53,525499.4,160428.3,324302.96,458618.67,2395773.18,609356.91,1336696.71,2003820.99,2574140.18,516575.07,1318206.9,1898013.88,2397447.21,548186.3,1392895.5,2318453.3,2848177.74,923228.76,1879984.76,2926947.21,3711327.64,630452.44,1360616.07,2165860.01,2948078.92,582080.65,1885717.1,3455557.91,4324451.9,861010.48,2279806.87,3268279.72,4357211.55,776891.98,1738104.16,3211117.89,3795883.24,658793.8,1690083.65,2820309.98,3715114.89,1141531.5,2376855.84,3472328.1,4198873.88,699350.0,1926640.29,3539458.48
筹资活动产生的现金流量净额,10928.18,-51263.21,3523.57,-1239.82,-9850.73,-19825.33,-16025.84,-23368.65,-5702.46,-82285.96,-84218.67,606438.85,121758.37,338938.43,519908.36,727981.46,469923.57,686766.55,861788.99,1476247.2,193657.06,681948.51,701446.16,1259260.57,250862.6,56701.65,-4009.94,-50275.04,195185.46,79568.4,-133024.72,-441361.84,-181387.87,-491791.07,-756632.51,-845665.33,92088.29,349075.99,238122.26,244178.27,-122785.36,-90552.49,-382547.64,-613831.77,149890.31,271440.35,82821.54,-302533.56,-158981.59,-320456.1,-832052.02,-1070840.63,-201426.42,-430691.92,-1167851.65
四、汇率变动对现金及现金等价物的影响,0.0,-0.05,-0.08,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.14,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.01,0.0,0.0,-0.11,-0.14,-0.04,-0.03,-0.0,0.0,-0.01,-2097.49,-1904.03,446.68,80.15,210.71,-35.76,-826.93,-731.2,-289.61,1295.23,655.32,4172.57,835.07,3113.08,6231.75,-6544.06,-6831.68,-13667.15
五、现金及现金等价物净增加额,30738.33,11353.14,84321.18,83001.94,-12340.05,-26285.93,-16253.21,-26698.37,36965.93,-3491.49,-22270.94,-28538.03,-116802.63,-102230.98,-100829.22,-121180.75,261208.45,152420.68,118974.04,381596.65,-145107.37,68008.45,-187557.04,108267.74,-17337.74,-238519.43,-254119.72,-218931.05,185534.93,244059.0,538379.09,340316.63,-14761.36,-68715.58,20923.29,-125356.12,-227968.42,-136574.33,12955.14,-196902.09,-58596.28,63027.01,237871.65,81800.96,196437.49,402834.75,422300.54,249766.02,16365.08,49494.02,136311.9,97781.07,55148.47,141476.86,-76385.32
加:期初现金及现金等价物余额,50794.83,50794.83,50794.83,50794.83,133796.77,133796.77,133796.77,133796.77,107098.4,107098.4,107098.4,234037.42,205499.39,205499.39,205499.39,205499.39,111713.49,111713.49,111713.49,111713.49,493310.14,493310.14,507403.79,507403.79,616114.91,615671.53,616114.91,615671.53,397216.38,396740.48,396740.48,396740.48,738892.86,737057.11,737215.34,737692.75,612336.64,612336.64,612336.64,612336.64,415434.55,415434.55,415434.55,415434.55,497235.51,497235.51,499981.58,497235.51,747001.53,747001.53,747001.53,747001.53,844782.6,844782.6,844782.6
六、期末现金及现金等价物余额,81533.15,62147.97,135116.01,133796.77,121456.72,107510.84,117543.56,107098.4,144064.32,103606.9,84827.46,205499.39,88696.77,103268.41,104670.17,84318.64,372921.94,264134.16,230687.53,493310.14,348202.78,561318.6,319846.75,615671.53,598777.17,377152.1,361995.19,396740.48,582751.31,640799.48,935119.57,737057.11,724131.5,668341.53,758138.64,612336.64,384368.22,475762.31,625291.78,415434.55,356838.27,478461.56,653306.2,497235.51,693673.0,900070.25,922282.12,747001.53,763366.6,796495.55,883313.43,844782.6,899931.07,986259.46,768397.28
净利润,0.0,56679.2,0.0,55242.12,0.0,17053.06,0.0,16757.35,0.0,14447.61,0.0,100935.6,0.0,22253.3,0.0,106403.98,0.0,24951.52,0.0,67229.79,0.0,12364.01,0.0,201755.87,0.0,205886.82,0.0,587701.88,0.0,343253.49,0.0,1016122.15,0.0,455336.95,0.0,1010258.28,0.0,323238.95,0.0,785960.98,0.0,265298.0,0.0,655949.07,0.0,309264.78,0.0,837685.22,0.0,410311.77,0.0,873106.23,0.0,504801.83,0.0
少数股东权益,0.0,0.0,0.0,36713.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,0.0,0.0,-1071.82,0.0,-25.25,0.0,2076.99,0.0,233.28,0.0,-548.85,0.0,-4.25,0.0,154.79,0.0,467.32,0.0,1210.75,0.0,798.62,0.0,571.13,0.0,645.55,0.0,1941.22,0.0,755.15,0.0,3943.03,0.0,3221.64,0.0,10304.39,0.0,2260.44,0.0,4945.98,0.0,1847.27,0.0,11898.25,0.0,7785.4,0.0,39713.75,0.0,0.0,0.0,33787.24,0.0,-44.01,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,56974.37,0.0,102256.34,0.0,49224.89,0.0,99387.67,0.0,52458.49,0.0,248403.99,0.0,140634.79,0.0,286648.48,0.0,148873.45,0.0,300855.34,0.0,149752.47,0.0,332671.39,0.0,196997.32,0.0,439244.65,0.0,260813.56,0.0,521345.77,0.0,271680.9,0.0,576849.17,0.0,281804.01,0.0,574605.87,0.0,298348.94,0.0,623578.65,0.0,327045.64,0.0,682671.91,0.0,361367.33,0.0,717941.52,0.0,333581.18,0.0
无形资产摊销,0.0,743.57,0.0,579.73,0.0,144.2,0.0,1111.58,0.0,497.26,0.0,3214.17,0.0,1768.21,0.0,3920.37,0.0,1568.52,0.0,3363.24,0.0,2706.4,0.0,6831.58,0.0,4452.76,0.0,8669.93,0.0,4195.23,0.0,19868.08,0.0,16466.77,0.0,33130.16,0.0,16099.27,0.0,31796.67,0.0,16444.58,0.0,32844.16,0.0,16633.42,0.0,33910.02,0.0,17992.68,0.0,34931.95,0.0,18391.51,0.0
长期待摊费用摊销,0.0,340.36,0.0,1899.15,0.0,964.39,0.0,1849.79,0.0,787.12,0.0,1614.68,0.0,897.65,0.0,1634.83,0.0,812.3,0.0,1623.61,0.0,4600.67,0.0,9739.99,0.0,7520.51,0.0,20185.02,0.0,6726.41,0.0,13498.1,0.0,635.75,0.0,1455.07,0.0,840.04,0.0,1864.79,0.0,1356.93,0.0,2576.03,0.0,9008.06,0.0,3105.67,0.0,1634.82,0.0,4676.79,0.0,1646.26,0.0
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
