报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
投资所支付的现金,38010.32,118174.17,144111.97,41624.83,380.38,36011.44,64113.78,68719.34,20946.49,43186.04,55594.27,55422.62,23427.83,32608.17,67099.93,164772.56,0.0,51.95,5496.12,5496.12,9.8,93363.8,278363.8,285866.1,0.0,200000.0,216991.86,726416.36,66024.65,66024.65,76658.24,196612.04,1735.0,40591.65,51102.76,75309.65,12667.67,13672.77,1384422.65,1448492.7,25900.0,25250.0,66567.5,107560.0,24000.0,151838.65,591837.41,732304.27,0.0,1422.53,72720.65,256518.52,27989.47,102942.04,579984.42
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4448.84,11657.06,11657.06,206033.85,66833.33,0.0,0.0,0.0,0.0,433.52,433.52,433.52,433.52,637521.99,217661.48,217661.48,217971.48,0.0,0.0,0.0,36105.4,70376.86,95598.96,95855.18
支付的其他与投资活动有关的现金,820.21,0.0,0.0,0.0,1933.42,1683.28,1683.28,1011.17,0.0,0.0,0.0,0.0,625.36,455.6,753.38,412.35,50.68,0.0,0.15,0.0,750.53,0.0,0.0,0.0,13611.33,23207.12,23207.12,26373.78,1502.11,149.97,146.73,168.35,0.0,0.0,0.0,613.68,0.0,0.0,0.0,3133.37,0.0,0.0,0.0,1304.54,0.0,0.0,0.0,127856.53,0.0,0.0,0.0,100276.65,13868.41,44536.99,149427.07
投资活动现金流出小计,93152.97,241038.11,298544.97,331719.69,67134.26,188988.24,274694.79,386618.34,54756.69,123926.41,197226.74,261708.89,70819.25,151930.04,236100.56,474698.88,47955.41,81369.92,142634.26,227858.04,52322.16,183198.77,456095.44,449731.56,53961.36,385069.92,437960.44,1012056.25,93793.05,206167.42,238317.19,392684.42,54793.84,117209.35,355692.18,268482.2,59295.57,129674.55,1533496.91,1640479.94,118871.35,145475.41,208077.44,313251.62,680805.04,408166.16,901287.09,1221622.77,20140.7,70848.93,189819.56,650470.12,155857.8,399570.6,1035748.2
投资活动产生的现金流量净额,-21134.66,-125332.1,-153371.97,-191513.32,-64696.02,-80448.64,-155393.36,-257252.79,22934.51,-29651.27,-101033.89,-109270.6,-67909.75,-130065.55,-206444.37,-407349.2,12077.33,-5582.27,-60498.41,-138128.33,-47924.92,-172550.72,-388129.91,-423039.54,-51483.08,-375078.24,-219429.62,-791255.6,-91543.19,-199859.07,-202243.7,-188677.91,-52066.2,-90643.65,-296143.05,-129186.83,-45404.55,-105998.28,-1447224.37,-1439875.85,96611.12,200659.59,200362.47,181516.9,-634553.61,-64719.23,-449034.9,612166.46,14779.92,-18668.34,622.49,-303112.21,-58660.58,-239430.45,-539184.9
吸收投资收到的现金,0.0,157.5,157.5,38603.16,0.0,0.0,0.0,1903.65,3588.27,8088.27,8088.27,12438.27,0.0,1050.0,1050.0,1350.0,0.0,6000.0,9150.0,9150.0,0.0,2380.0,5950.0,5950.0,500.0,500.0,500.0,1500.0,0.0,0.0,0.0,0.0,0.0,172230.91,172430.91,172680.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16100.0,16100.0,16100.0,16100.0,330740.0,330740.0,330740.0,330740.0,0.0,400.0,727.2
其中：子公司吸收少数股东投资收到的现金,0.0,157.5,157.5,38603.16,0.0,0.0,0.0,1903.65,3500.0,8000.0,8000.0,12350.0,0.0,1050.0,1050.0,1350.0,0.0,6000.0,9150.0,9150.0,0.0,2380.0,5950.0,5950.0,500.0,500.0,500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16100.0,16100.0,16100.0,0.0,330740.0,330740.0,330740.0,0.0,400.0,0.0
取得借款收到的现金,14000.0,542539.75,714570.62,992195.77,13244.47,326723.25,734244.47,741450.36,274920.0,380820.0,743820.0,1149120.0,227000.0,514761.0,874797.66,1017184.66,206330.0,860460.0,1200731.0,1634041.0,145596.7,149006.9,461932.9,699412.9,300620.0,322045.0,523980.0,910714.4,726000.0,1772800.0,2557800.0,2830300.0,8000.0,729263.26,735263.26,922879.19,200000.0,1103000.0,2983642.6,3035372.86,36614.11,846544.36,1851144.75,2588817.89,1103880.0,1911390.0,3093646.42,3349904.06,549810.19,1064400.0,1635453.32,1800585.32,241700.0,1592802.51,2373953.72
发行债券收到的现金,0.0,0.0,0.0,0.0,238875.0,238875.0,238875.0,238875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499200.0,796330.0,796330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248125.0,545875.0,794000.0,794000.0,0.0,0.0,683694.78,669722.51,0.0,0.0,0.0,0.0,0.0,472597.05,849916.57,0.0,0.0,0.0,692397.91
收到其他与筹资活动有关的现金,16.74,43.04,106.76,0.0,0.0,0.0,0.0,798.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857943.27,0.0,0.0,0.0
筹资活动现金流入小计,14016.74,542740.29,714834.88,1030798.94,252119.47,565598.25,973119.47,983027.7,278508.27,388908.27,751908.27,1161558.27,227000.0,515811.0,875847.66,1018534.66,206330.0,1365660.0,2006211.0,2439521.0,145596.7,151386.9,467882.9,705362.9,301120.0,322545.0,524480.0,912214.4,726000.0,1772800.0,2557800.0,2830300.0,8000.0,901494.17,907694.17,1095560.1,448125.0,1648875.0,3777642.6,3829372.86,36614.11,846544.36,2534839.53,3258540.4,1119980.0,1927490.0,3109746.42,3366004.06,880550.19,1867737.05,2816109.9,2989268.6,241700.0,1593202.51,3067078.82
偿还债务支付的现金,25201.0,555550.0,953383.33,1140983.44,51677.14,433685.0,656394.13,728667.04,6450.36,16647.58,431646.88,785942.47,271945.0,599905.0,614190.26,1081637.66,320000.0,1680160.0,2119682.0,2320682.0,391350.0,408483.33,551465.42,575296.67,11300.0,330443.59,595443.59,820265.55,899609.9,1867743.23,2482335.03,2786168.37,37100.0,441100.0,773100.0,1043600.0,420893.52,1325054.79,1697163.54,1970156.82,97950.2,1169691.42,2749468.22,2768025.52,748193.19,1395833.88,2134293.54,2686057.09,1535642.24,1993427.8,3488943.19,3723909.64,209163.34,483074.16,2197723.25
分配股利、利润或偿付利息所支付的现金,5453.92,262543.97,274136.83,322213.0,6022.0,270007.47,315189.14,332835.32,3164.8,291247.45,328757.68,357188.27,8776.16,81643.13,305939.01,334527.36,4562.28,58233.75,323025.8,379497.49,48774.55,108557.61,379203.52,455630.0,62572.47,103065.37,401276.33,517747.39,73968.26,130533.41,403337.51,456725.23,107551.95,431071.25,495321.38,661018.57,23664.4,123181.21,497578.14,560708.13,24113.84,81362.3,516719.98,578942.77,42355.42,447338.61,522443.93,684948.52,45545.95,280342.81,535602.61,580912.99,36915.04,90701.27,506247.87
其中：子公司支付给少数股东的股利、利润,0.0,103047.17,0.0,151914.39,278.02,81739.67,0.0,139691.91,921.81,73189.62,88395.54,117293.69,0.0,53021.77,90954.06,113208.35,588.05,12257.24,28888.77,81051.2,3609.86,62321.52,82263.56,98172.63,30751.13,61726.05,84064.43,115955.35,24075.92,64758.21,82192.34,110079.49,13829.5,47213.3,71942.79,129853.59,185.19,66369.79,72674.36,119528.69,162.25,24388.67,27374.3,119376.45,97.43,72960.76,101428.25,141260.25,1542.4,46882.48,76803.62,106020.66,450.0,28110.92,73060.36
支付其他与筹资活动有关的现金,145.58,109.49,252.36,106045.03,118.95,50099.68,125515.76,125504.83,748.0,1366.33,1885.81,1575.98,152.36,377.68,533.19,607.81,43.49,9563.02,9661.54,19635.72,58.16,101.71,145.09,174.01,0.0,0.63,0.63,0.0,0.0,0.0,40000.0,40000.0,0.0,61.85,91.85,1537.25,548.66,1135.72,3698.26,4084.0,766.27,1293.46,8263.85,241238.27,402.39,421121.82,421779.17,421296.14,0.0,367.28,210.11,6916.47,0.06,893.88,2759.54
筹资活动现金流出小计,30800.51,818203.46,1227772.52,1569241.46,57818.09,753792.14,1097099.03,1187007.19,10363.17,309261.36,762290.37,1144706.73,280873.52,681925.81,920662.46,1416772.83,324605.77,1747956.77,2452369.33,2719815.21,440182.71,517142.66,930814.02,1031100.68,73872.47,433509.59,996720.55,1338012.94,973578.16,1998276.64,2925672.54,3282893.59,144651.95,872233.1,1268513.22,1706155.82,445106.57,1449371.72,2198439.94,2534948.95,122830.3,1252347.18,3274452.05,3588206.55,790950.99,2264294.31,3078516.64,3792301.75,1581188.19,2274137.88,4024755.9,4311739.1,246078.45,574669.31,2706730.67
筹资活动产生的现金流量净额,-16783.76,-275463.17,-512937.64,-538442.53,194301.38,-188193.9,-123979.56,-203979.49,268145.1,79646.9,-10382.11,16851.54,-53873.52,-166114.81,-44814.8,-398238.17,-118275.77,-382296.77,-446158.33,-280294.21,-294586.01,-365755.76,-462931.12,-325737.78,227247.53,-110964.59,-472240.55,-425798.54,-247578.16,-225476.64,-367872.54,-452593.59,-136651.95,29261.07,-360819.05,-610595.72,3018.43,199503.28,1579202.66,1294423.91,-86216.19,-405802.82,-739612.52,-329666.16,329029.01,-336804.31,31229.78,-426297.68,-700638.0,-406400.84,-1208646.0,-1322470.5,-4378.45,1018533.19,360348.16
四、汇率变动对现金及现金等价物的影响,-285.14,-468.83,-1361.48,-2855.43,-1475.33,-1948.28,2697.95,-2818.25,71.5,-40.61,51.29,-52.98,2.16,-156.63,-768.71,-1251.33,-519.4,-831.7,-1340.45,-2205.62,22.55,129.32,396.29,-296.84,-381.32,-854.87,-1338.09,-1862.65,690.01,637.08,931.32,-17.45,427.85,551.79,3461.46,5318.33,158.56,4448.18,5820.88,11447.75,-430.46,-3368.95,-6475.12,-9832.27,-5754.91,412.27,17230.06,12028.21,-4700.85,9098.01,17074.31,4800.38,6451.65,11291.01,-2264.78
五、现金及现金等价物净增加额,-11165.96,-180591.29,-295576.56,-224362.96,11919.54,-171256.77,-152892.13,-146157.15,171824.41,102772.07,110626.54,30977.1,7805.4,-12252.39,260517.44,15093.49,-591.17,-66172.12,40043.41,303009.72,-190164.64,-89773.58,-293643.43,-94907.59,308059.85,-51341.94,-124979.32,-357648.98,-117962.55,67227.98,166799.86,379595.29,9502.78,397873.88,39318.64,232272.44,-144307.92,257581.73,412998.83,69588.39,89325.19,114229.31,295801.65,803091.52,-305347.48,-248950.25,33140.58,768912.36,-734122.74,-257075.57,-792806.33,-1003479.23,-76544.77,1093243.39,483071.28
加:期初现金及现金等价物余额,1014522.99,1014522.99,1014522.99,1014052.17,789689.21,789689.21,789689.21,789689.21,643532.06,643532.06,643532.06,643532.06,674509.16,674509.16,674509.16,674509.16,689602.64,689602.64,689602.64,689602.64,992612.37,992612.37,992612.37,992612.37,897704.78,897704.78,897704.78,897704.78,540055.8,540055.8,540055.8,540055.8,919651.09,919651.09,919651.09,919651.09,1151923.53,1151923.53,1151923.53,1151923.53,1221511.92,1221511.92,1221511.92,1221511.92,2024603.44,2024603.44,2024603.44,2024603.44,2793515.8,2793515.8,2793515.8,2793515.8,1790036.57,1790036.57,1790036.57
六、期末现金及现金等价物余额,1003357.04,833931.7,718946.43,789689.21,801608.75,618432.44,636797.08,643532.06,815356.47,746304.13,754158.6,674509.16,682314.56,662256.77,935026.6,689602.64,689011.47,623430.53,729646.05,992612.37,802447.73,902838.79,698968.94,897704.78,1205764.63,846362.84,772725.46,540055.8,422093.24,607283.78,706855.66,919651.09,929153.87,1317524.97,958969.73,1151923.53,1007615.61,1409505.26,1564922.36,1221511.92,1310837.12,1335741.24,1517313.58,2024603.44,1719255.96,1775653.19,2057744.02,2793515.8,2059393.06,2536440.23,2000709.46,1790036.57,1713491.8,2883279.96,2273107.85
净利润,0.0,251244.34,0.0,497455.56,101725.32,322489.06,392255.91,602952.28,0.0,218500.16,0.0,474289.71,0.0,322667.55,0.0,661261.29,0.0,309908.48,0.0,579271.41,0.0,274068.34,0.0,583931.54,0.0,305286.0,0.0,627561.48,0.0,347254.54,0.0,784779.33,0.0,376510.76,0.0,786527.2,0.0,348535.2,0.0,808790.15,0.0,402916.94,0.0,1284641.35,0.0,399422.43,0.0,1147202.11,0.0,488094.12,0.0,992584.54,0.0,432885.4,0.0
少数股东权益,0.0,0.0,0.0,0.0,35158.79,0.0,114316.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,7370.92,0.0,6949.81,479.38,5117.61,6385.16,13557.77,0.0,203.42,0.0,-5271.76,0.0,7223.84,0.0,7454.35,0.0,848.04,0.0,18344.53,0.0,2873.14,0.0,9628.77,0.0,5445.68,0.0,452.99,0.0,3295.83,0.0,-1564.27,0.0,2914.1,0.0,2419.52,0.0,4372.36,0.0,9180.59,0.0,-4511.94,0.0,-5889.97,0.0,1873.13,0.0,2889.05,0.0,2709.44,0.0,32416.4,0.0,0.0,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,62664.2,0.0,127143.73,35350.07,72741.51,109898.55,146772.28,0.0,77394.41,0.0,155488.9,0.0,78930.36,0.0,158747.13,0.0,94817.21,0.0,210593.87,0.0,115346.31,0.0,237872.59,0.0,118213.65,0.0,236984.09,0.0,118344.8,0.0,236980.86,0.0,120656.42,0.0,240742.89,0.0,122555.8,0.0,247599.29,0.0,122734.31,0.0,244822.1,0.0,129495.1,0.0,255201.32,0.0,124936.15,0.0,251081.03,0.0,126686.58,0.0
无形资产摊销,0.0,6573.85,0.0,13318.36,3123.19,6870.26,10034.14,13936.61,0.0,7032.9,0.0,14060.21,0.0,5763.63,0.0,14467.24,0.0,12055.48,0.0,27459.83,0.0,15420.98,0.0,30901.65,0.0,15287.9,0.0,32189.13,0.0,16664.29,0.0,33422.15,0.0,22036.99,0.0,47430.07,0.0,26631.6,0.0,59045.52,0.0,41791.44,0.0,80987.71,0.0,38416.87,0.0,77113.45,0.0,37641.21,0.0,77605.44,0.0,39312.3,0.0
长期待摊费用摊销,0.0,4144.5,0.0,8220.98,2203.95,4304.44,6148.87,8584.43,0.0,4253.82,0.0,8509.8,0.0,4314.65,0.0,8186.71,0.0,4846.67,0.0,11280.11,0.0,6427.32,0.0,12977.58,0.0,6479.71,0.0,12957.07,0.0,6430.95,0.0,12873.64,0.0,6352.38,0.0,12557.38,0.0,7199.96,0.0,14435.94,0.0,7220.89,0.0,14779.88,0.0,7729.15,0.0,15873.61,0.0,7688.64,0.0,15562.45,0.0,8779.01,0.0
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
