报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
收回投资所收到的现金,0.0,0.0,0.0,0.0,0.0,5728.81,5728.81,5728.81,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,4941.9,0.0,0.0,0.0,0.0,0.0,7500.0,7500.0,7500.0,25789.95,146762.37,234994.14,343637.53,96627.14,278068.28,348883.51,426387.63,162695.15,360287.66,574837.15,827938.75,297258.62,746758.62,1075758.62,1830858.62,824202.64,1403674.64,2533765.42,3430326.16,1320795.98,3166755.98,4875355.98,6541155.98,1060200.0,2044350.0
取得投资收益所收到的现金,3341.5,3341.5,3784.3,3784.3,0.0,442.8,442.8,442.8,0.0,421.2,421.2,421.2,468.0,468.0,499.53,517.71,0.0,312.0,312.0,312.0,0.0,624.0,624.0,624.0,0.0,624.0,624.0,624.0,0.0,691.2,1720.7,1933.05,286.7,1525.14,1906.96,2158.79,386.88,1670.66,2097.28,2412.24,381.88,1196.81,2025.71,5256.9,1436.62,3887.16,6072.34,9406.1,2036.96,12875.02,15210.07,17342.58,1105.0,3043.6
处置固定资产、无形资产和其他长期资产所收回的现金净额,1.62,14.5,59.54,87.9,11.35,27.73,29.69,29.92,0.26,0.4,2.44,4.43,4.29,5.87,16.83,4414.13,6641.32,6775.32,6775.52,6999.94,13.63,39.17,63.52,1232.87,0.44,3.12,6.03,10.72,3.06,7.19,12.63,16.39,0.29,0.66,1.26,1.75,0.16,5.19,6.98,7.19,99.52,0.71,366.84,411.99,17.13,40.16,294.7,294.91,0.1,0.34,34.84,38.03,5.6,5.75
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
投资活动现金流入小计,3343.13,3356.01,3843.85,3872.21,11.35,6199.34,6201.3,6201.53,0.26,421.6,423.64,425.63,472.29,10473.87,10516.36,14931.84,6641.32,7087.32,7087.52,12253.85,13.63,663.17,687.52,1856.87,0.44,8127.12,8130.03,8134.72,25793.02,147460.77,236727.48,345586.97,96914.14,279594.09,350791.73,428548.17,163082.18,361963.5,576941.41,830358.18,297740.02,747956.52,1078151.54,1836527.91,825656.39,1407601.96,2540132.47,3440027.18,1322833.04,3179631.34,4890600.9,6558536.59,1061310.6,2047399.35
购建固定资产、无形资产和其他长期资产所支付的现金,64.07,115.19,222.72,600.75,97.85,1083.04,1422.37,1508.57,102.89,186.71,1235.85,4024.21,472.23,1257.48,1750.2,6361.96,237.71,3121.32,4708.04,6925.69,358.69,1058.72,1188.38,1430.19,528.63,21119.4,21064.42,21548.11,831.51,4697.17,11547.02,10116.27,9416.29,15331.38,31328.92,44543.55,7886.64,26688.99,33261.84,39955.97,7910.43,16155.39,24519.92,29322.24,4965.13,7090.46,11269.33,41856.88,4252.56,11570.38,33380.61,43531.28,7875.91,18271.35
投资所支付的现金,0.0,0.0,0.0,0.0,0.0,10770.0,10770.0,10770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38649.33,9662.33,9662.33,9662.33,19663.51,0.0,571.0,571.0,571.0,0.0,5510.1,26579.59,43492.79,0.0,170464.2,264350.19,348162.02,117006.37,228426.21,304318.0,423322.13,183597.73,359097.73,551147.22,804751.82,276355.92,709855.92,1277655.92,2133146.86,567211.69,1355874.48,2482874.48,3422506.59,1309142.71,2895760.0,4604360.0,6206160.0,1146300.0,2571052.18
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.78,27.31,27.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
投资活动现金流出小计,64.07,115.19,222.72,600.75,97.85,11853.04,12192.37,12278.57,102.89,186.71,1235.85,4024.21,472.23,1257.48,1750.2,45011.29,9900.04,12783.66,14370.38,26589.2,358.69,1629.72,1759.38,2001.19,528.63,26653.28,47671.32,65068.12,831.51,175161.37,275897.22,358278.3,126422.65,243865.8,335646.92,467865.67,191484.37,385786.72,584409.06,844707.79,284266.35,726011.44,1302175.97,2162469.23,572176.82,1362964.94,2494143.81,3464363.48,1313395.27,2907330.38,4637740.61,6249691.28,1154175.92,2589323.53
投资活动产生的现金流量净额,3279.05,3240.82,3621.13,3271.45,-86.5,-5653.7,-5991.08,-6077.05,-102.63,234.89,-812.21,-3598.58,0.06,9216.4,8766.16,-30079.45,-3258.72,-5696.34,-7282.86,-14335.35,-345.06,-966.55,-1071.87,-144.32,-528.19,-18526.16,-39541.29,-56933.4,24961.51,-27700.6,-39169.74,-12691.33,-29508.52,35728.29,15144.8,-39317.5,-28402.18,-23823.22,-7467.65,-14349.61,13473.68,21945.08,-224024.43,-325941.31,253479.57,44637.02,45988.66,-24336.3,9437.77,272300.96,252860.29,308845.31,-92865.33,-541924.18
吸收投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97500.0,97500.0,97500.0,97500.0,0.0,0.0,305.64,305.64,98200.0,98200.0,98200.0,98200.0,0.0,0.0,296706.87,296706.87,1656.2,32666.67,32666.67,132183.99,0.0,0.0,0.0,0.0,194601.71,194601.71
其中：子公司吸收少数股东投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32666.67,0.0,0.0,0.0,0.0,0.0,0.0
取得借款收到的现金,1474.17,12797.97,19844.08,42219.08,2125.3,1997.53,21199.57,25010.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,12000.0,14000.0,9000.0,17000.0,27000.0,49700.0,30300.0,79300.0,141248.57,216237.89,73782.52,199123.45,299614.37,429598.37,151648.39,358131.92,527059.75,689013.89,92655.63,270973.14,320700.94,451124.19,120000.0,344785.2,499949.89,551661.83,478994.8,963961.74,1108833.37,1196889.43,358643.19,528744.44,801122.68,808487.22,336349.55,880148.41
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220000.0,220000.0,0.0,0.0,0.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
筹资活动现金流入小计,1474.17,12797.97,19844.08,42219.08,2125.3,1997.53,21199.57,25010.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,12000.0,14000.0,9000.0,17000.0,27000.0,49700.0,30300.0,79300.0,141248.57,216237.89,171282.52,296623.45,397114.36,527098.36,151648.39,358131.92,527365.39,689319.53,190855.63,369173.14,418900.94,549324.19,120000.0,344785.2,796656.76,848368.7,480651.0,996628.41,1361500.04,1549073.42,358643.19,528744.44,801122.68,808487.22,530951.27,1074750.13
偿还债务支付的现金,0.0,3956.91,6956.91,23597.08,2920.0,6770.0,24735.95,35431.48,10000.0,16000.0,18353.75,18353.75,0.0,0.0,0.0,0.0,9.09,0.0,0.0,15000.0,14009.09,14009.09,14009.09,25018.18,9000.0,19000.0,24000.0,69002.58,52936.45,156513.4,268031.42,399937.85,70810.93,297406.45,458567.02,613159.93,120937.44,338602.99,426788.49,495876.66,85132.44,221009.08,319768.72,421226.98,181550.82,260396.89,544109.37,1353591.67,328360.96,573253.54,747577.29,1056090.87,213599.97,258496.24
分配股利、利润或偿付利息所支付的现金,0.0,377.21,578.04,1202.89,471.04,935.45,1294.87,1749.19,150.29,638.07,641.83,641.83,0.0,0.0,0.0,50.76,222.55,448.37,689.19,970.85,208.82,2445.63,2937.15,3316.64,597.17,3917.21,5653.63,7438.74,1678.2,9363.54,10849.36,12618.02,1200.73,7798.63,10289.68,12993.54,1643.73,7884.22,9947.35,11669.38,2777.3,9281.79,13719.57,17636.24,5804.86,21652.08,27889.87,36162.62,5854.39,18287.45,25232.95,33515.05,2130.82,15573.1
其中：子公司支付给少数股东的股利、利润,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,3.01,3.01,0.0,3.25,3.25,8044.04,0.0,77.17,211.66,77.17,0.0,53.19,53.19,178.19,90.96,194.75,194.75,194.75,0.0,5.28,5.33,5.33,0.0,5.13,17.0,29.0,38.0,38.0,38.0,48.79,0.0,75.02
筹资活动现金流出小计,0.0,4334.13,7534.95,24799.97,3391.04,7705.45,26030.82,37180.67,10150.29,16638.07,18995.58,18995.58,0.0,0.0,0.0,50.76,231.64,448.37,689.19,15970.85,14217.91,16457.73,16949.24,28337.83,9597.17,22920.46,29656.88,84485.37,54614.65,165954.11,279092.45,412633.04,72011.66,305258.27,468909.89,626331.65,122672.13,346681.95,436930.58,507740.79,87909.74,230296.15,333493.62,438868.56,187355.68,282054.11,572016.24,1389783.29,334253.35,591578.99,772848.24,1089654.7,215730.79,274144.35
筹资活动产生的现金流量净额,1474.17,8463.85,12309.13,17419.11,-1265.75,-5707.91,-4831.26,-12169.87,-10150.29,-16638.07,-18995.58,-18995.58,0.0,0.0,0.0,14949.24,-231.64,-448.37,11310.81,-1970.85,-5217.91,542.27,10050.76,21362.17,20702.83,56379.54,111591.69,131752.52,116667.87,130669.34,118021.92,114465.32,79636.73,52873.65,58455.51,62987.88,68183.5,22491.18,-18029.64,41583.4,32090.26,114489.05,463163.14,409500.14,293295.32,714574.3,789483.8,159290.13,24389.85,-62834.55,28274.44,-281167.49,315220.47,800605.78
四、汇率变动对现金及现金等价物的影响,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-115.63,-155.15,-106.04,58.33,9.53,13.8,-43.31,90.14,-165.17,221.64,799.91,-30.16,369.92,467.93,2505.94,-200.65,-1367.07,-1786.87,-2295.39,-1619.68,924.4,4324.51,7397.26,-910.3,911.09,4578.82,7982.13,2240.44,4078.23
五、现金及现金等价物净增加额,-1508.84,13343.31,16250.87,21693.72,-1391.24,-9169.16,-15611.38,-14639.78,-14302.93,-13963.67,-16375.02,-16482.51,-2706.81,7118.98,1849.45,-12252.96,-3737.81,-2750.62,20997.16,9048.12,-13756.81,-21936.83,-7105.93,-2156.36,-16080.73,-5556.88,-4205.74,-7751.72,114681.65,63057.42,38776.95,57540.58,-50675.75,-26990.38,-593.32,10099.78,13437.43,-49487.92,-37654.36,36938.28,23676.35,7543.96,75075.21,106748.22,1239.69,57711.84,16319.72,275386.8,-72799.8,-82428.61,-92005.75,122194.87,-351706.21,-263004.65
加:期初现金及现金等价物余额,29365.88,29365.88,29365.88,29365.88,51059.61,51059.61,51059.61,51845.22,37205.44,37205.44,37205.44,37205.44,20722.93,20722.93,20722.93,34636.44,0.0,22383.48,22383.48,22383.48,31431.59,31431.59,31431.59,31431.59,29275.24,33921.61,33921.61,33921.61,26169.88,26169.88,26169.88,26169.88,92400.21,83710.47,83710.47,83710.47,93810.24,93810.24,93810.24,93810.24,130748.53,130748.53,130748.53,130748.53,237496.75,237496.75,237496.75,237496.75,512883.55,512883.55,512883.55,512883.55,635078.42,635078.42
六、期末现金及现金等价物余额,27857.05,42709.2,45616.75,51059.61,49668.36,41890.44,35448.22,37205.44,22902.51,23241.77,20830.42,20722.93,18016.12,27841.91,22572.38,22383.48,-3737.81,19632.85,43380.64,31431.59,17674.78,9494.76,24325.67,29275.24,13194.51,28364.73,29715.86,26169.88,140851.53,89227.3,64946.83,83710.47,41724.46,56720.08,83117.15,93810.24,107247.67,44322.32,56155.89,130748.53,154424.88,138292.48,205823.74,237496.75,238736.44,295208.59,253816.47,512883.55,440083.75,430454.94,420877.8,635078.42,283372.21,372073.76
净利润,0.0,343.23,549.24,1080.22,0.0,1176.18,0.0,2301.52,0.0,237.32,0.0,398.27,0.0,171.78,0.0,3476.61,0.0,4653.3,0.0,7680.35,0.0,2270.62,0.0,6874.56,0.0,5562.64,0.0,14461.86,0.0,10087.31,0.0,33879.81,0.0,23990.12,0.0,44703.44,0.0,25747.64,0.0,28354.15,0.0,14229.27,0.0,42441.57,0.0,18675.43,0.0,65134.71,0.0,27192.25,0.0,95538.96,0.0,38351.84
少数股东权益,0.0,-8.7,2.09,7.48,0.0,-72.1,0.0,0.0,0.0,-7.52,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,-164.65,0.0,775.35,0.0,133.02,0.0,-34.55,0.0,183.32,0.0,395.2,0.0,590.41,0.0,841.72,0.0,898.2,0.0,584.12,0.0,1036.52,0.0,2020.69,0.0,264.09,0.0,2405.38,0.0,1443.46,0.0,6330.85,0.0,4250.02,0.0,6141.26,0.0,6864.43,0.0,32485.85,0.0,7938.54,0.0,26791.81,0.0,35079.37,0.0,51035.52,0.0,20090.76,0.0,77162.67,0.0,46458.27
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,1299.49,1935.41,2627.59,0.0,1115.79,0.0,2221.22,0.0,1070.67,0.0,2443.56,0.0,1436.24,0.0,3471.61,0.0,1570.56,0.0,3645.29,0.0,1318.58,0.0,2931.37,0.0,1411.68,0.0,2716.79,0.0,1234.51,0.0,2820.03,0.0,1329.4,0.0,2837.84,0.0,1900.46,0.0,4196.82,0.0,2714.2,0.0,5895.33,0.0,3102.57,0.0,7436.76,0.0,4968.83,0.0,9880.61,0.0,5876.27
无形资产摊销,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.59,0.0,196.23,0.0,517.26,0.0,589.55,0.0,1170.64,0.0,944.54,0.0,2557.36,0.0,1619.42,0.0,4413.61,0.0,1977.85,0.0,4888.1,0.0,4197.72,0.0,8452.52,0.0,4877.85,0.0,11237.39,0.0,9762.16,0.0,34946.16,0.0,8608.69,0.0,17252.21,0.0,8805.04
长期待摊费用摊销,0.0,139.81,186.38,243.66,0.0,141.19,0.0,290.74,0.0,140.62,0.0,281.25,0.0,131.72,0.0,76.62,0.0,68.71,0.0,258.59,0.0,83.63,0.0,171.74,0.0,97.74,0.0,276.77,0.0,162.6,0.0,337.2,0.0,175.06,0.0,355.84,0.0,189.1,0.0,413.2,0.0,258.12,0.0,516.07,0.0,969.42,0.0,685.6,0.0,371.1,0.0,1746.89,0.0,1175.09
待摊费用的减少,0.0,24.05,24.05,0.0,0.0,-66.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,0.0,-4.03,-2.0,-3.92,0.0,-9.5,0.0,-15.87,0.0,4.49,0.0,91.51,0.0,0.0,0.0,267.49,0.0,-3555.76,0.0,-3946.82,0.0,-21.21,0.0,-33.14,0.0,1.23,0.0,6.44,0.0,53.51,0.0,49.75,0.0,0.28,0.0,-21.4,0.0,-4.11,0.0,-4.98,0.0,-1327.34,0.0,-1448.26,0.0,-75.92,0.0,-169.43,0.0,-0.03,0.0,-39.82,0.0,-3.81
固定资产报废损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-161.89,0.0,0.0,0.0,9.05,0.0,0.0
公允价值变动损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
