报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30
投资活动产生的现金流量净额,0.0,0.0,65.0,86.35,0.0,-1070.6,-8326.9,-5116.12,-7008.07,-16984.84,-32507.01,-74890.38,-106642.77,-157882.77,-229511.34,-88917.35,-192470.2,-240755.14,-267159.21,-30155.57,-57484.7,-69749.37,-129610.57,-8929.96,-19052.46,-101515.53,-141453.49,-11468.52,-66453.76,-90739.91,-145658.01,-99737.76,-161625.21,-196783.35,-248850.06,-32121.73,-69863.95,-54605.24,-171387.45,-76290.31,-132845.95,-232354.59,-225159.46,-24077.8,-114054.78,-405992.27,-492640.75,-87137.57,-78712.73
吸收投资收到的现金,0.0,0.0,0.0,0.0,913.57,913.57,913.57,0.0,0.0,79978.2,80098.2,0.0,3920.0,301880.0,301880.0,2632.0,7823.36,7823.36,7822.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323960.0,332710.0,332710.0,332449.86,3750.0,8750.0,8750.0,359106.64,0.0,0.0,0.0,0.0,0.0,334.26,334.26,334.26,0.0,0.0,0.0,0.0,0.0,0.0
其中：子公司吸收少数股东投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3920.0,3920.0,3920.0,2632.0,7823.36,7823.36,7822.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8750.0,8750.0,8750.0,3750.0,8750.0,8750.0,13750.0,0.0,0.0,0.0,0.0,0.0,334.26,334.26,334.26,0.0,0.0,0.0,0.0,0.0,0.0
取得借款收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,7600.0,9600.0,11600.0,41600.0,0.0,30000.0,60000.0,60000.0,0.0,91294.39,115700.21,164642.45,75026.01,139960.77,204460.77,0.0,29913.0,69913.0,160556.0,335183.9,19715.0,91715.0,200315.0,278195.0,4399.54,24399.54,64399.54,94399.54,135400.0,155400.0,195400.0,195400.0,0.0,0.0,0.0,200.0,0.0,2420.13,180420.13,292420.13,0.0,0.0
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262345.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6991.89,7083.42,6991.89,0.0,0.0,0.0,0.0,199.37,3657.34,3927.42,890.11,1914.0,3989.74,6402.48,2935.86,0.0,200.17,4870.28,39288.3,27809.55,49490.18
筹资活动现金流入小计,0.0,0.0,0.0,0.0,913.57,913.57,14913.57,7600.0,9600.0,91578.2,121698.2,0.0,33920.0,361880.0,361880.0,2632.0,99117.75,123523.57,172465.05,75026.01,139960.77,204460.77,262345.33,29913.0,69913.0,160556.0,335183.9,343675.0,431416.88,540108.42,617636.75,8149.54,33149.54,73149.54,453506.18,135599.37,159057.34,199327.42,196290.11,1914.0,4324.01,6736.74,3470.12,0.0,2620.3,185290.4,331708.43,27809.55,49490.18
偿还债务支付的现金,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,15800.0,15800.0,17800.0,21800.0,0.0,2000.0,2000.0,69933.0,0.0,7933.0,15866.0,15866.0,0.0,27833.0,70933.0,105750.57,26000.0,85935.0,121426.7,281048.0,67165.0,68135.0,109480.0,208185.9,31000.0,80103.21,131325.86,207053.13,1326.14,30808.23,62132.74,73534.75,1241.48,12728.58,53960.87,71017.49,14000.0,26500.0,26500.0,42500.0,15000.0,128000.0
分配股利、利润或偿付利息所支付的现金,0.0,0.0,0.0,0.0,0.0,337.44,694.84,375.74,296.82,609.72,1244.18,635.51,1330.57,2478.66,3317.48,552.55,15075.11,17407.1,20061.63,22422.59,50113.29,55522.31,63191.78,5692.0,11060.9,44683.45,53486.39,5868.82,12048.41,50186.93,58954.28,4592.38,56915.3,60490.66,63371.99,2198.78,4195.56,69675.62,73665.66,1798.31,85076.54,86648.63,89874.51,1072.01,103972.13,105546.12,110770.22,4123.8,7955.34
其中：子公司支付给少数股东的股利、利润,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,784.0,1424.0,152.0,152.0,152.0,572.0,0.0,0.0,83.96,715.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7191.89,60.14,241.75,241.75,3261.33,0.0,0.0,0.0,1115.7,4.26,3031.41,3215.41,2868.34,31.29,3499.18,5500.49,4000.0,5701.32,7702.78,9702.78,79139.13,50863.57,67795.07
筹资活动现金流出小计,0.0,0.0,0.0,0.0,0.0,1121.44,3118.84,16327.74,16248.82,18561.72,23616.18,635.51,3330.57,4562.62,73965.48,552.55,23008.11,33273.1,36227.63,22422.59,77946.29,126455.31,168942.35,31692.0,96995.9,166110.15,341726.27,73093.95,80425.16,159908.68,270401.51,35592.38,137018.51,191816.51,271540.82,3529.18,38035.2,135023.77,150068.75,3071.07,101304.3,146109.99,164891.99,20773.33,138174.91,141748.9,232409.35,69987.38,203750.41
筹资活动产生的现金流量净额,0.0,0.0,0.0,0.0,913.57,-207.87,11794.73,-8727.74,-6648.82,73016.48,98082.02,-635.51,30589.43,357317.38,287914.52,2079.45,76109.64,90250.47,136237.42,52603.42,62014.48,78005.45,93402.98,-1779.0,-27082.9,-5554.15,-6542.37,270581.05,350991.72,380199.74,347235.24,-27442.84,-103868.97,-118666.97,181965.36,132070.18,121022.14,64303.65,46221.35,-1157.07,-96980.29,-139373.25,-161421.87,-20773.33,-135554.62,43541.51,99299.08,-42177.83,-154260.23
四、汇率变动对现金及现金等价物的影响,0.0,0.0,0.0,0.0,0.0,-0.2,-1.71,-1.54,0.0,0.0,0.0,-0.63,-1.51,-1.51,-0.11,-9.44,-9.44,-9.44,-184.39,0.0,0.0,0.0,22.94,0.0,0.0,0.0,155.28,0.0,0.0,0.0,-54.81,40.93,-3.62,380.53,633.86,-41.87,202.61,260.06,668.43,-85.9,-547.33,-1138.72,-1709.88,-2354.87,433.75,1909.44,1890.08,-237.66,-21.88
五、现金及现金等价物净增加额,-4.04,-5.66,39.78,-12.36,1745.93,1197.13,10855.14,-4320.82,-499.08,74265.23,90957.58,-35254.17,-27186.18,254835.18,88633.75,-38985.31,-16224.84,-86895.65,-45039.55,35867.62,-6377.97,-14481.57,4279.7,11559.02,-20569.54,-57572.09,-71312.66,246987.73,288523.2,308884.44,268048.09,-73651.36,-167722.16,-177839.78,172824.0,145554.77,132200.66,110937.9,81112.86,-10904.09,-98669.48,-179273.6,-132155.82,47250.29,-63384.03,-65031.2,-57504.89,-49027.11,-65429.48
加:期初现金及现金等价物余额,12.36,12.36,12.36,12.36,0.0,0.0,0.0,11991.06,10855.14,10855.14,10855.14,101812.72,101812.72,101812.72,101812.72,190446.47,190446.47,190446.47,190446.47,145406.91,145406.91,145406.91,145406.91,149686.62,149686.62,149686.62,149686.62,78373.95,78373.95,78373.95,78373.95,346422.04,346422.04,346422.04,346422.04,519246.04,519246.04,519246.04,519246.04,600358.89,600358.89,600358.89,600358.89,468203.08,468203.08,468203.08,468203.08,410698.18,410698.18
六、期末现金及现金等价物余额,8.33,6.71,52.15,0.0,1745.93,1197.13,10855.14,7670.24,10356.06,85120.37,101812.72,66558.55,74626.54,356647.9,190446.47,151461.16,174221.63,103550.82,145406.91,181274.53,139028.95,130925.34,149686.62,161245.64,129117.08,92114.53,78373.95,325361.68,366897.15,387258.4,346422.04,272770.68,178699.88,168582.26,519246.04,664800.8,651446.7,630183.94,600358.89,589454.8,501689.41,421085.3,468203.08,515453.37,404819.04,403171.88,410698.18,361671.07,345268.7
净利润,0.0,-2781.09,0.0,34836.06,214.5,0.0,5205.05,0.0,5656.2,0.0,18015.11,0.0,20204.34,0.0,43059.69,0.0,59175.83,0.0,106004.83,0.0,47215.0,0.0,81905.11,0.0,46232.67,0.0,103021.47,0.0,66184.36,0.0,151046.18,0.0,94366.38,0.0,174750.47,0.0,96635.14,0.0,216667.47,0.0,151480.56,0.0,316404.36,0.0,185292.32,0.0,283004.47,0.0,88307.06
少数股东权益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,0.0,0.0,0.0,-4.68,0.0,43.43,0.0,-4.87,0.0,18.76,0.0,11.18,0.0,128.62,0.0,190.7,0.0,985.93,0.0,294.6,0.0,2963.2,0.0,-905.15,0.0,-641.23,0.0,-91.78,0.0,1836.68,0.0,904.74,0.0,26035.53,0.0,829.23,0.0,2976.71,0.0,952.74,0.0,2279.73,0.0,3990.91,0.0,20226.82,0.0,10230.52
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,958.39,0.0,1193.1,0.0,0.0,3263.52,0.0,3535.03,0.0,6598.99,0.0,4155.88,0.0,9064.77,0.0,8847.71,0.0,21465.85,0.0,6972.19,0.0,37443.54,0.0,25523.07,0.0,57458.76,0.0,32916.08,0.0,70147.28,0.0,32461.77,0.0,70701.62,0.0,42663.87,0.0,91979.87,0.0,49432.58,0.0,106406.7,0.0,55897.8,0.0,122330.37,0.0,68147.02
无形资产摊销,0.0,15.32,0.0,67.83,0.0,0.0,25.02,0.0,25.02,0.0,92.31,0.0,384.03,0.0,905.37,0.0,576.01,0.0,1574.69,0.0,1313.94,0.0,3290.33,0.0,1990.07,0.0,5226.63,0.0,3803.05,0.0,8083.08,0.0,5173.36,0.0,10229.54,0.0,5721.57,0.0,12429.21,0.0,8297.31,0.0,17522.64,0.0,10015.53,0.0,21584.5,0.0,13205.38
长期待摊费用摊销,0.0,0.0,0.0,174.79,0.0,0.0,0.0,0.0,39.11,0.0,93.15,0.0,124.86,0.0,95.55,0.0,220.18,0.0,474.99,0.0,248.39,0.0,410.18,0.0,221.14,0.0,601.11,0.0,47.93,0.0,120.17,0.0,11.91,0.0,23.82,0.0,75.01,0.0,545.31,0.0,483.55,0.0,1548.73,0.0,1400.11,0.0,4108.72,0.0,3010.61
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,0.0,6.78,0.0,50.72,0.0,0.0,0.0,0.0,23.86,0.0,23.86,0.0,2.5,0.0,-36.07,0.0,3.23,0.0,-49.72,0.0,-2995.49,0.0,4.66,0.0,69.49,0.0,119.93,0.0,8.64,0.0,950.51,0.0,-0.23,0.0,142.81,0.0,8.08,0.0,1396.1,0.0,1818.09,0.0,-281.45,0.0,-0.83,0.0,-137.83,0.0,-4.29
固定资产报废损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.22,0.0,287.24,0.0,295.07,0.0,1.32
公允价值变动损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.91,0.0,0.0,0.0,0.0,0.0,-48.1,0.0,-174.42
递延收益增加（减：减少）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
财务费用,0.0,1501.56,0.0,2426.29,0.0,0.0,872.1,0.0,744.4,0.0,1263.64,0.0,1320.73,0.0,3317.48,0.0,711.75,0.0,2782.89,0.0,2343.61,0.0,11389.71,0.0,10103.49,0.0,19641.7,0.0,8556.47,0.0,18048.29,0.0,5638.09,0.0,8336.91,0.0,2718.01,0.0,5265.71,0.0,3474.43,0.0,6623.43,0.0,3610.43,0.0,10688.22,0.0,9480.09
投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,34.36,0.0,43.47,0.0,-202.05,0.0,-196.09,0.0,-1474.74,0.0,-1788.53,0.0,-1.31,0.0,-496.27,0.0,236.27,0.0,5071.99,0.0,179.53,0.0,-335.9,0.0,155.77,0.0,-844.72,0.0,-1153.84,0.0,-11401.97,0.0,-371.31,0.0,-897.17,0.0,79.62
递延所得税资产减少,0.0,0.0,0.0,0.0,0.0,0.0,-117.4,0.0,0.0,0.0,-238.48,0.0,170.08,0.0,-258.54,0.0,-237.45,0.0,-1273.06,0.0,-744.63,0.0,-715.17,0.0,-119.11,0.0,-1293.72,0.0,-315.8,0.0,-11389.28,0.0,-432.82,0.0,-4528.34,0.0,-180.59,0.0,-6140.81,0.0,-207.89,0.0,6033.58,0.0,-436.79,0.0,-1017.22,0.0,-466.88
递延所得税负债增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
