报表日期,2007-12-31,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30
取得投资收益所收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.17,0.0,0.0,0.0,224.87,0.0,7.56,7.56,192.41,24.77,79.78,79.78,101.09,0.0,85.72,85.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.89,554.62
处置固定资产、无形资产和其他长期资产所收回的现金净额,610.18,181.51,0.03,0.03,3.13,27.78,35.71,91.14,91.41,64.95,0.0,3.57,3.57,11.97,0.0,0.0,8.63,434.27,1.8,121.92,122.42,371.18,0.05,0.16,185.43,36.78,0.4,0.56,0.56,17.92,0.0,25.43,65.71,125.01,3.07,5.59,47.36,1094.64,30.94,32.57,40.74,50.59,2.72,37.65,44.71,159.72,6.35,6.63,10.72
处置子公司及其他营业单位收到的现金净额,83.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与投资活动有关的现金,78.99,370.92,429.05,439.34,454.31,488.66,21.74,249.6,358.24,834.77,199.79,1758.73,2257.48,3265.29,742.31,2247.4,2482.63,5456.12,459.7,934.93,1184.47,3725.43,154.71,188.24,233.13,1364.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.0,2000.0,2000.0,22000.0,0.0,0.0,0.0,1228.04,0.0,0.0,0.0,0.0,0.53,0.0,2844.16,2844.16
投资活动现金流入小计,890.17,552.43,429.08,439.37,457.44,516.44,57.44,340.75,449.66,899.72,199.79,1762.29,2261.04,3537.42,742.31,2247.4,2491.26,6115.26,461.5,3024.41,3274.45,6249.02,179.53,268.17,498.33,2902.07,83.65,86.28,86.28,1499.18,0.0,25.43,65.71,1720.0,2003.07,2005.59,22047.36,1094.64,30.94,32.57,1268.78,50.59,2.72,567.6,574.66,778.72,6.35,3289.68,3409.51
购建固定资产、无形资产和其他长期资产所支付的现金,1272.33,5848.2,4317.68,8867.16,12633.19,14537.33,3535.4,6259.74,10999.57,13036.32,11697.45,14522.67,17510.53,25496.66,12402.05,17461.11,23198.99,39232.73,7776.82,17030.09,24862.31,37953.92,8191.2,11930.64,19814.75,28718.6,7004.93,14649.04,21022.94,56154.47,8513.79,14442.01,25517.01,41915.48,15997.03,39491.62,60809.14,117462.98,33468.16,95865.03,149735.45,166900.28,24882.56,56376.1,70572.61,83892.54,10795.05,19963.57,43603.08
投资所支付的现金,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,134.02,0.0,0.0,0.0,0.0,0.0,0.0,585.0,585.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420.97,922.71,922.71,922.71,1454.04,0.0,0.0,3000.03,3507.61,35216.0,35216.0,84216.0,33216.0,980.0,980.0,980.0,8538.72,1000.0,7683.96,8183.96,7684.22,0.0,100.0,150.0
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12605.99,2575.36,9337.56,10306.56,10306.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31226.9,31207.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付的其他与投资活动有关的现金,14.22,200.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.01,2900.01,0.0,20000.0,20000.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.22,0.0,0.0,0.0
投资活动现金流出小计,1286.55,6548.6,4317.68,8867.16,12633.19,14537.33,3535.4,6259.74,11133.6,13036.32,11697.45,14522.67,17510.53,42102.65,14977.41,27383.67,34090.55,50124.29,7776.82,17030.09,24862.31,37953.92,8191.2,11930.64,19814.75,32139.56,7927.64,15571.76,53172.55,88816.16,8513.79,14442.01,29423.05,48323.09,51213.03,94707.62,165025.14,150683.0,34448.16,96845.03,150715.45,175439.0,25882.56,64060.06,78756.57,92250.97,10795.05,20063.57,43753.08
投资活动产生的现金流量净额,-396.38,-5996.17,-3888.6,-8427.78,-12175.75,-14020.89,-3477.96,-5919.0,-10683.94,-12136.6,-11497.66,-12760.38,-15249.49,-38565.22,-14235.1,-25136.27,-31599.29,-44009.03,-7315.33,-14005.68,-21587.86,-31704.9,-8011.67,-11662.47,-19316.42,-29237.49,-7843.99,-15485.48,-53086.27,-87316.98,-8513.79,-14416.58,-29357.34,-46603.09,-49209.96,-92702.03,-142977.77,-149588.37,-34417.22,-96812.46,-149446.68,-175388.41,-25879.84,-63492.46,-78181.91,-91472.25,-10788.71,-16773.9,-40343.58
吸收投资收到的现金,10939.05,300.0,0.0,0.0,0.0,0.0,0.0,198462.0,198462.0,198502.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.0,0.0,0.0,90.0,90.0,1723.57,1609.76,1609.76,5352.31,0.0,0.0,0.0,0.0,0.0,243275.0,243275.0,249861.63,0.0,0.0,2050.14,4756.48,748.87,748.87,3391.36,3892.84,0.0,0.0,0.0,141.18,5017.32,5017.32,19317.32
其中：子公司吸收少数股东投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.48,0.0,0.0,0.0,0.0,0.0,0.0,14300.0
取得借款收到的现金,39420.0,65450.17,25800.0,30300.0,55000.0,55000.0,19800.0,22300.0,22300.0,26276.88,12000.0,15000.0,19000.0,19854.62,15000.0,33700.0,42770.0,47770.0,22500.0,25565.19,38565.19,49565.19,2000.0,22000.0,45800.0,71800.0,45871.1,74856.8,133980.65,191950.0,45800.0,72300.0,72300.0,84300.0,90000.0,131000.0,307868.79,356767.1,112395.74,172097.14,221097.14,315271.59,148829.62,235417.61,287616.15,495056.73,163958.26,304758.26,436643.26
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29760.0,29760.0,29760.0,0.0,0.0,59520.0,59547.17,89730.0,89730.0,89730.0,89730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,2745.62,2301.35,3069.75,3594.52,0.0,0.0,4024.0,4024.0,7524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3628.8,6064.61,11276.8,2000.0,2000.0,2400.0,4398.37,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,68106.54,0.0,15360.0,35764.65,198157.4,0.0,0.0,0.0
筹资活动现金流入小计,50359.05,65750.17,25800.0,30300.0,55000.0,57745.62,22101.35,223831.75,224356.52,224779.83,12000.0,19024.0,23024.0,27378.62,15000.0,33700.0,42770.0,49108.0,22500.0,25565.19,38655.19,49655.19,3723.57,23609.76,47409.76,77152.31,45871.1,78485.6,140045.26,203226.8,47800.0,347335.0,347735.0,368320.0,90000.0,131000.0,369438.93,423070.75,202874.61,262576.01,314218.49,477000.96,148829.62,250777.61,323380.8,693355.31,168975.58,309775.58,455960.58
偿还债务支付的现金,34320.0,63543.76,27600.0,27600.0,43300.0,45800.0,15000.0,63500.0,63500.0,63500.0,11964.99,14964.99,14964.99,15876.88,14819.62,20119.62,24119.62,23719.62,20500.0,29500.0,29500.0,37565.19,10500.0,12500.0,18500.0,27500.0,24800.0,24800.0,50800.0,92300.0,39900.0,93680.0,177680.0,220250.0,46000.0,71000.0,191000.0,261500.0,38195.8,83680.78,126060.43,275199.71,86500.0,158000.0,253721.95,459699.4,138957.92,241082.11,341261.45
分配股利、利润或偿付利息所支付的现金,2355.54,3313.66,3983.82,4718.03,5298.32,5930.37,630.76,965.66,1037.42,861.79,85.87,2680.57,2862.47,3436.12,1111.84,4606.03,5267.53,5711.19,992.46,4460.74,5020.5,5822.26,3736.95,10518.69,11693.27,25265.17,2580.38,4386.72,6622.17,9949.03,3328.32,5751.88,8521.93,10444.5,1029.92,19634.3,22996.6,25634.48,2327.52,25433.4,31620.28,38442.28,4419.59,12622.98,20617.27,24532.03,5090.96,11618.89,16127.52
其中：子公司支付给少数股东的股利、利润,17.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2940.0,2940.0,2940.0,980.0,980.0,980.0,0.0,980.0,980.0,980.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.3,1353.11,5013.24,0.0,0.0,0.0,5200.0,2699.24,2982.36,3002.24,3415.88,340.0,340.0,340.0,0.0,0.0,0.0,0.0,659.0,320.0,320.0,2720.0,6630.0,5570.0,11598.8,17306.95,29316.64,200.0,0.0,0.0,51719.6,0.0,0.0,0.0,52004.87,0.0,0.0,0.0,171021.35,4112.01,8221.2,12577.59
筹资活动现金流出小计,36675.54,66857.42,31583.82,32318.03,48598.32,51730.37,15630.76,65214.96,65890.53,69375.03,12050.86,17645.56,17827.47,24513.0,18630.7,27708.02,32389.4,32846.69,21832.46,34300.74,34860.5,43387.44,14236.95,23018.69,30193.27,53424.17,27700.38,29506.72,60142.17,108879.03,48798.32,111030.68,203508.88,260011.14,47229.92,90634.3,213996.6,338854.08,40523.32,109114.18,157680.71,365646.85,90919.59,170622.98,274339.22,655252.77,148160.88,260922.21,369966.56
筹资活动产生的现金流量净额,13683.51,-1107.25,-5783.82,-2018.03,6401.68,6015.25,6470.59,158616.79,158465.99,155404.81,-50.86,1378.44,5196.53,2865.63,-3630.7,5991.98,10380.6,16261.31,667.54,-8735.55,3794.68,6267.74,-10513.38,591.08,17216.49,23728.15,18170.72,48978.88,79903.08,94347.77,-998.32,236304.32,144226.12,108308.86,42770.08,40365.7,155442.33,84216.67,162351.29,153461.83,156537.79,111354.11,57910.04,80154.62,49041.58,38102.54,20814.7,48853.37,85994.03
四、汇率变动对现金及现金等价物的影响,-481.57,-108.6,26.48,-57.92,-63.11,-101.46,-9.29,-56.68,-78.86,-588.83,-13.79,16.57,63.51,-457.96,23.93,62.56,41.39,65.35,-164.82,-455.43,-547.93,-566.25,-103.69,91.94,58.03,-27.26,65.08,423.9,706.63,859.23,8.0,209.1,47.31,1889.4,-394.35,-963.54,-1489.08,-2894.99,-552.27,-130.03,149.73,1627.24,-378.22,-190.66,-116.93,703.98,-216.75,-187.34,-149.97
五、现金及现金等价物净增加额,8433.62,2126.27,-8192.56,-5266.23,4657.46,3980.21,-13235.27,134227.46,129824.95,136940.99,-24425.14,-28430.87,-42696.78,-58079.46,-19390.43,-27412.87,-22243.62,-6165.06,-23622.94,-28598.63,-46102.96,-18174.99,-20107.09,-31707.0,-44645.32,-1514.19,-14030.86,4395.64,-24432.39,12072.89,-43421.13,185885.18,68544.12,64113.63,-44229.65,-86946.82,-36999.45,-37851.19,17340.37,-53004.03,-52289.49,-37601.37,-34204.62,-22123.16,-37126.99,-24512.35,-23657.48,-5968.8,-7867.91
加:期初现金及现金等价物余额,4685.59,13119.21,15245.48,15245.48,15245.48,15245.48,19225.69,19225.69,19225.69,19225.69,156166.68,156166.68,156166.68,156166.68,98087.22,98087.22,98087.22,98087.22,91922.16,91922.16,91922.16,91922.16,73747.16,73747.16,73747.16,73747.16,72232.97,72232.97,72232.97,72232.97,84305.86,84305.86,84305.86,84305.86,148419.5,148419.5,148419.5,148419.5,110568.3,110568.3,110568.3,110568.3,72966.93,72966.93,72966.93,72966.93,48454.58,48454.58,48454.58
六、期末现金及现金等价物余额,13119.21,15245.48,7052.92,9979.25,19902.95,19225.69,5990.42,153453.15,149050.63,156166.68,131741.54,127735.81,113469.9,98087.22,78696.79,70674.35,75843.6,91922.16,68299.22,63323.53,45819.19,73747.16,53640.07,42040.16,29101.85,72232.97,58202.11,76628.61,47800.58,84305.86,40884.74,270191.04,152849.98,148419.5,104189.85,61472.68,111420.05,110568.3,127908.67,57564.27,58278.82,72966.93,38762.31,50843.77,35839.94,48454.58,24797.09,42485.77,40586.66
净利润,4728.86,11637.25,0.0,10688.8,0.0,16079.42,0.0,3262.32,0.0,8163.08,0.0,1679.41,0.0,8658.28,0.0,6587.95,0.0,15837.78,0.0,6773.62,0.0,15129.0,0.0,8244.76,0.0,10284.94,0.0,8432.01,0.0,27929.91,0.0,18737.51,0.0,47724.91,0.0,22997.02,0.0,41854.52,0.0,26999.14,0.0,12182.68,0.0,22058.83,0.0,25814.2,0.0,27185.03,0.0
少数股东权益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,1693.13,451.53,0.0,373.7,0.0,-305.49,0.0,523.11,0.0,355.82,0.0,135.94,0.0,1501.22,0.0,664.64,0.0,787.72,0.0,972.06,0.0,1611.01,0.0,-718.41,0.0,1240.67,0.0,916.48,0.0,3456.65,0.0,1283.86,0.0,2595.89,0.0,-1126.2,0.0,-86.42,0.0,1964.07,0.0,5993.01,0.0,1347.63,0.0,5400.22,0.0,6143.6,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,1060.67,932.35,0.0,534.68,0.0,1407.72,0.0,1186.85,0.0,2483.53,0.0,1434.67,0.0,3309.15,0.0,2660.32,0.0,5846.83,0.0,3679.82,0.0,7868.06,0.0,4666.78,0.0,10282.9,0.0,5948.17,0.0,13369.32,0.0,7860.91,0.0,16084.7,0.0,8862.19,0.0,18776.9,0.0,11291.47,0.0,23121.09,0.0,14947.21,0.0,32071.66,0.0,18016.22,0.0
无形资产摊销,140.83,202.59,0.0,116.82,0.0,227.0,0.0,80.73,0.0,156.18,0.0,78.18,0.0,224.81,0.0,230.2,0.0,489.2,0.0,272.58,0.0,1080.29,0.0,639.5,0.0,1336.41,0.0,683.2,0.0,1404.42,0.0,761.09,0.0,1499.04,0.0,767.46,0.0,1615.85,0.0,772.41,0.0,1318.88,0.0,687.89,0.0,1201.87,0.0,707.43,0.0
长期待摊费用摊销,129.2,127.08,0.0,61.04,0.0,125.86,0.0,69.77,0.0,155.45,0.0,79.72,0.0,250.79,0.0,103.87,0.0,293.83,0.0,182.89,0.0,452.46,0.0,179.12,0.0,507.14,0.0,240.1,0.0,505.18,0.0,230.76,0.0,492.75,0.0,437.01,0.0,791.89,0.0,608.42,0.0,1129.98,0.0,749.73,0.0,1550.84,0.0,1553.65,0.0
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,-193.87,664.62,0.0,0.39,0.0,132.48,0.0,98.55,0.0,105.71,0.0,1.82,0.0,-8.81,0.0,5.74,0.0,26.12,0.0,77.31,0.0,12.88,0.0,22.76,0.0,1.18,0.0,1.59,0.0,354.99,0.0,-20.11,0.0,370.38,0.0,-1.41,0.0,592.69,0.0,52.9,0.0,63.09,0.0,10.83,0.0,-58.04,0.0,10.79,0.0
固定资产报废损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,2.54,0.0,-54.51,0.0,216.86,0.0,0.0,0.0,0.0,0.0,21.46,0.0,0.0,0.0,94.13,0.0,26.2,0.0
公允价值变动损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.57,0.0,-274.57,0.0,-274.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,0.0,-88.5,0.0,-88.5,0.0,-26205.07,0.0
递延收益增加（减：减少）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
财务费用,2785.92,3791.03,0.0,1076.85,0.0,1845.57,0.0,103.39,0.0,-994.94,0.0,-1058.28,0.0,-1538.8,0.0,-178.59,0.0,795.99,0.0,914.61,0.0,2166.93,0.0,1299.9,0.0,3854.92,0.0,2776.44,0.0,7267.72,0.0,4418.06,0.0,8130.15,0.0,4225.16,0.0,13446.5,0.0,4321.17,0.0,12798.81,0.0,9256.43,0.0,19772.16,0.0,10246.81,0.0
投资损失,-194.72,-45.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260.17,0.0,-111.11,0.0,-196.42,0.0,-81.69,0.0,-214.41,0.0,-196.21,0.0,1021.77,0.0,421.24,0.0,421.24,0.0,0.0,0.0,658.25,0.0,885.0,0.0,24.89,0.0,1152.88,0.0,3155.02,0.0,-7137.38,0.0,-3882.33,0.0,9.44,0.0
递延所得税资产减少,-173.49,-442.03,0.0,23.61,0.0,133.93,0.0,-42.9,0.0,140.49,0.0,6.69,0.0,-387.41,0.0,-40.1,0.0,-185.56,0.0,0.0,0.0,-227.96,0.0,120.59,0.0,-192.39,0.0,-9.93,0.0,-1726.04,0.0,-45.07,0.0,-216.77,0.0,760.79,0.0,436.32,0.0,0.0,0.0,-4432.47,0.0,330.85,0.0,-1998.62,0.0,-32.58,0.0
递延所得税负债增加,0.0,0.0,0.0,1.26,0.0,0.91,0.0,0.0,0.0,4.2,0.0,0.0,0.0,-1.15,0.0,0.02,0.0,-4.92,0.0,-28.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
