报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30
收回投资所收到的现金,0.0,1468.58,1468.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,1100.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,1748.56,0.0,152.1,0.0,0.0,0.0,16000.0,16000.0,16000.0,6000.0,10000.0,14000.0,14000.0,4000.0,0.0,0.0,0.0,0.0,4300.0,30392.03,34391.44,22000.0,24280.0,36050.0,31340.0,0.0,25920.0,28911.02,35430.0,36920.0,18500.0,18900.0
取得投资收益所收到的现金,826.51,826.51,826.51,826.51,0.0,0.0,3702.5,3753.88,10.03,4286.3,4286.3,4286.3,0.0,4307.23,4353.16,4406.03,72.3,152.68,1551.63,2898.57,166.09,299.28,1462.43,1512.95,67.05,125.63,147.42,175.5,218.86,327.87,335.67,3891.21,105.56,140.61,147.04,8932.89,538.78,1090.55,10801.37,11432.23,994.79,1772.14,2398.4,9767.55,874.57,1714.41,10071.11,10531.38,698.05,1644.57,20859.84,21699.4,1177.34,1745.3
处置固定资产、无形资产和其他长期资产所收回的现金净额,2.4,6.35,19.99,201.29,1.83,4.21,4.64,6.68,0.03,0.07,0.81,15.42,1.09,1.61,9.61,84.45,0.61,2.76,3.84,41.23,1.75,2.67,5.01,80.45,0.29,12.75,29.09,50.75,0.9,23.96,34.78,54.53,3.64,14.95,38.37,56.18,6.76,27.26,37.38,32.79,5.3,14.46,41.51,36.78,1.44,3.75,15.84,86.95,8.96,12.38,17.92,36.96,1.68,4.75
处置子公司及其他营业单位收到的现金净额,0.0,0.0,0.0,1468.58,0.0,770.0,770.0,1628.66,0.0,1100.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1748.56,0.0,0.33,0.33,152.1,0.0,0.0,0.0,64.03,0.0,0.0,0.0,0.0,0.0,1015.91,1015.91,1015.91,0.0,0.0,499.29,499.29,0.0,0.0,0.0,15.27,0.0,0.0,0.0,0.0,0.0,0.0
收到的其他与投资活动有关的现金,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
投资活动现金流入小计,828.91,2301.44,2315.08,2811.39,1.83,774.21,4477.14,5389.21,10.06,5386.37,5647.12,5401.72,1.09,4308.83,62362.77,4490.48,25072.92,155.45,1555.47,2939.8,167.84,301.95,3216.0,3341.96,219.44,138.7,176.85,378.35,16219.75,16351.83,16370.45,10009.77,10109.2,14155.56,14185.41,17989.08,545.55,2133.72,11854.65,12480.93,5300.09,32178.64,37330.63,32303.62,25156.01,37768.16,41426.94,10633.61,26627.01,30567.97,56307.76,58656.36,19679.02,20650.05
购建固定资产、无形资产和其他长期资产所支付的现金,236.85,1085.15,1733.01,2377.41,26.51,704.77,1229.31,1230.75,11.61,25.04,58.38,515.99,63.23,275.69,466.72,854.8,296.87,725.83,1017.49,2298.66,1023.98,2183.34,3263.85,3788.76,745.57,1658.83,2842.47,4159.99,743.27,2023.68,3094.62,4087.3,808.51,2300.69,3178.19,3940.54,1764.39,3319.28,8551.32,10825.5,3743.68,9779.57,14991.78,18385.8,1749.82,4538.21,7909.74,9362.73,1230.98,3037.47,4778.37,6425.72,899.45,2362.14
投资所支付的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,185.0,25000.0,0.0,0.0,10000.0,2300.0,2363.96,3413.96,70.2,0.0,0.0,4000.0,16000.0,0.0,0.0,13500.0,9000.0,46.86,0.0,0.0,178.56,17000.0,70500.0,85400.0,87380.0,1800.0,0.0,0.0,15670.0,10000.0,14000.0,17500.0,9870.0,0.0,0.0,39900.0,40700.0,0.0,0.0
取得子公司及其他营业单位支付的现金净额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3689.57,0.0,0.0,0.0,0.0,0.0,28350.0,32700.0,32700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付的其他与投资活动有关的现金,0.0,0.0,0.0,0.0,6142.07,6425.67,7973.56,0.04,0.0,0.0,71.52,591.52,0.0,0.0,58000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,0.0,0.0,0.0
投资活动现金流出小计,236.85,1085.15,1733.01,2377.41,6168.58,7130.44,9202.87,2623.35,11.61,25.04,909.89,1107.5,63.23,275.69,58466.72,1039.8,25296.87,725.83,1017.49,12298.66,3323.98,4547.3,6677.81,7548.52,745.57,1658.83,6842.47,20159.99,743.27,30373.68,49294.62,45787.3,855.37,2300.69,3178.19,4119.1,18798.48,73819.28,93951.32,98205.5,5543.68,9779.57,14991.78,34195.8,11749.82,18538.21,25409.74,19232.73,1230.98,3130.47,44771.37,47125.72,899.45,2362.14
投资活动产生的现金流量净额,592.06,1216.29,582.07,433.97,-6166.75,-6356.23,-4725.73,2765.87,-1.55,5361.33,4737.22,4294.22,-62.14,4033.14,3896.05,3450.69,-223.95,-570.38,537.98,-9358.87,-3156.14,-4245.35,-3461.8,-4206.57,-526.13,-1520.13,-6665.62,-19781.63,15476.48,-14021.86,-32924.17,-35777.53,9253.83,11854.87,11007.22,13869.97,-18252.94,-71685.56,-82096.66,-85724.57,-243.59,22399.07,22338.86,-1892.18,13406.19,19229.95,16017.2,-8599.13,25396.02,27437.51,11536.39,11530.63,18779.57,18287.91
吸收投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97617.88,97617.88,97617.88,97617.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其中：子公司吸收少数股东投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
取得借款收到的现金,8000.0,16000.0,21000.0,21000.0,0.0,2900.0,2900.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,31000.0,51000.0,0.0,5000.0,30000.0,41000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
筹资活动现金流入小计,8000.0,16000.0,21000.0,21000.0,0.01,2900.0,2900.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,14000.0,31000.0,51000.0,0.0,5000.0,30000.0,41000.0,97617.88,97617.88,97617.88,97617.88,0.0,0.0,0.0,1200.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0
偿还债务支付的现金,8000.0,16000.0,16000.0,16000.0,5000.0,5000.0,5000.0,7900.0,2900.0,2900.0,2900.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,19800.0,11200.0,11200.0,36200.0,72200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0
分配股利、利润或偿付利息所支付的现金,33.48,112.56,142.99,152.42,83.03,87.34,148.23,205.68,10.82,10.82,10.82,10.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.87,929.16,930.94,0.0,0.91,1202.46,1202.46,0.0,412.1,729.2,1096.23,383.56,669.77,1051.03,1348.26,0.0,1932.64,1932.64,1932.64,11.95,3553.53,3553.53,3577.04,6.04,3733.18,3733.18,3733.18,97.2,3824.34,3824.34,3727.14,0.0,970.04
其中：子公司支付给少数股东的股利、利润,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
支付其他与筹资活动有关的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.04,14.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,150.0,150.0,150.0,247.2,244.05,244.05
筹资活动现金流出小计,8033.48,16112.56,16142.99,16152.42,5083.03,5087.34,5148.23,8105.68,2910.82,2910.82,2910.82,2910.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.87,929.16,990.94,70.0,70.91,1272.46,1272.46,0.0,426.14,743.24,20896.23,11583.56,11869.77,37251.03,73548.26,0.0,1932.64,1932.64,1932.64,11.95,3553.53,3553.53,4077.04,10006.04,13733.18,13733.18,13733.18,247.2,3974.34,3974.34,3974.34,244.05,1214.09
筹资活动产生的现金流量净额,-33.48,-112.56,4857.01,4847.58,-5083.01,-2187.34,-2248.23,-2305.68,-2910.82,-2910.82,-2910.82,-2910.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-625.87,-929.16,-690.94,-70.0,-70.91,-1272.46,-1272.46,0.0,13573.86,30256.76,30103.77,-11583.56,-6869.77,-7251.03,-32548.26,97617.88,95685.23,95685.23,95685.23,-11.95,-3553.53,-3553.53,-2877.04,-6.04,-3733.18,-3733.18,-3733.18,-247.2,-3974.34,-3974.34,-3974.34,-244.05,-1214.09
四、汇率变动对现金及现金等价物的影响,7.99,15.41,27.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
五、现金及现金等价物净增加额,-1287.37,-796.97,6867.7,13046.51,-9475.17,-10946.26,-7775.98,3985.93,-2431.53,-788.89,-880.29,5199.4,634.58,2518.81,-528.35,5853.97,-1202.17,-4747.81,-4693.86,-4798.4,-5956.69,-13224.49,-12834.93,-1902.82,-4626.99,-14194.01,-25529.29,-14217.86,9433.69,-15093.73,-19358.5,-3061.55,-16535.5,-14927.76,-11936.74,-6436.66,69198.07,1118.48,-5726.76,20508.53,-11072.8,-9338.34,-15157.14,-6699.22,4602.78,-8524.79,-14354.71,3187.74,3213.9,-4613.54,-23069.29,16043.05,5322.03,-2586.75
加:期初现金及现金等价物余额,12999.3,12999.3,0.0,12999.3,26045.8,26045.8,26045.8,26045.8,30031.73,30031.73,30031.73,30031.73,35231.13,35231.13,35231.13,35231.13,41085.1,41085.1,41085.1,41085.1,36930.52,36930.52,37632.34,37632.34,35943.24,35729.52,35729.52,35729.52,21511.66,24512.64,24512.64,24512.64,21400.69,21451.09,21451.09,21451.09,15014.43,15014.43,15014.43,15014.43,35436.05,35522.96,35522.96,35522.96,28823.75,28823.75,28823.75,28823.75,32011.49,32011.49,32011.49,32011.49,48054.54,48054.54
六、期末现金及现金等价物余额,11711.92,12202.33,0.0,26045.8,16570.63,15099.54,18269.83,30031.73,27600.2,29242.84,29151.44,35231.13,35865.71,37749.94,34702.78,41085.1,39882.93,36337.3,36391.25,36286.7,30973.82,23706.02,24797.4,35729.52,31316.25,21535.51,10200.23,21511.66,30945.35,9418.91,5154.14,21451.09,4865.19,6523.34,9514.35,15014.43,84212.51,16132.91,9287.67,35522.96,24363.25,26184.62,20365.83,28823.75,33426.52,20298.96,14469.04,32011.49,35225.39,27397.95,8942.2,48054.54,53376.58,45467.8
净利润,0.0,282.21,0.0,2699.06,0.0,545.69,0.0,3291.43,0.0,859.77,0.0,3013.5,0.0,1238.38,0.0,3009.67,0.0,257.45,0.0,1236.0,0.0,322.94,0.0,3918.78,0.0,-5923.85,0.0,355.0,0.0,900.83,0.0,7739.36,0.0,1891.42,0.0,10558.06,0.0,2082.87,0.0,11334.33,0.0,1392.77,0.0,12309.01,0.0,2845.23,0.0,31389.44,0.0,-3357.1,0.0,2707.73,0.0,-9008.0
少数股东权益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,276.75,0.0,1006.64,0.0,192.94,0.0,3762.44,0.0,539.62,0.0,865.15,0.0,208.61,0.0,213.9,0.0,145.85,0.0,777.01,0.0,411.23,0.0,1190.7,0.0,169.31,0.0,573.46,0.0,380.31,0.0,1649.5,0.0,121.25,0.0,743.24,0.0,-238.97,0.0,1820.63,0.0,159.99,0.0,1333.17,0.0,-81.76,0.0,1386.42,0.0,-123.84,0.0,0.0,0.0,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,1273.49,0.0,3434.39,0.0,960.34,0.0,1975.05,0.0,780.96,0.0,1531.92,0.0,615.02,0.0,1045.99,0.0,247.92,0.0,346.84,0.0,109.12,0.0,395.49,0.0,127.64,0.0,220.24,0.0,254.56,0.0,711.33,0.0,455.57,0.0,922.85,0.0,473.74,0.0,1029.86,0.0,744.67,0.0,2537.79,0.0,1653.95,0.0,3488.44,0.0,1521.94,0.0,3157.28,0.0,1996.95
无形资产摊销,0.0,558.8,0.0,1043.14,0.0,490.96,0.0,981.91,0.0,305.81,0.0,592.72,0.0,283.13,0.0,632.41,0.0,414.43,0.0,847.72,0.0,305.83,0.0,739.37,0.0,423.43,0.0,1213.1,0.0,972.13,0.0,2106.25,0.0,1232.48,0.0,2716.54,0.0,1704.83,0.0,3713.83,0.0,1938.59,0.0,4139.63,0.0,2424.84,0.0,4711.73,0.0,2082.86,0.0,4049.58,0.0,2434.79
长期待摊费用摊销,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.45,0.0,21.14,0.0,40.71,0.0,24.1,0.0,48.2,0.0,26.48,0.0,55.89,0.0,38.19,0.0,103.83,0.0,37.83,0.0,50.87,0.0,88.85,0.0,60.9,0.0,33.1,0.0,123.59,0.0,68.07,0.0,146.15,0.0,62.23
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,0.0,-25.54,0.0,27.51,0.0,1.14,0.0,0.0,0.0,0.04,0.0,212.1,0.0,36.48,0.0,65.19,0.0,0.53,0.0,-6.72,0.0,-14.58,0.0,24.72,0.0,8.27,0.0,7.03,0.0,-1.21,0.0,4.14,0.0,1.36,0.0,-0.11,0.0,-0.14,0.0,-0.59,0.0,0.27,0.0,-0.72,0.0,-1.46,0.0,-1.97,0.0,-0.84,0.0,-6.91,0.0,0.09
固定资产报废损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,1.36,0.0,1.39,0.0,0.59
公允价值变动损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.03,0.0,12.03,0.0,-33.85,0.0,45.87,0.0,13.89,0.0,0.0,0.0,0.0,0.0,0.0
递延收益增加（减：减少）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
