报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30
其中：子公司吸收少数股东投资收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,2760.0,2760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0,0.0,0.0,2410.0,0.0,980.0,0.0
取得借款收到的现金,54060.0,108860.0,162260.0,211099.95,55300.0,96565.0,136565.0,194294.0,89153.54,134482.59,181702.27,212607.09,94576.5,143283.68,209680.48,278282.63,150174.48,195505.81,302340.91,422053.93,118959.66,212596.34,331793.99,469239.97,150523.03,254837.94,369246.45,464550.25,172875.35,244742.36,409692.01,542793.1,233888.88,364208.29,555965.56,744461.34,62680.0,87291.47,114498.47,138407.4,46573.77,174073.92,190763.93,227060.95,17150.06,39765.06,55960.96,175075.91,81309.78,131173.97,156492.99
发行债券收到的现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98500.0,98500.0,98500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到其他与筹资活动有关的现金,0.39,0.0,0.0,1200.0,0.0,1200.0,0.0,2820.0,0.0,1200.0,1200.0,1200.0,0.0,0.0,100.0,283.3,0.0,0.0,0.0,15.53,0.0,0.0,0.0,3040.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,4030.0,0.0,0.0,0.0,938.19,2000.0,2000.0,2000.0,3000.0,0.0,21000.0,3000.0,36000.0,400.0,400.0,400.0
筹资活动现金流入小计,54060.39,108860.0,162260.0,212299.95,55300.0,97765.0,136565.0,197114.0,89153.54,135682.59,182902.27,213807.09,94576.5,143283.68,209780.48,278565.92,150174.48,195505.81,302340.91,422069.46,118959.66,212596.34,331793.99,472478.46,150523.03,257597.94,372006.45,467310.25,172875.35,244742.36,409692.01,562793.1,233888.88,462708.29,654465.56,848006.34,409680.0,434291.47,461498.47,486345.59,49063.77,176563.92,193253.93,230728.95,17150.06,62685.06,60880.96,213485.91,82689.78,132553.97,157872.99
偿还债务支付的现金,36660.0,98740.0,139300.0,205514.2,34539.95,82200.0,116815.95,202154.95,72800.0,127200.0,168378.0,239146.07,49691.0,114491.0,158691.0,258896.98,66194.62,126421.91,206127.17,334381.39,77759.53,204661.7,325967.87,492152.91,89621.14,209194.18,293768.86,448079.24,101791.64,187218.83,330333.76,483204.05,169169.8,406814.13,528046.59,693248.37,269880.33,311196.85,344707.07,364716.09,51973.43,175650.69,195350.75,243520.78,13800.06,35164.06,63395.08,167972.91,54019.24,95093.56,152274.36
分配股利、利润或偿付利息所支付的现金,1777.93,9358.99,11047.23,15477.24,1795.38,3652.04,9413.77,11464.26,1223.64,4445.17,8364.37,9379.19,892.19,21899.62,31164.08,37968.92,2196.27,4299.17,14782.57,17529.41,3662.24,16001.5,19156.7,20617.21,2772.01,7608.24,13631.17,22328.24,3204.4,36750.33,46308.6,56786.05,4641.61,51636.51,64627.72,68385.99,2341.71,71010.08,72029.02,71575.2,3534.62,76474.51,77080.76,77681.1,1597.46,80248.93,84671.4,86118.36,4254.34,63486.86,65809.43
其中：子公司支付给少数股东的股利、利润,0.0,0.0,0.0,1750.0,0.0,0.0,0.0,0.0,0.0,2000.0,4806.25,5112.5,0.0,5000.0,5000.0,5000.0,0.0,0.0,6250.0,6250.0,0.0,7946.67,7946.67,7946.67,0.0,1518.75,5018.75,10202.85,0.0,0.0,5806.25,14031.25,0.0,4169.5,14947.83,15437.83,0.0,1864.42,1864.42,1864.42,2940.0,4704.0,4704.0,4946.96,915.84,4790.24,6693.15,9200.94,1411.2,4900.0,5051.2
支付其他与筹资活动有关的现金,0.0,31.87,0.0,1668.87,0.0,1100.0,0.0,1100.0,0.0,0.0,0.0,191.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3697.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.46,0.0,2000.0,0.0,0.0,0.0,23521.53,0.0,0.0,1000.0,4298.27,0.0,0.0,0.0,737.09,0.0,2051.05,1500.0,2438.52,0.0,1786.25,1808.07
筹资活动现金流出小计,38437.93,108130.86,150347.23,222660.31,36335.32,86952.04,126229.72,214719.21,74023.64,131645.17,176742.37,248716.45,50583.19,136390.62,189855.08,296865.9,68390.89,130721.08,220909.73,355608.06,81421.78,220663.2,345124.57,512770.12,92393.15,216802.42,307400.04,470407.48,104996.04,224889.62,376642.36,541990.1,173811.42,458450.64,592674.31,785155.89,272222.03,382206.93,417736.09,440589.56,55508.05,252125.2,272431.51,321938.97,15397.52,117464.04,149566.48,256529.79,58273.58,160366.68,219891.86
筹资活动产生的现金流量净额,15622.46,729.14,11912.77,-10360.36,18964.68,10812.96,10335.28,-17605.21,15129.9,4037.42,6159.9,-34909.36,43993.31,6893.06,19925.4,-18299.97,81783.58,64784.74,81431.18,66461.4,37537.88,-8066.86,-13330.58,-40291.66,58129.88,40795.51,64606.41,-3097.23,67879.31,19852.74,33049.65,20803.0,60077.46,4257.65,61791.25,62850.45,137457.96,52084.54,43762.37,45756.03,-6444.29,-75561.28,-79177.58,-91210.02,1752.54,-54778.98,-88685.52,-43043.88,24416.2,-27812.71,-62018.87
四、汇率变动对现金及现金等价物的影响,-3.31,-17.07,-19.79,0.0,-48.08,-64.67,-71.73,0.0,0.41,0.04,-1.16,0.0,-0.67,-9.39,-28.14,0.0,76.69,240.96,319.09,0.0,100.27,108.15,32.62,0.0,4.47,238.89,309.25,0.0,60.16,-192.86,-161.83,0.0,-199.56,-355.53,-598.73,0.0,-154.2,-352.3,-725.58,0.0,-6.09,21.36,197.83,0.0,319.9,0.0,287.03,-2242.62,-3309.6,-929.11,-777.63
五、现金及现金等价物净增加额,32.52,2552.38,7817.49,12701.89,5636.87,25365.69,-9886.21,1432.87,-4856.26,11668.18,2014.9,11259.69,816.44,1387.82,-15656.43,-25195.53,26652.82,51492.74,8154.67,41568.18,4503.25,33114.84,-12465.78,34.95,11025.13,58384.14,-5027.92,11843.81,12834.89,41431.33,-15969.3,13431.07,-11289.98,45904.57,-12789.97,46771.4,16687.87,55174.02,54046.67,119088.86,-97706.7,-71460.86,-98482.11,-25703.65,-80347.58,67898.13,-113242.43,2588.99,-66126.51,-5706.73,-87816.18
加:期初现金及现金等价物余额,34896.76,34896.76,34896.76,30048.42,48853.88,48853.88,50173.15,42750.3,48155.68,48274.68,48274.68,44183.17,56722.63,56721.62,56721.62,55442.86,32892.36,32892.36,32910.56,30247.33,77938.51,77938.51,77938.51,71815.52,77435.94,71850.47,71850.47,71850.47,83694.27,83694.27,83694.27,83694.27,97125.35,97125.35,97125.35,97125.35,143896.75,143896.75,143896.75,143896.75,262985.61,262985.61,262985.61,262985.61,237281.96,237281.96,237281.96,237281.96,239870.95,239870.95,239870.95
六、期末现金及现金等价物余额,34929.27,37449.14,42714.24,42750.3,54490.75,74219.57,40286.94,44183.17,43299.43,59942.87,50289.58,55442.86,57539.07,58109.44,41065.19,30247.33,59545.17,84385.1,41065.23,71815.52,82441.76,111053.35,65472.73,71850.47,88461.07,130234.61,66822.55,83694.27,96529.16,125125.61,67724.98,97125.35,85835.37,143029.92,84335.38,143896.75,160584.62,199070.78,197943.42,262985.61,165278.91,191524.76,164503.5,237281.96,156934.38,305180.09,124039.53,239870.95,173744.44,234164.22,152054.77
净利润,0.0,0.0,0.0,17316.02,0.0,11651.03,0.0,22732.05,0.0,15492.5,0.0,44724.53,0.0,19809.67,0.0,39586.35,0.0,24876.83,0.0,48605.54,0.0,32926.63,0.0,62055.67,0.0,42676.54,0.0,74766.01,0.0,50490.94,0.0,94275.65,0.0,69041.09,0.0,115216.65,0.0,86168.08,0.0,153541.03,0.0,108674.5,0.0,188821.57,0.0,136398.25,0.0,239516.96,0.0,166319.04,0.0
少数股东权益,0.0,0.0,0.0,5304.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
未确认的投资损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
资产减值准备,0.0,0.0,0.0,-42.96,0.0,736.66,0.0,3338.51,0.0,897.66,0.0,2784.03,0.0,2199.56,0.0,2259.79,0.0,1554.19,0.0,1224.12,0.0,1308.13,0.0,1496.17,0.0,1355.48,0.0,2616.9,0.0,2770.76,0.0,2748.6,0.0,1683.38,0.0,3388.44,0.0,1457.27,0.0,4690.6,0.0,2655.19,0.0,2573.43,0.0,3263.09,0.0,5101.88,0.0,6044.66,0.0
固定资产折旧、油气资产折耗、生产性物资折旧,0.0,0.0,0.0,3610.68,0.0,1797.94,0.0,3847.08,0.0,2454.95,0.0,4890.14,0.0,3123.82,0.0,5678.33,0.0,2884.09,0.0,6110.81,0.0,4342.56,0.0,7035.69,0.0,5143.33,0.0,8649.36,0.0,6157.7,0.0,9826.97,0.0,6292.41,0.0,11843.03,0.0,6555.85,0.0,15562.51,0.0,9481.13,0.0,20877.45,0.0,10572.6,0.0,21857.7,0.0,11719.23,0.0
无形资产摊销,0.0,0.0,0.0,881.52,0.0,422.62,0.0,711.57,0.0,504.72,0.0,1174.19,0.0,728.03,0.0,1518.66,0.0,997.42,0.0,2356.15,0.0,1500.53,0.0,2838.04,0.0,1810.32,0.0,3252.49,0.0,2368.77,0.0,3626.38,0.0,1703.07,0.0,4041.85,0.0,2481.16,0.0,5444.19,0.0,2911.53,0.0,6290.89,0.0,4377.06,0.0,10047.62,0.0,7043.27,0.0
长期待摊费用摊销,0.0,0.0,0.0,50.23,0.0,17.57,0.0,17.57,0.0,7.38,0.0,6.41,0.0,8.6,0.0,12.16,0.0,6.44,0.0,46.04,0.0,52.88,0.0,96.66,0.0,100.3,0.0,169.24,0.0,76.09,0.0,320.71,0.0,202.85,0.0,478.39,0.0,338.33,0.0,671.43,0.0,406.35,0.0,795.23,0.0,382.23,0.0,808.45,0.0,707.21,0.0
待摊费用的减少,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预提费用的增加,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
处置固定资产、无形资产和其他长期资产的损失,0.0,0.0,0.0,62.48,0.0,-26.16,0.0,41.38,0.0,-8.06,0.0,-1329.34,0.0,56.35,0.0,287.31,0.0,107.0,0.0,245.51,0.0,22.12,0.0,-63.9,0.0,195.77,0.0,279.42,0.0,9.45,0.0,161.16,0.0,31.66,0.0,-1387.82,0.0,-46.0,0.0,1590.22,0.0,635.7,0.0,134.37,0.0,-0.7,0.0,-216.56,0.0,11119.56,0.0
固定资产报废损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03,0.0,5.12,0.0,279.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.03,0.0,143.84,0.0,286.32,0.0,105.69,0.0
公允价值变动损失,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
递延收益增加（减：减少）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
预计负债,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
财务费用,0.0,0.0,0.0,5100.84,0.0,3358.02,0.0,6380.94,0.0,2268.62,0.0,4157.85,0.0,2542.93,0.0,4775.82,0.0,4477.74,0.0,9579.04,0.0,7499.79,0.0,12115.67,0.0,6228.28,0.0,12316.99,0.0,6777.36,0.0,12962.96,0.0,8299.85,0.0,17176.76,0.0,4592.27,0.0,7802.67,0.0,3943.43,0.0,7446.73,0.0,3945.08,0.0,10277.71,0.0,8046.45,0.0
