股票代码,股票名称,交易所
600009,上海机场,上海
600010,包钢股份,上海
600011,华能国际,上海
600012,皖通高速,上海
600015,华夏银行,上海
600016,民生银行,上海
600017,日照港,上海
600018,上港集团,上海
600019,宝钢股份,上海
600020,中原高速,上海
600021,上海电力,上海
600022,山东钢铁,上海
600023,浙能电力,上海
600025,华能水电,上海
600026,中远海能,上海
600027,华电国际,上海
600028,中国石化,上海
600029,南方航空,上海
600030,中信证券,上海
600031,三一重工,上海
600033,福建高速,上海
600035,楚天高速,上海
600036,招商银行,上海
600037,歌华有线,上海
600038,中直股份,上海
600039,四川路桥,上海
600048,保利地产,上海
600050,中国联通,上海
600051,宁波联合,上海
600052,浙江广厦,上海
600053,九鼎投资,上海
600054,黄山旅游,上海
600055,万东医疗,上海
600056,中国医药,上海
600057,厦门象屿,上海
600058,五矿发展,上海
600059,古越龙山,上海
600060,海信视像,上海
600061,国投资本,上海
600062,华润双鹤,上海
600063,皖维高新,上海
600064,南京高科,上海
600066,宇通客车,上海
600067,冠城大通,上海
600068,葛洲坝,上海
600069,*ST银鸽,上海
600070,浙江富润,上海
600071,凤凰光学,上海
600072,中船科技,上海
600073,上海梅林,上海
600074,退市保千,上海
600075,新疆天业,上海
600076,康欣新材,上海
600077,宋都股份,上海
600078,澄星股份,上海
600079,人福医药,上海
600080,金花股份,上海
600081,东风科技,上海
600082,海泰发展,上海
600083,*ST博信,上海
600084,ST中葡,上海
600085,同仁堂,上海
600086,东方金钰,上海
600088,中视传媒,上海
600089,特变电工,上海
600090,同济堂,上海
600091,ST明科,上海
600093,易见股份,上海
600094,大名城,上海
600095,哈高科,上海
600096,云天化,上海
600097,开创国际,上海
600098,广州发展,上海
600099,林海股份,上海
600100,同方股份,上海
600101,明星电力,上海
600103,青山纸业,上海
600104,上汽集团,上海
600105,永鼎股份,上海
600106,重庆路桥,上海
600107,美尔雅,上海
600108,亚盛集团,上海
600109,国金证券,上海
600110,诺德股份,上海
600111,北方稀土,上海
600112,ST天成,上海
600113,浙江东日,上海
600114,东睦股份,上海
600115,东方航空,上海
600116,三峡水利,上海
600117,西宁特钢,上海
600118,中国卫星,上海
600119,ST长投,上海
600120,浙江东方,上海
600121,郑州煤电,上海
600122,*ST宏图,上海
600123,兰花科创,上海
600125,铁龙物流,上海
600126,杭钢股份,上海
600127,金健米业,上海
600128,弘业股份,上海
600129,太极集团,上海
600130,波导股份,上海
600131,国网信通,上海
600132,重庆啤酒,上海
600133,东湖高新,上海
600135,乐凯胶片,上海
600136,当代文体,上海
600137,浪莎股份,上海
600138,中青旅,上海
600139,西部资源,上海
600141,兴发集团,上海
600143,金发科技,上海
600145,*ST新亿,上海
600146,商赢环球,上海
600148,长春一东,上海
600149,ST坊展,上海
600150,中国船舶,上海
600151,航天机电,上海
600152,维科技术,上海
600153,建发股份,上海
600155,华创阳安,上海
600156,华升股份,上海
600157,永泰能源,上海
600158,中体产业,上海
600159,大龙地产,上海
600160,巨化股份,上海
600161,天坛生物,上海
600162,香江控股,上海
600163,中闽能源,上海
600165,新日恒力,上海
600166,福田汽车,上海
600167,联美控股,上海
600168,武汉控股,上海
600169,太原重工,上海
600170,上海建工,上海
600171,上海贝岭,上海
600172,黄河旋风,上海
600173,卧龙地产,上海
600175,*ST美都,上海
600176,中国巨石,上海
600177,雅戈尔,上海
600178,东安动力,上海
600179,*ST安通,上海
600180,瑞茂通,上海
600182,S佳通,上海
600183,生益科技,上海
600184,光电股份,上海
600185,格力地产,上海
600186,莲花健康,上海
600187,国中水务,上海
600188,兖州煤业,上海
600189,吉林森工,上海
600190,锦州港,上海
600191,华资实业,上海
600192,长城电工,上海
600193,ST创兴,上海
600195,中牧股份,上海
600196,复星医药,上海
600197,伊力特,上海
600198,大唐电信,上海
600199,金种子酒,上海
600200,江苏吴中,上海
600201,生物股份,上海
600202,哈空调,上海
600203,福日电子,上海
600206,有研新材,上海
600207,安彩高科,上海
600208,新湖中宝,上海
600209,ST罗顿,上海
600210,紫江企业,上海
600211,西藏药业,上海
600212,*ST江泉,上海
600213,亚星客车,上海
600215,*ST经开,上海
600216,浙江医药,上海
600217,中再资环,上海
600218,全柴动力,上海
600219,南山铝业,上海
600220,江苏阳光,上海
600221,海航控股,上海
600222,太龙药业,上海
600223,鲁商发展,上海
600225,*ST松江,上海
600226,瀚叶股份,上海
600227,圣济堂,上海
600228,ST昌九,上海
600229,城市传媒,上海
600230,沧州大化,上海
600231,凌钢股份,上海
600232,金鹰股份,上海
600233,圆通速递,上海
600234,ST山水,上海
600235,民丰特纸,上海
600236,桂冠电力,上海
600237,铜峰电子,上海
600238,ST椰岛,上海
600239,云南城投,上海
600241,*ST时万,上海
600242,中昌数据,上海
600243,*ST海华,上海
600246,万通地产,上海
600247,ST成城,上海
600248,延长化建,上海
600249,两面针,上海
600250,南纺股份,上海
600251,冠农股份,上海
600252,中恒集团,上海
600255,*ST梦舟,上海
600256,广汇能源,上海
600257,大湖股份,上海
600258,首旅酒店,上海
600259,广晟有色,上海
600260,凯乐科技,上海
600261,阳光照明,上海
600262,北方股份,上海
600265,ST景谷,上海
600266,城建发展,上海
600267,海正药业,上海
600268,国电南自,上海
600269,赣粤高速,上海
600271,航天信息,上海
600272,开开实业,上海
600273,嘉化能源,上海
600275,ST昌鱼,上海
600276,恒瑞医药,上海
600277,亿利洁能,上海
600278,东方创业,上海
600279,重庆港九,上海
600280,*ST中商,上海
600281,太化股份,上海
600282,南钢股份,上海
600283,钱江水利,上海
600284,浦东建设,上海
600285,羚锐制药,上海
600287,江苏舜天,上海
600288,大恒科技,上海
600289,*ST信通,上海
600290,*ST华仪,上海
600291,西水股份,上海
600292,远达环保,上海
600293,三峡新材,上海
600295,鄂尔多斯,上海
600297,广汇汽车,上海
600298,安琪酵母,上海
600299,安迪苏,上海
600300,维维股份,上海
600301,ST南化,上海
600302,标准股份,上海
600303,曙光股份,上海
600305,恒顺醋业,上海
600306,*ST商城,上海
600307,酒钢宏兴,上海
600308,华泰股份,上海
600309,万华化学,上海
600310,桂东电力,上海
600311,*ST荣华,上海
600312,平高电气,上海
600313,农发种业,上海
600315,上海家化,上海
600316,洪都航空,上海
600317,营口港,上海
600318,新力金融,上海
600319,ST亚星,上海
600320,振华重工,上海
600321,正源股份,上海
600322,天房发展,上海
600323,瀚蓝环境,上海
600325,华发股份,上海
600326,西藏天路,上海
600327,大东方,上海
600328,兰太实业,上海
600329,中新药业,上海
600330,天通股份,上海
600331,宏达股份,上海
600332,白云山,上海
600333,长春燃气,上海
600335,国机汽车,上海
600336,澳柯玛,上海
600337,美克家居,上海
600338,西藏珠峰,上海
600339,中油工程,上海
600340,华夏幸福,上海
600343,航天动力,上海
600345,长江通信,上海
600346,恒力石化,上海
600348,阳泉煤业,上海
600350,山东高速,上海
600351,亚宝药业,上海
600352,浙江龙盛,上海
600353,旭光股份,上海
600354,*ST敦种,上海
600355,精伦电子,上海
600356,恒丰纸业,上海
600358,*ST联合,上海
600359,新农开发,上海
600360,华微电子,上海
600361,华联综超,上海
600362,江西铜业,上海
600363,联创光电,上海
600365,通葡股份,上海
600366,宁波韵升,上海
600367,红星发展,上海
600368,五洲交通,上海
600369,西南证券,上海
600370,三房巷,上海
600371,万向德农,上海
600372,中航电子,上海
600373,中文传媒,上海
600375,华菱星马,上海
600376,首开股份,上海
600377,宁沪高速,上海
600378,昊华科技,上海
600379,宝光股份,上海
600380,健康元,上海
600381,青海春天,上海
600382,广东明珠,上海
600383,金地集团,上海
600385,ST金泰,上海
600386,北巴传媒,上海
600387,海越能源,上海
600388,龙净环保,上海
600389,江山股份,上海
600390,五矿资本,上海
600391,航发科技,上海
600392,盛和资源,上海
600393,粤泰股份,上海
600395,盘江股份,上海
600396,金山股份,上海
600397,安源煤业,上海
600398,海澜之家,上海
600399,ST抚钢,上海
600400,红豆股份,上海
600403,大有能源,上海
600405,动力源,上海
600406,国电南瑞,上海
600408,ST安泰,上海
600409,三友化工,上海
600410,华胜天成,上海
600415,小商品城,上海
600416,*ST湘电,上海
600418,江淮汽车,上海
600419,天润乳业,上海
600420,现代制药,上海
600421,ST仰帆,上海
600422,昆药集团,上海
600423,ST柳化,上海
600425,青松建化,上海
600426,华鲁恒升,上海
600428,中远海特,上海
600429,三元股份,上海
600433,冠豪高新,上海
600435,北方导航,上海
600436,片仔癀,上海
600438,通威股份,上海
600439,瑞贝卡,上海
600444,国机通用,上海
600446,金证股份,上海
600448,华纺股份,上海
600449,宁夏建材,上海
600452,涪陵电力,上海
600455,博通股份,上海
600456,宝钛股份,上海
600458,时代新材,上海
600459,贵研铂业,上海
600460,士兰微,上海
600461,洪城水业,上海
600462,*ST九有,上海
600463,空港股份,上海
600466,蓝光发展,上海
600467,好当家,上海
600468,百利电气,上海
600469,风神股份,上海
600470,*ST六化,上海
600475,华光股份,上海
600476,湘邮科技,上海
600477,杭萧钢构,上海
600478,科力远,上海
600479,千金药业,上海
600480,凌云股份,上海
600481,双良节能,上海
600482,中国动力,上海
600483,福能股份,上海
600485,*ST信威,上海
600486,扬农化工,上海
600487,亨通光电,上海
600488,天药股份,上海
600489,中金黄金,上海
600490,鹏欣资源,上海
600491,龙元建设,上海
600493,凤竹纺织,上海
600495,晋西车轴,上海
600496,精工钢构,上海
600497,驰宏锌锗,上海
600498,烽火通信,上海
600499,科达洁能,上海
600500,中化国际,上海
600501,航天晨光,上海
600502,安徽建工,上海
600503,华丽家族,上海
600505,西昌电力,上海
600506,香梨股份,上海
600507,方大特钢,上海
600508,上海能源,上海
600509,天富能源,上海
600510,黑牡丹,上海
600511,国药股份,上海
600512,腾达建设,上海
600513,联环药业,上海
600515,海航基础,上海
600516,方大炭素,上海
600517,国网英大,上海
600518,ST康美,上海
600519,贵州茅台,上海
600520,文一科技,上海
600521,华海药业,上海
600522,中天科技,上海
600523,贵航股份,上海
600525,长园集团,上海
600526,菲达环保,上海
600527,江南高纤,上海
600528,中铁工业,上海
600529,山东药玻,上海
600530,*ST交昂,上海
600531,豫光金铅,上海
600532,宏达矿业,上海
600533,栖霞建设,上海
600535,天士力,上海
600536,中国软件,上海
600537,亿晶光电,上海
600538,国发股份,上海
600539,ST狮头,上海
600540,新赛股份,上海
600543,莫高股份,上海
600545,卓郎智能,上海
600546,山煤国际,上海
600547,山东黄金,上海
600548,深高速,上海
600549,厦门钨业,上海
600550,保变电气,上海
600551,时代出版,上海
600552,凯盛科技,上海
600555,*ST海创,上海
600556,天下秀,上海
600557,康缘药业,上海
600558,大西洋,上海
600559,老白干酒,上海
600560,金自天正,上海
600561,江西长运,上海
600562,国睿科技,上海
600563,法拉电子,上海
600565,迪马股份,上海
600566,济川药业,上海
600567,山鹰纸业,上海
600568,中珠医疗,上海
600569,安阳钢铁,上海
600570,恒生电子,上海
600571,信雅达,上海
600572,康恩贝,上海
600573,惠泉啤酒,上海
600575,淮河能源,上海
600576,祥源文化,上海
600577,精达股份,上海
600578,京能电力,上海
600579,克劳斯,上海
600580,卧龙电驱,上海
600581,八一钢铁,上海
600582,天地科技,上海
600583,海油工程,上海
600584,长电科技,上海
600585,海螺水泥,上海
600586,金晶科技,上海
600587,新华医疗,上海
600588,用友网络,上海
600589,广东榕泰,上海
600590,泰豪科技,上海
600592,龙溪股份,上海
600593,大连圣亚,上海
600594,益佰制药,上海
600595,ST中孚,上海
600596,新安股份,上海
600597,光明乳业,上海
600598,北大荒,上海
600599,熊猫金控,上海
600600,青岛啤酒,上海
600601,方正科技,上海
600602,云赛智联,上海
600603,广汇物流,上海
600604,市北高新,上海
600605,汇通能源,上海
600606,绿地控股,上海
600608,ST沪科,上海
600609,金杯汽车,上海
600611,大众交通,上海
600612,老凤祥,上海
600613,神奇制药,上海
600614,*ST鹏起,上海
600615,丰华股份,上海
600616,金枫酒业,上海
600617,国新能源,上海
600618,氯碱化工,上海
600619,海立股份,上海
600620,天宸股份,上海
600621,华鑫股份,上海
600622,光大嘉宝,上海
600623,华谊集团,上海
600624,复旦复华,上海
600626,申达股份,上海
600628,新世界,上海
600629,华建集团,上海
600630,龙头股份,上海
600633,浙数文化,上海
600634,*ST富控,上海
600635,大众公用,上海
600636,国新文化,上海
600637,东方明珠,上海
600638,新黄浦,上海
600639,浦东金桥,上海
600640,号百控股,上海
600641,万业企业,上海
600642,申能股份,上海
600643,爱建集团,上海
600644,乐山电力,上海
600645,中源协和,上海
600647,同达创业,上海
600648,外高桥,上海
600649,城投控股,上海
600650,锦江投资,上海
600651,*ST飞乐,上海
600652,ST游久,上海
600653,申华控股,上海
600654,ST中安,上海
600655,豫园股份,上海
600657,信达地产,上海
600658,电子城,上海
600660,福耀玻璃,上海
600661,昂立教育,上海
600662,强生控股,上海
600663,陆家嘴,上海
600664,哈药股份,上海
600665,天地源,上海
600666,ST瑞德,上海
600667,太极实业,上海
600668,尖峰集团,上海
600671,天目药业,上海
600673,东阳光,上海
600674,川投能源,上海
600675,中华企业,上海
600676,交运股份,上海
600677,*ST航通,上海
600678,四川金顶,上海
600679,上海凤凰,上海
600681,百川能源,上海
600682,南京新百,上海
600683,京投发展,上海
600684,珠江实业,上海
600685,中船防务,上海
600686,金龙汽车,上海
600687,*ST刚泰,上海
600688,上海石化,上海
600689,上海三毛,上海
600690,海尔智家,上海
600691,阳煤化工,上海
600692,亚通股份,上海
600693,东百集团,上海
600694,大商股份,上海
600695,绿庭投资,上海
600696,ST岩石,上海
600697,欧亚集团,上海
600698,ST天雁,上海
600699,均胜电子,上海
600701,*ST工新,上海
600702,舍得酒业,上海
600703,三安光电,上海
600704,物产中大,上海
600705,中航资本,上海
600706,曲江文旅,上海
600707,彩虹股份,上海
600708,光明地产,上海
600710,苏美达,上海
600711,盛屯矿业,上海
600712,南宁百货,上海
600713,南京医药,上海
600714,金瑞矿业,上海
600715,文投控股,上海
600716,凤凰股份,上海
600717,天津港,上海
600718,东软集团,上海
600719,大连热电,上海
600720,祁连山,上海
600721,ST百花,上海
600722,金牛化工,上海
600723,首商股份,上海
600724,宁波富达,上海
600725,ST云维,上海
600726,华电能源,上海
600727,鲁北化工,上海
600728,佳都科技,上海
600729,重庆百货,上海
600730,中国高科,上海
600731,湖南海利,上海
600732,爱旭股份,上海
600733,北汽蓝谷,上海
600734,实达集团,上海
600735,新华锦,上海
600736,苏州高新,上海
600737,中粮糖业,上海
600738,兰州民百,上海
600739,辽宁成大,上海
600740,山西焦化,上海
600741,华域汽车,上海
600742,一汽富维,上海
600743,华远地产,上海
600744,华银电力,上海
600745,闻泰科技,上海
600746,江苏索普,上海
600748,上实发展,上海
600749,西藏旅游,上海
600750,江中药业,上海
600751,海航科技,上海
600753,东方银星,上海
600754,锦江酒店,上海
600755,厦门国贸,上海
600756,浪潮软件,上海
600757,长江传媒,上海
600758,红阳能源,上海
600759,洲际油气,上海
600760,中航沈飞,上海
600761,安徽合力,上海
600763,通策医疗,上海
600764,中国海防,上海
600765,中航重机,上海
600766,园城黄金,上海
600767,ST运盛,上海
600768,宁波富邦,上海
600769,祥龙电业,上海
600770,综艺股份,上海
600771,广誉远,上海
600773,西藏城投,上海
600774,汉商集团,上海
600775,南京熊猫,上海
600776,东方通信,上海
600777,新潮能源,上海
600778,友好集团,上海
600779,水井坊,上海
600780,通宝能源,上海
600781,ST辅仁,上海
600782,新钢股份,上海
600783,鲁信创投,上海
600784,鲁银投资,上海
600785,新华百货,上海
600787,中储股份,上海
600789,鲁抗医药,上海
600790,轻纺城,上海
600791,京能置业,上海
600792,云煤能源,上海
600793,宜宾纸业,上海
600794,保税科技,上海
600795,国电电力,上海
600796,钱江生化,上海
600797,浙大网新,上海
600798,宁波海运,上海
600800,天津磁卡,上海
600801,华新水泥,上海
600802,福建水泥,上海
600803,新奥股份,上海
600804,鹏博士,上海
600805,悦达投资,上海
600807,ST天业,上海
600808,马钢股份,上海
600809,山西汾酒,上海
600810,神马股份,上海
600811,东方集团,上海
600812,华北制药,上海
600814,杭州解百,上海
600815,*ST厦工,上海
600816,*ST安信,上海
600817,ST宏盛,上海
600818,中路股份,上海
600819,耀皮玻璃,上海
600820,隧道股份,上海
600821,*ST劝业,上海
600822,上海物贸,上海
600823,世茂股份,上海
600824,益民集团,上海
600825,新华传媒,上海
600826,兰生股份,上海
600827,百联股份,上海
600828,茂业商业,上海
600829,人民同泰,上海
600830,香溢融通,上海
600831,广电网络,上海
600833,第一医药,上海
600834,申通地铁,上海
600835,上海机电,上海
600836,*ST界龙,上海
600837,海通证券,上海
600838,上海九百,上海
600839,四川长虹,上海
600841,上柴股份,上海
600843,上工申贝,上海
600844,丹化科技,上海
600845,宝信软件,上海
600846,同济科技,上海
600847,万里股份,上海
600848,上海临港,上海
600850,华东电脑,上海
600851,海欣股份,上海
600853,龙建股份,上海
600854,春兰股份,上海
600855,航天长峰,上海
600856,*ST中天,上海
600857,宁波中百,上海
600858,银座股份,上海
600859,王府井,上海
600860,*ST京城,上海
600861,北京城乡,上海
600862,中航高科,上海
600863,内蒙华电,上海
600864,哈投股份,上海
600865,百大集团,上海
600866,星湖科技,上海
600867,通化东宝,上海
600868,梅雁吉祥,上海
600869,智慧能源,上海
600870,ST厦华,上海
600871,石化油服,上海
600872,中炬高新,上海
600873,梅花生物,上海
600874,创业环保,上海
600875,东方电气,上海
600876,洛阳玻璃,上海
600877,ST电能,上海
600879,航天电子,上海
600880,博瑞传播,上海
600881,亚泰集团,上海
600882,妙可蓝多,上海
600883,博闻科技,上海
600884,杉杉股份,上海
600885,宏发股份,上海
600886,国投电力,上海
600887,伊利股份,上海
600888,新疆众和,上海
600889,南京化纤,上海
600890,中房股份,上海
600892,*ST大晟,上海
600893,航发动力,上海
600894,广日股份,上海
600895,张江高科,上海
600896,览海医疗,上海
600897,厦门空港,上海
600898,*ST美讯,上海
600900,长江电力,上海
600901,江苏租赁,上海
600903,贵州燃气,上海
600908,无锡银行,上海
600909,华安证券,上海
600917,重庆燃气,上海
600919,江苏银行,上海
600926,杭州银行,上海
600928,西安银行,上海
600929,湖南盐业,上海
600933,爱柯迪,上海
600936,广西广电,上海
600939,重庆建工,上海
600958,东方证券,上海
600959,江苏有线,上海
600960,渤海汽车,上海
600961,株冶集团,上海
600962,国投中鲁,上海
600963,岳阳林纸,上海
600965,福成股份,上海
600966,博汇纸业,上海
600967,内蒙一机,上海
600968,海油发展,上海
600969,郴电国际,上海
600970,中材国际,上海
600971,恒源煤电,上海
600973,宝胜股份,上海
600975,新五丰,上海
600976,健民集团,上海
600977,中国电影,上海
600978,*ST宜生,上海
600979,广安爱众,上海
600980,北矿科技,上海
600981,汇鸿集团,上海
600982,宁波热电,上海
600983,惠而浦,上海
600984,建设机械,上海
600985,淮北矿业,上海
600986,科达股份,上海
600987,航民股份,上海
600988,赤峰黄金,上海
600989,宝丰能源,上海
600990,四创电子,上海
600992,贵绳股份,上海
600993,马应龙,上海
600995,文山电力,上海
600996,贵广网络,上海
600997,开滦股份,上海
600998,九州通,上海
600999,招商证券,上海
601000,唐山港,上海
601001,大同煤业,上海
601002,晋亿实业,上海
601003,柳钢股份,上海
601005,重庆钢铁,上海
601006,大秦铁路,上海
601007,金陵饭店,上海
601008,连云港,上海
601009,南京银行,上海
601010,文峰股份,上海
601011,宝泰隆,上海
601012,隆基股份,上海
601015,陕西黑猫,上海
601016,节能风电,上海
601018,宁波港,上海
601019,山东出版,上海
601020,华钰矿业,上海
601021,春秋航空,上海
601028,玉龙股份,上海
601038,一拖股份,上海
601058,赛轮轮胎,上海
601066,中信建投,上海
601068,中铝国际,上海
601069,西部黄金,上海
601077,渝农商行,上海
601086,国芳集团,上海
601088,中国神华,上海
601098,中南传媒,上海
601099,太平洋,上海
601100,恒立液压,上海
601101,昊华能源,上海
601106,中国一重,上海
601107,四川成渝,上海
601108,财通证券,上海
601111,中国国航,上海
601113,ST华鼎,上海
601116,三江购物,上海
601117,中国化学,上海
601118,海南橡胶,上海
601126,四方股份,上海
601127,小康股份,上海
601128,常熟银行,上海
601137,博威合金,上海
601138,工业富联,上海
601139,深圳燃气,上海
601155,新城控股,上海
601158,重庆水务,上海
601162,天风证券,上海
601163,三角轮胎,上海
601166,兴业银行,上海
601168,西部矿业,上海
601169,北京银行,上海
601177,杭齿前进,上海
601179,中国西电,上海
601186,中国铁建,上海
601188,龙江交通,上海
601198,东兴证券,上海
601199,江南水务,上海
601200,上海环境,上海
601208,东材科技,上海
601211,国泰君安,上海
601212,白银有色,上海
601216,君正集团,上海
601218,吉鑫科技,上海
601222,林洋能源,上海
601225,陕西煤业,上海
601226,华电重工,上海
601228,广州港,上海
601229,上海银行,上海
601231,环旭电子,上海
601233,桐昆股份,上海
601236,红塔证券,上海
601238,广汽集团,上海
601258,ST庞大,上海
601288,农业银行,上海
601298,青岛港,上海
601311,骆驼股份,上海
601318,中国平安,上海
601319,中国人保,上海
601326,秦港股份,上海
601328,交通银行,上海
601330,绿色动力,上海
601333,广深铁路,上海
601336,新华保险,上海
601339,百隆东方,上海
601360,三六零,上海
601366,利群股份,上海
601368,绿城水务,上海
601369,陕鼓动力,上海
601375,中原证券,上海
601377,兴业证券,上海
601388,怡球资源,上海
601390,中国中铁,上海
601398,工商银行,上海
601500,通用股份,上海
601512,中新集团,上海
601515,东风股份,上海
601518,吉林高速,上海
601519,大智慧,上海
601555,东吴证券,上海
601558,退市锐电,上海
601566,九牧王,上海
601567,三星医疗,上海
601577,长沙银行,上海
601579,会稽山,上海
601588,北辰实业,上海
601595,上海电影,上海
601598,中国外运,上海
601599,鹿港文化,上海
601600,中国铝业,上海
601601,中国太保,上海
601606,长城军工,上海
601607,上海医药,上海
601608,中信重工,上海
601609,金田铜业,上海
601611,中国核建,上海
601615,明阳智能,上海
601616,广电电气,上海
601618,中国中冶,上海
601619,嘉泽新能,上海
601628,中国人寿,上海
601633,长城汽车,上海
601636,旗滨集团,上海
601658,邮储银行,上海
601666,平煤股份,上海
601668,中国建筑,上海
601669,中国电建,上海
601677,明泰铝业,上海
601678,滨化股份,上海
601688,华泰证券,上海
601689,拓普集团,上海
601696,中银证券,上海
601698,中国卫通,上海
601699,潞安环能,上海
601700,风范股份,上海
601717,郑煤机,上海
601718,际华集团,上海
601727,上海电气,上海
601766,中国中车,上海
601777,力帆股份,上海
601778,晶科科技,上海
601788,光大证券,上海
601789,宁波建工,上海
601798,蓝科高新,上海
601799,星宇股份,上海
601800,中国交建,上海
601801,皖新传媒,上海
601808,中海油服,上海
601811,新华文轩,上海
601816,京沪高铁,上海
601818,光大银行,上海
601828,美凯龙,上海
601838,成都银行,上海
601857,中国石油,上海
601858,中国科传,上海
601860,紫金银行,上海
601865,福莱特,上海
601866,中远海发,上海
601869,长飞光纤,上海
601872,招商轮船,上海
601877,正泰电器,上海
601878,浙商证券,上海
601880,大连港,上海
601881,中国银河,上海
601882,海天精工,上海
601886,江河集团,上海
601888,中国国旅,上海
601890,亚星锚链,上海
601898,中煤能源,上海
601899,紫金矿业,上海
601900,南方传媒,上海
601901,方正证券,上海
601908,京运通,上海
601916,浙商银行,上海
601918,新集能源,上海
601919,中远海控,上海
601928,凤凰传媒,上海
601929,吉视传媒,上海
601933,永辉超市,上海
601939,建设银行,上海
601949,中国出版,上海
601952,苏垦农发,上海
601958,金钼股份,上海
601965,中国汽研,上海
601966,玲珑轮胎,上海
601968,宝钢包装,上海
601969,海南矿业,上海
601975,招商南油,上海
601985,中国核电,上海
601988,中国银行,上海
601989,中国重工,上海
601990,南京证券,上海
601991,大唐发电,上海
601992,金隅集团,上海
601996,丰林集团,上海
601997,贵阳银行,上海
601998,中信银行,上海
601999,出版传媒,上海
603000,人民网,上海
603001,奥康国际,上海
603002,宏昌电子,上海
603003,龙宇燃油,上海
603005,晶方科技,上海
603006,联明股份,上海
603007,花王股份,上海
603008,喜临门,上海
603009,北特科技,上海
603010,万盛股份,上海
603011,合锻智能,上海
603012,创力集团,上海
603013,亚普股份,上海
603015,弘讯科技,上海
603016,新宏泰,上海
603017,中衡设计,上海
603018,中设集团,上海
603019,中科曙光,上海
603020,爱普股份,上海
603021,山东华鹏,上海
603022,新通联,上海
603023,威帝股份,上海
603025,大豪科技,上海
603026,石大胜华,上海
603027,千禾味业,上海
603028,赛福天,上海
603029,天鹅股份,上海
603030,全筑股份,上海
603031,安德利,上海
603032,德新交运,上海
603033,三维股份,上海
603035,常熟汽饰,上海
603036,如通股份,上海
603037,凯众股份,上海
603038,华立股份,上海
603039,泛微网络,上海
603040,新坐标,上海
603041,美思德,上海
603042,华脉科技,上海
603043,广州酒家,上海
603045,福达合金,上海
603050,科林电气,上海
603053,成都燃气,上海
603055,台华新材,上海
603056,德邦股份,上海
603058,永吉股份,上海
603059,倍加洁,上海
603060,国检集团,上海
603063,禾望电气,上海
603066,音飞储存,上海
603067,振华股份,上海
603068,博通集成,上海
603069,海汽集团,上海
603076,乐惠国际,上海
603077,和邦生物,上海
603078,江化微,上海
603079,圣达生物,上海
603080,新疆火炬,上海
603081,大丰实业,上海
603083,剑桥科技,上海
603085,天成自控,上海
603086,先达股份,上海
603088,宁波精达,上海
603089,正裕工业,上海
603090,宏盛股份,上海
603093,南华期货,上海
603095,越剑智能,上海
603096,新经典,上海
603098,森特股份,上海
603099,长白山,上海
603100,川仪股份,上海
603101,汇嘉时代,上海
603103,横店影视,上海
603105,芯能科技,上海
603106,恒银金融,上海
603108,润达医疗,上海
603109,神驰机电,上海
603110,东方材料,上海
603111,康尼机电,上海
603113,金能科技,上海
603115,海星股份,上海
603116,红蜻蜓,上海
603117,万林物流,上海
603118,共进股份,上海
603121,华培动力,上海
603123,翠微股份,上海
603126,中材节能,上海
603127,昭衍新药,上海
603128,华贸物流,上海
603129,春风动力,上海
603131,上海沪工,上海
603133,碳元科技,上海
603136,天目湖,上海
603138,海量数据,上海
603139,康惠制药,上海
603156,养元饮品,上海
603157,拉夏贝尔,上海
603158,腾龙股份,上海
603159,上海亚虹,上海
603160,汇顶科技,上海
603161,科华控股,上海
603165,荣晟环保,上海
603166,福达股份,上海
603167,渤海轮渡,上海
603168,莎普爱思,上海
603169,兰石重装,上海
603177,德创环保,上海
603178,圣龙股份,上海
603179,新泉股份,上海
603180,金牌厨柜,上海
603181,皇马科技,上海
603183,建研院,上海
603185,上机数控,上海
603186,华正新材,上海
603187,海容冷链,上海
603188,ST亚邦,上海
603189,网达软件,上海
603192,汇得科技,上海
603195,公牛集团,上海
603196,日播时尚,上海
603197,保隆科技,上海
603198,迎驾贡酒,上海
603199,九华旅游,上海
603200,上海洗霸,上海
603203,快克股份,上海
603208,江山欧派,上海
603212,赛伍技术,上海
603214,爱婴室,上海
603217,元利科技,上海
603218,日月股份,上海
603220,中贝通信,上海
603221,爱丽家居,上海
603222,济民制药,上海
603223,恒通股份,上海
603225,新凤鸣,上海
603226,菲林格尔,上海
603227,雪峰科技,上海
603228,景旺电子,上海
603229,奥翔药业,上海
603232,格尔软件,上海
603233,大参林,上海
603236,移远通信,上海
603238,诺邦股份,上海
603239,浙江仙通,上海
603256,宏和科技,上海
603258,电魂网络,上海
603259,药明康德,上海
603260,合盛硅业,上海
603266,天龙股份,上海
603267,鸿远电子,上海
603268,松发股份,上海
603269,海鸥股份,上海
603277,银都股份,上海
603278,大业股份,上海
603279,景津环保,上海
603283,赛腾股份,上海
603286,日盈电子,上海
603288,海天味业,上海
603289,泰瑞机器,上海
603290,斯达半导,上海
603297,永新光学,上海
603298,杭叉集团,上海
603299,苏盐井神,上海
603300,华铁应急,上海
603301,振德医疗,上海
603303,得邦照明,上海
603305,旭升股份,上海
603306,华懋科技,上海
603308,应流股份,上海
603309,维力医疗,上海
603311,金海环境,上海
603313,梦百合,上海
603315,福鞍股份,上海
603316,诚邦股份,上海
603317,天味食品,上海
603318,派思股份,上海
603319,湘油泵,上海
603320,迪贝电气,上海
