科目,2013年度,2014年度,2015年度,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付其他与筹资活动有关的现金,"13,486,760.45","2,379,760.16","1,981,589.45","9,837,510.60",,"4,687,848.91",,"17,855,500.00","21,469,500.00","38,692,129.84",,"6,000,000.00","28,436,765.49","202,517,576.56","184,906,975.57"
取得投资收益收到的现金,"564,000.00",,"468,000.00","327,893.74",,"327,893.74","267,600.00","1,420,552.82","2,674,238.13","2,674,238.13","56,607.72","1,956,607.72","1,956,607.72","1,956,607.72",
筹资活动现金流出小计,"143,102,438.71","100,612,769.82","103,400,898.74","75,480,654.92",,"101,977,268.77","695,908.78","88,849,687.73","94,260,667.54","121,066,918.65","118,506,775.28","213,938,869.83","319,102,341.76","566,855,026.41","395,164,471.24"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,"208,440.00",,,"38,640.77","38,640.77","1,200.00","96,694.46","170,645.71","464,884.98",
筹资活动产生的现金流量净额,"-60,183,477.43","-38,932,769.82","-11,700,898.74","-27,780,654.92","-50,800,400.00","-28,077,268.77","270,830,855.67","296,764,012.27","371,884,455.41","422,197,111.35","143,642,315.65","215,745,931.33","89,456,347.85","27,126,188.43","49,613,369.38"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,"374,020.71","4,800,000.00","920,000.00",,"1,565,900.00",,,,"272,000,000.00",,"550,000.00","550,000.00",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,
投资活动现金流入小计,"564,000.00","374,020.71","5,268,000.00","1,247,893.74",,"2,102,233.74","267,600.00","1,420,552.82","2,712,878.90","274,712,878.90","57,807.72","52,603,302.18","52,677,253.43","52,421,492.70",
五、现金及现金等价物净增加额,"20,733,521.57","-5,351,504.71","27,888,622.79","18,660,754.02","-36,339,700.00","43,554,239.90","34,013,731.09","51,035,003.90","37,718,161.28","34,716,424.96","-77,858,049.15","-124,834,183.87","-36,099,166.94","-38,063,932.46","-89,018,226.61"
购建固定资产、无形资产和其他长期资产支付的现金,"25,375,265.89","36,310,843.17","38,027,918.40","6,124,272.64",,"15,493,294.50","85,590,495.63","41,352,824.09","52,127,228.69","139,633,623.02","71,016,779.11","150,663,287.11","215,057,441.78","351,042,926.14","66,968,379.11"
期初现金及现金等价物余额,"77,136,545.70","97,870,067.27","92,518,562.56","120,407,185.35",,"120,407,185.35",,"163,961,425.25","163,961,425.25","163,961,425.25","198,677,850.21","198,677,850.21","198,677,850.21","198,677,850.21","160,613,917.75"
投资支付的现金,,,,,,,"51,000,000.00","51,000,000.00","163,200,000.00","51,000,000.00",,,,,
期末现金及现金等价物余额,"97,870,067.27","92,518,562.56","120,407,185.35","139,067,939.37",,"163,961,425.25","34,013,731.09","214,996,429.15","201,679,586.53","198,677,850.21","120,819,801.06","73,843,666.34","162,578,683.27","160,613,917.75","71,595,691.14"
