科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付其他与筹资活动有关的现金,,,,,"4,363,103.71","8,865,603.71","11,484,869.66",,,,"783,018.87",,,,,,,,,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,"13,561.64",
筹资活动现金流出小计,"109,093,328.80","82,058,854.68","143,093,883.16",,"148,508,179.47","210,003,769.10","237,122,225.14","16,688,842.82","27,175,187.24","97,859,677.92","114,535,862.19","72,520,418.96","103,291,469.07","137,763,054.93","221,051,369.89","70,551,797.63","243,978,458.50","355,985,062.52","346,012,634.80","176,509,146.82"
处置固定资产、无形资产和其他长期资产收回的现金净额,"214,472.16","11,000.00","32,641.00",,"8,547.00","13,547.00","7,416,100.00",,"125,095.53","125,095.53","150,000.00",,,,,,,,"42,001,000.00",
筹资活动产生的现金流量净额,"-36,093,328.80","34,941,145.32","12,006,116.84",,"176,083,996.53","130,588,406.90","143,469,950.86","8,311,157.18","42,824,812.76","-27,859,677.92","-29,535,862.19","14,479,581.04","43,608,530.93","137,036,945.07","232,248,630.11","40,448,202.37","190,821,541.50","229,964,937.48","188,687,365.20","-16,509,146.82"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,"116,469,247.19",
四、汇率变动对现金的影响,-0.06,-0.66,0.07,,-0.01,-0.02,1.34,-0.12,0.50,0.66,1.59,-0.14,0.58,1.07,-1.44,-0.88,0.29,1.23,1.23,-0.53
收到其他与投资活动有关的现金,"1,197,199.37","406,909.08","132,657.07",,"136,212.56","259,083.75",,,,,"2,381,147.79",,,,"2,553,800.00",,,,"4,000,000.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,411,671.53","417,909.08","165,298.07",,"144,759.56","272,630.75","7,416,100.00",,"125,095.53","125,095.53","2,531,147.79",,,,"2,553,800.00",,,,"162,483,808.83",
五、现金及现金等价物净增加额,"-27,646,613.89","32,130,665.21","-13,287,597.41",,"186,331,515.81","116,712,952.46","109,411,522.40","10,888,460.36","37,143,339.00","-62,009,163.93","-16,029,710.67","-15,391,317.29","-17,353,744.15","23,746,223.54","-40,833,517.66","-1,347,540.82","43,025,749.41","-62,537,880.06","239,704,782.31","-5,684,143.82"
购建固定资产、无形资产和其他长期资产支付的现金,"7,168,123.07","13,831,591.57","34,758,642.15",,"1,990,917.89","2,965,640.39","43,420,731.24","2,102,265.39","18,136,949.02","22,688,786.34","32,593,833.93","12,187,914.25","28,096,109.32","62,268,654.42","97,033,545.05","8,895,058.36","27,363,407.16","38,952,857.81","56,662,154.21","1,132,274.04"
期初现金及现金等价物余额,"52,594,248.48","24,947,634.59","57,078,299.80",,"43,790,702.39","43,790,702.39","43,790,702.39","153,202,224.79","153,202,224.79","153,202,224.79","153,202,224.79","137,172,514.12","137,172,514.12","137,172,514.12","137,172,514.12","96,338,996.46","96,338,996.46","96,338,996.46","96,338,996.46","336,043,778.77"
投资支付的现金,,,,,,,,,,,,,,,,,,,,
期末现金及现金等价物余额,"24,947,634.59","57,078,299.80","43,790,702.39",,"230,122,218.20","160,503,654.85","153,202,224.79","164,090,685.15","190,345,563.79","91,193,060.86","137,172,514.12","121,781,196.83","119,818,769.97","160,918,737.66","96,338,996.46","94,991,455.64","139,364,745.87","33,801,116.40","336,043,778.77","330,359,634.95"
