科目,2012-12-31,2013-12-31,2014-03-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
实收资本(或股本),"34,800,000.00","34,800,000.00",,"34,800,000.00",,"46,400,000.00","46,400,000.00","46,400,000.00","46,400,000.00","92,800,000.00","92,800,000.00","92,800,000.00","92,800,000.00","92,800,000.00","92,800,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"22,216,949.30","22,216,949.30",,"22,216,949.30",,"159,302,949.30","159,302,949.30","159,302,949.30","159,302,949.30","112,902,949.30","112,902,949.30","112,902,949.30",,"112,902,949.30","128,134,169.15"
无形资产,"27,232,534.92","26,661,365.16",,"26,090,195.40",,"25,804,610.52","25,661,818.08","25,519,025.64","25,376,233.20","25,233,441.06","25,091,148.63","24,948,856.20","24,806,563.77","24,664,271.34","39,146,303.91"
盈余公积,"7,458,601.05","10,906,890.57",,"14,308,455.68",,"14,308,455.68","14,308,455.68","18,567,926.21","18,567,926.21","18,567,926.21","18,567,926.21","23,279,674.40","23,279,674.40","23,279,674.40","23,279,674.40"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,"44,653,354.91"
未分配利润,"56,691,765.62","81,303,861.54",,"105,874,749.80",,"119,325,510.10","129,807,108.56","138,928,248.92","151,511,155.88","156,942,290.43","165,620,543.18","173,722,094.34","185,384,695.18","184,946,303.11","193,896,583.03"
长期待摊费用,,,,,,,,,,,,,,,"22,760.42"
少数股东权益,,,,,,,,,,,,,,,"41,232,335.18"
递延所得税资产,"3,595,420.71","4,521,745.25",,"4,478,625.90",,"4,427,365.78","4,495,027.18","4,570,167.77","4,680,154.77","4,688,916.69","4,716,572.97","4,505,360.60","4,575,557.73","4,448,416.36","4,772,270.57"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,"1,047,808.22","1,489,862.20","977,202.76","722,616.22","4,364,912.22","6,992,910.22","8,068,575.36","7,771,474.37"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"128,085,458.29","152,419,528.01",,"153,312,478.38",,"153,087,042.66","153,189,092.16","156,435,456.91","156,950,863.64","157,148,110.12","156,893,876.10","163,789,534.58","167,665,907.04","177,734,017.71","255,747,091.89"
所有者权益(或股东权益)合计,"121,167,315.97","149,227,701.41","177,200,200.00","177,200,154.78","187,080,000.00","339,336,915.08","349,818,513.54","363,199,124.43","375,782,031.39","381,213,165.94","389,891,418.69","402,704,718.04","414,437,780.05","414,293,062.67","480,802,382.87"
资产总计,"212,199,414.40","233,578,579.21","266,394,400.00","266,394,385.36","279,380,400.00","432,882,646.01","432,382,763.44","458,062,181.66","476,028,885.43","484,753,556.12","487,725,424.73","512,849,865.51","523,914,474.19","526,639,838.42","631,512,359.05"
负债和所有者(或股东权益)合计,"212,199,414.40","233,578,579.21","266,394,400.00","266,394,385.36","279,380,400.00","432,882,646.01","432,382,763.44","458,062,181.66","476,028,885.43","484,753,556.12","487,725,424.73","512,849,865.51","523,914,474.19","526,639,838.42","631,512,359.05"
