科目,2013年度,2014年度,2015年度,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
经营活动产生的现金流量净额,"32,839,619.66","40,817,781.00","37,536,097.88","-20,815,588.02","-25,842,400.00","32,558,391.51","-33,423,590.90","-46,291,122.56","-51,170,428.66","-6,159,446.91","-35,674,640.59","-25,320,203.30","-833,688.41","48,670,471.49","-47,154,974.19"
分配股利、利润或偿还利息支付的现金,"1,622,604.24","2,062,970.87","5,103,335.91","3,061,763.89",,"6,617,011.55","1,317,891.81","16,115,093.90","16,546,751.79","17,372,973.99","827,587.19","16,983,886.38","18,012,554.39","18,712,972.86","774,557.56"
收回投资收到的现金,,,,,,,,"110,000,000.00","130,000,000.00",,"80,000,000.00","90,000,000.00","180,000,000.00","200,000,000.00","10,000,000.00"
支付其他与筹资活动有关的现金,"610,000.00","1,050,000.00","690,000.00","240,000.00",,"3,384,800.00","1,800,000.00","3,600,000.00","3,600,000.00","6,733,773.57",,,"7,786,794.98","9,888,950.64",
取得投资收益收到的现金,,,,,,,"17,500.00","693,345.60","779,907.24","157,211,298.23","826,198.50","860,554.66","1,557,220.84","1,683,884.71","34,041.10"
筹资活动现金流出小计,"25,232,604.24","26,112,970.87","33,793,335.91","45,142,543.89",,"63,001,811.55","74,280,308.84","122,177,510.93","167,057,823.82","176,017,819.59","827,587.19","16,983,886.38","85,799,349.37","98,601,923.50","10,774,557.56"
处置固定资产、无形资产和其他长期资产收回的现金净额,"12,901.39","17,932.23","1,264.34","76,955.90",,,,"400,000.00","400,000.00","490,703.79","608,000.00","608,000.00","608,000.00","646,080.00",
筹资活动产生的现金流量净额,"-2,232,604.24","33,768,309.13","71,765,208.12","-18,901,295.89","-924,100.00","171,269,436.45","-74,280,308.84","-94,066,185.93","-73,946,498.82","-73,109,169.59","9,172,412.81","-6,983,886.38","14,166,924.63","8,617,096.50","-774,557.56"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,"-11,019.01",
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,"15,000,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,
投资活动现金流入小计,"12,901.39","17,932.23","1,264.34","76,955.90",,,"17,500.00","111,093,345.60","131,179,907.24","157,702,002.02","81,434,198.50","91,468,554.66","182,165,220.84","202,329,964.71","25,034,041.10"
五、现金及现金等价物净增加额,"8,593,232.70","12,016,183.49","29,364,359.48","-56,152,308.59",,"175,817,315.79","-182,996,844.89","-183,756,470.99","-173,787,934.72","-207,671,626.50","47,018,343.41","6,169,370.58","34,792,168.30","87,985,080.20","-72,180,339.34"
购建固定资产、无形资产和其他长期资产支付的现金,"21,026,684.11","62,587,838.87","79,938,210.86","16,512,380.58",,"28,010,512.17","5,310,445.15","11,492,508.10","26,850,914.48","40,105,012.02","7,913,627.31","12,995,094.40","15,706,288.76","16,621,433.49","9,284,848.69"
期初现金及现金等价物余额,"60,840,407.17","69,433,639.87","81,449,823.36","110,814,182.84",,"110,814,182.84","286,631,498.63","286,631,498.63","286,631,498.63","286,631,498.63","78,959,872.13","78,959,872.13","78,959,872.13","78,959,872.13","166,944,952.33"
投资支付的现金,,,,,,,"70,000,000.00","143,000,000.00","153,000,000.00","246,000,000.00",,"40,000,000.00","130,000,000.00","140,000,000.00","10,000,000.00"
期末现金及现金等价物余额,"69,433,639.87","81,449,823.36","110,814,182.84","54,661,874.25",,"286,631,498.63","103,634,653.74","102,875,027.64","112,843,563.91","78,959,872.13","125,978,215.54","85,129,242.71","113,752,040.43","166,944,952.33","94,764,612.99"
