科目,2013年度,2014年度,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
证券承销业务净收入,,,,,,,,,,,,,,,,
资产减值损失,"279,637,000.00","524,558,000.00","691,565,000.00","204,259,000.00","365,725,000.00","629,905,000.00","713,731,000.00","143,833,000.00","405,942,000.00","668,234,000.00","635,337,000.00","215,322,000.00","586,589,897.00","1,178,771,000.00","1,440,294,000.00",
委托客户管理资产业务净收入,,,,,,,,,,,,,,,,
其他业务成本,"3,059,000.00","15,305,000.00","11,637,000.00","1,314,000.00","2,628,000.00","3,922,000.00","5,419,000.00","1,294,000.00","2,628,000.00","3,969,000.00","5,698,000.00","2,542,000.00","5,083,766.00","8,024,000.00","9,581,000.00","496,857,000.00"
已赚保费,,,,,,,,,,,,,,,,
三、营业利润,"1,187,308,000.00","860,455,000.00","887,354,000.00","169,155,000.00","384,185,000.00","556,299,000.00","814,060,000.00","174,422,000.00","323,560,000.00","448,366,000.00","882,620,000.00","162,691,000.00","336,208,453.00","392,347,000.00","690,521,000.00","131,445,000.00"
保险业务收入,,,,,,,,,,,,,,,,
加：补贴收入,,,,,,,,,,,,,,,,
其中：分保费收入,,,,,,,,,,,,,,,,
营业外收入,"49,040,000.00","103,604,000.00","16,080,000.00","18,718,000.00","19,810,000.00","20,913,000.00","22,112,000.00","1,686,000.00","169,000.00","22,564,000.00","23,528,000.00","14,000.00","3,253,129.00","4,597,000.00","5,785,000.00","66,000.00"
减：分出保费,,,,,,,,,,,,,,,,
减：营业外支出,"5,681,000.00","5,533,000.00","3,893,000.00","1,060,000.00","1,370,000.00","2,604,000.00","2,873,000.00","1,645,000.00","1,871,000.00","3,200,000.00","134,066,000.00","296,000.00","72,214,368.00","74,081,000.00","90,549,000.00","104,000.00"
提取未到期责任准备金,,,,,,,,,,,,,,,,
加：影响利润总额的其他科目,,,,,,,,,,,"-1,000.00","-1,000.00",,,,
投资收益,"19,630,000.00","24,192,000.00","29,033,000.00","23,890,000.00","38,225,000.00","148,262,000.00","146,241,000.00","48,893,000.00","156,420,000.00","177,535,000.00","330,910,000.00","101,621,000.00","317,967,000.00","508,308,000.00","717,110,000.00","115,635,000.00"
四、利润总额,"1,230,667,000.00","958,526,000.00","899,540,000.00","186,813,000.00","402,625,000.00","574,608,000.00","833,299,000.00","174,463,000.00","321,858,000.00","467,730,000.00","772,081,000.00","162,408,000.00","267,247,214.00","322,863,000.00","605,757,000.00","131,407,000.00"
其中：对联营企业和合营企业的投资收益,"19,462,000.00","20,516,000.00","20,993,000.00","6,438,000.00","13,670,000.00",,"24,641,000.00",,"13,904,000.00",,"25,026,000.00",,,,,
减：所得税,"203,510,000.00","107,164,000.00","84,616,000.00","9,736,000.00","41,266,000.00","57,428,000.00","65,907,000.00","-4,056,000.00","-18,735,000.00","-32,953,000.00","14,060,000.00","-24,343,000.00","-59,133,158.00","-144,804,000.00","-174,367,000.00","-62,939,000.00"
公允价值变动收益,,,"15,787,000.00","-5,186,000.00","-14,631,000.00","-14,113,000.00","-29,101,000.00","-4,935,000.00","-15,357,000.00","2,311,000.00","668,000.00","1,834,000.00","9,738,000.00","11,570,000.00","12,950,000.00","133,335,000.00"
加：影响净利润的其他科目,,,,,,,,,,,,"1,000.00",,,,
汇兑收益,"10,364,000.00","12,490,000.00","17,062,000.00","471,000.00","7,868,000.00","12,767,000.00","23,606,000.00","1,968,000.00","-194,000.00","1,292,000.00","1,521,000.00","-1,418,000.00","10,965,000.00","22,225,000.00","25,095,000.00","-76,000.00"
五、净利润,"1,027,157,000.00","851,363,000.00","814,925,000.00","177,078,000.00","361,359,000.00","517,180,000.00","767,392,000.00","178,519,000.00","340,593,000.00","500,683,000.00","758,021,000.00","186,752,000.00","326,380,372.00","467,667,000.00","780,124,000.00","194,346,000.00"
其他业务收入,"17,840,000.00","17,180,000.00","18,016,000.00","4,802,000.00","8,802,000.00","17,011,000.00","17,292,000.00","4,952,000.00","7,810,000.00","12,000,000.00","16,123,000.00","4,364,000.00","8,751,000.00","13,656,000.00","18,926,000.00","3,820,000.00"
（一）归属于母公司所有者的净利润,"999,722,000.00","817,924,000.00","814,499,000.00","176,790,000.00","361,748,000.00","510,234,000.00","777,926,000.00","174,733,000.00","352,437,000.00","512,299,000.00","808,450,000.00","183,018,000.00","367,499,895.00","539,883,000.00","857,351,000.00","193,862,000.00"
二、营业支出,"1,101,277,000.00","1,501,750,000.00","1,616,947,000.00","431,725,000.00","799,418,000.00","1,290,922,000.00","1,655,351,000.00","376,344,000.00","851,151,000.00","1,330,011,000.00","1,624,189,000.00","461,256,000.00","1,059,879,427.00","1,896,804,000.00","2,495,386,000.00","749,279,000.00"
（二）少数股东损益,"27,435,000.00","33,439,000.00","426,000.00","288,000.00","-389,000.00","6,946,000.00","-10,533,000.00","3,786,000.00","-11,844,000.00","-11,616,000.00","-50,429,000.00","3,733,000.00","-41,119,523.00","-72,216,000.00","-77,227,000.00","484,000.00"
退保金,,,,,,,,,,,,,,,,
六、每股收益,,,,,,,,,,,,,,,,
赔付支出,,,,,,,,,,,,,,,,
（一）基本每股收益,0.64,0.53,0.52,0.1135,0.23,0.3227,0.48,0.0989,0.1994,0.2899,0.4574,0.1036,0.2079,0.3055,0.4851,0.1097
减：摊回赔付支出,,,,,,,,,,,,,,,,
（二）稀释每股收益,0.64,0.53,0.52,0.1135,0.23,0.3227,0.48,0.0989,0.1994,0.2899,0.4574,0.1036,0.196,0.2794,0.4374,0.0987
