科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
经营活动产生的现金流量净额,"148,854,663.00","136,517,629.00","247,144,683.00","100,471,006.00","172,415,414.00","157,061,773.00","257,149,257.00","100,537,703.00","195,745,556.00","230,650,546.00","313,257,834.00","207,112,783.00","295,411,197.00","525,939,310.00","492,131,548.00","227,872,561.00"
分配股利、利润或偿还利息支付的现金,"42,583,049.00","32,205,245.00","68,966,866.00","5,382,588.00","14,877,371.00","34,223,577.00","88,298,156.00","3,865,090.00","11,161,138.00","93,158,150.00","97,382,569.00","7,791,062.00","70,480,840.00","128,240,646.00","132,047,376.00","3,899,573.00"
收回投资收到的现金,,"1,207,699.00",,,,"15,000,000.00",,,,,,,,,,
支付其他与筹资活动有关的现金,"1,981,133.00","631,822.00","713,484.00",,"7,009,935.00","14,486,311.00","16,321,052.00",,,"9,360,000.00","650,430,508.00","2,000,000.00","2,000,000.00","4,650,000.00","4,650,000.00","31,000,000.00"
取得投资收益收到的现金,"943,988.00",,,,,,,,,,,,,,,
筹资活动现金流出小计,"364,564,182.00","464,137,199.00","550,344,306.00","126,652,588.00","458,199,306.00","485,021,888.00","540,931,208.00","3,865,090.00","55,161,138.00","570,718,150.00","1,208,013,077.00","21,291,062.00","83,980,840.00","144,390,646.00","664,777,376.00","42,599,573.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,"1,101,597.00","2,845,052.00","2,339,942.00",,"2,058,761.00","758,395.00","731,157.00","516,575.00","4,391,778.00","21,177,928.00","20,827,878.00","1,148,208.00","1,589,492.00","4,007,460.00","4,039,889.00","133,800.00"
筹资活动产生的现金流量净额,"-64,564,182.00","86,939,384.00","-36,232,306.00","-36,652,588.00","660,270,694.00","633,448,113.00","663,052,481.00","136,134,910.00","228,588,862.00","526,031,850.00","345,806,734.00","-17,091,062.00","47,519,160.00","87,009,354.00","524,303,638.00","-30,870,835.00"
处置子公司及其他营业单位收到的现金净额,,,"2,145,394.00",,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,"69,000,000.00",,"1,530,000.00",,,,,,,,,,,,"5,600,000.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,
投资活动现金流入小计,"71,045,585.00","4,052,751.00","6,015,336.00",,"2,058,761.00","15,758,395.00","731,157.00","516,575.00","4,391,778.00","21,177,928.00","20,827,878.00","1,148,208.00","1,589,492.00","4,007,460.00","9,639,889.00","133,800.00"
五、现金及现金等价物净增加额,"-30,631,852.00","-19,358,571.00","-2,705,493.00","34,364,908.00","731,437,971.00","534,316,845.00","352,551,530.00","92,394,531.00","31,011,982.00","8,532,197.00","72,969,555.00","41,191,528.00","117,231,433.00","271,062,794.00","387,342,596.00","-77,510,170.00"
购建固定资产、无形资产和其他长期资产支付的现金,"65,103,572.00","72,060,873.00","117,629,267.00","29,453,510.00","83,856,899.00","83,393,543.00","148,171,164.00","60,580,213.00","93,212,120.00","108,485,534.00","205,663,044.00","129,878,401.00","207,988,416.00","279,913,330.00","305,116,812.00","107,600,634.00"
期初现金及现金等价物余额,"278,023,618.00","247,391,766.00","228,033,195.00","225,327,702.00","225,327,702.00","225,327,702.00","225,327,702.00","577,879,232.00","577,879,232.00","577,879,232.00","577,879,232.00","650,848,787.00","650,848,787.00","650,848,787.00","650,848,787.00","1,038,191,383.00"
投资支付的现金,"6,600,000.00",,,,"15,000,000.00","65,000,000.00",,,,,,,,,,
期末现金及现金等价物余额,"247,391,766.00","228,033,195.00","225,327,702.00","259,692,610.00","956,765,673.00","759,644,547.00","577,879,232.00","670,273,763.00","608,891,214.00","586,411,429.00","650,848,787.00","692,040,315.00","768,080,220.00","921,911,581.00","1,038,191,383.00","960,681,213.00"
