科目,2013年度,2014年度,2015年度,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付的各项税费,"26,781,491.01","33,775,615.69","45,520,771.53","24,325,721.10","39,274,804.08","51,039,981.49","6,985,661.96","22,465,469.02","38,853,048.25","46,207,373.82","9,661,621.95","20,385,486.26","31,118,093.82","43,020,674.94","10,879,127.87"
收到其他与筹资活动有关的现金,,,,,,,,,,"14,613,630.70",,,,,
支付其他与经营活动有关的现金,"13,943,567.79","17,546,873.78","18,162,650.86","16,793,803.75","24,713,708.39","54,206,097.91","11,403,909.39","24,652,828.32","35,816,815.72","54,258,411.64","17,551,785.74","27,558,648.67","40,014,940.17","57,182,444.09","14,125,459.78"
筹资活动现金流入小计,"18,000,000.00","10,000,000.00",,,,,"313,250,000.00","313,250,000.00","313,250,000.00","327,863,630.70",,,"108,757,040.00","108,757,040.00",
经营活动现金流出小计,"158,737,718.33","210,830,491.07","274,387,362.65","152,023,614.44","262,735,372.49","330,176,236.60","86,600,070.56","180,794,028.73","270,951,401.15","344,891,521.04","96,455,248.66","178,664,051.42","269,419,839.06","354,860,124.14","113,665,203.44"
偿还债务支付的现金,"20,000,000.00","8,000,000.00","10,000,000.00",,,,,,,,,,,,
经营活动产生的现金流量净额,"54,956,392.36","64,233,386.24","85,124,736.19","19,713,997.99","-3,311,602.13","76,203,301.35","-11,129,469.00","-54,331,685.25","-59,545,421.19","5,380,067.03","-34,134,261.34","-35,277,847.68","-40,217,874.49","38,867,410.88","-32,605,499.98"
分配股利、利润或偿还利息支付的现金,"102,355.55","27,965.77","43,555.56","58,248.58","58,248.58",,,"45,000,000.00","45,000,000.00","45,000,000.00",,,"25,000,000.00","25,000,000.00",
收回投资收到的现金,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金,,,,,,,"8,056,000.00","8,150,000.00","8,150,000.00","8,150,000.00",,,,,
取得投资收益收到的现金,,,,,,,,,,,,,"1,366,123.54","1,436,213.80",
筹资活动现金流出小计,"20,102,355.55","8,027,965.77","10,043,555.56","58,248.58","58,248.58",,"8,056,000.00","53,150,000.00","53,150,000.00","53,150,000.00",,,"25,000,000.00","25,000,000.00",
处置固定资产、无形资产和其他长期资产收回的现金净额,"3,429,071.30","353,000.00","1,169,050.00",,,"9,805.82",,,,,"36,669.90","36,500.00","36,500.00","106,700.00",
筹资活动产生的现金流量净额,"-2,102,355.55","1,972,034.23","-10,043,555.56","-58,248.58","-58,248.58",,"305,194,000.00","260,100,000.00","260,100,000.00","274,713,630.70",,,"83,757,040.00","83,757,040.00",
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-58,300.05","2,680.10","216,433.26","96,356.64","132,767.36","189,143.73","-17,884.51","-77,596.10","-152,083.37","-205,550.06","-117,608.33","-76,740.56","-45,580.66","-47,253.94","-13,563.57"
收到其他与投资活动有关的现金,,,"3,636,927.00",,,,,,,,,,,"101,000,000.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,
投资活动现金流入小计,"3,429,071.30","353,000.00","4,805,977.00",,,"9,805.82",,,,,"36,669.90","36,500.00","1,402,623.54","102,542,913.80",
五、现金及现金等价物净增加额,"23,671,204.52","32,214,875.92","47,491,032.11","-42,107,877.27","-87,980,235.62","-39,176,238.54","260,988,049.57","155,301,316.04","142,673,656.91","205,470,387.43","-62,121,512.50","-82,374,716.20","-46,260,544.15","13,685,341.18","-44,903,808.18"
购建固定资产、无形资产和其他长期资产支付的现金,"31,468,433.54","34,123,724.65","32,612,558.78","61,795,002.48","84,506,132.51","115,578,489.44","33,058,596.92","50,389,402.61","57,728,838.53","74,417,760.24","27,906,312.73","47,056,627.96","90,156,752.54","106,434,769.56","12,284,744.63"
期初现金及现金等价物余额,"67,376,848.49","91,048,053.01","123,262,928.93","170,753,961.04","170,753,961.04","170,753,961.04","131,577,722.50","131,577,722.50","131,577,722.50","131,577,722.50","337,048,109.93","337,048,109.93","337,048,109.93","337,048,109.93","350,733,451.11"
投资支付的现金,,,,,,,,,,,,,"1,000,000.00","4,000,000.00",
期末现金及现金等价物余额,"91,048,053.01","123,262,928.93","170,753,961.04","128,646,083.77","82,773,725.42","131,577,722.50","392,565,772.07","286,879,038.54","274,251,379.41","337,048,109.93","274,926,597.43","254,673,393.73","290,787,565.78","350,733,451.11","305,829,642.93"
