科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
手续费及佣金收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,409,917,999.84",,,,"12,926,354,400.55",
手续费及佣金支出2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,561,665,276.80",,,,"-4,244,196,432.30",
业务及管理费,"3,856,937,425.10","3,314,899,105.94","3,754,848,956.39","766,210,137.81","1,627,137,752.30","2,438,052,344.11","3,980,359,056.77","881,597,975.34","1,679,287,049.86","2,318,943,752.02","3,482,130,362.18","871,122,223.30","1,810,305,436.26","2,544,033,919.41","3,439,356,778.78","881,178,367.93","1,761,968,782.08","2,672,819,325.35","3,818,477,040.21","994,676,914.23","2,092,763,697.83","3,247,696,431.88","5,288,198,219.65","1,859,228,598.81","4,878,355,706.15","6,963,244,486.10","10,121,581,563.54","1,471,649,923.35","3,164,140,665.94","5,342,202,486.68","8,012,560,486.98","1,920,760,887.81","4,014,211,923.18","6,251,135,846.59","9,749,966,098.17","1,875,419,088.56"
其中：代理买卖证券业务净收入,"8,317,025,304.00","5,256,698,562.08","7,439,513,585.37","1,254,717,608.59","2,417,523,941.34","3,637,363,871.15","5,515,785,178.17","1,078,081,241.27","2,029,484,614.97","2,862,114,507.23","3,590,939,149.10","747,237,277.89","1,478,442,722.62","2,099,853,548.18","2,694,372,214.82","905,760,013.06","1,714,429,564.03","2,832,754,963.47","3,815,331,384.64","904,233,447.68","1,569,410,242.97","2,835,780,166.67","4,995,726,506.28","2,309,079,893.63","7,128,400,815.29","10,091,615,521.56","12,641,285,518.47","1,499,239,047.17","2,889,515,027.10","4,206,462,738.42",,,"2,029,011,222.09",,,
减：摊回分保费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
证券承销业务净收入,"325,017,423.85","253,321,009.61","534,815,521.42","229,803,480.58","710,295,138.94","881,427,232.07","1,474,518,547.87","419,706,062.09","578,686,479.56","694,133,194.53","849,098,717.68","145,507,189.01","335,857,645.45","487,443,654.42","480,522,348.70","177,720,505.33","184,756,314.33","247,105,960.65","577,548,371.04","198,867,533.55","437,828,713.82","714,222,013.72","1,180,358,645.84","196,889,189.75","612,749,245.08","883,938,694.58","1,551,108,952.77","496,083,655.05","834,559,750.94","1,353,129,724.03",,,"672,901,395.80",,,
资产减值损失,"237,199,756.66","919,469,609.41","-2,886,726.27",,,"-7,828,463.62","-32,539,055.23","-464,613.12","-580,107.75","-9,950,996.02","-13,068,767.52",,,,"-3,543,045.99",,,"-2,455,530.00","-24,081,954.80","-293,133.34","-344,967.96","-4,084,203.05","17,691,195.52","1,046,786.38","-2,361,942.69","9,905,699.09","73,259,163.61","-7,436,915.88","-5,265,130.74","-40,380,280.51","-36,752,756.91","-1,676,208.30","5,944,963.22","16,053,488.12","259,029,956.43","-52,133,322.44"
委托客户管理资产业务净收入,"224,962,693.79","185,362,944.76","148,528,718.48","26,777,953.20","53,515,778.58","79,555,673.43","128,283,121.55","17,419,593.96","41,764,309.64","66,681,383.93","92,873,055.55","22,476,348.94","37,849,172.05","61,566,925.98","86,702,730.60","60,891,628.70","134,243,513.41","212,927,840.00","314,345,408.41","136,161,758.50","305,181,784.88","187,946,091.59","196,562,785.62","26,882,780.18","130,418,528.77","238,602,282.80","138,209,988.81","59,608,049.31","46,554,394.94","253,243,390.96",,,"1,139,306,488.01",,,
其他业务成本,"26,379,967.44","21,663,563.96","7,323,298.85","916,451.80","1,853,420.72","2,652,561.30","7,702,662.08","2,717,228.96","4,662,879.87","6,088,578.70","7,709,673.01","3,471,069.90","27,802,963.85","29,308,859.08","30,831,144.56","968,280.65","1,620,153.61","7,244,095.34","27,076,821.59","9,339,733.72","24,172,765.78","34,373,113.40","246,754,300.30","23,488,933.38","36,450,152.98","54,041,258.81","74,480,575.09","18,940,489.89","44,385,121.77","82,521,942.77","92,647,686.67","30,181,896.52","44,158,034.66","88,126,739.13","98,861,766.69","30,513,093.89"
已赚保费,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三、营业利润,"8,500,720,295.76","1,700,011,407.81","5,335,366,604.92","1,082,344,052.23","1,779,724,940.54","3,019,493,246.16","4,499,498,403.86","925,279,877.89","1,532,925,517.71","1,798,265,265.74","2,438,911,804.81","630,477,246.10","1,398,606,277.07","1,715,955,979.64","2,116,200,999.31","818,608,836.61","1,683,419,483.36","2,436,975,309.13","2,915,693,342.65","1,012,764,958.49","1,964,182,691.96","3,504,488,446.08","5,849,520,326.60","2,694,510,112.95","8,810,376,472.94","11,500,065,659.38","14,270,074,421.49","1,675,096,943.85","3,808,768,269.15","6,448,393,905.47","8,397,950,822.39","1,807,952,582.83","3,984,710,169.12","6,316,213,287.96","10,848,268,625.72","2,401,593,035.45"
保险业务收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加：补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其中：分保费收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业外收入,"16,633,526.38","30,016,061.53","26,657,017.47","2,643,246.86","4,832,522.51","11,077,492.90","18,323,571.13","3,617,213.13","5,806,996.09","14,086,364.46","31,320,613.54","14,985,681.84","16,412,278.42","20,698,759.19","45,674,866.22","7,676,917.55","30,890,355.14","48,024,024.55","42,553,853.22","20,565,691.73","28,473,625.68","45,744,804.81","85,122,265.82","10,997,965.64","31,747,969.45","44,718,286.57","85,855,952.88","45,943,332.21","72,793,777.62","94,094,899.08","213,443,105.28","5,608,234.78","12,861,627.30","33,876,862.04","760,091,188.18","2,843,841.02"
减：分出保费,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减：营业外支出,"31,932,643.29","43,364,344.75","40,903,774.55","899,775.35","6,272,398.22","10,082,301.58","16,023,852.06","1,257,515.35","8,213,390.35","10,995,148.10","19,184,465.98","9,250,485.88","16,100,356.82","19,487,720.93","39,076,547.31","1,396,505.69","5,608,332.17","11,675,423.30","21,160,419.64","2,364,356.35","7,801,567.78","12,781,375.47","19,827,122.67","2,751,063.06","8,251,167.23","13,118,086.64","92,433,568.36","2,036,424.78","3,550,040.42","11,839,757.67","17,965,954.39","7,217,341.88","10,708,665.13","18,362,472.49","23,715,496.14","671,657.29"
提取未到期责任准备金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加：影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"3,234,061,030.06","625,002,064.38","618,906,592.52","178,327,953.10","67,901,656.98","310,517,372.04","731,746,442.81","154,776,808.52","192,493,710.42","145,879,458.32","357,721,302.31","189,178,377.27","746,017,426.39","982,341,607.18","1,167,969,213.54","198,822,865.89","766,993,504.92","1,048,791,659.56","1,546,988,257.20","463,379,432.29","873,620,638.20","1,425,931,008.34","1,821,403,489.68","1,186,998,833.56","3,179,740,350.49","5,638,540,176.12","7,893,308,235.22","588,602,119.22","1,523,294,836.43","3,576,184,250.97","4,769,805,850.86","921,326,549.66","2,502,289,945.91","3,724,950,017.08","8,909,137,285.47","1,350,111,953.06"
四、利润总额,"8,485,421,178.85","1,686,663,124.59","5,321,119,847.84","1,084,087,523.74","1,778,285,064.83","3,020,488,437.48","4,501,798,122.93","927,639,575.67","1,530,519,123.45","1,801,356,482.10","2,451,047,952.37","636,212,442.06","1,398,918,198.67","1,717,167,017.90","2,122,799,318.22","824,889,248.47","1,708,701,506.33","2,473,323,910.38","2,937,086,776.23","1,030,966,293.87","1,984,854,749.86","3,537,451,875.42","5,914,815,469.75","2,702,757,015.53","8,833,873,275.16","11,531,665,859.31","14,263,496,806.01","1,719,003,851.28","3,878,012,006.35","6,530,649,046.88","8,593,427,973.28","1,806,343,475.73","3,986,863,131.29","6,331,727,677.51","11,584,644,317.76","2,403,765,219.18"
其中：对联营企业和合营企业的投资收益,"575,173,844.67","414,380,728.23","334,696,044.36","71,540,747.42","126,055,869.15","217,545,585.10","251,250,082.45","22,058,767.13","76,022,497.62","133,924,219.47","197,332,439.21","45,881,095.77","91,597,137.81","152,514,154.26","208,715,020.07","63,597,072.07","117,846,220.37","170,613,829.86","219,169,605.51","47,144,064.66","116,572,205.24","203,323,317.81","284,990,586.13","95,148,785.19","197,503,943.96","299,024,714.24","420,076,244.07","103,648,175.43","185,634,297.39","287,218,315.46","453,986,617.10","115,594,549.20","229,290,650.68","378,251,908.57","539,978,197.43","580,299,432.76"
减：所得税,"2,471,201,138.59","274,319,692.43","1,234,458,354.06","249,254,300.98","335,764,306.98","582,597,356.97","1,021,963,008.82","228,497,948.07","375,294,773.81","449,321,979.11","630,308,136.52","142,920,853.40","317,675,662.69","337,891,900.10","461,764,932.84","188,944,559.79","401,054,583.49","578,358,437.14","668,361,237.67","245,717,378.47","490,933,935.06","858,477,595.90","1,375,028,707.67","667,949,271.91","2,115,301,390.96","2,827,804,648.62","3,465,588,570.68","419,839,533.73","934,458,775.61","1,576,722,914.81","2,073,940,096.94","433,457,855.96","932,296,072.25","1,502,181,288.26","2,176,787,685.25","483,253,618.85"
公允价值变动收益,"548,321,552.61","-769,333,148.95","123,276,908.25","48,045,629.18","-110,862,731.90","116,908,725.53","71,044,345.94","-40,886,738.23","-10,800,032.17","-374,996,911.66","75,886,290.02","157,783,765.95","166,709,878.34","-53,331,570.26","-37,011,005.18","83,795,096.20","45,806,123.30","-166,703,778.61","-564,344,030.81","79,381,403.92","399,729,072.71","345,822,239.85","1,142,318,797.24","71,415,474.84","351,472,443.46","-1,191,544,106.30","-716,033,713.10","1,639,396.97","247,044,292.96","145,392,291.10","-339,704,069.13","89,592,399.45","-95,811,826.22","135,795,483.21","-341,602,534.89","116,669,989.34"
加：影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
汇兑收益,"-14,922,583.74","-17,300,595.04","-268,088.96","14,126.35","59,938.79","61,196.42","-8,011,745.91","78,666.53","-4,840,722.20","203,675.74","-10,941,808.13","34,940.67","562,854.26","657,387.62","-130,932.21","82,319.93","-2,202,772.13","-2,076,790.56","-7,331,530.85","36,644.41","1,643,341.86","2,635,137.36","2,744,825.85","-8,609,326.10","331,388,162.11","356,520,854.28","370,028,256.09","-12,627,856.70","-23,437,370.86","-51,418,613.84","-14,427,460.06","5,570,954.82","-14,468,831.62","-4,816,371.86","-38,040,621.50","6,468,708.02"
五、净利润,"6,014,220,040.26","1,412,343,432.16","4,086,661,493.78","834,833,222.76","1,442,520,757.85","2,437,891,080.51","3,479,835,114.11","699,141,627.60","1,155,224,349.64","1,352,034,502.99","1,820,739,815.85","493,291,588.66","1,081,242,535.98","1,379,275,117.80","1,661,034,385.38","635,944,688.68","1,307,646,922.84","1,894,965,473.24","2,268,725,538.56","785,248,915.40","1,493,920,814.80","2,678,974,279.52","4,539,786,762.08","2,034,807,743.62","6,718,571,884.20","8,703,861,210.69","10,797,908,235.33","1,299,164,317.55","2,943,553,230.74","4,953,926,132.07","6,519,487,876.34","1,372,885,619.77","3,054,567,059.04","4,829,546,389.25","9,407,856,632.51","1,920,511,600.33"
其他业务收入,"51,755,917.22","39,594,918.30","19,797,998.76","4,641,617.95","6,857,272.70","8,192,265.81","15,120,951.67","5,404,241.52","7,824,135.34","13,821,352.49","20,348,259.09","48,294,209.35","84,313,822.80","89,796,373.81","83,575,515.04","8,432,845.96","17,032,919.32","29,956,359.14","40,403,153.66","14,693,342.02","28,409,189.29","46,540,582.21","233,748,787.67","20,381,828.53","42,321,992.57","82,827,042.52","108,330,360.09","37,438,085.75","83,237,227.84","162,276,134.89","168,633,986.22","46,169,966.69","101,751,734.25","155,227,464.53","229,386,905.64","63,408,930.64"
（一）归属于母公司所有者的净利润,"5,626,718,549.03","1,253,126,412.46","3,795,291,501.09","826,346,533.89","1,420,347,648.47","2,399,912,171.29","3,425,046,334.64","694,658,080.15","1,143,575,101.57","1,332,191,509.03","1,784,428,782.88","481,185,726.02","1,058,027,353.28","1,345,255,939.39","1,615,680,830.05","626,886,217.86","1,288,441,551.71","1,855,426,508.31","2,211,709,350.41","780,617,848.23","1,478,917,478.24","2,644,771,672.96","4,486,276,132.08","2,015,354,155.33","6,674,821,930.46","8,639,352,161.79","10,696,870,875.92","1,246,472,322.40","2,841,253,347.88","4,810,150,882.82","6,270,611,459.43","1,330,162,690.23","2,993,249,919.72","4,707,537,875.22","9,276,520,447.68","1,903,006,658.17"
二、营业支出,"4,736,730,876.57","4,581,364,592.37","4,227,852,644.28","860,520,191.93","1,808,955,628.43","2,705,722,439.46","4,400,480,189.41","981,069,513.78","1,861,913,786.91","2,543,546,407.58","3,791,431,282.50","943,954,487.43","1,995,986,784.29","2,796,546,292.27","3,766,998,399.30","971,213,583.55","1,952,478,947.19","2,980,664,629.44","4,250,842,992.98","1,127,884,245.43","2,355,548,973.25","3,675,661,746.81","6,212,783,517.49","2,214,180,675.50","5,833,875,333.50","8,382,204,362.10","11,991,865,450.00","1,714,353,953.68","3,547,004,355.00","5,767,623,939.64","8,519,068,579.10","1,976,470,163.44","4,131,881,669.91","6,461,974,694.94","10,260,265,444.99","1,887,964,740.80"
（二）少数股东损益,"387,501,491.23","159,217,019.70","291,369,992.69","8,486,688.87","22,173,109.38","37,978,909.22","54,788,779.47","4,483,547.45","11,649,248.07","19,842,993.96","36,311,032.97","12,105,862.64","23,215,182.70","34,019,178.41","45,353,555.33","9,058,470.82","19,205,371.13","39,538,964.93","57,016,188.15","4,631,067.17","15,003,336.56","34,202,606.56","53,510,630.00","19,453,588.29","43,749,953.74","64,509,048.90","101,037,359.41","52,691,995.15","102,299,882.86","143,775,249.25","248,876,416.91","42,722,929.54","61,317,139.32","122,008,514.03","131,336,184.83","17,504,942.16"
退保金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
赔付支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
（一）基本每股收益,1.2504,0.2785,0.8195,0.1628,0.27,0.44,0.63,0.12,0.20,0.24,0.32,0.09,0.19,0.24,0.29,0.11,0.23,0.33,0.39,0.14,0.2641,0.47,0.8011,0.3599,1.15,1.38,1.65,0.17,0.3967,0.67,0.8754,0.1857,0.4179,0.66,1.2951,0.2657
减：摊回赔付支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
（二）稀释每股收益,1.2504,0.2785,0.8195,0.1628,0.27,0.44,,,,,0.32,0.09,0.19,,0.29,0.11,0.23,0.33,0.39,0.14,0.2641,0.47,0.8011,0.3599,1.15,1.38,1.65,0.17,0.3967,0.67,0.8754,0.1857,0.4179,0.66,1.2951,0.2657
