科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
偿还债务支付的现金,"125,382,402.37","211,926,359.17","143,000,000.00",,"111,000,000.00","174,000,000.00","234,000,000.00","10,025,375.00","20,000,000.00","72,500,000.00","97,500,000.00",,"260,000,000.00","960,000,000.00","960,000,000.00","70,000,000.00"
经营活动产生的现金流量净额,"117,394,450.36","62,878,724.24","103,131,278.20","20,577,500.00","42,330,917.78","85,998,261.97","128,193,408.77","16,934,826.50","119,182,703.39","151,058,025.65","337,516,819.87","98,712,703.12","146,832,457.27","139,480,154.71","217,228,434.15","-18,128,559.16"
分配股利、利润或偿还利息支付的现金,"9,986,342.17","24,469,676.45","9,259,025.81",,"4,186,829.70","14,563,350.74","14,738,652.41","2,416.67","32,624,669.26","32,982,914.24","32,147,251.46",,"66,548,538.26","69,093,574.07","77,672,968.64","85,610,237.38"
收回投资收到的现金,,,,,,,,,,,"2,000,000.00",,"10,554,769.00","10,554,769.00","30,554,769.00","13,053,846.15"
支付其他与筹资活动有关的现金,"3,071,698.11","966,128.42","1,018,867.92",,"5,707,990.37","9,187,990.37","10,367,990.37",,"103,695,000.00","103,695,000.00","118,950,000.00",,,,"36,200,000.00",
取得投资收益收到的现金,,,,,,,,"3,897.57",,,"67,387.39",,"3,210,536.51","3,155,435.30","4,341,735.30","626,342.63"
筹资活动现金流出小计,"138,440,442.65","237,362,164.04","153,277,893.73",,"120,894,820.07","197,751,341.11","259,106,642.78","10,027,791.67","156,319,669.26","209,177,914.24","248,597,251.46",,"326,548,538.26","1,029,093,574.07","1,073,872,968.64","155,610,237.38"
处置固定资产、无形资产和其他长期资产收回的现金净额,"715,495.34","47,993.17","8,808,882.92",,"1,660,750.19","1,660,750.19","1,754,767.28",,"58,974.36","58,974.36","108,381.97",,"15,519,180.28","162,260.00","219,350.48","310,000.00"
筹资活动产生的现金流量净额,"-90,790,067.06","-30,435,804.87","21,722,106.27",,"70,399,579.93","15,986,425.39","47,581,123.72","-9,525,060.14","2,070,712,496.08","2,015,410,884.60","2,004,491,547.38","1,200,000.00","59,151,461.74","387,766,425.93","502,987,031.36","120,271,561.08"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-145,062.71","-3,076,615.00","-5,685,497.29",,"-1,311,563.25","3,331,150.63","5,639,236.38","-90,412.36","1,970,575.72","2,203,376.60","9,914,096.51","2,212.17","174,683.73","-2,308,761.21","-5,110,628.40","-9,048,857.11"
收到其他与投资活动有关的现金,"362,051.09","563,917.40","1,426,068.56",,"1,068,802.15","3,270,965.54","3,534,953.42",,"4,286,321.63","4,286,321.63","4,542,482.20",,"1,532,743.95","1,532,743.95","325,599,511.83",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,077,546.43","611,910.57","10,234,951.48",,"2,729,552.34","4,931,715.73","5,289,720.70","3,897.57","4,345,295.99","4,345,295.99","6,718,251.56",,"30,817,229.74","15,405,208.25","360,715,366.61","13,990,188.78"
五、现金及现金等价物净增加额,"-22,799,132.03","-37,828,325.92","103,486,195.99",,"85,751,703.80","6,450,070.38","23,745,864.95","-50,596,180.49","1,630,430,850.51","1,208,185,735.43","1,073,583,394.07","-210,989,128.89","-471,422,545.97","-515,385,414.13","-76,556,971.00","-199,036,326.74"
购建固定资产、无形资产和其他长期资产支付的现金,"50,335,999.05","67,806,540.86","23,916,642.67",,"10,396,783.00","16,799,119.82","60,959,261.10","11,919,432.06","25,145,689.23","147,065,365.97","258,322,324.64","106,203,626.90","158,538,263.78","230,095,735.52","258,016,252.95","212,240,492.85"
期初现金及现金等价物余额,"101,591,105.34","78,791,973.31","40,963,647.39",,"144,449,843.38","144,449,843.38","144,449,843.38","192,572,980.73","168,195,708.33","168,195,708.33","168,195,708.33","1,241,779,102.40","1,242,646,586.03","1,242,646,586.03","1,241,779,102.40","1,165,222,131.40"
投资支付的现金,,,"2,000,000.00",,"18,000,000.00","18,000,000.00","29,000,000.00","1,000,000.00","17,200,000.00","56,350,000.00","250,912,354.60","43,278,057.50","343,123,104.16","535,095,695.78","599,930,695.78","88,400,277.48"
期末现金及现金等价物余额,"78,791,973.31","40,963,647.39","144,449,843.38",,"230,201,547.18","150,899,913.76","168,195,708.33","141,976,800.24","1,798,626,558.84","1,376,381,443.76","1,241,779,102.40","1,030,789,973.51","771,224,040.06","727,261,171.90","1,165,222,131.40","966,185,804.66"
