科目,2013年度,2014年度,2015年度,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
分配股利、利润或偿还利息支付的现金,"3,600,000.00","11,100,000.00","14,850,000.00","13,950,000.00","13,950,000.00","13,950,000.00",,"16,800,000.00","16,800,000.00","16,800,000.00",,"31,800,000.00","32,028,774.50","32,028,811.60",
收回投资收到的现金,,,,,,,"37,000,000.00","37,000,000.00","165,000,000.00",,,,,,
支付其他与筹资活动有关的现金,,,,,,,"12,311,000.00","13,500,000.00","13,500,000.00","13,600,000.00",,,,"7,489,190.00",
取得投资收益收到的现金,,,,,,,"90,926.03","90,926.03","1,541,534.25",,,,,,
筹资活动现金流出小计,"3,600,000.00","11,100,000.00","14,850,000.00","13,950,000.00","13,950,000.00","13,950,000.00","12,311,000.00","30,300,000.00","30,300,000.00","30,400,000.00",,"31,800,000.00","32,028,774.50","39,518,001.60",
处置固定资产、无形资产和其他长期资产收回的现金净额,"71,046.15","903,764.35","744,065.58",,,"38,703.00","963,600.00","987,100.00","1,035,800.00","1,046,608.33",,"845,000.00","9,246,099.73","11,925,168.19",
筹资活动产生的现金流量净额,"-3,600,000.00","-11,100,000.00","-14,850,000.00","-13,950,000.00","-13,950,000.00","-13,950,000.00","211,789,000.00","193,800,000.00","231,392,019.00","236,192,019.00","200,000.00","-31,600,000.00","-27,294,790.50","-34,784,017.60","3,500,000.00"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,-842.69,-995.16,"66,475.13","44,793.76","45,140.23","156,153.89",,"-27,303.84","-101,085.17","-197,477.31","-97,476.03","-69,203.71","1,214,244.76","675,837.78","-1,020,986.52"
收到其他与投资活动有关的现金,"23,800,000.00","2,081,850.00","2,618,700.00","547,700.00","1,708,300.00","1,905,800.00",,,,"460,025,232.89","376,909,150.70","728,777,019.19","1,035,637,579.11","1,329,641,715.52","186,952,433.97"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,
投资活动现金流入小计,"23,871,046.15","2,985,614.35","3,362,765.58","547,700.00","1,708,300.00","1,944,503.00","38,054,526.03","38,078,026.03","167,577,334.25","461,071,841.22","376,909,150.70","729,622,019.19","1,044,883,678.84","1,341,566,883.71","186,952,433.97"
五、现金及现金等价物净增加额,"21,730,129.60","-6,891,309.09","-4,015,658.26","-8,015,729.15","6,209,631.72","19,259,012.99","151,285,788.22","33,558,769.86","136,373,680.77","59,670,243.20","-1,847,006.40","8,460,465.98","-20,369,357.51","108,798,183.96","-146,186,940.82"
购建固定资产、无形资产和其他长期资产支付的现金,"27,919,334.87","46,099,263.38","36,650,970.03","12,491,812.94","20,105,301.32","22,074,888.43","8,603,367.36","18,856,050.76","27,485,381.50","43,206,672.08","17,738,028.43","70,240,985.24","87,604,391.18","92,738,112.24","18,465,362.34"
期初现金及现金等价物余额,"19,796,949.38","41,527,078.98","34,635,769.89","30,620,111.63","30,620,111.63","30,620,111.63","49,879,124.62","49,879,124.62","49,879,124.62","49,879,124.62","109,549,367.82","109,549,367.82","109,549,367.82","109,549,367.82","218,347,551.78"
投资支付的现金,,,,,,,"107,000,000.00","223,000,000.00","315,000,000.00",,,,,,
期末现金及现金等价物余额,"41,527,078.98","34,635,769.89","30,620,111.63","22,604,382.48","36,829,743.35","49,879,124.62","201,164,912.84","83,437,894.48","186,252,805.39","109,549,367.82","107,702,361.42","118,009,833.80","89,180,010.31","218,347,551.78","72,160,610.96"
