科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
手续费及佣金收入,"1,677,502,000.00","2,606,817,000.00","3,532,742,000.00","2,700,968,000.00","3,969,850,000.00","5,080,893,000.00","2,001,631,000.00","3,993,710,000.00","5,642,651,000.00","7,381,076,000.00","2,579,729,000.00","5,163,234,000.00","7,026,541,000.00","9,994,000,000.00","3,595,000,000.00","7,666,000,000.00","11,638,000,000.00","15,762,000,000.00","4,385,000,000.00","9,258,000,000.00","14,391,000,000.00","20,445,000,000.00","6,972,000,000.00","14,211,000,000.00","21,262,000,000.00","27,745,000,000.00","7,259,000,000.00","14,602,000,000.00","22,385,000,000.00","29,932,000,000.00","8,666,000,000.00","16,948,000,000.00","25,010,000,000.00","33,025,000,000.00","9,887,000,000.00","19,680,000,000.00","29,657,000,000.00","39,552,000,000.00","7,626,000,000.00"
手续费及佣金支出2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出,"487,879,000.00","432,502,000.00","376,118,000.00","157,190,000.00","250,724,000.00","372,365,000.00","89,017,000.00","192,308,000.00","292,983,000.00","407,957,000.00","104,389,000.00","225,311,000.00","349,531,000.00","515,000,000.00","145,000,000.00","317,000,000.00","532,000,000.00","810,000,000.00","288,000,000.00","626,000,000.00","948,000,000.00","1,288,000,000.00","319,000,000.00","653,000,000.00","1,001,000,000.00","1,444,000,000.00","357,000,000.00","704,000,000.00","1,160,000,000.00","1,820,000,000.00","458,000,000.00","956,000,000.00","1,467,000,000.00","2,251,000,000.00","573,000,000.00","1,304,000,000.00","1,936,000,000.00","2,658,000,000.00","671,000,000.00"
业务及管理费,"6,376,916,000.00","8,301,009,000.00","9,532,982,000.00","5,898,804,000.00","9,336,482,000.00","12,590,347,000.00","3,283,750,000.00","6,753,450,000.00","10,180,437,000.00","14,720,049,000.00","3,909,315,000.00","8,560,920,000.00","12,388,245,000.00","17,956,000,000.00","4,304,000,000.00","9,360,000,000.00","13,715,000,000.00","20,622,000,000.00","4,687,000,000.00","10,547,000,000.00","16,578,000,000.00","23,416,000,000.00","5,472,000,000.00","12,081,000,000.00","18,519,000,000.00","25,070,000,000.00","5,882,000,000.00","12,844,000,000.00","19,699,000,000.00","27,057,000,000.00","6,396,000,000.00","13,593,000,000.00","20,539,000,000.00","29,317,000,000.00","6,922,000,000.00","15,229,000,000.00","23,849,000,000.00","31,736,000,000.00","8,666,000,000.00"
其中：代理买卖证券业务净收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减：摊回分保费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
证券承销业务净收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资产减值损失,"3,699,576,000.00","6,287,672,000.00","2,359,799,000.00","976,739,000.00","1,836,535,000.00","3,491,397,000.00","685,195,000.00","2,235,370,000.00","2,251,148,000.00","3,698,078,000.00","881,827,000.00","2,439,433,000.00","3,366,137,000.00","5,795,000,000.00","719,000,000.00","2,250,000,000.00","3,287,000,000.00","4,633,000,000.00","1,027,000,000.00","3,128,000,000.00","5,960,000,000.00","10,209,000,000.00","3,991,000,000.00","8,387,000,000.00","14,550,000,000.00","21,652,000,000.00","4,786,000,000.00","9,956,000,000.00","16,113,000,000.00","23,931,000,000.00","5,486,000,000.00","10,030,000,000.00","14,241,000,000.00","20,570,000,000.00","6,960,000,000.00","14,568,000,000.00","23,366,000,000.00","35,828,000,000.00","12,958,000,000.00"
委托客户管理资产业务净收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他业务成本,"36,405,000.00","23,350,000.00","33,114,000.00","16,275,000.00","24,665,000.00","36,274,000.00","9,336,000.00","26,002,000.00","42,028,000.00","59,118,000.00","17,245,000.00","39,940,000.00","65,866,000.00","103,000,000.00","29,000,000.00","67,000,000.00","108,000,000.00","159,000,000.00","44,000,000.00","72,000,000.00","98,000,000.00","129,000,000.00","26,000,000.00","52,000,000.00","74,000,000.00","101,000,000.00","30,000,000.00","78,000,000.00","147,000,000.00","227,000,000.00","82,000,000.00","165,000,000.00","269,000,000.00","357,000,000.00","118,000,000.00","255,000,000.00","380,000,000.00","525,000,000.00","118,000,000.00"
已赚保费,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三、营业利润,"8,465,113,000.00","8,129,422,000.00","10,522,670,000.00","9,262,809,000.00","13,400,070,000.00","16,981,210,000.00","6,396,789,000.00","12,291,569,000.00","18,890,425,000.00","24,147,174,000.00","9,208,589,000.00","17,252,424,000.00","25,279,645,000.00","31,511,000,000.00","10,507,000,000.00","19,396,000,000.00","27,491,000,000.00","34,285,000,000.00","10,750,000,000.00","20,711,000,000.00","30,615,000,000.00","38,416,000,000.00","11,015,000,000.00","21,475,000,000.00","31,611,000,000.00","39,240,000,000.00","11,121,000,000.00","21,618,000,000.00","32,112,000,000.00","39,937,000,000.00","11,444,000,000.00","22,003,000,000.00","32,965,000,000.00","40,581,000,000.00","11,079,000,000.00","21,618,000,000.00","32,849,000,000.00","40,990,000,000.00","11,760,000,000.00"
保险业务收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加：补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其中：分保费收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业外收入,"60,405,000.00","79,125,000.00","52,087,000.00","16,091,000.00","26,463,000.00","202,361,000.00","17,683,000.00","32,063,000.00","74,128,000.00","126,150,000.00","10,482,000.00","50,860,000.00","79,969,000.00","154,000,000.00","22,000,000.00","56,000,000.00","108,000,000.00","221,000,000.00","27,000,000.00","100,000,000.00","133,000,000.00","240,000,000.00","25,000,000.00","49,000,000.00","109,000,000.00","205,000,000.00","33,000,000.00","113,000,000.00","142,000,000.00","328,000,000.00","35,000,000.00","51,000,000.00","82,000,000.00","168,000,000.00","34,000,000.00","72,000,000.00","94,000,000.00","142,000,000.00","33,000,000.00"
减：分出保费,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减：营业外支出,"136,179,000.00","284,506,000.00","82,081,000.00","31,470,000.00","31,152,000.00","73,005,000.00","5,501,000.00","17,116,000.00","29,764,000.00","61,940,000.00","6,332,000.00","13,618,000.00","36,860,000.00","75,000,000.00","5,000,000.00","24,000,000.00","36,000,000.00","85,000,000.00","13,000,000.00","40,000,000.00","71,000,000.00","102,000,000.00","21,000,000.00","34,000,000.00","56,000,000.00","87,000,000.00","7,000,000.00","19,000,000.00","40,000,000.00","85,000,000.00","32,000,000.00","50,000,000.00","69,000,000.00","103,000,000.00","13,000,000.00","30,000,000.00","67,000,000.00","280,000,000.00","18,000,000.00"
提取未到期责任准备金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加：影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"366,168,000.00","214,381,000.00","755,206,000.00","465,816,000.00","491,347,000.00","446,689,000.00","140,085,000.00","167,061,000.00","18,283,000.00","-133,089,000.00",,"-186,883,000.00","-291,630,000.00","-361,000,000.00","-90,000,000.00","-8,000,000.00","-131,000,000.00","-475,000,000.00","-51,000,000.00","-114,000,000.00","-79,000,000.00","-117,000,000.00","141,000,000.00","188,000,000.00","177,000,000.00","311,000,000.00","223,000,000.00","10,000,000.00","136,000,000.00","-246,000,000.00","38,000,000.00","-69,000,000.00","-107,000,000.00","-212,000,000.00","4,076,000,000.00","6,806,000,000.00","8,290,000,000.00","10,919,000,000.00","3,635,000,000.00"
四、利润总额,"8,389,339,000.00","7,924,041,000.00","10,492,676,000.00","9,247,430,000.00","13,395,381,000.00","17,110,566,000.00","6,408,971,000.00","12,306,516,000.00","18,934,789,000.00","24,211,384,000.00","9,212,739,000.00","17,289,666,000.00","25,322,754,000.00","31,590,000,000.00","10,524,000,000.00","19,428,000,000.00","27,563,000,000.00","34,421,000,000.00","10,764,000,000.00","20,771,000,000.00","30,677,000,000.00","38,554,000,000.00","11,019,000,000.00","21,490,000,000.00","31,664,000,000.00","39,358,000,000.00","11,147,000,000.00","21,712,000,000.00","32,214,000,000.00","40,180,000,000.00","11,447,000,000.00","22,004,000,000.00","32,978,000,000.00","40,646,000,000.00","11,100,000,000.00","21,660,000,000.00","32,876,000,000.00","40,852,000,000.00","11,775,000,000.00"
其中：对联营企业和合营企业的投资收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减：所得税,"3,350,187,000.00","607,741,000.00","2,849,436,000.00","2,413,327,000.00","3,336,222,000.00","4,316,870,000.00","1,541,233,000.00","3,085,195,000.00","4,786,779,000.00","6,126,262,000.00","2,346,630,000.00","4,353,519,000.00","6,266,737,000.00","7,970,000,000.00","2,549,000,000.00","4,489,000,000.00","5,863,000,000.00","7,667,000,000.00","2,584,000,000.00","4,899,000,000.00","7,314,000,000.00","9,626,000,000.00","2,647,000,000.00","5,223,000,000.00","7,748,000,000.00","9,781,000,000.00","2,687,000,000.00","5,244,000,000.00","7,725,000,000.00","9,792,000,000.00","2,848,000,000.00","5,032,000,000.00","7,498,000,000.00","9,035,000,000.00","2,029,000,000.00","3,559,000,000.00","5,078,000,000.00","7,131,000,000.00","2,024,000,000.00"
公允价值变动收益,"518,765,000.00","-321,609,000.00","277,767,000.00","-131,645,000.00","-315,269,000.00","-466,139,000.00","-305,220,000.00","-259,142,000.00","-966,600,000.00","-1,042,576,000.00","738,365,000.00","718,689,000.00","-36,623,000.00","201,000,000.00","237,000,000.00","177,000,000.00","-1,130,000,000.00","-524,000,000.00","1,467,000,000.00","1,242,000,000.00","892,000,000.00","1,300,000,000.00","-306,000,000.00","-516,000,000.00","61,000,000.00","41,000,000.00","-288,000,000.00","459,000,000.00","35,000,000.00","213,000,000.00","-359,000,000.00","-1,337,000,000.00","-2,000,000,000.00","-2,726,000,000.00","-452,000,000.00","1,736,000,000.00","4,669,000,000.00","22,000,000.00","-1,665,000,000.00"
加：影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
汇兑收益,"147,163,000.00","211,292,000.00","405,468,000.00","165,186,000.00","263,044,000.00","360,301,000.00","137,432,000.00","307,590,000.00","423,516,000.00","760,252,000.00","-142,378,000.00","-350,143,000.00","33,109,000.00","208,000,000.00","102,000,000.00","140,000,000.00","292,000,000.00","367,000,000.00","-684,000,000.00","-233,000,000.00","95,000,000.00","-210,000,000.00","179,000,000.00","160,000,000.00","-192,000,000.00","-72,000,000.00","204,000,000.00","-174,000,000.00","304,000,000.00","338,000,000.00","494,000,000.00","1,140,000,000.00","1,926,000,000.00","2,464,000,000.00","-303,000,000.00","-2,235,000,000.00","-3,586,000,000.00","724,000,000.00","451,000,000.00"
五、净利润,"5,039,152,000.00","7,316,300,000.00","7,643,240,000.00","6,834,103,000.00","10,059,159,000.00","12,793,696,000.00","4,867,738,000.00","9,221,321,000.00","14,148,010,000.00","18,085,122,000.00","6,866,109,000.00","12,936,147,000.00","19,056,017,000.00","23,620,000,000.00","7,975,000,000.00","14,939,000,000.00","21,700,000,000.00","26,754,000,000.00","8,180,000,000.00","15,872,000,000.00","23,363,000,000.00","28,928,000,000.00","8,372,000,000.00","16,267,000,000.00","23,916,000,000.00","29,577,000,000.00","8,460,000,000.00","16,468,000,000.00","24,489,000,000.00","30,388,000,000.00","8,599,000,000.00","16,972,000,000.00","25,480,000,000.00","31,611,000,000.00","9,071,000,000.00","18,101,000,000.00","27,798,000,000.00","33,721,000,000.00","9,751,000,000.00"
其他业务收入,"50,226,000.00","86,882,000.00","61,527,000.00","34,235,000.00","46,346,000.00","58,537,000.00","20,153,000.00","35,451,000.00","55,487,000.00","74,611,000.00","-144,707,000.00","52,095,000.00","65,323,000.00","126,000,000.00","42,000,000.00","70,000,000.00","93,000,000.00","124,000,000.00","31,000,000.00","95,000,000.00","110,000,000.00","142,000,000.00","22,000,000.00","43,000,000.00","82,000,000.00","119,000,000.00","75,000,000.00","150,000,000.00","222,000,000.00","332,000,000.00","73,000,000.00","225,000,000.00","329,000,000.00","494,000,000.00","88,000,000.00","188,000,000.00","353,000,000.00","518,000,000.00","229,000,000.00"
（一）归属于母公司所有者的净利润,"5,039,152,000.00","7,316,300,000.00","7,643,473,000.00","6,834,412,000.00","10,058,363,000.00","12,790,228,000.00","4,862,475,000.00","9,210,389,000.00","14,132,740,000.00","18,067,888,000.00","6,859,765,000.00","12,920,477,000.00","19,033,092,000.00","23,591,000,000.00","7,964,000,000.00","14,917,000,000.00","21,664,000,000.00","26,715,000,000.00","8,167,000,000.00","15,845,000,000.00","23,322,000,000.00","28,883,000,000.00","8,358,000,000.00","16,241,000,000.00","23,875,000,000.00","29,528,000,000.00","8,446,000,000.00","16,439,000,000.00","24,437,000,000.00","30,329,000,000.00","8,579,000,000.00","16,939,000,000.00","25,433,000,000.00","31,545,000,000.00","9,051,000,000.00","18,075,000,000.00","27,760,000,000.00","33,659,000,000.00","9,733,000,000.00"
二、营业支出,"11,579,252,000.00","16,571,576,000.00","13,735,983,000.00","8,051,892,000.00","12,984,939,000.00","18,548,775,000.00","4,756,667,000.00","10,638,295,000.00","14,974,219,000.00","21,925,379,000.00","5,886,238,000.00","13,226,996,000.00","19,098,744,000.00","28,405,000,000.00","6,275,000,000.00","14,386,000,000.00","21,277,000,000.00","31,021,000,000.00","7,189,000,000.00","16,749,000,000.00","27,315,000,000.00","40,115,000,000.00","11,248,000,000.00","24,063,000,000.00","38,436,000,000.00","53,919,000,000.00","12,419,000,000.00","25,350,000,000.00","38,642,000,000.00","54,100,000,000.00","12,213,000,000.00","24,331,000,000.00","35,826,000,000.00","51,269,000,000.00","14,265,000,000.00","30,613,000,000.00","48,506,000,000.00","69,254,000,000.00","22,083,000,000.00"
（二）少数股东损益,,,"-233,000.00","-309,000.00","796,000.00","3,468,000.00","5,263,000.00","10,932,000.00","15,270,000.00","17,234,000.00","6,344,000.00","15,670,000.00","22,925,000.00","29,000,000.00","11,000,000.00","22,000,000.00","36,000,000.00","39,000,000.00","13,000,000.00","27,000,000.00","41,000,000.00","45,000,000.00","14,000,000.00","26,000,000.00","41,000,000.00","49,000,000.00","14,000,000.00","29,000,000.00","52,000,000.00","59,000,000.00","20,000,000.00","33,000,000.00","47,000,000.00","66,000,000.00","20,000,000.00","26,000,000.00","38,000,000.00","62,000,000.00","18,000,000.00"
退保金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
六、每股收益,0.51,0.26,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
赔付支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
（一）基本每股收益,0.51,0.26,0.26,0.20,0.29,0.36,0.12,0.23,0.35,0.45,0.17,0.32,0.47,0.58,0.20,0.37,0.54,0.66,0.18,0.34,0.50,0.62,0.18,0.35,0.51,0.63,0.18,0.33,0.50,0.63,0.18,0.34,0.51,0.64,0.17,0.32,0.50,0.61,0.19
减：摊回赔付支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
（二）稀释每股收益,0.51,0.26,0.26,0.20,0.29,0.36,0.12,0.23,0.35,0.45,0.17,0.32,0.47,0.58,0.20,0.37,,0.66,0.18,0.34,0.50,0.62,0.18,0.35,0.51,,0.18,0.33,0.50,0.63,0.18,0.32,0.48,0.59,0.16,0.29,0.45,0.55,0.17
