科目,2013年度,2014年度,2015年度,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
经营活动现金流出小计,"805,758,850.61","877,445,450.41","924,074,175.99","465,243,520.64","626,520,350.55","955,170,028.68","248,660,645.97","524,389,774.37","717,108,168.34","1,184,740,005.03","276,212,288.97","639,875,611.48","986,952,321.16","1,158,334,293.63","336,164,700.72"
偿还债务支付的现金,"436,320,000.00","473,380,000.00","321,100,000.00","103,000,000.00","213,720,000.00","620,470,000.00","30,000,000.00","60,000,000.00","85,000,000.00","105,000,000.00",,,,,"22,000,000.00"
经营活动产生的现金流量净额,"146,361,357.55","124,691,799.26","147,156,168.56","99,250,183.49","149,629,703.19","234,706,657.47","39,919,885.97","86,253,994.28","176,847,994.42","183,274,071.32","16,330,193.44","124,260,223.40","166,051,931.28","314,171,054.60","40,913,986.29"
分配股利、利润或偿还利息支付的现金,"28,834,460.19","25,973,989.64","43,359,965.83","150,294,500.32","154,760,384.03","161,932,531.46","4,271,314.94","35,678,208.37","36,159,729.22","36,302,063.41",,"29,412,000.00","83,546,056.80","86,430,433.01","1,933,445.53"
收回投资收到的现金,"5,100,000.00",,,,,,,,,,,,,"246,852,000.00","46,888,351.09"
支付其他与筹资活动有关的现金,"5,771,200.00","5,245,878.65","1,940,000.00",,"2,000,000.00","11,763,655.28",,,,,,,,"3,600,000.00",
取得投资收益收到的现金,"143,987.75","160,736.20","168,736.20","110,792.64","110,792.64","110,792.64","115,038.04","161,038.04","161,038.04","161,038.04","132,736.20","183,936.20","-309,463.80","1,682,315.16","540,970.55"
筹资活动现金流出小计,"470,925,660.19","504,599,868.29","366,399,965.83","253,294,500.32","370,480,384.03","794,166,186.74","34,271,314.94","95,678,208.37","121,159,729.22","141,302,063.41",,"29,412,000.00","83,546,056.80","90,030,433.01","23,933,445.53"
处置固定资产、无形资产和其他长期资产收回的现金净额,"94,575,347.00","1,607,423.51","1,037,082.68","41,025.64","52,429.91","402,060.31","4,000.00","14,500.00","14,965.63","3,489,443.17","214,550.00","356,224.82","422,884.80","3,796,722.11","20,000.00"
筹资活动产生的现金流量净额,"-66,695,660.19","11,290,131.71","-24,579,965.83","-72,764,500.32","-100,996,384.03","21,687,080.33","-34,271,314.94","-95,678,208.37","-116,159,729.22","-131,957,911.53","32,466.43","-25,432,000.00","-79,566,056.80","302,449,566.99","-15,983,445.53"
处置子公司及其他营业单位收到的现金净额,,"1,356,195.10",,,,,,,,,,,"3,387,088.13","6,962,088.13",
四、汇率变动对现金的影响,"-197,955.93","-335,557.74","3,272,614.94","1,243,441.81","2,038,276.90","5,283,768.05","-169,498.68","-420,064.38","-4,547,095.72","-5,828,612.07","-5,702,843.06","2,940,574.42","9,036,752.85","7,504,134.76","-1,889,151.10"
收到其他与投资活动有关的现金,"18,329,970.00","25,572,103.36","619,827.10",,,,,,,,,,"4,516,104.32",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,
投资活动现金流入小计,"118,149,304.75","28,696,458.17","1,825,645.98","151,818.28","163,222.55","512,852.95","119,038.04","175,538.04","176,003.67","3,650,481.21","347,286.20","540,161.02","8,016,613.45","259,293,125.40","47,449,321.64"
五、现金及现金等价物净增加额,"40,183,675.67","32,983,916.46","22,838,024.66","-31,115,114.72","-5,216,764.48","186,527,289.49","-23,133,065.82","-58,452,515.65","-21,020,177.47","-75,407,138.45","-15,194,757.96","32,509,385.51","-2,664,021.78","427,019,844.59","-291,524,063.70"
购建固定资产、无形资产和其他长期资产支付的现金,"149,693,999.28","116,615,072.51","104,836,438.99","38,996,057.98","56,051,583.09","75,663,069.31","28,731,176.21","48,783,775.22","74,337,350.62","124,545,167.38","26,201,860.97","69,799,573.33","101,703,262.56","179,963,717.27","49,739,215.00"
期初现金及现金等价物余额,"73,981,864.21","114,165,539.88","147,149,456.34","169,987,481.00","169,987,481.00","169,987,481.00","356,514,770.49","356,514,770.49","356,514,770.49","356,514,770.49","281,107,632.04","281,107,632.04","281,107,632.04","281,107,632.04","708,127,476.63"
投资支付的现金,,,,"20,000,000.00",,,,,,,,,"4,500,000.00","259,852,000.00","308,714,496.00"
期末现金及现金等价物余额,"114,165,539.88","147,149,456.34","169,987,481.00","138,872,366.28","164,770,716.52","356,514,770.49","333,381,704.67","298,062,254.84","335,494,593.02","281,107,632.04","265,912,874.08","313,617,017.55","278,443,610.26","708,127,476.63","416,603,412.93"
