科目,2013年度,2014年度,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"56,529,249.28","65,788,067.86","70,965,937.04","16,864,110.40","39,694,867.32","60,438,206.41","80,145,874.97","22,603,940.70","47,043,070.64","75,494,551.27","100,077,528.45","25,863,187.38","82,123,333.37","142,425,417.70","203,154,995.09","87,412,994.14"
取得借款收到的现金,"74,500,000.00","55,000,000.00","53,600,000.00",,"17,000,000.00","31,346,791.00","32,996,359.00","14,372,390.00","30,372,390.00","47,212,390.00","57,512,390.00","15,189,500.00","32,739,500.00","82,289,500.00","178,239,500.00","9,300,000.00"
支付的各项税费,"36,259,969.88","31,534,842.49","33,028,771.16","13,119,953.31","17,025,348.22","20,764,727.20","27,396,438.70","13,921,230.30","19,800,688.74","23,878,649.28","34,440,440.16","12,193,931.66","20,802,737.47","41,583,686.01","50,163,772.51","25,827,281.55"
收到其他与筹资活动有关的现金,"12,537,268.95","8,972,425.21","2,788,957.74",,"2,675,427.40","3,474,204.40","8,691,230.90","106,800.00","3,013,630.00","5,104,230.00","40,294,974.28","3,148,621.78","6,961,885.36","5,871,507.20","23,616,213.79","6,360,431.63"
支付其他与经营活动有关的现金,"69,389,252.47","64,679,190.80","63,693,500.89","16,389,841.31","34,709,913.54","44,168,495.23","65,049,029.20","13,155,263.12","37,129,742.90","49,167,236.80","81,692,520.41","28,477,518.96","76,520,962.58","108,676,407.88","188,304,574.29","34,251,256.72"
筹资活动现金流入小计,"87,037,268.95","64,227,425.21","57,328,957.74","1,020,000.00","223,869,227.40","239,014,795.40","286,406,389.90","20,479,190.00","42,386,020.00","62,036,620.00","109,027,364.28","19,338,121.78","43,401,385.36","94,741,007.20","208,435,713.79","16,410,431.63"
经营活动现金流出小计,"413,620,586.04","351,437,731.27","424,003,622.67","98,951,066.22","235,101,476.47","317,647,051.98","433,315,167.04","154,989,538.39","309,421,142.56","433,722,431.03","611,781,486.77","160,583,396.67","376,639,098.08","697,766,448.68","1,008,942,019.45","342,329,222.88"
偿还债务支付的现金,"50,500,000.00","64,000,000.00","55,000,000.00","16,000,000.00","20,000,000.00","59,600,000.00","59,600,000.00",,"9,000,000.00","28,346,791.00","29,996,359.00","13,372,390.00","23,922,406.43","82,762,406.43","99,813,548.08","51,389,390.61"
经营活动产生的现金流量净额,"-4,749,929.98","-4,477,087.18","30,833,039.30","-10,712,645.58","-73,250,353.59","-99,047,850.50","-30,827,509.67","-42,786,220.61","-101,106,561.18","-93,920,641.17","-55,316,156.49","-62,238,489.34","-32,820,934.60","-56,882,071.94","100,567,064.79","-98,701,586.48"
分配股利、利润或偿还利息支付的现金,"3,560,100.00","4,030,762.24","2,957,933.23","585,919.72","1,069,037.05","1,567,501.61","1,822,810.54","301,723.09","682,701.13","10,422,478.03","13,798,927.76","596,217.81","3,627,526.56","4,868,510.34","8,235,605.50","2,145,531.80"
收回投资收到的现金,,"40,000,000.00",,,,,,,,"2,436,917.79",,,,,,
支付其他与筹资活动有关的现金,"13,962,146.48","4,428,220.91","4,994,082.89","517,000.00","8,348,210.45","9,466,524.66","15,365,942.45",,"27,946,540.11","30,606,323.94","41,516,972.06","5,044,687.78","16,226,173.46","9,056,482.81","31,415,637.40","6,859,084.76"
取得投资收益收到的现金,,"35,917.80",,,,,"418,849.32","538,351.06","863,096.26","884,671.60","884,671.60","92,054.79","92,054.79","92,054.79","92,054.79",
筹资活动现金流出小计,"68,022,246.48","72,458,983.15","62,952,016.12","17,102,919.72","29,417,247.50","70,634,026.27","76,788,752.99","301,723.09","37,629,241.24","69,375,592.97","85,312,258.82","19,013,295.59","43,776,106.45","96,687,399.58","139,464,790.98","60,394,007.17"
处置固定资产、无形资产和其他长期资产收回的现金净额,"5,000.00",,"15,000.00",,"60,000.00","60,000.00","59,417.48",,,,,,"12,578.20","21,578.20","21,578.20",
筹资活动产生的现金流量净额,"19,015,022.47","-8,231,557.94","-5,623,058.38","-16,082,919.72","194,451,979.90","168,380,769.13","209,617,636.91","20,177,466.91","4,756,778.76","-7,338,972.97","23,715,105.46","324,826.19","-374,721.09","-1,946,392.38","68,970,922.81","-43,983,575.54"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,"2,115,871.81",,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,"60,000,000.00","39,000,000.00","100,000,000.00","115,000,000.00","115,087,243.62","30,000,000.00","70,398,314.31","70,398,314.31","70,398,314.31",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,
投资活动现金流入小计,"5,000.00","40,035,917.80","15,000.00",,"60,000.00","60,000.00","60,478,266.80","39,538,351.06","100,863,096.26","118,321,589.39","118,087,787.03","30,092,054.79","70,502,947.30","70,511,947.30","70,511,947.30",
五、现金及现金等价物净增加额,"8,810,215.30","-13,486,964.59","21,421,936.33","-26,957,308.96","120,599,939.39","-42,676,898.91","120,717,765.72","-29,249,657.21","-56,814,988.98","-71,476,874.43","-3,063,216.30","-61,942,568.93","-46,245,369.76","-119,754,259.31","77,076,954.62","-145,690,465.45"
购建固定资产、无形资产和其他长期资产支付的现金,"5,459,877.19","814,237.27","1,553,044.59","161,743.66","661,686.92","13,069,817.54","19,550,628.32","179,254.57","328,302.82","12,217,835.98","13,549,952.30","120,960.57","51,552,661.37","99,437,742.29","130,972,980.28","3,005,303.43"
期初现金及现金等价物余额,"72,918,981.21","81,729,196.51","68,242,231.92","89,664,168.25","89,664,168.25","89,664,168.25","89,664,168.25","210,381,933.97","210,381,933.97","210,381,933.97","210,381,933.97","207,318,717.67","207,318,717.67","207,318,717.67","207,318,717.67","284,395,672.29"
投资支付的现金,,"40,000,000.00","2,250,000.00",,,"99,000,000.00",,,,,,,,,,
期末现金及现金等价物余额,"81,729,196.51","68,242,231.92","89,664,168.25","62,706,859.29","210,264,107.64","46,987,269.34","210,381,933.97","181,132,276.76","153,566,944.99","138,905,059.54","207,318,717.67","145,376,148.74","161,073,347.91","87,564,458.36","284,395,672.29","138,705,206.84"
