科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
偿还债务支付的现金,"72,000,000.00","218,000,000.00","325,000,000.00",,"121,500,000.00",,"258,000,000.00","129,000,000.00","262,000,000.00","395,830,000.00","758,948,044.20","31,284,982.81","131,440,543.26","482,661,980.56","733,598,468.98","276,555,296.15","733,639,263.53","1,024,985,512.37","1,367,320,732.92","219,674,847.44"
经营活动产生的现金流量净额,"30,190,021.74","28,596,723.29","754,580.90","-60,549,900.00","17,045,702.92","-155,619,300.00","-143,201,809.52","-118,148,833.03","-191,361,971.67","-253,280,444.25","-184,404,765.43","-170,725,101.58","-218,286,517.41","-300,957,368.25","-196,384,521.67","-40,776,879.34","108,966,549.66","-49,749,353.49","163,568,677.20","-39,035,555.49"
分配股利、利润或偿还利息支付的现金,"6,438,284.99","13,018,063.46","17,317,280.63",,"10,042,827.82",,"22,624,321.77","5,131,502.79","50,592,440.32","56,109,453.67","70,615,294.81","13,805,977.11","73,576,126.53","86,824,400.73","108,832,381.74","14,786,168.22","78,172,623.26","103,190,499.77","155,478,701.27","20,328,568.55"
收回投资收到的现金,,,,,,,,,,,,"550,000.00","556,605.77","556,605.77","556,605.77",,,,,
支付其他与筹资活动有关的现金,,,,,,,,"7,229,000.00","27,229,000.00","27,229,000.00","58,079,000.00","8,532,000.00","13,271,780.52","13,731,933.74","43,825,316.97","40,558,794.75","206,699,247.57","264,830,409.07","335,724,199.37","16,300,000.00"
取得投资收益收到的现金,,,,,,,,,"383,980.27","482,172.27","1,479,524.20","211,275.42","224,575.75","363,329.33","1,569,931.17","422,986.30","422,986.30","422,986.30","422,986.30",
筹资活动现金流出小计,"78,438,284.99","231,018,063.46","342,317,280.63",,"131,542,827.82",,"280,624,321.77","141,360,502.79","339,821,440.32","479,168,453.67","887,642,339.01","53,622,959.92","218,288,450.31","583,218,315.03","886,256,167.69","331,900,259.12","1,018,511,134.36","1,393,006,421.21","1,858,523,633.56","256,303,415.99"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"17,000.00","213,701.60",,"7,874.66",,"12,714.66",,"185,867.98","215,902.98","405,456.99","37,000.00","157,220.00","373,879.22","453,804.27","1,600.00","15,232.17","37,239.50","244,195.79",613.00
筹资活动产生的现金流量净额,"109,561,715.01","38,981,936.54","22,682,719.37","69,431,300.00","63,457,172.18","154,231,200.00","648,121,328.23","-13,360,502.79","-11,033,440.32","39,619,546.33","846,607,918.89","158,417,113.85","287,751,623.46","308,821,758.74","868,959,313.18","-119,400,259.12","-233,956,034.36","140,010,478.79","26,776,139.44","948,139,503.42"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,"-47,349.21","56,228.22","130,225.49","401,741.63","1,320.30","8,842.01","9,777.89","-40,756.22","323,471.43","11,376.69","22,464.23","23,760.68","-8,119.98"
收到其他与投资活动有关的现金,,,,,,,"20,000,000.00",,,,"20,000,000.00",,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"17,000.00","213,701.60",,"7,874.66",,"20,012,714.66",,"569,848.25","698,075.25","21,884,981.19","798,275.42","938,401.52","1,293,814.32","2,580,341.21","424,586.30","438,218.47","460,225.80","667,182.09",613.00
五、现金及现金等价物净增加额,"132,326,815.43","64,980,604.79","-18,520,721.73","8,504,800.00","69,534,766.87","-12,743,900.00","521,115,873.40","-138,293,450.90","-212,958,420.08","-263,866,309.84","-57,582,911.82","-17,671,085.38","47,409,387.13","-80,591,962.52","551,728,659.67","-170,077,073.85","-180,375,386.29","-52,740,660.59","-41,783,157.81","742,938,109.10"
购建固定资产、无形资产和其他长期资产支付的现金,"5,924,921.32","2,615,055.04","2,171,723.60",,"975,982.89",,"3,816,359.97","4,576,765.87","11,189,084.56","13,367,252.89","17,368,633.90","6,162,693.37","10,502,962.45","11,820,278.11","30,046,049.72","7,647,993.12","15,285,496.75","11,994,475.92","24,853,942.22","1,688,331.85"
期初现金及现金等价物余额,"111,992,156.48","244,318,971.91","309,299,576.70",,"290,778,854.97",,"290,778,854.97","811,894,728.37","811,894,728.37","811,894,728.37","811,894,728.37","754,311,816.55","754,311,816.55","754,311,816.55","754,311,816.55","1,306,040,476.22","1,306,040,476.22","1,306,040,476.22","1,306,040,476.22","1,264,257,318.41"
投资支付的现金,,,,,,,,"2,160,000.00",,,"550,000.00",,"12,500,000.00","77,939,667.11","76,339,667.11",,"37,550,000.00","128,490,000.00","204,964,975.00","163,970,000.00"
期末现金及现金等价物余额,"244,318,971.91","309,299,576.70","290,778,854.97",,"360,313,621.84",,"811,894,728.37","673,601,277.47","598,936,308.29","548,028,418.53","754,311,816.55","736,640,731.17","801,721,203.68","673,719,854.03","1,306,040,476.22","1,135,963,402.37","1,125,665,089.93","1,253,299,815.63","1,264,257,318.41","2,007,195,427.51"
